Algorithm;Hyperparameter (C);Values
Single; 0.0215443; 0.112816, 0.107132, 0.106666, 0.102376, 0.121371, 0.109083, 0.110559, 0.118183, 0.120035, 0.116775, 0.123065, 0.103307, 0.114408, 0.129348, 0.167441, 0.167441, 0.166559, 0.170995, 0.170105, 0.166556, 0.170999, 0.174579, 0.173679, 0.172783, 0.173681, 0.173683, 0.173677, 0.176382, 0.172787, 0.176382, 0.176382, 0.175478, 0.173681, 0.173681, 0.173681, 0.173679, 0.176382, 0.177286, 0.178191, 0.17638, 0.175478, 0.174579, 0.179099, 0.179099, 0.178191, 0.177284, 0.175478, 0.174579, 0.180008, 0.177286, 0.179099, 0.180008, 0.177286, 0.180008, 0.179099, 0.179099, 0.177286, 0.180008, 0.171891, 0.180008, 0.180008, 0.180919, 0.180008, 0.179099, 0.179099, 0.179099, 0.180919, 0.180919, 0.179099, 0.180919, 0.179099, 0.180919, 0.179099, 0.179099, 0.180919, 0.173679, 0.174581, 0.180919, 0.180008, 0.180008, 0.180919, 0.180919, 0.180919, 0.180919, 0.180919, 0.180919, 0.180919, 0.180919, 0.180919, 0.178191, 0.180919, 0.180919, 0.179099, 0.179099, 0.179099, 0.180919, 0.180919, 0.180008, 0.180919, 0.180919, 
Separated; 0.0215443; 0.112101, 0.112692, 0.10165, 0.0941742, 0.100095, 0.105894, 0.159551, 0.167441, 0.168326, 0.170992, 0.172785, 0.172783, 0.17548, 0.175478, 0.173677, 0.174577, 0.173679, 0.156034, 0.177286, 0.178189, 0.177286, 0.159797, 0.177286, 0.159797, 0.179099, 0.178191, 0.161688, 0.161688, 0.179099, 0.180008, 0.179099, 0.180919, 0.177286, 0.180008, 0.180008, 0.161688, 0.180919, 0.173681, 0.161688, 0.174579, 0.177286, 0.161688, 0.179099, 0.16304, 0.175477, 0.172783, 0.170991, 0.174579, 0.172781, 0.166559, 0.166559, 0.167441, 0.171889, 0.166552, 0.161688, 0.173679, 0.174579, 0.172783, 0.180008, 0.170106, 0.172785, 0.175477, 0.169217, 0.169212, 0.170995, 0.171887, 0.173679, 0.171889, 0.168322, 0.174579, 0.177286, 0.173683, 0.180919, 0.178191, 0.173681, 0.171891, 0.172787, 0.175478, 0.17548, 0.177286, 0.171887, 0.178191, 0.180919, 0.180008, 0.180008, 0.180008, 0.174579, 0.180008, 0.167441, 0.179099, 0.180919, 0.178191, 0.169208, 0.178191, 0.179099, 0.180919, 0.180919, 0.180919, 0.180919, 0.179099, 
Single; 0.0464159; 0.0959006, 0.0855859, 0.0926399, 0.0996918, 0.0939295, 0.0891749, 0.095431, 0.0945763, 0.0924915, 0.0981833, 0.0919218, 0.0904094, 0.0953034, 0.0994824, 0.103386, 0.0940404, 0.0917608, 0.0966918, 0.0982163, 0.0905889, 0.0945343, 0.0997343, 0.0936396, 0.0934303, 0.0981587, 0.0946442, 0.0941627, 0.0897249, 0.0895754, 0.0945657, 0.0912586, 0.0955094, 0.0974244, 0.0941317, 0.0995495, 0.091113, 0.0871353, 0.0955831, 0.0905247, 0.0988758, 0.0988906, 0.0948345, 0.0988551, 0.0912456, 0.107768, 0.0919646, 0.0925284, 0.0938247, 0.0988774, 0.104114, 0.109833, 0.10164, 0.092616, 0.0855468, 0.0911252, 0.0923766, 0.0975099, 0.0919741, 0.0927047, 0.0954098, 0.0925134, 0.0974154, 0.100364, 0.0891971, 0.104545, 0.0952292, 0.102342, 0.0952924, 0.122241, 0.0968093, 0.0934382, 0.0916063, 0.0938828, 0.0983003, 0.0983718, 0.101386, 0.0935743, 0.0937804, 0.0904621, 0.0990646, 0.0918386, 0.101404, 0.0961831, 0.0963551, 0.0967305, 0.092303, 0.101102, 0.0952001, 0.0913266, 0.0896674, 0.0975131, 0.0947049, 0.0906351, 0.108575, 0.09505, 0.0931468, 0.0898251, 0.095365, 0.0973924, 0.104795, 
Separated; 0.0464159; 0.083415, 0.0821083, 0.0965771, 0.0855624, 0.0905303, 0.0906297, 0.0876698, 0.101206, 0.087699, 0.0891346, 0.0918905, 0.0885019, 0.0777885, 0.0951014, 0.0894267, 0.0611914, 0.0869249, 0.0862883, 0.088411, 0.0926687, 0.0974773, 0.091301, 0.0951471, 0.0954293, 0.104806, 0.063105, 0.0884568, 0.0898589, 0.10172, 0.0851833, 0.0917363, 0.0983432, 0.0952185, 0.0916564, 0.0966558, 0.0967071, 0.0921707, 0.0963068, 0.0843833, 0.0776189, 0.0863162, 0.0898415, 0.100791, 0.0976675, 0.0756988, 0.089084, 0.0901258, 0.0955445, 0.106337, 0.0877066, 0.0967884, 0.101836, 0.0917744, 0.0882603, 0.0891606, 0.0805846, 0.0884643, 0.0868741, 0.0838096, 0.0925662, 0.105543, 0.0851503, 0.0989499, 0.0996074, 0.0918413, 0.0940996, 0.0897757, 0.0891303, 0.0885131, 0.0898887, 0.0960791, 0.101581, 0.0903046, 0.0892897, 0.0882411, 0.0919792, 0.0919562, 0.09181, 0.0947391, 0.0940447, 0.0932319, 0.0838035, 0.0956179, 0.096914, 0.0923592, 0.088258, 0.0961243, 0.0877791, 0.10456, 0.0879033, 0.0958069, 0.0961287, 0.0968852, 0.0830042, 0.0876852, 0.0856799, 0.059911, 0.0976663, 0.0923639, 0.0829013, 
Single; 0.1; 0.0338163, 0.0295637, 0.038134, 0.0390056, 0.0535329, 0.0256894, 0.032773, 0.0375298, 0.0311231, 0.0568559, 0.0393834, 0.0299985, 0.03213, 0.0304871, 0.037656, 0.0331289, 0.0438588, 0.0241739, 0.028911, 0.0267263, 0.0400332, 0.0327081, 0.0373565, 0.0269518, 0.0262714, 0.0521977, 0.0273259, 0.0288682, 0.0284265, 0.0471625, 0.0333706, 0.0501452, 0.0354907, 0.0297005, 0.029586, 0.0251345, 0.0465976, 0.0274904, 0.0344443, 0.0316987, 0.0277148, 0.0624909, 0.031971, 0.0322572, 0.0351306, 0.0305936, 0.0426618, 0.0363653, 0.0458717, 0.0289727, 0.0320371, 0.0342877, 0.038855, 0.0288388, 0.0331989, 0.0540497, 0.0511811, 0.039687, 0.0259227, 0.0372834, 0.0284271, 0.033518, 0.0358864, 0.0525226, 0.0316452, 0.0353568, 0.0417101, 0.0356595, 0.0245848, 0.0363922, 0.0346008, 0.0455427, 0.0316358, 0.036116, 0.0323517, 0.033665, 0.0256827, 0.047487, 0.0292044, 0.0278949, 0.0401841, 0.0396228, 0.0430734, 0.0305476, 0.0358731, 0.0275889, 0.0289863, 0.0324558, 0.037081, 0.0357458, 0.0377369, 0.0294568, 0.0473011, 0.0282243, 0.0331347, 0.0317353, 0.035078, 0.0438941, 0.030372, 0.0254028, 
Separated; 0.1; 0.0623191, 0.0353507, 0.0392765, 0.0416194, 0.0384745, 0.0297124, 0.0315989, 0.0380974, 0.0304471, 0.0321173, 0.0413484, 0.0347025, 0.0298142, 0.0329069, 0.0332831, 0.0463073, 0.0454246, 0.0314096, 0.035711, 0.0282395, 0.037669, 0.0518986, 0.0270231, 0.0290573, 0.0588543, 0.0255911, 0.0387112, 0.0363419, 0.038316, 0.0313146, 0.0571495, 0.0364127, 0.0318548, 0.0402323, 0.0392956, 0.0389663, 0.0274175, 0.0402036, 0.0277946, 0.0267832, 0.0310329, 0.029768, 0.0316711, 0.0258938, 0.0332656, 0.0315884, 0.0411084, 0.0480913, 0.0322866, 0.0589976, 0.0439949, 0.0294971, 0.0270366, 0.033796, 0.0293544, 0.0461547, 0.0356598, 0.032519, 0.0333566, 0.0405919, 0.0360372, 0.0352281, 0.0380343, 0.0397223, 0.0310417, 0.0387782, 0.0376021, 0.0304955, 0.0550143, 0.026763, 0.033048, 0.041517, 0.0314343, 0.0300025, 0.0317832, 0.0299614, 0.0297017, 0.0408593, 0.0421822, 0.0265431, 0.0344122, 0.028213, 0.0392104, 0.0412497, 0.0392732, 0.0503252, 0.0288658, 0.0405468, 0.036053, 0.0508923, 0.0325091, 0.0325736, 0.0276661, 0.0332704, 0.0337442, 0.0512367, 0.0265172, 0.042715, 0.0331029, 0.0353493, 
Single; 0.215443; 0.0396902, 0.0368065, 0.0250812, 0.0295607, 0.0317424, 0.0428072, 0.0241537, 0.0436784, 0.0516829, 0.0350865, 0.0412969, 0.0323233, 0.0280036, 0.0237312, 0.0406442, 0.0375913, 0.0302008, 0.0467968, 0.0398018, 0.0440118, 0.0293171, 0.0503811, 0.032956, 0.0428289, 0.0311149, 0.028471, 0.0316652, 0.0288347, 0.0330827, 0.0330891, 0.0367928, 0.0367221, 0.0273175, 0.033539, 0.0372746, 0.0294268, 0.0350831, 0.0339851, 0.0421042, 0.049906, 0.0225388, 0.0245133, 0.0313707, 0.0290746, 0.0293355, 0.0398199, 0.032332, 0.0265614, 0.0257061, 0.0313099, 0.0417622, 0.0383054, 0.0330988, 0.0401737, 0.023961, 0.0326516, 0.0382377, 0.0379018, 0.0246017, 0.051453, 0.0330066, 0.0324217, 0.0239297, 0.0410615, 0.0296492, 0.0268204, 0.0389074, 0.0454402, 0.0265767, 0.0244107, 0.0397776, 0.0346232, 0.0335476, 0.0289393, 0.026689, 0.0449594, 0.0355002, 0.0272449, 0.0285436, 0.0387787, 0.0235805, 0.0290552, 0.0244626, 0.0225702, 0.0299129, 0.0279577, 0.0222838, 0.0478151, 0.0544827, 0.031481, 0.0377902, 0.0267761, 0.0399749, 0.0283893, 0.0309223, 0.0452897, 0.0292991, 0.0445544, 0.0260344, 0.0230645, 
Separated; 0.215443; 0.0257683, 0.0352334, 0.0239016, 0.0251949, 0.0339799, 0.0442568, 0.0348163, 0.0280796, 0.0343431, 0.0340768, 0.0274204, 0.0355709, 0.0334851, 0.0323718, 0.0459136, 0.025494, 0.026105, 0.0301775, 0.032997, 0.0563069, 0.0333049, 0.0274346, 0.0300947, 0.0424038, 0.0303576, 0.0278134, 0.037797, 0.0430096, 0.0391969, 0.0355918, 0.0299522, 0.0302715, 0.0383594, 0.0290176, 0.0288422, 0.0259503, 0.0288553, 0.0311325, 0.0319703, 0.0261216, 0.0342571, 0.0278517, 0.031286, 0.0270339, 0.0296533, 0.0387685, 0.0343209, 0.0280795, 0.0306955, 0.0334971, 0.028521, 0.0272291, 0.0306127, 0.0416479, 0.037796, 0.027235, 0.0366378, 0.0352213, 0.0413209, 0.0320943, 0.0400542, 0.0483331, 0.0321308, 0.0351788, 0.0290458, 0.0321386, 0.029982, 0.0356405, 0.0305502, 0.0331766, 0.0362384, 0.0367308, 0.0338538, 0.0260799, 0.0355851, 0.0366083, 0.0315507, 0.0443546, 0.0308959, 0.0361611, 0.0451144, 0.0323541, 0.0385816, 0.0328052, 0.0309622, 0.0357512, 0.0308201, 0.0288983, 0.0318211, 0.0365313, 0.028185, 0.0356661, 0.0361002, 0.028264, 0.0340815, 0.0367641, 0.0319209, 0.0258505, 0.0285694, 0.0324315, 
Single; 0.464159; 0.0291641, 0.0384418, 0.0459727, 0.0298793, 0.0486803, 0.0235187, 0.037298, 0.0391046, 0.0298454, 0.0384164, 0.0334202, 0.022862, 0.0244136, 0.0337349, 0.0250957, 0.0301599, 0.0227259, 0.0381352, 0.0331402, 0.0381775, 0.0339374, 0.0379218, 0.043091, 0.022682, 0.0468397, 0.0309257, 0.033885, 0.0256279, 0.0273406, 0.0325322, 0.0257139, 0.027857, 0.0255271, 0.0290956, 0.0331366, 0.0313308, 0.028877, 0.0304007, 0.0457242, 0.0271014, 0.0260612, 0.0332061, 0.0303457, 0.0256461, 0.0340483, 0.0278501, 0.0248577, 0.0332177, 0.0379376, 0.0379708, 0.0284277, 0.0306098, 0.0290209, 0.0239728, 0.0376792, 0.0321743, 0.0311644, 0.0324822, 0.0446484, 0.0362573, 0.0250245, 0.0274403, 0.0261449, 0.0231611, 0.0464396, 0.0440092, 0.0452582, 0.0265075, 0.0263643, 0.0258071, 0.0494419, 0.035711, 0.0411551, 0.0319916, 0.034766, 0.0395619, 0.0265256, 0.0262947, 0.0326724, 0.0311102, 0.0262125, 0.0282704, 0.0450781, 0.0342193, 0.0323194, 0.0373752, 0.0359385, 0.0388115, 0.0373791, 0.0284117, 0.0394818, 0.0281046, 0.0277871, 0.0295798, 0.0315804, 0.0334407, 0.0319945, 0.0230308, 0.0234277, 0.029529, 
Separated; 0.464159; 0.0394388, 0.0311122, 0.0283515, 0.030957, 0.0242184, 0.0419383, 0.0332598, 0.0335867, 0.0278102, 0.0367489, 0.0315568, 0.0383632, 0.0270202, 0.0260851, 0.0409712, 0.0252721, 0.0394194, 0.0265415, 0.0284056, 0.0388874, 0.0302062, 0.0296018, 0.0431998, 0.0334331, 0.0322304, 0.0676605, 0.0289951, 0.0271158, 0.0284372, 0.0303928, 0.0284841, 0.0365275, 0.0384266, 0.0373849, 0.0249258, 0.0313706, 0.0337522, 0.0276109, 0.0279439, 0.0231346, 0.0294118, 0.0358413, 0.0339885, 0.0467521, 0.044183, 0.031041, 0.0288253, 0.0449603, 0.0329368, 0.0306511, 0.0281717, 0.0569003, 0.0309158, 0.0318389, 0.0367415, 0.0386033, 0.0271465, 0.0332556, 0.0316617, 0.0282185, 0.0265346, 0.0276342, 0.0350278, 0.030117, 0.0415895, 0.0364497, 0.0234979, 0.0268147, 0.037587, 0.0259272, 0.0317959, 0.0332723, 0.0290745, 0.0328211, 0.0315138, 0.0479819, 0.0286114, 0.0328441, 0.0309788, 0.033845, 0.0350619, 0.0385384, 0.0367672, 0.0252622, 0.0355465, 0.0296995, 0.0253462, 0.0235876, 0.0270013, 0.0269943, 0.0270987, 0.0283077, 0.0276153, 0.0260237, 0.0326491, 0.033527, 0.0256564, 0.037442, 0.0296929, 0.0437208, 
Single; 1; 0.0353272, 0.0363462, 0.0269002, 0.0308662, 0.0285218, 0.0395249, 0.0270447, 0.0331512, 0.0326173, 0.0258046, 0.0269434, 0.0322195, 0.0253835, 0.0414198, 0.0328053, 0.0283139, 0.0231801, 0.032777, 0.0469385, 0.0246224, 0.0368463, 0.0325825, 0.0334441, 0.0282833, 0.0293739, 0.0356676, 0.0294826, 0.0230045, 0.0532872, 0.0262206, 0.0402119, 0.0276128, 0.0293094, 0.02579, 0.0330793, 0.0287003, 0.0317677, 0.0550327, 0.027191, 0.0262673, 0.0339104, 0.0278149, 0.0280482, 0.0214923, 0.0269748, 0.0384892, 0.0254108, 0.0692167, 0.0259837, 0.0521622, 0.0235988, 0.0342074, 0.034969, 0.0251808, 0.0284394, 0.0213209, 0.0301096, 0.0332374, 0.025421, 0.0347021, 0.0240198, 0.0245551, 0.0280387, 0.023675, 0.0405161, 0.0234862, 0.0274402, 0.0299002, 0.0264479, 0.0418086, 0.0286576, 0.028319, 0.0387065, 0.0480567, 0.0346439, 0.023816, 0.0340199, 0.0354714, 0.0305302, 0.0376551, 0.0240338, 0.0237646, 0.0268507, 0.0240507, 0.031847, 0.0462964, 0.0397895, 0.026449, 0.0352559, 0.0226837, 0.0265046, 0.0274222, 0.0420091, 0.0337027, 0.0248013, 0.0493815, 0.026566, 0.0378304, 0.0282627, 0.031222, 
Separated; 1; 0.0279066, 0.0261902, 0.032917, 0.0319334, 0.0341413, 0.0330072, 0.0288991, 0.0496987, 0.0461093, 0.0278217, 0.0421192, 0.0269823, 0.0558886, 0.0531235, 0.0302317, 0.0316601, 0.0530526, 0.0320859, 0.0326556, 0.0364245, 0.0414338, 0.0254677, 0.0316706, 0.0347591, 0.0346298, 0.0273941, 0.0332378, 0.0395859, 0.0297009, 0.0588754, 0.0406605, 0.0473394, 0.0356588, 0.0243964, 0.0274655, 0.0364875, 0.0323743, 0.0385602, 0.0308806, 0.028112, 0.0266154, 0.0259874, 0.0300426, 0.0245743, 0.0331921, 0.024506, 0.0351016, 0.0487945, 0.0324037, 0.0477077, 0.0377047, 0.0265491, 0.0348851, 0.0280506, 0.0330095, 0.027227, 0.0311006, 0.0312823, 0.0295704, 0.042336, 0.0427362, 0.0297801, 0.030904, 0.0331509, 0.0345297, 0.0253092, 0.0270832, 0.0298245, 0.0308195, 0.0311844, 0.0346918, 0.0397971, 0.035209, 0.0445799, 0.0387263, 0.0250247, 0.0265874, 0.0249482, 0.0244968, 0.0270065, 0.0306758, 0.0288104, 0.0267562, 0.0217634, 0.0410886, 0.031847, 0.0342663, 0.0517516, 0.0232397, 0.0263071, 0.0434824, 0.0402887, 0.0344682, 0.025968, 0.0371259, 0.0323435, 0.0393673, 0.0247166, 0.0454765, 0.0272237, 
Single; 2.15443; 0.0391222, 0.0226299, 0.0263836, 0.0416336, 0.0358876, 0.0302327, 0.0354914, 0.0438434, 0.0265627, 0.0282819, 0.0272568, 0.0314837, 0.0310908, 0.0342105, 0.0408436, 0.0316151, 0.0235825, 0.0255659, 0.0233007, 0.0248641, 0.0257251, 0.0266024, 0.0252367, 0.0416061, 0.0296198, 0.0262456, 0.0284452, 0.0342722, 0.0257145, 0.0397551, 0.0277405, 0.0336332, 0.0306462, 0.0239387, 0.0304687, 0.0355496, 0.0340586, 0.0267862, 0.0277372, 0.0386547, 0.0274355, 0.025236, 0.0273225, 0.0274926, 0.0402376, 0.0244816, 0.0373513, 0.0243629, 0.0324343, 0.0286883, 0.0268264, 0.0260762, 0.0323679, 0.0296984, 0.0268333, 0.0269767, 0.0236292, 0.0261743, 0.0279984, 0.0240493, 0.0334208, 0.0283912, 0.0298795, 0.0247456, 0.0276686, 0.0216517, 0.0262132, 0.0248874, 0.0296986, 0.0262205, 0.0348464, 0.0250388, 0.0340409, 0.0302529, 0.0387922, 0.0261144, 0.0277324, 0.0309485, 0.027017, 0.0471739, 0.023944, 0.0257057, 0.0310993, 0.0275171, 0.0277684, 0.0284603, 0.0241936, 0.0254349, 0.0359837, 0.0313466, 0.0336878, 0.0264786, 0.0281812, 0.0237917, 0.0225541, 0.0252888, 0.0237675, 0.0256901, 0.0266441, 0.0313917, 
Separated; 2.15443; 0.0336312, 0.0346804, 0.0363552, 0.0290243, 0.0295635, 0.0305606, 0.0312209, 0.0271728, 0.0304908, 0.0299633, 0.0303545, 0.0297954, 0.0259969, 0.0438213, 0.0348511, 0.0333393, 0.0286811, 0.0351126, 0.0236294, 0.0299744, 0.0287985, 0.038448, 0.0253613, 0.0249618, 0.0435218, 0.0319353, 0.027327, 0.0365231, 0.0261761, 0.0342394, 0.0292434, 0.0321189, 0.0384671, 0.0379418, 0.0303882, 0.0303943, 0.0273547, 0.0302507, 0.0364426, 0.0340238, 0.0288023, 0.0387791, 0.0395625, 0.0281846, 0.0247446, 0.0287812, 0.0283975, 0.0317433, 0.0345002, 0.0337465, 0.0427055, 0.027833, 0.0276435, 0.0255036, 0.0307995, 0.0302749, 0.0229076, 0.0321884, 0.0386014, 0.0389844, 0.0386191, 0.0261597, 0.0250389, 0.0349123, 0.0509882, 0.0306024, 0.0478954, 0.0571247, 0.0279268, 0.0284568, 0.0260374, 0.0362869, 0.027506, 0.0335139, 0.0283324, 0.0417862, 0.0317754, 0.0294717, 0.0278446, 0.0276544, 0.0286412, 0.0298328, 0.0412515, 0.0284905, 0.025239, 0.0303716, 0.0278278, 0.0440437, 0.0318994, 0.0278433, 0.0439734, 0.0417047, 0.0320596, 0.0363615, 0.0284132, 0.0294982, 0.0274091, 0.0269683, 0.0249043, 0.0404056, 
Single; 4.64159; 0.0332014, 0.0390869, 0.0266534, 0.0315945, 0.0299331, 0.0240974, 0.02772, 0.0385073, 0.0369836, 0.0338733, 0.025387, 0.0449037, 0.0313177, 0.0275942, 0.0320471, 0.042535, 0.0224642, 0.0241651, 0.0217927, 0.0234454, 0.0276418, 0.0280169, 0.0261417, 0.0265958, 0.0272265, 0.0343013, 0.0233074, 0.0219834, 0.0292397, 0.0357796, 0.0303202, 0.031609, 0.0398222, 0.0337236, 0.0318647, 0.0246259, 0.0391808, 0.0240982, 0.0317241, 0.024128, 0.0336563, 0.0318626, 0.0447469, 0.028646, 0.0246064, 0.0281518, 0.0350618, 0.0430266, 0.0370248, 0.0300785, 0.03315, 0.0259023, 0.0313704, 0.0351452, 0.0234409, 0.0277174, 0.0340208, 0.0341785, 0.02687, 0.0300507, 0.0283944, 0.0404115, 0.0314551, 0.0374867, 0.0270965, 0.028157, 0.0353844, 0.0386498, 0.027435, 0.027591, 0.0294393, 0.0262435, 0.0212623, 0.0267436, 0.0312088, 0.0287112, 0.0243105, 0.0247897, 0.0230292, 0.039227, 0.0375802, 0.0231743, 0.0339284, 0.0228598, 0.0312953, 0.0258224, 0.0271678, 0.0275649, 0.0330786, 0.0332227, 0.0305627, 0.0382387, 0.0294821, 0.0243715, 0.0281325, 0.0420509, 0.0381583, 0.0244832, 0.0263917, 0.0215316, 
Separated; 4.64159; 0.0272586, 0.0317828, 0.0317979, 0.0286953, 0.0254079, 0.0267588, 0.0240301, 0.0428395, 0.034325, 0.0375768, 0.0259343, 0.0412375, 0.0265019, 0.02562, 0.0250705, 0.0330721, 0.0327096, 0.0364864, 0.0366957, 0.0271535, 0.0251828, 0.0315086, 0.0266208, 0.029769, 0.0462943, 0.0509662, 0.0306189, 0.0237189, 0.0241238, 0.0238495, 0.0324829, 0.0244287, 0.0291551, 0.0366178, 0.0384868, 0.0292888, 0.0251725, 0.0257919, 0.0329335, 0.0266767, 0.0359562, 0.0378363, 0.0309273, 0.0280286, 0.0422215, 0.0462388, 0.0354674, 0.031168, 0.0375298, 0.0258313, 0.0281916, 0.0318593, 0.0367704, 0.0272019, 0.0278509, 0.0385743, 0.030327, 0.0353722, 0.0360763, 0.028705, 0.0375042, 0.0283715, 0.0236967, 0.029421, 0.0287436, 0.0270582, 0.028262, 0.0298441, 0.0276693, 0.0368504, 0.0482025, 0.0234854, 0.0254595, 0.0419679, 0.0237911, 0.0284578, 0.0394968, 0.0277526, 0.0373973, 0.0341983, 0.0261612, 0.038894, 0.0372443, 0.0390926, 0.0406157, 0.0436777, 0.0271316, 0.0306262, 0.0220882, 0.0331234, 0.0315883, 0.0581117, 0.0243916, 0.0347899, 0.0346204, 0.0375743, 0.027469, 0.0323494, 0.0264107, 0.0301919, 
Single; 10; 0.030416, 0.0310161, 0.0370589, 0.0337868, 0.0237232, 0.0367575, 0.0277559, 0.0224516, 0.0248001, 0.0322549, 0.038168, 0.0249952, 0.0315095, 0.022079, 0.0257342, 0.0260185, 0.04234, 0.0229362, 0.0238884, 0.0224011, 0.0242709, 0.0316752, 0.0338994, 0.0355345, 0.0273013, 0.0251157, 0.025891, 0.024521, 0.0428096, 0.0325036, 0.0350746, 0.044896, 0.0263196, 0.0317448, 0.0238277, 0.0234501, 0.0294708, 0.0270826, 0.0405651, 0.0359923, 0.031748, 0.0398393, 0.0258135, 0.0289037, 0.0252799, 0.0273885, 0.0294862, 0.0311251, 0.034246, 0.0331294, 0.0545084, 0.0250613, 0.0343473, 0.0237801, 0.0222152, 0.0583223, 0.0286992, 0.0300076, 0.0248036, 0.0362107, 0.0258755, 0.0322373, 0.0291074, 0.0257801, 0.0290149, 0.0341352, 0.0567625, 0.0364397, 0.0269861, 0.0273597, 0.0272058, 0.0312244, 0.0255185, 0.0295632, 0.0281227, 0.0247432, 0.0241638, 0.0246724, 0.0241206, 0.0303967, 0.0267671, 0.0304521, 0.0280073, 0.0308544, 0.0255191, 0.0292223, 0.0330916, 0.0275291, 0.0299898, 0.0325633, 0.0323073, 0.0258337, 0.0289536, 0.0260756, 0.0392545, 0.0256771, 0.0338334, 0.0228141, 0.0367872, 0.0259148, 
Separated; 10; 0.0308065, 0.0381787, 0.0251593, 0.0363309, 0.0335709, 0.026272, 0.0440021, 0.0331819, 0.033359, 0.0275577, 0.0290619, 0.0499516, 0.0288474, 0.0312252, 0.0394307, 0.0374056, 0.0257402, 0.0300007, 0.0370881, 0.0360194, 0.0385372, 0.0288392, 0.033351, 0.0374991, 0.0293532, 0.0301558, 0.0498872, 0.0268155, 0.0322328, 0.0376968, 0.0273558, 0.0333879, 0.0327069, 0.0308633, 0.0252136, 0.0261875, 0.0330389, 0.0282116, 0.0357051, 0.0275839, 0.0338522, 0.0379297, 0.0300246, 0.0460019, 0.0243087, 0.0222574, 0.0353853, 0.0244319, 0.0290014, 0.0303493, 0.0333184, 0.029511, 0.0303687, 0.0289146, 0.0250571, 0.0319189, 0.0293794, 0.0295386, 0.0349529, 0.0369867, 0.0354262, 0.0303076, 0.0422748, 0.0375581, 0.0268403, 0.0345592, 0.042288, 0.0244675, 0.032647, 0.0410607, 0.0281489, 0.035724, 0.033204, 0.0282226, 0.0265827, 0.0450731, 0.0329408, 0.0348273, 0.0290144, 0.029945, 0.0293428, 0.0378038, 0.0255196, 0.0337018, 0.0255683, 0.0313107, 0.038492, 0.0290294, 0.0282536, 0.0288942, 0.0266092, 0.032712, 0.0329628, 0.0243978, 0.041474, 0.0275337, 0.0258985, 0.0327697, 0.0293022, 0.0326174, 
