Algorithm;Hyperparameter (C);Values
G/Dep; 0.00464159; 0.15262, 0.147177, 0.136646, 0.146433, 0.148373, 0.140154, 0.140844, 0.151656, 0.152281, 0.143972, 0.154634, 0.146043, 0.140785, 0.142979, 0.157008, 0.152777, 0.139823, 0.152734, 0.158172, 0.15198, 0.136375, 0.138376, 0.168759, 0.140785, 0.152435, 0.143588, 0.156127, 0.170184, 0.144365, 0.15093, 0.144448, 0.15198, 0.160084, 0.151385, 0.15198, 0.16905, 0.152435, 0.152089, 0.142763, 0.152435, 0.143868, 0.142925, 0.137956, 0.145943, 0.157008, 0.142137, 0.139607, 0.144531, 0.15198, 0.158755, 0.139826, 0.148232, 0.163899, 0.158755, 0.15198, 0.12921, 0.146358, 0.156252, 0.144255, 0.160636, 0.147877, 0.15262, 0.138375, 0.14786, 0.141343, 0.148232, 0.152435, 0.148232, 0.152089, 0.151632, 0.144133, 0.160084, 0.141343, 0.15198, 0.146767, 0.160636, 0.15198, 0.15262, 0.164147, 0.160636, 0.144624, 0.140469, 0.143281, 0.163899, 0.0615582, 0.16905, 0.15262, 0.164147, 0.146358, 0.15053, 0.151656, 0.147323, 0.140785, 0.15198, 0.148839, 0.148763, 0.147877, 0.154634, 0.168759, 0.148861, 
G/Gre; 0.00464159; 0.140785, 0.152585, 0.143913, 0.152267, 0.147636, 0.163899, 0.15262, 0.14736, 0.144421, 0.141343, 0.16002, 0.163899, 0.151632, 0.15198, 0.146358, 0.140369, 0.150907, 0.151632, 0.15262, 0.16905, 0.140548, 0.140874, 0.154634, 0.150734, 0.163899, 0.163514, 0.15198, 0.15198, 0.145925, 0.147505, 0.142684, 0.148232, 0.15198, 0.157008, 0.141343, 0.16905, 0.151632, 0.15638, 0.151632, 0.140369, 0.160636, 0.151632, 0.16905, 0.144766, 0.16905, 0.168639, 0.168639, 0.145478, 0.16905, 0.163899, 0.138375, 0.163899, 0.144133, 0.164147, 0.152435, 0.15198, 0.148232, 0.151632, 0.143588, 0.147323, 0.148232, 0.16905, 0.142684, 0.154634, 0.15198, 0.15262, 0.154634, 0.151632, 0.16905, 0.145925, 0.15198, 0.160636, 0.160636, 0.148232, 0.163899, 0.16222, 0.152435, 0.163899, 0.15198, 0.149212, 0.163899, 0.16905, 0.142654, 0.153519, 0.14606, 0.155155, 0.15198, 0.164147, 0.141699, 0.14736, 0.149836, 0.15198, 0.16377, 0.163899, 0.163899, 0.143904, 0.144365, 0.163899, 0.154634, 0.16905, 
G/Sqrt; 0.00464159; 0.140785, 0.152267, 0.147636, 0.152585, 0.150907, 0.14736, 0.143913, 0.144421, 0.15262, 0.163899, 0.16002, 0.16905, 0.140369, 0.151632, 0.163899, 0.141343, 0.157008, 0.15198, 0.141343, 0.15198, 0.146358, 0.149212, 0.15198, 0.151632, 0.16905, 0.154634, 0.142684, 0.160636, 0.163899, 0.15262, 0.160636, 0.145478, 0.16905, 0.147505, 0.15198, 0.163899, 0.147323, 0.163514, 0.15198, 0.151632, 0.163899, 0.15198, 0.16905, 0.151632, 0.168639, 0.16905, 0.163899, 0.16377, 0.149836, 0.140369, 0.155155, 0.143588, 0.154634, 0.15638, 0.16905, 0.153519, 0.148232, 0.154634, 0.16905, 0.150734, 0.151632, 0.148232, 0.163899, 0.164147, 0.15262, 0.144365, 0.163899, 0.163899, 0.152435, 0.148232, 0.16905, 0.16222, 0.151632, 0.16905, 0.160636, 0.138375, 0.145925, 0.142684, 0.144133, 0.140874, 0.168639, 0.14736, 0.140548, 0.142654, 0.151632, 0.14606, 0.164147, 0.143904, 0.144766, 0.163899, 0.154634, 0.148232, 0.15198, 0.163899, 0.15198, 0.15198, 0.141699, 0.152435, 0.145925, 0.15198, 
G/UCT; 0.01; 0.168639, 0.141343, 0.15262, 0.15198, 0.164147, 0.160636, 0.156628, 0.159254, 0.154803, 0.15262, 0.150782, 0.16905, 0.164147, 0.16905, 0.16905, 0.15198, 0.16905, 0.152228, 0.16905, 0.164147, 0.164147, 0.15198, 0.16905, 0.146358, 0.163899, 0.146358, 0.164147, 0.16905, 0.16905, 0.157008, 0.15198, 0.16905, 0.15198, 0.163899, 0.164147, 0.163899, 0.16905, 0.16905, 0.15262, 0.15198, 0.16905, 0.151632, 0.152435, 0.148232, 0.15198, 0.152435, 0.15198, 0.164147, 0.151632, 0.136859, 0.15198, 0.151632, 0.152305, 0.152435, 0.16905, 0.15198, 0.163899, 0.152435, 0.16905, 0.163899, 0.14786, 0.163899, 0.14736, 0.152435, 0.163899, 0.16905, 0.163899, 0.16905, 0.15198, 0.15198, 0.144421, 0.15198, 0.14736, 0.14736, 0.164147, 0.163899, 0.147323, 0.16905, 0.164147, 0.15262, 0.15198, 0.148232, 0.155541, 0.164147, 0.163899, 0.160636, 0.15262, 0.142763, 0.15262, 0.151632, 0.15198, 0.163899, 0.163899, 0.155694, 0.163899, 0.163899, 0.15198, 0.16905, 0.16905, 0.164147, 
G/Tun; 0.01; 0.141159, 0.151656, 0.142498, 0.15624, 0.15198, 0.158538, 0.153519, 0.146043, 0.147177, 0.16377, 0.15198, 0.15262, 0.157008, 0.136763, 0.166438, 0.14606, 0.151632, 0.16905, 0.157062, 0.148232, 0.15198, 0.144766, 0.163899, 0.16905, 0.157008, 0.145478, 0.160636, 0.143748, 0.152435, 0.140878, 0.160636, 0.151656, 0.15459, 0.158755, 0.144516, 0.163899, 0.157062, 0.152228, 0.134366, 0.152435, 0.142215, 0.144946, 0.16905, 0.152435, 0.15198, 0.140785, 0.145369, 0.136532, 0.158755, 0.164147, 0.151632, 0.141267, 0.147456, 0.160084, 0.15198, 0.141343, 0.14786, 0.140597, 0.159947, 0.151632, 0.15262, 0.148232, 0.144255, 0.163899, 0.158755, 0.16222, 0.151301, 0.152435, 0.143824, 0.144766, 0.144255, 0.15198, 0.15198, 0.15198, 0.148517, 0.141343, 0.16377, 0.14029, 0.151632, 0.147075, 0.154634, 0.148232, 0.152435, 0.16905, 0.151632, 0.146358, 0.145016, 0.16905, 0.16419, 0.16905, 0.150116, 0.15198, 0.164147, 0.16905, 0.152435, 0.168759, 0.152435, 0.148763, 0.140554, 0.164147, 
G/SP; 0.01; 0.0278656, 0.028652, 0.0242098, 0.0285489, 0.0181422, 0.0163858, 0.0240334, 0.0300607, 0.0237868, 0.0239747, 0.0208871, 0.0295739, 0.0183474, 0.0210234, 0.0149584, 0.0308215, 0.0188817, 0.0252882, 0.0220932, 0.0315765, 0.0155784, 0.0264212, 0.020774, 0.0203846, 0.0230009, 0.0358538, 0.0213244, 0.0218876, 0.0240026, 0.0192827, 0.0190179, 0.0206979, 0.0219529, 0.0219306, 0.0157678, 0.0196246, 0.026064, 0.0257353, 0.0159717, 0.0153509, 0.0331317, 0.017498, 0.021473, 0.0223367, 0.0338288, 0.024086, 0.0158083, 0.0243532, 0.0165551, 0.0258217, 0.0361402, 0.0199723, 0.0243336, 0.0232944, 0.0218431, 0.0240399, 0.023576, 0.0190124, 0.0261506, 0.0232568, 0.0157657, 0.0187375, 0.0157823, 0.0262077, 0.0292754, 0.0187075, 0.0332082, 0.0182787, 0.0300646, 0.0251572, 0.020558, 0.030293, 0.016331, 0.0296891, 0.0313242, 0.0227095, 0.0229587, 0.019045, 0.0297382, 0.0268483, 0.0214116, 0.0273579, 0.0229074, 0.021127, 0.0282568, 0.0280261, 0.016374, 0.015998, 0.0178716, 0.0186019, 0.0168015, 0.0204768, 0.0207663, 0.0170086, 0.0139932, 0.0345885, 0.0285388, 0.0197538, 0.0233534, 0.0322272, 
G/Dep; 0.01; 0.140785, 0.170184, 0.147323, 0.155746, 0.15198, 0.146358, 0.141463, 0.15198, 0.142239, 0.16905, 0.163899, 0.15198, 0.147456, 0.16905, 0.15198, 0.151632, 0.163899, 0.151632, 0.16905, 0.144421, 0.144766, 0.164147, 0.160636, 0.157284, 0.151723, 0.15198, 0.16905, 0.15262, 0.163899, 0.142482, 0.164147, 0.15198, 0.160636, 0.152435, 0.141463, 0.15198, 0.16905, 0.163899, 0.151632, 0.141463, 0.15198, 0.16905, 0.16905, 0.139709, 0.15198, 0.16905, 0.16905, 0.16905, 0.15198, 0.154634, 0.14736, 0.153633, 0.143313, 0.163899, 0.15198, 0.163899, 0.157008, 0.15198, 0.16905, 0.16905, 0.163899, 0.16905, 0.155541, 0.16905, 0.147456, 0.139607, 0.16905, 0.160388, 0.15198, 0.15198, 0.15198, 0.160084, 0.141343, 0.146358, 0.155274, 0.160636, 0.15198, 0.147331, 0.163899, 0.16905, 0.148587, 0.14786, 0.163899, 0.163899, 0.163899, 0.149976, 0.155746, 0.157008, 0.16905, 0.155746, 0.152435, 0.16905, 0.146358, 0.146089, 0.160636, 0.164147, 0.16222, 0.14736, 0.154634, 0.15262, 
G/Gre; 0.01; 0.164147, 0.164147, 0.152228, 0.154803, 0.15262, 0.160636, 0.150782, 0.152435, 0.141343, 0.15198, 0.15198, 0.16905, 0.15198, 0.146358, 0.16905, 0.15262, 0.146358, 0.147323, 0.151632, 0.15262, 0.16905, 0.136859, 0.16905, 0.16905, 0.156628, 0.15198, 0.163899, 0.15198, 0.164147, 0.163899, 0.16905, 0.157008, 0.16905, 0.15198, 0.16905, 0.15198, 0.15198, 0.168639, 0.163899, 0.15198, 0.15198, 0.16905, 0.155541, 0.164147, 0.159254, 0.16905, 0.155694, 0.152435, 0.15198, 0.164147, 0.16905, 0.144421, 0.15198, 0.148232, 0.152305, 0.16905, 0.164147, 0.14736, 0.15262, 0.163899, 0.15198, 0.148232, 0.163899, 0.16905, 0.163899, 0.160636, 0.163899, 0.163899, 0.164147, 0.16905, 0.16905, 0.163899, 0.164147, 0.16905, 0.15198, 0.16905, 0.163899, 0.163899, 0.14736, 0.16905, 0.14736, 0.164147, 0.151632, 0.163899, 0.15198, 0.14786, 0.152435, 0.151632, 0.15198, 0.152435, 0.15262, 0.16905, 0.15262, 0.151632, 0.164147, 0.163899, 0.152435, 0.164147, 0.142763, 0.163899, 
G/Sqrt; 0.01; 0.164147, 0.164147, 0.160636, 0.154803, 0.15198, 0.15262, 0.16905, 0.15198, 0.150782, 0.16905, 0.15198, 0.146358, 0.16905, 0.141343, 0.15262, 0.163899, 0.15198, 0.16905, 0.15198, 0.146358, 0.163899, 0.16905, 0.156628, 0.16905, 0.168639, 0.16905, 0.16905, 0.164147, 0.151632, 0.147323, 0.136859, 0.157008, 0.15198, 0.163899, 0.163899, 0.16905, 0.151632, 0.15198, 0.16905, 0.15198, 0.159254, 0.16905, 0.164147, 0.152435, 0.152435, 0.144421, 0.151632, 0.164147, 0.16905, 0.16905, 0.15198, 0.152435, 0.164147, 0.14786, 0.164147, 0.163899, 0.148232, 0.15262, 0.16905, 0.152305, 0.16905, 0.142763, 0.164147, 0.163899, 0.163899, 0.16905, 0.164147, 0.15198, 0.163899, 0.164147, 0.16905, 0.163899, 0.163899, 0.15198, 0.152228, 0.16905, 0.164147, 0.152435, 0.15198, 0.15262, 0.14736, 0.15198, 0.14736, 0.163899, 0.15262, 0.15198, 0.15198, 0.155541, 0.15198, 0.151632, 0.163899, 0.163899, 0.155694, 0.160636, 0.148232, 0.152435, 0.15262, 0.163899, 0.14736, 0.16905, 
G/UCT; 0.0215443; 0.0902575, 0.0829314, 0.0747019, 0.0833826, 0.0934238, 0.0944934, 0.0770343, 0.105246, 0.105621, 0.08769, 0.0815898, 0.08689, 0.0962884, 0.0769019, 0.0908347, 0.0859229, 0.0912867, 0.089237, 0.0856596, 0.0776237, 0.083796, 0.0800426, 0.079463, 0.0933777, 0.086946, 0.0825494, 0.0858455, 0.0765766, 0.0780312, 0.0937162, 0.0796805, 0.0873331, 0.0992835, 0.0729406, 0.0862109, 0.103647, 0.0833371, 0.0914896, 0.079273, 0.0922559, 0.0914673, 0.0851421, 0.0854964, 0.090313, 0.0899522, 0.0832, 0.0879917, 0.10455, 0.0916052, 0.0952711, 0.0830358, 0.0968435, 0.0912275, 0.0822558, 0.0790351, 0.0815504, 0.0959138, 0.09145, 0.0854589, 0.107217, 0.084887, 0.0802209, 0.0828476, 0.100247, 0.0896963, 0.099883, 0.0821332, 0.0786546, 0.0766406, 0.0762447, 0.0987231, 0.0888912, 0.0840933, 0.0828818, 0.0889843, 0.102514, 0.0809531, 0.0924291, 0.0762628, 0.0867793, 0.0835917, 0.0857642, 0.091206, 0.0901597, 0.0948974, 0.0891321, 0.092868, 0.0774038, 0.0795351, 0.0874197, 0.0833609, 0.0860024, 0.0726358, 0.0847779, 0.0913214, 0.108986, 0.0790589, 0.0790787, 0.0875843, 0.10939, 
G/Tun; 0.0215443; 0.16905, 0.15198, 0.16905, 0.160636, 0.15198, 0.148861, 0.15198, 0.15198, 0.160084, 0.15198, 0.141343, 0.153604, 0.153519, 0.16905, 0.155763, 0.163899, 0.14736, 0.148456, 0.163899, 0.163899, 0.152435, 0.16905, 0.14736, 0.154634, 0.16905, 0.163899, 0.16905, 0.155869, 0.16905, 0.15262, 0.152435, 0.16905, 0.14736, 0.163899, 0.152805, 0.154634, 0.15198, 0.148232, 0.16905, 0.158755, 0.164147, 0.163899, 0.16905, 0.15198, 0.160636, 0.160636, 0.146358, 0.155155, 0.15198, 0.141343, 0.155919, 0.164147, 0.15198, 0.16905, 0.148232, 0.15198, 0.15262, 0.160636, 0.15198, 0.153486, 0.158755, 0.15198, 0.15198, 0.155746, 0.163899, 0.156196, 0.16905, 0.16905, 0.163899, 0.151632, 0.164147, 0.160636, 0.16905, 0.15198, 0.15198, 0.16905, 0.15198, 0.15198, 0.163899, 0.15198, 0.164147, 0.16905, 0.16905, 0.153425, 0.15198, 0.15198, 0.163899, 0.164147, 0.163899, 0.16905, 0.151632, 0.15262, 0.163899, 0.16905, 0.16905, 0.16905, 0.164147, 0.14736, 0.16905, 0.16905, 
G/SP; 0.0215443; 0.0149584, 0.0300607, 0.016331, 0.0170086, 0.0239747, 0.0181422, 0.0196246, 0.0242098, 0.0297382, 0.0285489, 0.0240026, 0.020774, 0.0237868, 0.0203846, 0.0264212, 0.0210234, 0.0230009, 0.0183474, 0.0163858, 0.0220932, 0.0315765, 0.0296891, 0.0308215, 0.0219529, 0.0213244, 0.0206979, 0.0155784, 0.0188817, 0.0358538, 0.0278656, 0.026064, 0.0232568, 0.0252882, 0.028652, 0.0157678, 0.0192827, 0.0295739, 0.0240334, 0.0186019, 0.0218876, 0.0208871, 0.0153509, 0.0282568, 0.0243532, 0.0332082, 0.016374, 0.0159717, 0.021473, 0.0280261, 0.0199723, 0.0268483, 0.0190179, 0.0197538, 0.0207663, 0.0168015, 0.0204768, 0.0165551, 0.0187375, 0.0223367, 0.0139932, 0.0361402, 0.020558, 0.0190124, 0.024086, 0.0240399, 0.0257353, 0.0229074, 0.0292754, 0.0285388, 0.015998, 0.0187075, 0.0331317, 0.0261506, 0.0178716, 0.0262077, 0.0313242, 0.0233534, 0.0218431, 0.023576, 0.0322272, 0.0300646, 0.021127, 0.0157823, 0.0157657, 0.0338288, 0.0214116, 0.030293, 0.0182787, 0.019045, 0.0158083, 0.0227095, 0.0273579, 0.0258217, 0.0219306, 0.0251572, 0.017498, 0.0229587, 0.0345885, 0.0243336, 0.0232944, 
G/Dep; 0.0215443; 0.0835621, 0.0868675, 0.0832043, 0.0727253, 0.080352, 0.0717075, 0.0893398, 0.0822124, 0.0899867, 0.0705675, 0.0953453, 0.0808281, 0.0856852, 0.0861744, 0.0817981, 0.0823401, 0.0795273, 0.0852121, 0.0982779, 0.0815538, 0.0752168, 0.0854682, 0.0859383, 0.0914687, 0.0817313, 0.0868473, 0.0945506, 0.0878849, 0.0805418, 0.0774623, 0.08434, 0.0689995, 0.076316, 0.0764931, 0.0617103, 0.0796448, 0.081678, 0.0945713, 0.0835908, 0.0734209, 0.0848309, 0.0734788, 0.0767672, 0.088855, 0.0802605, 0.0788121, 0.0784223, 0.0831381, 0.074305, 0.0758001, 0.081382, 0.11834, 0.0845411, 0.0763706, 0.0851557, 0.0817162, 0.0806027, 0.0893584, 0.0758364, 0.0866833, 0.0624795, 0.0803558, 0.0873053, 0.0753178, 0.0884699, 0.0996387, 0.0854175, 0.0806653, 0.0783866, 0.0869385, 0.0696102, 0.0748134, 0.0830548, 0.0764545, 0.0816017, 0.0724237, 0.0849975, 0.0835745, 0.0833759, 0.0696679, 0.0787348, 0.0902564, 0.073696, 0.0903767, 0.0685084, 0.0859934, 0.0845399, 0.080582, 0.0780866, 0.0735554, 0.0766349, 0.0839984, 0.0766454, 0.0832141, 0.0897867, 0.11558, 0.0780748, 0.103015, 0.0722936, 0.0818445, 
G/Gre; 0.0215443; 0.0747019, 0.0856596, 0.0800426, 0.0902575, 0.0795351, 0.0933777, 0.0825494, 0.0888912, 0.0854589, 0.0901597, 0.0934238, 0.0822558, 0.0858455, 0.0854964, 0.0937162, 0.0726358, 0.0847779, 0.0959138, 0.0962884, 0.0776237, 0.105621, 0.099883, 0.0786546, 0.089237, 0.0832, 0.102514, 0.0924291, 0.107217, 0.0815504, 0.0867793, 0.092868, 0.0780312, 0.084887, 0.10939, 0.0840933, 0.0790589, 0.0913214, 0.0769019, 0.0891321, 0.105246, 0.0914673, 0.086946, 0.0860024, 0.0802209, 0.0896963, 0.0987231, 0.0835917, 0.079463, 0.0765766, 0.100247, 0.08769, 0.0948974, 0.0914896, 0.0992835, 0.0833371, 0.0874197, 0.0851421, 0.08689, 0.0908347, 0.0952711, 0.0916052, 0.0766406, 0.0875843, 0.0922559, 0.0774038, 0.0912867, 0.0944934, 0.0859229, 0.0873331, 0.09145, 0.108986, 0.0912275, 0.0833826, 0.0762447, 0.090313, 0.10455, 0.0830358, 0.091206, 0.079273, 0.0862109, 0.0889843, 0.0833609, 0.083796, 0.0829314, 0.0968435, 0.0828476, 0.0790351, 0.0821332, 0.0729406, 0.0809531, 0.0899522, 0.0790787, 0.0857642, 0.0796805, 0.0770343, 0.0828818, 0.0815898, 0.0762628, 0.103647, 0.0879917, 
G/Sqrt; 0.0215443; 0.0747019, 0.0962884, 0.090313, 0.107217, 0.0934238, 0.0800426, 0.0933777, 0.086946, 0.105621, 0.0832, 0.0780312, 0.0830358, 0.0902575, 0.089237, 0.0867793, 0.0888912, 0.099883, 0.083796, 0.0854589, 0.0987231, 0.0916052, 0.0833371, 0.0795351, 0.0840933, 0.0896963, 0.09145, 0.0815504, 0.0858455, 0.0822558, 0.0959138, 0.0815898, 0.092868, 0.0854964, 0.0891321, 0.0825494, 0.0776237, 0.0924291, 0.0726358, 0.105246, 0.0786546, 0.103647, 0.0860024, 0.0859229, 0.0796805, 0.100247, 0.08689, 0.0856596, 0.0914896, 0.0857642, 0.0790589, 0.0992835, 0.08769, 0.0873331, 0.0765766, 0.0851421, 0.0774038, 0.0908347, 0.0862109, 0.0912275, 0.0912867, 0.0922559, 0.0899522, 0.0762628, 0.0937162, 0.0769019, 0.0833609, 0.0875843, 0.0952711, 0.0762447, 0.0835917, 0.10939, 0.10455, 0.079463, 0.084887, 0.0802209, 0.0833826, 0.0879917, 0.102514, 0.0790351, 0.0766406, 0.091206, 0.079273, 0.0914673, 0.0968435, 0.0847779, 0.0828476, 0.0829314, 0.0770343, 0.0948974, 0.0790787, 0.0901597, 0.0729406, 0.0809531, 0.0874197, 0.0944934, 0.0828818, 0.0889843, 0.108986, 0.0821332, 0.0913214, 
G/UCT; 0.0464159; 0.0856829, 0.104348, 0.0764071, 0.0767222, 0.0783264, 0.0664575, 0.0755186, 0.094627, 0.085611, 0.0838061, 0.0846138, 0.0860038, 0.0736789, 0.0866908, 0.0834501, 0.0648763, 0.0806582, 0.0770302, 0.0809826, 0.0767097, 0.0764952, 0.0841039, 0.0785286, 0.0779866, 0.108266, 0.0929552, 0.081389, 0.0717809, 0.0812859, 0.0778138, 0.0859927, 0.0669383, 0.086895, 0.0887631, 0.0723556, 0.0712079, 0.0733196, 0.0725568, 0.0801866, 0.0758011, 0.0898125, 0.091643, 0.0777103, 0.0762595, 0.0725584, 0.0734335, 0.0872193, 0.0910516, 0.0772053, 0.090939, 0.0978891, 0.0799109, 0.0788205, 0.0751069, 0.0737034, 0.0841534, 0.0872149, 0.118247, 0.0934213, 0.0843725, 0.0869257, 0.0742955, 0.0751202, 0.079466, 0.0973942, 0.073582, 0.0630898, 0.0664202, 0.0803426, 0.0789592, 0.0771271, 0.0919806, 0.0820931, 0.084708, 0.0841283, 0.0707234, 0.0998844, 0.0729896, 0.0934248, 0.0971435, 0.0879913, 0.0815184, 0.0839451, 0.0859553, 0.0706397, 0.0725854, 0.0903248, 0.0706796, 0.0768713, 0.0801433, 0.0899449, 0.0689037, 0.0879675, 0.111437, 0.0651315, 0.0735429, 0.0879654, 0.0793249, 0.0733044, 0.0745348, 
G/Tun; 0.0464159; 0.0804581, 0.0860657, 0.0781169, 0.0806196, 0.0785907, 0.083203, 0.0802362, 0.0765193, 0.0844538, 0.0923205, 0.0937529, 0.087004, 0.0876594, 0.0993979, 0.0825827, 0.0910974, 0.0775122, 0.102897, 0.0896441, 0.0758227, 0.0656605, 0.102376, 0.0897205, 0.0933709, 0.090353, 0.0759544, 0.0772825, 0.086022, 0.0814157, 0.078861, 0.081046, 0.0819174, 0.107566, 0.0922101, 0.0832119, 0.0831229, 0.0778526, 0.105696, 0.0808148, 0.0891375, 0.0887754, 0.0961221, 0.0843276, 0.100585, 0.0803018, 0.0915411, 0.0902311, 0.0818709, 0.0883884, 0.0951117, 0.0954283, 0.0891125, 0.0900213, 0.12172, 0.0793794, 0.104376, 0.0777644, 0.0704897, 0.0884005, 0.083914, 0.0872164, 0.0814626, 0.0889244, 0.0754121, 0.0876199, 0.0785553, 0.099931, 0.08241, 0.0806492, 0.0753353, 0.0768485, 0.0866193, 0.0807453, 0.0784243, 0.0824918, 0.0896214, 0.0833308, 0.0891663, 0.0827741, 0.0895038, 0.0920319, 0.086356, 0.0911778, 0.08871, 0.0801525, 0.0827465, 0.0937679, 0.0798032, 0.0848332, 0.0873083, 0.0858236, 0.0795917, 0.0910403, 0.0775999, 0.0779339, 0.0801787, 0.0804173, 0.0872323, 0.0927158, 0.0882244, 
G/SP; 0.0464159; 0.0237868, 0.0163858, 0.0239747, 0.020774, 0.0240334, 0.0252882, 0.0308215, 0.0264212, 0.0192827, 0.030293, 0.0203846, 0.0220932, 0.0332082, 0.0157678, 0.0315765, 0.0297382, 0.0295739, 0.0240026, 0.0296891, 0.0186019, 0.0218876, 0.026064, 0.0242098, 0.0188817, 0.0181422, 0.0208871, 0.0230009, 0.0149584, 0.0183474, 0.0285489, 0.028652, 0.0300607, 0.0207663, 0.0257353, 0.021473, 0.0159717, 0.0218431, 0.0233534, 0.0190124, 0.0229074, 0.0168015, 0.0227095, 0.0261506, 0.0243532, 0.0206979, 0.0190179, 0.020558, 0.0197538, 0.0223367, 0.016374, 0.019045, 0.0292754, 0.0178716, 0.0273579, 0.0251572, 0.0158083, 0.0300646, 0.0219529, 0.0243336, 0.0157657, 0.0196246, 0.0214116, 0.0322272, 0.0232568, 0.0213244, 0.0219306, 0.0210234, 0.024086, 0.0182787, 0.0338288, 0.0358538, 0.0313242, 0.0268483, 0.0285388, 0.0204768, 0.0240399, 0.0229587, 0.0199723, 0.0280261, 0.0157823, 0.0282568, 0.0153509, 0.0262077, 0.017498, 0.0170086, 0.0139932, 0.0155784, 0.023576, 0.0187375, 0.0331317, 0.0278656, 0.0165551, 0.0258217, 0.015998, 0.0361402, 0.0345885, 0.021127, 0.016331, 0.0232944, 0.0187075, 
G/Dep; 0.0464159; 0.0800016, 0.093743, 0.0699808, 0.072667, 0.0763088, 0.0768684, 0.0725785, 0.0662773, 0.0808933, 0.0782225, 0.0702237, 0.0751488, 0.0735545, 0.076512, 0.0920038, 0.0734625, 0.074448, 0.0827727, 0.0632798, 0.0759967, 0.0879132, 0.0784134, 0.0673414, 0.0867174, 0.0825256, 0.0832994, 0.0725278, 0.0793056, 0.0823008, 0.0782595, 0.0713945, 0.0755764, 0.0958681, 0.0751187, 0.0875541, 0.0726203, 0.0829298, 0.0890171, 0.0772667, 0.112339, 0.0684787, 0.0783611, 0.0796166, 0.0850515, 0.0744606, 0.0815432, 0.075941, 0.0729869, 0.0684382, 0.0649118, 0.0780485, 0.0685163, 0.0746597, 0.0695875, 0.0684537, 0.0792003, 0.0954968, 0.0860682, 0.0851165, 0.0906208, 0.0869053, 0.0839789, 0.0873356, 0.0769308, 0.06617, 0.0803541, 0.092696, 0.0724702, 0.0750718, 0.0700744, 0.059705, 0.0861402, 0.0879405, 0.0733779, 0.0839028, 0.0786918, 0.0798867, 0.0647572, 0.085536, 0.070007, 0.0773815, 0.0865743, 0.0784932, 0.0658177, 0.0815625, 0.100916, 0.0924231, 0.0796559, 0.0908867, 0.0803593, 0.0734086, 0.0818867, 0.0624153, 0.0702045, 0.0754595, 0.0790057, 0.0698334, 0.0726227, 0.0778991, 0.0855175, 
G/Gre; 0.0464159; 0.118247, 0.094627, 0.0785286, 0.0751069, 0.0767222, 0.0860038, 0.0664575, 0.0872149, 0.0783264, 0.0841039, 0.108266, 0.0879675, 0.0838061, 0.0812859, 0.0778138, 0.0764952, 0.0770302, 0.0806582, 0.0859927, 0.0736789, 0.085611, 0.0755186, 0.0869257, 0.104348, 0.0745348, 0.0779866, 0.0934213, 0.0764071, 0.0856829, 0.0767097, 0.081389, 0.0712079, 0.0762595, 0.0929552, 0.0669383, 0.0664202, 0.0777103, 0.0879913, 0.0998844, 0.0725584, 0.0725568, 0.091643, 0.0758011, 0.0899449, 0.0872193, 0.0771271, 0.0729896, 0.0820931, 0.0801866, 0.0898125, 0.084708, 0.0978891, 0.073582, 0.0689037, 0.0706397, 0.0910516, 0.0630898, 0.0788205, 0.0815184, 0.0717809, 0.0866908, 0.0648763, 0.111437, 0.0809826, 0.0973942, 0.0887631, 0.0733196, 0.0725854, 0.0834501, 0.0789592, 0.0919806, 0.0723556, 0.0841283, 0.0768713, 0.0742955, 0.0971435, 0.0839451, 0.090939, 0.0707234, 0.0803426, 0.079466, 0.0793249, 0.0934248, 0.0706796, 0.0841534, 0.0737034, 0.0846138, 0.0799109, 0.0751202, 0.0772053, 0.0734335, 0.0903248, 0.0651315, 0.0801433, 0.0859553, 0.086895, 0.0733044, 0.0735429, 0.0843725, 0.0879654, 
G/Sqrt; 0.0464159; 0.0872149, 0.094627, 0.0860038, 0.0838061, 0.0751069, 0.104348, 0.0770302, 0.0812859, 0.0764952, 0.0664575, 0.0806582, 0.0869257, 0.0767222, 0.0783264, 0.108266, 0.0934213, 0.0785286, 0.0779866, 0.0764071, 0.0648763, 0.0809826, 0.0879675, 0.0767097, 0.085611, 0.0856829, 0.0841039, 0.118247, 0.0859927, 0.0736789, 0.0755186, 0.0879913, 0.081389, 0.0758011, 0.0778138, 0.0929552, 0.0745348, 0.0777103, 0.0725568, 0.0712079, 0.0734335, 0.0872193, 0.0998844, 0.0771271, 0.0820931, 0.0973942, 0.0934248, 0.0689037, 0.0664202, 0.0899449, 0.0978891, 0.073582, 0.0751202, 0.091643, 0.084708, 0.0788205, 0.0910516, 0.0898125, 0.0815184, 0.0669383, 0.0729896, 0.0717809, 0.0879654, 0.0846138, 0.086895, 0.0789592, 0.0801866, 0.0841534, 0.0762595, 0.0733196, 0.0723556, 0.0725854, 0.0887631, 0.0803426, 0.0725584, 0.079466, 0.0919806, 0.0735429, 0.0971435, 0.0772053, 0.0841283, 0.0737034, 0.0801433, 0.0707234, 0.0706796, 0.0706397, 0.0630898, 0.0651315, 0.0903248, 0.090939, 0.0834501, 0.0799109, 0.0768713, 0.0866908, 0.0839451, 0.0859553, 0.0742955, 0.111437, 0.0733044, 0.0793249, 0.0843725, 
