Algorithm;Hyperparameter (C);Values
ISDisG/Dep; 1e-05; 0.0595789, 0.087765, 0.0728985, 0.0393212, 0.0366971, 0.0551286, 0.0574637, 0.0270751, 0.0343987, 0.0859348, 0.0552368, 0.0744602, 0.0275509, 0.0444269, 0.0492726, 0.0354983, 0.0954999, 0.0470701, 0.0696911, 0.0542122, 0.0713646, 0.0641735, 0.0691887, 0.0672874, 0.0904966, 0.0666889, 0.0657213, 0.0594404, 0.0438627, 0.0750768, 0.0893838, 0.0914165, 0.0796892, 0.0625824, 0.0621755, 0.118538, 0.0782782, 0.063995, 0.077979, 0.0636656, 0.089285, 0.102006, 0.0854937, 0.0812781, 0.0471019, 0.0961939, 0.105861, 0.11103, 0.0587676, 0.0973908, 0.0698326, 0.070887, 0.0845292, 0.0729899, 0.066645, 0.0533862, 0.0698723, 0.0848024, 0.104715, 0.0661902, 0.0727437, 0.0870627, 0.0800141, 0.0790094, 0.103715, 0.0827297, 0.0972673, 0.0873949, 0.0922269, 0.0856108, 0.0862405, 0.0908452, 0.09038, 0.0857995, 0.0973557, 0.102255, 0.105409, 0.0946639, 0.105096, 0.0779755, 0.0706146, 0.0690287, 0.10424, 0.0660187, 0.0754253, 0.0687494, 0.124636, 0.123074, 0.0964119, 0.0999044, 0.0653309, 0.100879, 0.116373, 0.075371, 0.0737177, 0.100267, 0.0860459, 0.120884, 0.0766693, 0.110452, 
ISDisG/Gre; 1e-05; 0.0949138, 0.0713646, 0.0296152, 0.0550275, 0.0825813, 0.0393212, 0.0492726, 0.0784244, 0.0343987, 0.0744602, 0.0416147, 0.0696911, 0.0551286, 0.0798362, 0.0641735, 0.0545514, 0.0558797, 0.0524176, 0.0772803, 0.0699648, 0.0552921, 0.0405642, 0.0438627, 0.077979, 0.0799794, 0.0873949, 0.0766693, 0.0594404, 0.0973908, 0.0625824, 0.0410976, 0.118538, 0.0728985, 0.0475851, 0.102006, 0.063425, 0.0796892, 0.0552368, 0.0803266, 0.066645, 0.0961939, 0.0782782, 0.0854937, 0.0779755, 0.11103, 0.0845292, 0.103715, 0.102255, 0.0812781, 0.0856108, 0.0661902, 0.0679314, 0.0971268, 0.0750768, 0.076234, 0.0848024, 0.0876232, 0.070887, 0.0782962, 0.0690287, 0.0653309, 0.0945247, 0.0687494, 0.0827297, 0.0790094, 0.0800141, 0.0914165, 0.0793966, 0.105861, 0.0860459, 0.0901777, 0.0970138, 0.138888, 0.0706146, 0.0811406, 0.124636, 0.0586051, 0.0946639, 0.0922269, 0.110228, 0.105409, 0.100879, 0.09038, 0.0737177, 0.0870627, 0.0973557, 0.0957415, 0.0685348, 0.105096, 0.120884, 0.0754253, 0.0837377, 0.0602366, 0.0698139, 0.123074, 0.110452, 0.0685349, 0.075371, 0.116373, 0.0831701, 
ISDisG/Sqrt; 1e-05; 0.0550275, 0.0971268, 0.0296152, 0.0949138, 0.0393212, 0.0825813, 0.0713646, 0.0551286, 0.0914165, 0.0492726, 0.0837377, 0.0343987, 0.0744602, 0.0798362, 0.0845292, 0.0772803, 0.0784244, 0.0416147, 0.0901777, 0.0438627, 0.0696911, 0.0558797, 0.0641735, 0.0552368, 0.0552921, 0.0545514, 0.0750768, 0.0728985, 0.0699648, 0.0790094, 0.0796892, 0.0602366, 0.0405642, 0.0586051, 0.0973908, 0.0594404, 0.0625824, 0.0854937, 0.0524176, 0.0410976, 0.11103, 0.063425, 0.0873949, 0.102255, 0.077979, 0.118538, 0.0961939, 0.066645, 0.105861, 0.0848024, 0.0475851, 0.0799794, 0.0661902, 0.0782782, 0.0803266, 0.0876232, 0.0687494, 0.0779755, 0.0870627, 0.103715, 0.070887, 0.0812781, 0.076234, 0.102006, 0.0856108, 0.0945247, 0.110452, 0.0782962, 0.0973557, 0.0827297, 0.0946639, 0.0800141, 0.0679314, 0.110228, 0.0690287, 0.0793966, 0.105409, 0.0737177, 0.0970138, 0.116373, 0.0957415, 0.105096, 0.0860459, 0.0653309, 0.100879, 0.123074, 0.0922269, 0.09038, 0.0685349, 0.0706146, 0.0831701, 0.0766693, 0.138888, 0.0811406, 0.124636, 0.120884, 0.0754253, 0.0698139, 0.075371, 0.0685348, 
ISDisG/UCT; 2.15443e-05; 0.0837377, 0.0551286, 0.0393212, 0.0825813, 0.0696215, 0.0696911, 0.0350684, 0.0476888, 0.0843175, 0.0462862, 0.0428128, 0.0682685, 0.0438627, 0.0725669, 0.0416147, 0.0699648, 0.0685595, 0.0772803, 0.0519724, 0.0545514, 0.0641735, 0.0578993, 0.0586051, 0.0558797, 0.0552921, 0.0565274, 0.0728985, 0.0626375, 0.0594404, 0.0533413, 0.0655575, 0.0625824, 0.0643321, 0.0973908, 0.077979, 0.0854937, 0.083119, 0.0995875, 0.063425, 0.0823603, 0.0961939, 0.0410976, 0.0756382, 0.0496388, 0.103715, 0.0799794, 0.102006, 0.0856715, 0.0825316, 0.0779755, 0.102928, 0.085977, 0.0721013, 0.11103, 0.102255, 0.0475851, 0.0679314, 0.0812781, 0.105861, 0.0774522, 0.0977932, 0.0827297, 0.0872063, 0.0870627, 0.0676018, 0.0835783, 0.0690287, 0.0687494, 0.0945247, 0.070887, 0.0876232, 0.0904443, 0.12627, 0.132552, 0.0922269, 0.120884, 0.0957415, 0.062286, 0.0653309, 0.0835656, 0.0820342, 0.0754253, 0.105409, 0.0881108, 0.124636, 0.0946639, 0.0511103, 0.138888, 0.100879, 0.123074, 0.09038, 0.0831701, 0.0737177, 0.0766693, 0.0706146, 0.116373, 0.0685348, 0.0698139, 0.0827709, 0.110797, 
ISDisG/Tun; 2.15443e-05; 0.0551286, 0.0798362, 0.0296152, 0.0545514, 0.0949138, 0.0393212, 0.0825813, 0.0696911, 0.0492726, 0.0416147, 0.0744602, 0.0803266, 0.0799794, 0.0550275, 0.0699648, 0.0552921, 0.0552368, 0.0641735, 0.0772803, 0.0784244, 0.0725669, 0.0837377, 0.0558797, 0.0750768, 0.0625824, 0.076234, 0.0410976, 0.0438627, 0.121884, 0.0586051, 0.0728985, 0.0405642, 0.0524176, 0.0873949, 0.063425, 0.0961939, 0.077979, 0.0594404, 0.0854937, 0.0973908, 0.0796892, 0.0957415, 0.0602366, 0.0713646, 0.0779755, 0.118538, 0.0914165, 0.102006, 0.0845292, 0.0848024, 0.103715, 0.0661902, 0.066645, 0.105861, 0.0812781, 0.102255, 0.0679314, 0.0475851, 0.0973557, 0.0782782, 0.0870627, 0.0827297, 0.11103, 0.0706146, 0.0653309, 0.0790094, 0.0793966, 0.0876232, 0.0945247, 0.09038, 0.0685349, 0.0856108, 0.0922269, 0.0970138, 0.0782962, 0.0687494, 0.0901777, 0.0800141, 0.105096, 0.070887, 0.110228, 0.0690287, 0.0860459, 0.0737177, 0.123074, 0.0811406, 0.105409, 0.0946639, 0.124636, 0.0831701, 0.100879, 0.0766693, 0.0754253, 0.120884, 0.110452, 0.0698139, 0.075371, 0.138888, 0.116373, 0.0685348, 
ISDisG/SP; 2.15443e-05; 0.00756141, 0.00945053, 0.00944599, 0.00756142, 0.00945155, 0.00756136, 0.00756143, 0.0113327, 0.00756144, 0.00945168, 0.0113378, 0.00944276, 0.0094505, 0.0131927, 0.00945126, 0.00945005, 0.0113378, 0.00756143, 0.00945175, 0.0113355, 0.00944942, 0.00945102, 0.00944866, 0.00944039, 0.011342, 0.00756137, 0.0113419, 0.0150606, 0.0094236, 0.0150233, 0.011338, 0.0094517, 0.00945169, 0.00756133, 0.00942977, 0.00945102, 0.00944676, 0.00945179, 0.00756144, 0.0132315, 0.00945164, 0.00945173, 0.00945045, 0.00756131, 0.00945174, 0.011342, 0.0169428, 0.0075614, 0.0113414, 0.0132175, 0.00945179, 0.00945045, 0.0075613, 0.0132062, 0.0113116, 0.00945176, 0.011342, 0.00945154, 0.0112759, 0.0131003, 0.00756143, 0.011333, 0.00945169, 0.00945158, 0.00945167, 0.0131921, 0.011341, 0.00945176, 0.00945122, 0.0132241, 0.0112564, 0.0112982, 0.00944872, 0.0075612, 0.0113414, 0.0132191, 0.0113042, 0.00945084, 0.00756144, 0.0113319, 0.011336, 0.0132185, 0.00756046, 0.00756143, 0.00945179, 0.00945119, 0.0113146, 0.0094517, 0.00945137, 0.00945167, 0.0111383, 0.00944905, 0.00755935, 0.00944595, 0.00756144, 0.015102, 0.00945145, 0.00945032, 0.00944981, 0.0131795, 
ISDisG/Dep; 2.15443e-05; 0.0949138, 0.0456948, 0.0798362, 0.0551286, 0.0696215, 0.0393212, 0.0696911, 0.0428128, 0.0825813, 0.0416147, 0.0837377, 0.0641735, 0.0438627, 0.0552921, 0.0296152, 0.0545514, 0.0699648, 0.0586051, 0.077979, 0.063425, 0.0405642, 0.0961939, 0.0854937, 0.0782782, 0.0643321, 0.0756382, 0.066645, 0.102006, 0.0803266, 0.0410976, 0.0475851, 0.106893, 0.0779755, 0.0845292, 0.0973557, 0.0679314, 0.0653309, 0.0856108, 0.0625824, 0.0793966, 0.0957415, 0.0901777, 0.0870627, 0.0904443, 0.0800141, 0.0922269, 0.0690287, 0.0831701, 0.0860459, 0.0558797, 0.0946639, 0.0774522, 0.0737177, 0.0706146, 0.0524176, 0.0772803, 0.100879, 0.0766693, 0.0848024, 0.138888, 0.0754253, 0.105409, 0.0728985, 0.0995875, 0.124636, 0.0970138, 0.0713646, 0.0784244, 0.0782962, 0.123074, 0.075371, 0.0594404, 0.118538, 0.105861, 0.0973908, 0.116373, 0.110452, 0.0750768, 0.102255, 0.0685348, 0.0744602, 0.0725669, 0.0893022, 0.066649, 0.0685349, 0.103715, 0.076234, 0.0825316, 0.070887, 0.0876232, 0.0945247, 0.0812781, 0.11103, 0.0799794, 0.0687494, 0.0827297, 0.0811406, 0.09038, 0.0698139, 0.120884, 
ISDisG/Gre; 2.15443e-05; 0.0393212, 0.0696215, 0.0476888, 0.077979, 0.0416147, 0.0641735, 0.083119, 0.0725669, 0.0685595, 0.0438627, 0.0533413, 0.0552921, 0.0699648, 0.0728985, 0.0551286, 0.0625824, 0.0995875, 0.0973908, 0.0643321, 0.0856715, 0.0428128, 0.0655575, 0.0462862, 0.102255, 0.0679314, 0.0682685, 0.102006, 0.0799794, 0.0825316, 0.085977, 0.0977932, 0.11103, 0.0475851, 0.0870627, 0.0922269, 0.063425, 0.0690287, 0.0961939, 0.0876232, 0.0945247, 0.0827297, 0.0696911, 0.0586051, 0.0545514, 0.0946639, 0.12627, 0.0565274, 0.0626375, 0.132552, 0.102928, 0.0578993, 0.0904443, 0.0772803, 0.062286, 0.0854937, 0.0721013, 0.0350684, 0.0837377, 0.0957415, 0.0823603, 0.0825813, 0.0558797, 0.070887, 0.0756382, 0.0410976, 0.0706146, 0.100879, 0.105861, 0.0843175, 0.110797, 0.0519724, 0.0496388, 0.0812781, 0.120884, 0.0835783, 0.0698139, 0.0774522, 0.0831701, 0.0881108, 0.0685348, 0.105409, 0.0687494, 0.0827709, 0.0835656, 0.0779755, 0.0511103, 0.0872063, 0.103715, 0.123074, 0.09038, 0.0766693, 0.0754253, 0.0653309, 0.0820342, 0.138888, 0.0676018, 0.0594404, 0.116373, 0.0737177, 0.124636, 
ISDisG/Sqrt; 2.15443e-05; 0.0462862, 0.0476888, 0.0837377, 0.0438627, 0.0545514, 0.0772803, 0.0552921, 0.0350684, 0.0696911, 0.0416147, 0.0856715, 0.077979, 0.0578993, 0.0586051, 0.0428128, 0.0641735, 0.0594404, 0.083119, 0.0393212, 0.0696215, 0.102255, 0.0699648, 0.0779755, 0.0843175, 0.0475851, 0.0685595, 0.0870627, 0.103715, 0.0643321, 0.0558797, 0.0825813, 0.11103, 0.0653309, 0.0756382, 0.0496388, 0.0410976, 0.0876232, 0.105861, 0.070887, 0.0995875, 0.0977932, 0.0904443, 0.0625824, 0.0827297, 0.0872063, 0.0519724, 0.0626375, 0.0774522, 0.0881108, 0.0565274, 0.0690287, 0.0835656, 0.0946639, 0.12627, 0.0728985, 0.0682685, 0.0835783, 0.0721013, 0.0551286, 0.0533413, 0.063425, 0.0725669, 0.0823603, 0.0957415, 0.0766693, 0.105409, 0.062286, 0.09038, 0.0655575, 0.0679314, 0.0831701, 0.0825316, 0.0799794, 0.100879, 0.0676018, 0.102928, 0.0922269, 0.0511103, 0.0973908, 0.132552, 0.123074, 0.0812781, 0.085977, 0.0961939, 0.0687494, 0.0737177, 0.0820342, 0.110797, 0.138888, 0.120884, 0.0827709, 0.0945247, 0.0854937, 0.102006, 0.124636, 0.0706146, 0.0754253, 0.0685348, 0.116373, 0.0698139, 
ISDisG/UCT; 4.64159e-05; 0.0648122, 0.0467603, 0.0551286, 0.0823456, 0.0919795, 0.056278, 0.0345966, 0.0682685, 0.0575602, 0.0562205, 0.0378698, 0.0588019, 0.0696215, 0.0501911, 0.0970392, 0.0595434, 0.0973908, 0.0463078, 0.0592622, 0.111286, 0.0577144, 0.0372792, 0.0517683, 0.0995875, 0.0462862, 0.104173, 0.0559829, 0.0773264, 0.0947246, 0.0779755, 0.0476888, 0.0742613, 0.0799794, 0.0756382, 0.0958871, 0.0405628, 0.102928, 0.0822569, 0.0725669, 0.0606632, 0.0459676, 0.0767487, 0.078591, 0.0961939, 0.10556, 0.0774522, 0.0772803, 0.070887, 0.0876232, 0.0791745, 0.0633175, 0.0728985, 0.0695241, 0.0721013, 0.0727049, 0.0977932, 0.0513652, 0.0699648, 0.0910642, 0.0685364, 0.0734762, 0.0856223, 0.0418916, 0.0726344, 0.0648271, 0.0790094, 0.0588743, 0.0667694, 0.0870627, 0.103867, 0.1275, 0.0754253, 0.0613453, 0.0838277, 0.102187, 0.0821546, 0.102867, 0.0786153, 0.0680219, 0.0511103, 0.0696164, 0.0825296, 0.105861, 0.148609, 0.0676067, 0.10381, 0.0865986, 0.0760823, 0.110797, 0.0945461, 0.0558797, 0.068781, 0.0457575, 0.102006, 0.0706146, 0.09038, 0.0772648, 0.138888, 0.0698139, 0.0958381, 
ISDisG/Tun; 4.64159e-05; 0.0696215, 0.0476888, 0.0350684, 0.0772803, 0.0837377, 0.0685595, 0.0558797, 0.0551286, 0.0609145, 0.0533413, 0.0699648, 0.0578993, 0.0552921, 0.0594404, 0.0682685, 0.0995875, 0.0947246, 0.083119, 0.0428128, 0.0626375, 0.0973908, 0.063425, 0.0393212, 0.0756382, 0.0655575, 0.0825813, 0.0519724, 0.0799794, 0.102255, 0.0475851, 0.0459676, 0.105861, 0.0725669, 0.077979, 0.102928, 0.0876232, 0.0945247, 0.0625824, 0.103715, 0.0977932, 0.0462862, 0.0774522, 0.0854937, 0.0696911, 0.0827297, 0.085977, 0.0545514, 0.0904443, 0.0496388, 0.0779755, 0.0416147, 0.0919795, 0.123074, 0.0728985, 0.0511103, 0.0653309, 0.0957415, 0.0742613, 0.0586051, 0.062286, 0.0848004, 0.0643321, 0.0856223, 0.0961939, 0.0835656, 0.0835783, 0.116373, 0.0825316, 0.0641735, 0.110797, 0.0754253, 0.0690287, 0.0979625, 0.09038, 0.0766693, 0.0410976, 0.0843175, 0.0737177, 0.0822756, 0.0856715, 0.114417, 0.102006, 0.11103, 0.0687494, 0.0881108, 0.0721013, 0.0676018, 0.0946639, 0.120884, 0.0831701, 0.138888, 0.124636, 0.0706146, 0.0922269, 0.0698139, 0.12627, 0.0870627, 0.096912, 0.105409, 0.070887, 
ISDisG/SP; 4.64159e-05; 0.0094517, 0.00945158, 0.00945102, 0.0113414, 0.00944866, 0.00945045, 0.00944905, 0.00945164, 0.00944595, 0.011341, 0.011333, 0.0132191, 0.00755935, 0.00945176, 0.015102, 0.00756144, 0.00944942, 0.00756141, 0.00756137, 0.0169428, 0.0132315, 0.0113414, 0.0113116, 0.0112759, 0.0113319, 0.0075612, 0.00945032, 0.00944981, 0.0132185, 0.00945179, 0.00945174, 0.00945179, 0.0075613, 0.00945102, 0.00944676, 0.00945145, 0.00945155, 0.00945119, 0.00756144, 0.0113146, 0.0094505, 0.0111383, 0.00945084, 0.00945168, 0.0113355, 0.00756144, 0.011342, 0.00945137, 0.00945173, 0.00756142, 0.00945167, 0.00945005, 0.00945167, 0.00944599, 0.0113042, 0.00945126, 0.0150233, 0.0132062, 0.00756143, 0.0150606, 0.00756136, 0.00945169, 0.00756143, 0.0112564, 0.00945176, 0.011336, 0.0113327, 0.0131795, 0.00756143, 0.011342, 0.00944276, 0.00945154, 0.00756144, 0.0075614, 0.0112982, 0.00944039, 0.0131927, 0.00945122, 0.00945045, 0.00756143, 0.00945053, 0.00945169, 0.00942977, 0.00756131, 0.0113378, 0.00756133, 0.0094517, 0.0131003, 0.00756046, 0.011338, 0.0132175, 0.0132241, 0.0113419, 0.0131921, 0.00945179, 0.0113378, 0.00945175, 0.011342, 0.0094236, 0.00944872, 
ISDisG/Dep; 4.64159e-05; 0.0825813, 0.0631278, 0.0682685, 0.0454324, 0.0551286, 0.0251902, 0.0742613, 0.0476888, 0.0350684, 0.0486258, 0.0728985, 0.0533413, 0.0509772, 0.0696215, 0.0725669, 0.0943791, 0.0463078, 0.0756382, 0.0837377, 0.0517683, 0.0678763, 0.0995875, 0.102928, 0.0416147, 0.0721013, 0.100379, 0.0799794, 0.0545514, 0.0643321, 0.0655575, 0.063425, 0.102006, 0.0552921, 0.0459676, 0.066649, 0.0462862, 0.077979, 0.105861, 0.0558797, 0.0687494, 0.0696164, 0.0641735, 0.0774522, 0.0708427, 0.0511103, 0.0835783, 0.0696911, 0.0690287, 0.105409, 0.0625824, 0.0881108, 0.0922269, 0.085977, 0.0699648, 0.0772803, 0.0904443, 0.0902318, 0.0957415, 0.0706146, 0.0676018, 0.0633175, 0.124636, 0.0856223, 0.11103, 0.123074, 0.0609145, 0.0827297, 0.0653309, 0.0973908, 0.102255, 0.0876232, 0.0919795, 0.110797, 0.0754253, 0.114417, 0.138888, 0.0779755, 0.0977932, 0.0831701, 0.0823603, 0.0772648, 0.0961939, 0.120884, 0.102867, 0.0870627, 0.0945247, 0.09038, 0.107035, 0.070887, 0.0695241, 0.0947246, 0.0773264, 0.0410976, 0.12627, 0.0513652, 0.0845048, 0.0946639, 0.0958381, 0.096912, 0.0698139, 
ISDisG/Gre; 4.64159e-05; 0.0760823, 0.0418916, 0.0910642, 0.0695241, 0.0945461, 0.0562205, 0.0977932, 0.0372792, 0.0696164, 0.0772803, 0.0648122, 0.10556, 0.0476888, 0.0823456, 0.0551286, 0.09038, 0.0462862, 0.0501911, 0.0467603, 0.0405628, 0.0919795, 0.0592622, 0.0682685, 0.0575602, 0.0822569, 0.056278, 0.0696215, 0.0559829, 0.0791745, 0.0742613, 0.0588019, 0.0606632, 0.0558797, 0.0378698, 0.0345966, 0.0947246, 0.10381, 0.0725669, 0.0577144, 0.0667694, 0.0699648, 0.0517683, 0.0773264, 0.0633175, 0.104173, 0.0786153, 0.102867, 0.0595434, 0.0995875, 0.0825296, 0.0958871, 0.0463078, 0.0799794, 0.0728985, 0.0727049, 0.111286, 0.0588743, 0.0721013, 0.0973908, 0.102006, 0.0779755, 0.0756382, 0.0685364, 0.102928, 0.0459676, 0.0961939, 0.0726344, 0.070887, 0.0648271, 0.0680219, 0.0870627, 0.068781, 0.0774522, 0.0821546, 0.0676067, 0.0767487, 0.0790094, 0.0511103, 0.105861, 0.0513652, 0.0970392, 0.0457575, 0.110797, 0.078591, 0.0876232, 0.0706146, 0.0856223, 0.103867, 0.0698139, 0.0865986, 0.0734762, 0.0613453, 0.0772648, 0.1275, 0.138888, 0.0754253, 0.102187, 0.148609, 0.0838277, 0.0958381, 
ISDisG/Sqrt; 4.64159e-05; 0.0551286, 0.0606632, 0.0562205, 0.104173, 0.0345966, 0.0372792, 0.0405628, 0.0501911, 0.0462862, 0.0685364, 0.0648271, 0.0575602, 0.0463078, 0.0823456, 0.0961939, 0.0418916, 0.0721013, 0.0791745, 0.0821546, 0.0588743, 0.0958871, 0.070887, 0.0799794, 0.0742613, 0.0822569, 0.0970392, 0.0945461, 0.0696215, 0.0457575, 0.0876232, 0.111286, 0.0856223, 0.0756382, 0.068781, 0.110797, 0.105861, 0.0698139, 0.0706146, 0.0648122, 0.0825296, 0.0773264, 0.138888, 0.0559829, 0.0378698, 0.0517683, 0.0910642, 0.0577144, 0.0919795, 0.102867, 0.0995875, 0.0958381, 0.0476888, 0.056278, 0.0790094, 0.0838277, 0.0728985, 0.0558797, 0.0595434, 0.0467603, 0.10381, 0.0682685, 0.0667694, 0.0786153, 0.0973908, 0.0725669, 0.0760823, 0.102006, 0.103867, 0.0779755, 0.0588019, 0.0676067, 0.0696164, 0.0772803, 0.0592622, 0.10556, 0.0633175, 0.0699648, 0.0870627, 0.0727049, 0.0947246, 0.078591, 0.0726344, 0.0680219, 0.0767487, 0.0459676, 0.0695241, 0.102928, 0.09038, 0.0865986, 0.0977932, 0.0734762, 0.0511103, 0.0772648, 0.0754253, 0.0774522, 0.0513652, 0.1275, 0.102187, 0.0613453, 0.148609, 
ISDisG/UCT; 0.0001; 0.0296099, 0.0589121, 0.0388725, 0.0557995, 0.0291833, 0.0905997, 0.0463566, 0.0882419, 0.070816, 0.0834725, 0.0825043, 0.0900942, 0.077182, 0.0578023, 0.0445269, 0.0924077, 0.0691761, 0.0860791, 0.0726704, 0.0875893, 0.0489998, 0.0579797, 0.09038, 0.0849507, 0.0669638, 0.0538139, 0.0611088, 0.0824301, 0.0809758, 0.0995875, 0.0350612, 0.0552906, 0.114605, 0.101627, 0.104703, 0.0369913, 0.0605253, 0.0823439, 0.0458976, 0.104305, 0.0637868, 0.0670451, 0.0476888, 0.0677301, 0.0362036, 0.0634637, 0.0638956, 0.0512247, 0.0381722, 0.0467603, 0.0379617, 0.0919795, 0.0677049, 0.0464787, 0.083119, 0.0259037, 0.0754657, 0.0788074, 0.0699648, 0.104027, 0.0512788, 0.0678763, 0.0791745, 0.0576054, 0.0457661, 0.0612345, 0.0395916, 0.0806235, 0.0439957, 0.0502586, 0.0545598, 0.0973908, 0.0799504, 0.103398, 0.0856408, 0.0789025, 0.0676067, 0.10556, 0.10198, 0.0907722, 0.0799794, 0.0821546, 0.0535019, 0.0974564, 0.0784099, 0.0761752, 0.0772648, 0.078591, 0.0697258, 0.0867378, 0.130519, 0.115843, 0.11767, 0.0493769, 0.074334, 0.102187, 0.0725459, 0.0878042, 0.0613453, 0.092186, 
ISDisG/Tun; 0.0001; 0.054622, 0.0823456, 0.0786127, 0.0742613, 0.0791745, 0.104173, 0.0725669, 0.0947246, 0.068781, 0.0834725, 0.0501911, 0.0884824, 0.0825296, 0.0696164, 0.070887, 0.0796017, 0.0790094, 0.0977932, 0.0682685, 0.0779755, 0.0558797, 0.0758111, 0.103867, 0.0606632, 0.09038, 0.110797, 0.0633175, 0.0613453, 0.0915441, 0.0773264, 0.0588743, 0.0822722, 0.0760823, 0.0698139, 0.0910642, 0.0648271, 0.0721013, 0.0838277, 0.102006, 0.0772803, 0.0734762, 0.0551286, 0.0680219, 0.0870627, 0.102867, 0.0696215, 0.0511103, 0.0822569, 0.0676067, 0.0476888, 0.1275, 0.0754253, 0.0575602, 0.0562205, 0.0345966, 0.0378698, 0.0919795, 0.0517683, 0.0224844, 0.0759341, 0.0537317, 0.0786153, 0.0506429, 0.0728985, 0.0973908, 0.0467603, 0.0821546, 0.0995875, 0.056278, 0.0577144, 0.0756382, 0.0405628, 0.111286, 0.0418916, 0.0559829, 0.0588019, 0.0980668, 0.0799794, 0.0699648, 0.0760983, 0.0705936, 0.0876232, 0.0767487, 0.0958871, 0.0513652, 0.0685364, 0.10556, 0.102928, 0.105861, 0.078591, 0.0865986, 0.0772648, 0.0774522, 0.0544852, 0.148609, 0.0856223, 0.138888, 0.102187, 0.0958381, 0.10381, 
ISDisG/SP; 0.0001; 0.00945053, 0.0113327, 0.00756142, 0.0113378, 0.00756136, 0.0113419, 0.0112759, 0.0132175, 0.0094517, 0.0075614, 0.0131921, 0.0113378, 0.011336, 0.00756046, 0.0113319, 0.00945102, 0.00945179, 0.00945168, 0.00945167, 0.0094236, 0.0075612, 0.0132241, 0.00756144, 0.00756133, 0.00945005, 0.0113414, 0.011342, 0.00944276, 0.00944942, 0.0113414, 0.00944595, 0.0132315, 0.00756143, 0.00944905, 0.0112564, 0.00945176, 0.00942977, 0.0075613, 0.0112982, 0.00755935, 0.0094505, 0.0131003, 0.00944872, 0.011333, 0.0150233, 0.00945045, 0.0113042, 0.00944866, 0.00945164, 0.011341, 0.0131795, 0.00945155, 0.0132062, 0.011338, 0.015102, 0.00945102, 0.0113355, 0.00945137, 0.00944039, 0.0094517, 0.00944599, 0.00756141, 0.00945122, 0.00945126, 0.00945169, 0.00945173, 0.00756144, 0.00945045, 0.00945119, 0.00756144, 0.0132191, 0.0169428, 0.00945179, 0.00945167, 0.00945154, 0.00945084, 0.011342, 0.00945179, 0.00945174, 0.00945169, 0.0113146, 0.00945176, 0.00945175, 0.0113116, 0.00756144, 0.0111383, 0.00756143, 0.00945145, 0.00944676, 0.00756137, 0.00756143, 0.011342, 0.00756143, 0.0131927, 0.0150606, 0.00945032, 0.00944981, 0.00756131, 0.00945158, 0.0132185, 
ISDisG/Dep; 0.0001; 0.0377005, 0.0696215, 0.0772803, 0.0804821, 0.0575602, 0.0822569, 0.0919795, 0.0551012, 0.0606632, 0.0973908, 0.069919, 0.0727474, 0.0509065, 0.0823456, 0.056278, 0.0682685, 0.0773264, 0.0467603, 0.0910642, 0.0588019, 0.111286, 0.0559829, 0.0760983, 0.0544852, 0.0508323, 0.0418916, 0.073778, 0.0648271, 0.037016, 0.0676067, 0.0958871, 0.104173, 0.0915441, 0.0791745, 0.0633175, 0.0806235, 0.0476888, 0.0795212, 0.0699648, 0.0826708, 0.0947246, 0.092161, 0.0558797, 0.078591, 0.103867, 0.0774522, 0.0756382, 0.0656128, 0.0758111, 0.0429108, 0.0786153, 0.0760823, 0.106981, 0.0725669, 0.0533413, 0.0799794, 0.0865986, 0.0876232, 0.0798446, 0.123256, 0.0779755, 0.0870627, 0.10556, 0.0512788, 0.0613453, 0.083119, 0.0834725, 0.068781, 0.0754253, 0.0770387, 0.0837383, 0.0995875, 0.0977932, 0.0796017, 0.09038, 0.0725609, 0.0619025, 0.0821546, 0.070887, 0.102187, 0.0892771, 0.0772648, 0.0952245, 0.0423666, 0.0856223, 0.103194, 0.0603291, 0.0852033, 0.0909355, 0.0867378, 0.0698139, 0.110797, 0.078738, 0.0611088, 0.114605, 0.0958381, 0.0831507, 0.10381, 0.1275, 0.124037, 
