Algorithm;Hyperparameter (C);Values
Normal; 0.00215443; 0.151692, 0.0991729, 0.122273, 0.0704443, 0.112716, 0.121894, 0.103407, 0.134653, 0.15614, 0.102959, 0.118069, 0.123337, 0.0538445, 0.0739744, 0.110217, 0.111583, 0.0849751, 0.144176, 0.166559, 0.083196, 0.137872, 0.119914, 0.132852, 0.0707691, 0.0826971, 0.1221, 0.0978569, 0.0799441, 0.0830518, 0.117824, 0.0756236, 0.102623, 0.148374, 0.133457, 0.0768917, 0.143738, 0.116423, 0.139347, 0.143001, 0.10668, 0.123037, 0.15638, 0.12853, 0.11473, 0.107506, 0.131131, 0.100772, 0.126811, 0.114718, 0.0940718, 0.145376, 0.133065, 0.108858, 0.118045, 0.100772, 0.180785, 0.137236, 0.107847, 0.104119, 0.118428, 0.192811, 0.144253, 0.120931, 0.0792799, 0.129184, 0.120099, 0.149302, 0.0823549, 0.170825, 0.108105, 0.0849672, 0.127141, 0.162057, 0.123312, 0.133409, 0.122258, 0.08508, 0.158156, 0.148213, 0.0907496, 0.126118, 0.119359, 0.137936, 0.116648, 0.065188, 0.114325, 0.0795892, 0.0903856, 0.0758107, 0.15203, 0.0892898, 0.163056, 0.119635, 0.106717, 0.111641, 0.174228, 0.102872, 0.142927, 0.157252, 0.105457, 
sq; 0.00215443; 0.00761154, 0.00761154, 0.00749713, 0.00821377, 0.00761154, 0.00761154, 0.00817564, 0.00954105, 0.00761154, 0.00749713, 0.00761154, 0.00875467, 0.00780888, 0.00749713, 0.00761154, 0.00761154, 0.00750545, 0.00761154, 0.00761154, 0.00749713, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00749713, 0.00749713, 0.0111096, 0.00761154, 0.00805549, 0.00749713, 0.00761154, 0.00761154, 0.00761154, 0.0118883, 0.00761154, 0.00694256, 0.00761154, 0.00761154, 0.00761154, 0.00749713, 0.00815936, 0.00761154, 0.00761154, 0.00749713, 0.00749713, 0.00761154, 0.00761154, 0.0073727, 0.00942206, 0.00761154, 0.00761154, 0.0200762, 0.00761154, 0.00761154, 0.0107017, 0.00749713, 0.00844762, 0.00860008, 0.00802017, 0.0080076, 0.00762019, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00749713, 0.00766611, 0.00749713, 0.00761154, 0.00749713, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00749713, 0.00749713, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.0116078, 0.00749713, 0.00931994, 0.00761154, 0.00749713, 0.00866519, 0.00761154, 0.00761154, 0.010631, 0.00749713, 0.0145502, 0.0219271, 0.0177181, 0.0104156, 0.0177291, 0.0230031, 0.0230151, 0.0218079, 0.00749713, 
sqrt; 0.00215443; 0.31521, 0.352437, 0.293026, 0.299088, 0.329, 0.287684, 0.325684, 0.348199, 0.31053, 0.297638, 0.287059, 0.348537, 0.388955, 0.263719, 0.400963, 0.386106, 0.293641, 0.244387, 0.343757, 0.25745, 0.334266, 0.291685, 0.327954, 0.29834, 0.340909, 0.307082, 0.382839, 0.35784, 0.278628, 0.267041, 0.250413, 0.274245, 0.324115, 0.429327, 0.343319, 0.287587, 0.356105, 0.354035, 0.336632, 0.319959, 0.331779, 0.296043, 0.341724, 0.313044, 0.385743, 0.369428, 0.368772, 0.356543, 0.346584, 0.3162, 0.331971, 0.312821, 0.341068, 0.369683, 0.284277, 0.284827, 0.34963, 0.371915, 0.401966, 0.348457, 0.354009, 0.367251, 0.298587, 0.357696, 0.257358, 0.348114, 0.282744, 0.420366, 0.317328, 0.367019, 0.363625, 0.37325, 0.29279, 0.273134, 0.331138, 0.272843, 0.380392, 0.445286, 0.28747, 0.373895, 0.302403, 0.319834, 0.25438, 0.313591, 0.38573, 0.315145, 0.401627, 0.31334, 0.347834, 0.260514, 0.376412, 0.284277, 0.346974, 0.253611, 0.384706, 0.345787, 0.275122, 0.348523, 0.350918, 0.324655, 
Normal; 0.00464159; 0.110926, 0.0712837, 0.108202, 0.0735845, 0.0861918, 0.0845089, 0.100254, 0.111304, 0.114688, 0.117824, 0.0691533, 0.100191, 0.12792, 0.0858644, 0.0830685, 0.121975, 0.138447, 0.140438, 0.117712, 0.0847644, 0.109545, 0.091581, 0.138099, 0.120918, 0.0959548, 0.0814482, 0.0930221, 0.0761239, 0.0772756, 0.128832, 0.0782874, 0.121136, 0.113587, 0.106974, 0.133542, 0.102101, 0.110217, 0.0952644, 0.0986549, 0.0873263, 0.157736, 0.0937918, 0.138316, 0.116972, 0.138692, 0.145762, 0.0761239, 0.124364, 0.113333, 0.112622, 0.110262, 0.0808662, 0.0987394, 0.124423, 0.0827493, 0.0990278, 0.11558, 0.134526, 0.101312, 0.0813236, 0.0770228, 0.114774, 0.141098, 0.126425, 0.124883, 0.103688, 0.129924, 0.165379, 0.126327, 0.136048, 0.0746986, 0.143193, 0.0746708, 0.136089, 0.161027, 0.128441, 0.131427, 0.16432, 0.184038, 0.145532, 0.0768091, 0.14348, 0.0808136, 0.151709, 0.128517, 0.0816528, 0.0935558, 0.134526, 0.0842333, 0.144808, 0.0805608, 0.126351, 0.136089, 0.114599, 0.0870017, 0.109571, 0.143414, 0.165178, 0.185608, 0.0865091, 
sq; 0.00464159; 0.00761154, 0.00761154, 0.0115195, 0.00769633, 0.00953449, 0.0105785, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00945651, 0.00761154, 0.00761154, 0.00846081, 0.00761154, 0.00803674, 0.00761154, 0.00761154, 0.00761154, 0.00963179, 0.00749713, 0.00841724, 0.00761154, 0.0116383, 0.00761154, 0.00761154, 0.00938912, 0.00761154, 0.00793162, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.0112273, 0.0113558, 0.00761154, 0.00749713, 0.0091988, 0.0142147, 0.00761154, 0.00946311, 0.00886582, 0.0112758, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.0120903, 0.00749713, 0.00761154, 0.00776022, 0.0111148, 0.00761154, 0.00761154, 0.00989512, 0.00874412, 0.00761154, 0.00761154, 0.00761154, 0.00836247, 0.00761154, 0.00761154, 0.00761154, 0.00842576, 0.00761154, 0.0109476, 0.00761154, 0.00761154, 0.00761154, 0.00808837, 0.00892605, 0.0110678, 0.00815252, 0.00761154, 0.00822677, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00761154, 0.00763633, 0.0120817, 0.00761154, 0.00764815, 0.00808649, 0.0105504, 0.00837051, 0.00769838, 0.00795303, 0.00761154, 0.00761154, 0.0112238, 0.0082635, 0.00761154, 0.00944659, 0.00907233, 0.00828103, 
sqrt; 0.00464159; 0.261135, 0.260514, 0.251934, 0.264675, 0.397004, 0.287059, 0.282473, 0.293026, 0.264381, 0.376304, 0.320348, 0.287318, 0.270233, 0.36658, 0.25438, 0.356105, 0.348114, 0.331989, 0.273123, 0.279077, 0.284277, 0.392078, 0.324115, 0.291685, 0.31053, 0.283029, 0.372132, 0.349363, 0.240239, 0.312637, 0.25745, 0.267537, 0.366605, 0.310201, 0.288921, 0.390647, 0.404986, 0.331779, 0.313549, 0.401966, 0.270525, 0.337088, 0.396322, 0.22707, 0.324666, 0.285114, 0.339058, 0.335094, 0.380154, 0.36046, 0.305238, 0.293641, 0.376631, 0.293248, 0.325178, 0.282756, 0.368187, 0.291512, 0.355113, 0.35833, 0.327069, 0.37674, 0.354009, 0.305893, 0.391529, 0.282744, 0.346121, 0.417664, 0.386262, 0.356974, 0.356543, 0.369428, 0.35529, 0.334127, 0.298728, 0.385017, 0.405473, 0.370344, 0.378375, 0.303845, 0.297419, 0.417654, 0.376412, 0.378199, 0.31334, 0.445323, 0.356741, 0.283029, 0.355227, 0.413778, 0.388138, 0.361487, 0.272843, 0.336975, 0.311035, 0.279805, 0.373895, 0.284261, 0.323146, 0.296862, 
Normal; 0.01; 0.0832032, 0.0815951, 0.0993163, 0.0850107, 0.0858644, 0.0783061, 0.0861918, 0.0806439, 0.0713706, 0.0873006, 0.086586, 0.0857878, 0.0850107, 0.0819788, 0.0793376, 0.0808136, 0.0876323, 0.0839881, 0.101254, 0.086586, 0.0872441, 0.125659, 0.125628, 0.0747052, 0.0914321, 0.0873006, 0.0827959, 0.097064, 0.0887814, 0.0858644, 0.0872441, 0.0793376, 0.136089, 0.0807421, 0.0713706, 0.0972862, 0.132444, 0.0744529, 0.084716, 0.08508, 0.08508, 0.113139, 0.150368, 0.136048, 0.0864404, 0.114503, 0.0872441, 0.103876, 0.0872441, 0.084716, 0.0872441, 0.129012, 0.109801, 0.119756, 0.090334, 0.104262, 0.138091, 0.110077, 0.120961, 0.14689, 0.12697, 0.0786357, 0.0872441, 0.0864073, 0.086586, 0.113365, 0.0831836, 0.086586, 0.0814039, 0.121092, 0.0819788, 0.131604, 0.0954865, 0.14271, 0.086586, 0.11257, 0.122705, 0.126567, 0.145331, 0.0906142, 0.0929367, 0.0817518, 0.100676, 0.130952, 0.132612, 0.0953115, 0.132612, 0.12413, 0.139185, 0.116219, 0.121092, 0.086586, 0.125659, 0.0815951, 0.158808, 0.148118, 0.161878, 0.0873006, 0.0843155, 0.0839881, 
sq; 0.01; 0.00761154, 0.0116865, 0.00987756, 0.00901569, 0.00855496, 0.00787596, 0.00948925, 0.00861241, 0.00912418, 0.0142065, 0.00850973, 0.0125059, 0.00761154, 0.0112926, 0.00761154, 0.00771187, 0.0139992, 0.0106955, 0.00776074, 0.00836196, 0.00779562, 0.00993404, 0.00761154, 0.00910038, 0.0140036, 0.00871131, 0.0124372, 0.0104022, 0.0109739, 0.0156618, 0.00774189, 0.0139668, 0.00761154, 0.00784984, 0.0105377, 0.0115623, 0.00777378, 0.00883527, 0.00761154, 0.00961712, 0.0109399, 0.0100368, 0.0103409, 0.00843234, 0.00802048, 0.0077522, 0.00762977, 0.00761154, 0.00866152, 0.0085243, 0.0125786, 0.00918789, 0.0101942, 0.00792848, 0.0135963, 0.00761154, 0.0116135, 0.0091875, 0.00924821, 0.0121383, 0.0111242, 0.0112324, 0.0104051, 0.00761154, 0.00860553, 0.0107091, 0.00807388, 0.00921642, 0.00827201, 0.00943842, 0.00763375, 0.00919935, 0.00761154, 0.00770014, 0.0100912, 0.00761154, 0.00819519, 0.0103568, 0.00875704, 0.00761154, 0.00761154, 0.00997443, 0.00963944, 0.0117328, 0.00892388, 0.00980849, 0.0082208, 0.00761154, 0.00840374, 0.00841775, 0.00761154, 0.0112874, 0.00861584, 0.00785108, 0.00935687, 0.00938951, 0.00766596, 0.00769403, 0.015878, 0.00927015, 
sqrt; 0.01; 0.261135, 0.277144, 0.26563, 0.24909, 0.363053, 0.291685, 0.355227, 0.282116, 0.282116, 0.389524, 0.32966, 0.345725, 0.306452, 0.331442, 0.285114, 0.25998, 0.277588, 0.346114, 0.297658, 0.273281, 0.333622, 0.407045, 0.320348, 0.355408, 0.343449, 0.288416, 0.386267, 0.351731, 0.333383, 0.386209, 0.319081, 0.304765, 0.314687, 0.311002, 0.340777, 0.317957, 0.29106, 0.288416, 0.33339, 0.312618, 0.267537, 0.34116, 0.33335, 0.285558, 0.282473, 0.410277, 0.331645, 0.285173, 0.274018, 0.305869, 0.401769, 0.424151, 0.368101, 0.326838, 0.346114, 0.342257, 0.387721, 0.314497, 0.328671, 0.381693, 0.279474, 0.36955, 0.279682, 0.407136, 0.377894, 0.340396, 0.373588, 0.388597, 0.317156, 0.340919, 0.342234, 0.313744, 0.425098, 0.37865, 0.377455, 0.346234, 0.349363, 0.405473, 0.440481, 0.417654, 0.343017, 0.377642, 0.300024, 0.33776, 0.373232, 0.388138, 0.298527, 0.333343, 0.373695, 0.336361, 0.371797, 0.33037, 0.28866, 0.351766, 0.373895, 0.43767, 0.344971, 0.355378, 0.369829, 0.435922, 
Normal; 0.0215443; 0.100455, 0.0951358, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0884145, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.086586, 0.0957791, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.106979, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0946034, 0.0944342, 0.0872441, 0.0872441, 0.0872441, 0.0876029, 0.0872441, 0.0903991, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0848374, 0.09016, 0.087587, 0.0823929, 0.089197, 0.0858644, 0.0841048, 0.083984, 0.0872441, 0.0974821, 0.117782, 0.0872441, 0.086586, 0.086586, 0.0876842, 0.0903722, 0.0872441, 0.0899361, 0.0872441, 0.0872441, 0.0821292, 0.086586, 0.103489, 0.0935076, 0.0863978, 0.109017, 0.0861918, 0.13257, 0.132612, 0.0974595, 0.0872441, 0.0872441, 0.086586, 0.084716, 0.0861918, 0.0861918, 0.0819788, 0.0972862, 0.086586, 0.0904681, 0.0872441, 0.0872441, 0.0839881, 0.0872441, 0.0872441, 0.0858644, 0.0823929, 0.0861918, 0.148118, 0.0953407, 0.0872441, 0.0880975, 0.15921, 0.155419, 0.17054, 0.155419, 0.0839881, 
sq; 0.0215443; 0.0140362, 0.012205, 0.0152913, 0.0182914, 0.0193493, 0.010302, 0.0110128, 0.0139983, 0.0145914, 0.0140265, 0.011553, 0.0154447, 0.0134134, 0.0117116, 0.0133553, 0.0157232, 0.0166846, 0.012284, 0.0140519, 0.0138449, 0.0128594, 0.0118508, 0.0156134, 0.0159459, 0.0173379, 0.0119926, 0.0168344, 0.0156631, 0.0155305, 0.0148528, 0.0144515, 0.0138762, 0.0147936, 0.0152438, 0.0170287, 0.0121624, 0.0146101, 0.0133419, 0.0164492, 0.0150291, 0.0164349, 0.0168189, 0.0136623, 0.0134478, 0.0124292, 0.0173084, 0.0133621, 0.015596, 0.0140996, 0.0148418, 0.0179211, 0.0114607, 0.0149957, 0.0125621, 0.0140283, 0.0132173, 0.0139777, 0.0127356, 0.0174274, 0.0195531, 0.01248, 0.0115809, 0.0177385, 0.0159631, 0.0166997, 0.0110417, 0.0144874, 0.012961, 0.0135676, 0.0166904, 0.0151281, 0.0164252, 0.0204857, 0.0133035, 0.0118622, 0.0168886, 0.0181044, 0.0163518, 0.0205219, 0.0145895, 0.0133398, 0.0149712, 0.0139869, 0.0150624, 0.0135552, 0.0160359, 0.0141234, 0.0113926, 0.0165146, 0.0187056, 0.0159922, 0.0163141, 0.0205223, 0.0142865, 0.0119098, 0.0219234, 0.0159461, 0.0170869, 0.0130267, 0.0120993, 
sqrt; 0.0215443; 0.308484, 0.328294, 0.322455, 0.332076, 0.295371, 0.351018, 0.398229, 0.306649, 0.283029, 0.294255, 0.322367, 0.305963, 0.37497, 0.291566, 0.319318, 0.287847, 0.300478, 0.291685, 0.323202, 0.294021, 0.305553, 0.335695, 0.298548, 0.395608, 0.29106, 0.325665, 0.357586, 0.305622, 0.352945, 0.295641, 0.301037, 0.277349, 0.31485, 0.335088, 0.400298, 0.396564, 0.40708, 0.319758, 0.390749, 0.288365, 0.285649, 0.325002, 0.341209, 0.313807, 0.294255, 0.290892, 0.295264, 0.34631, 0.345738, 0.291672, 0.280561, 0.277144, 0.284504, 0.319237, 0.309697, 0.376459, 0.300149, 0.317662, 0.277425, 0.333314, 0.31857, 0.279735, 0.368902, 0.39218, 0.302693, 0.425005, 0.373811, 0.37214, 0.364765, 0.35108, 0.342907, 0.401329, 0.422689, 0.274427, 0.428213, 0.365307, 0.411173, 0.406001, 0.42769, 0.38021, 0.400849, 0.372148, 0.276326, 0.279682, 0.412094, 0.33642, 0.323167, 0.3623, 0.409018, 0.335342, 0.366554, 0.395505, 0.271982, 0.368687, 0.426739, 0.354582, 0.362773, 0.399134, 0.397693, 0.279562, 
Normal; 0.0464159; 0.0872441, 0.0872441, 0.0962604, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0967125, 0.0872441, 0.0872406, 0.0872441, 0.0938609, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.0991977, 0.0872441, 0.0872441, 0.0874964, 0.0967585, 0.0872441, 0.0901376, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0907202, 0.0872441, 0.0872441, 0.0872441, 0.110261, 0.0878711, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0882769, 0.0938586, 0.0872441, 0.088355, 0.0937669, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086495, 0.0892494, 0.0891187, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.0879716, 0.0907206, 0.0872441, 0.100297, 0.0970695, 0.0872441, 0.0872441, 0.0872441, 0.0881851, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.106022, 0.0953319, 0.109915, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 
sq; 0.0464159; 0.0177163, 0.0204343, 0.0185014, 0.0186095, 0.0200623, 0.0270204, 0.0179269, 0.018553, 0.0226175, 0.0164501, 0.0201554, 0.0226165, 0.0241189, 0.0180457, 0.0239413, 0.0214995, 0.024307, 0.0164917, 0.0199003, 0.0234456, 0.0185854, 0.0176357, 0.0232414, 0.0224003, 0.0202746, 0.0162093, 0.0209311, 0.0226231, 0.0206389, 0.019604, 0.0218795, 0.017184, 0.0223173, 0.0177646, 0.0293465, 0.0264395, 0.0183188, 0.0152996, 0.0178297, 0.0179379, 0.0202383, 0.0167743, 0.0169095, 0.0183697, 0.0159759, 0.0222793, 0.0171304, 0.0169138, 0.0242153, 0.0221873, 0.0206839, 0.020325, 0.0252446, 0.0212714, 0.0167767, 0.0168677, 0.0164087, 0.0228772, 0.0169485, 0.0197048, 0.018511, 0.0224083, 0.0202864, 0.0221827, 0.0202099, 0.0190186, 0.017968, 0.0170594, 0.01892, 0.0295757, 0.0213803, 0.0150562, 0.0214853, 0.0224716, 0.0184596, 0.0252459, 0.0217225, 0.0188552, 0.0195592, 0.0205952, 0.0216424, 0.0158888, 0.0228662, 0.0185909, 0.0239557, 0.0234612, 0.0187254, 0.019748, 0.0171538, 0.0201, 0.0228557, 0.0202127, 0.0221665, 0.0192351, 0.0205628, 0.0223759, 0.0251453, 0.0183102, 0.018937, 0.0171213, 
sqrt; 0.0464159; 0.294255, 0.294255, 0.295371, 0.295371, 0.288416, 0.289807, 0.29106, 0.376625, 0.325665, 0.361943, 0.29974, 0.2941, 0.319758, 0.296974, 0.301094, 0.362593, 0.357696, 0.294291, 0.331645, 0.368902, 0.289807, 0.373093, 0.326861, 0.373361, 0.353723, 0.40633, 0.299237, 0.269256, 0.403953, 0.352906, 0.336526, 0.366668, 0.298286, 0.312364, 0.294255, 0.291176, 0.382941, 0.386241, 0.281399, 0.357627, 0.309953, 0.274583, 0.305401, 0.294255, 0.360243, 0.357135, 0.375022, 0.285749, 0.289542, 0.392128, 0.34818, 0.279832, 0.367312, 0.285649, 0.366846, 0.371224, 0.350323, 0.37011, 0.338776, 0.295371, 0.372042, 0.268506, 0.294255, 0.271434, 0.362118, 0.38761, 0.357934, 0.375443, 0.294301, 0.315058, 0.372572, 0.351877, 0.392493, 0.368902, 0.355333, 0.355677, 0.331787, 0.345443, 0.34074, 0.381549, 0.353646, 0.302684, 0.39841, 0.277144, 0.42665, 0.331787, 0.377848, 0.421954, 0.338984, 0.268166, 0.398556, 0.294007, 0.373093, 0.36326, 0.368554, 0.348366, 0.398507, 0.407913, 0.403534, 0.426125, 
Normal; 0.1; 0.0959884, 0.0872441, 0.0935683, 0.0872441, 0.0872441, 0.0872441, 0.0878635, 0.100986, 0.0872441, 0.0928591, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0888646, 0.0872441, 0.0902506, 0.0926484, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0972036, 0.0872441, 0.0872441, 0.0928873, 0.0872441, 0.0872441, 0.0872441, 0.0888667, 0.0872441, 0.115953, 0.0872441, 0.0873186, 0.0963035, 0.116327, 0.0872441, 0.105173, 0.10184, 0.110305, 0.0872441, 0.107325, 0.0872441, 0.0872441, 0.0905211, 0.0872441, 0.0872659, 0.088053, 0.0872441, 0.116062, 0.0883196, 0.0872441, 0.105361, 0.0872441, 0.0872441, 0.0872441, 0.0876249, 0.0962472, 0.0872441, 0.0872441, 0.0872441, 0.0877404, 0.0872441, 0.0936365, 0.0930295, 0.0908184, 0.109424, 0.0974254, 0.0872441, 0.0872441, 0.100483, 0.0872441, 0.10467, 0.0872441, 0.0872441, 0.100055, 0.0872441, 0.0891802, 0.112862, 0.0931085, 0.0941712, 0.0975106, 0.0872441, 0.0876859, 0.0872441, 0.102282, 0.0938609, 0.0955521, 0.0967992, 0.0872441, 0.0910425, 0.0872441, 0.101261, 0.0936556, 0.0872441, 0.0872441, 0.0893002, 
sq; 0.1; 0.0196605, 0.0286455, 0.0221768, 0.0166537, 0.018784, 0.0165671, 0.0211972, 0.0195274, 0.0205299, 0.0182191, 0.0177462, 0.0190993, 0.0196881, 0.0179808, 0.0204348, 0.021585, 0.0192624, 0.0168918, 0.0242357, 0.019332, 0.0211594, 0.020972, 0.0212719, 0.0269909, 0.0236378, 0.0216906, 0.0199615, 0.0218189, 0.0164196, 0.0205532, 0.017467, 0.0155491, 0.0184221, 0.0231031, 0.019297, 0.0197863, 0.0236, 0.0227308, 0.0274493, 0.020051, 0.0186209, 0.0206277, 0.0202726, 0.0219275, 0.0180216, 0.016948, 0.0181325, 0.0232805, 0.0205856, 0.021176, 0.0175732, 0.0173714, 0.0224657, 0.0182549, 0.0165474, 0.0207377, 0.0208017, 0.0214175, 0.026935, 0.0176402, 0.0208814, 0.0202185, 0.0170727, 0.0223821, 0.0204886, 0.0268109, 0.0240066, 0.0186691, 0.0174525, 0.0187624, 0.0209476, 0.0181673, 0.0184605, 0.0175879, 0.0194414, 0.0190152, 0.0208053, 0.0183151, 0.0283325, 0.0161626, 0.0200331, 0.0239389, 0.0194821, 0.021328, 0.0247455, 0.0189332, 0.0194861, 0.0178681, 0.0183904, 0.023457, 0.0194289, 0.0193081, 0.0196032, 0.0235603, 0.0192454, 0.0171798, 0.0199105, 0.0191529, 0.0241651, 0.0180556, 
sqrt; 0.1; 0.295371, 0.295371, 0.307903, 0.289807, 0.295371, 0.295371, 0.316949, 0.295371, 0.329474, 0.314307, 0.295371, 0.295371, 0.295371, 0.295371, 0.303649, 0.331794, 0.288416, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.289807, 0.295371, 0.295371, 0.293584, 0.300436, 0.296428, 0.296999, 0.290605, 0.295371, 0.295371, 0.299683, 0.295371, 0.310784, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.2941, 0.289807, 0.29481, 0.33679, 0.295371, 0.302028, 0.295371, 0.307169, 0.301213, 0.295533, 0.289907, 0.295371, 0.295371, 0.301386, 0.291269, 0.31523, 0.293584, 0.307005, 0.300787, 0.295371, 0.280279, 0.37353, 0.295748, 0.320828, 0.2941, 0.295371, 0.295371, 0.315035, 0.289807, 0.377875, 0.378373, 0.296673, 0.295371, 0.307565, 0.295371, 0.291331, 0.321532, 0.295371, 0.295371, 0.397157, 0.331924, 0.295371, 0.295371, 0.328445, 0.309138, 0.295371, 0.295371, 0.299714, 0.331858, 0.303444, 0.295371, 0.2941, 0.295371, 0.293584, 0.408009, 0.402293, 0.403286, 0.389549, 0.295371, 0.295371, 
Normal; 0.215443; 0.0872441, 0.0975747, 0.100025, 0.0938039, 0.0898174, 0.0878487, 0.0892324, 0.0882337, 0.104914, 0.087475, 0.0894598, 0.0995807, 0.0872441, 0.0910083, 0.0949516, 0.109271, 0.0932311, 0.0872441, 0.132588, 0.0989817, 0.0913405, 0.109345, 0.0928924, 0.0902456, 0.109583, 0.0876095, 0.113498, 0.116537, 0.0988792, 0.0996615, 0.0970672, 0.0872441, 0.0872441, 0.0968208, 0.0937281, 0.102435, 0.0872441, 0.0872441, 0.0939548, 0.0872441, 0.107952, 0.112958, 0.0964988, 0.109154, 0.0987846, 0.10206, 0.0905013, 0.101875, 0.0948223, 0.0921376, 0.116158, 0.0940412, 0.109748, 0.103842, 0.104282, 0.0957556, 0.110591, 0.108824, 0.113884, 0.112398, 0.134249, 0.0872441, 0.0981303, 0.0872441, 0.0885715, 0.109477, 0.0964506, 0.115751, 0.116767, 0.103217, 0.0939068, 0.0912157, 0.100461, 0.100895, 0.096037, 0.105217, 0.103842, 0.101574, 0.0972843, 0.123139, 0.112434, 0.0942546, 0.0872441, 0.0988496, 0.108362, 0.106876, 0.0960571, 0.102923, 0.0872441, 0.118857, 0.102012, 0.0931913, 0.0872441, 0.0935978, 0.0933133, 0.0923088, 0.0920797, 0.110701, 0.108614, 0.108813, 
sq; 0.215443; 0.020595, 0.0229487, 0.0160359, 0.0194691, 0.0171467, 0.0220353, 0.0209421, 0.023592, 0.0176011, 0.0144548, 0.0177174, 0.0189179, 0.0193406, 0.0196468, 0.0205934, 0.0206177, 0.0177795, 0.0222276, 0.0203557, 0.0264983, 0.0183568, 0.0200456, 0.0241776, 0.0196109, 0.0175202, 0.015476, 0.0213477, 0.0179614, 0.0188145, 0.0192343, 0.0283561, 0.0287631, 0.0188681, 0.0202199, 0.0176104, 0.0210088, 0.0201657, 0.0181385, 0.0152878, 0.0190796, 0.0233652, 0.0175144, 0.0180087, 0.019577, 0.0204278, 0.0227505, 0.0178607, 0.0179286, 0.0226105, 0.0185314, 0.0209038, 0.0203278, 0.017239, 0.0238317, 0.0158241, 0.0227695, 0.0183109, 0.0169805, 0.0212195, 0.0221127, 0.0181038, 0.0199161, 0.0202597, 0.0219942, 0.0185356, 0.0181778, 0.0153166, 0.0179583, 0.0177407, 0.0175981, 0.0193948, 0.0225331, 0.0193256, 0.0209329, 0.0174199, 0.0271949, 0.0191578, 0.0209138, 0.0226031, 0.0180426, 0.025622, 0.0184583, 0.0196668, 0.0192906, 0.0239321, 0.018436, 0.0215, 0.0220987, 0.0194967, 0.0148331, 0.0200669, 0.0187938, 0.0169357, 0.0169776, 0.015609, 0.0193212, 0.0198203, 0.0183957, 0.0204059, 0.0196652, 
sqrt; 0.215443; 0.295371, 0.295371, 0.31644, 0.315807, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.29742, 0.31156, 0.309909, 0.306786, 0.301885, 0.295371, 0.295371, 0.295371, 0.296335, 0.295371, 0.324267, 0.30485, 0.295371, 0.306367, 0.295371, 0.295371, 0.295371, 0.295371, 0.314858, 0.295371, 0.295371, 0.295371, 0.300408, 0.296722, 0.313522, 0.303954, 0.295371, 0.295371, 0.295371, 0.327831, 0.295371, 0.295371, 0.295371, 0.295371, 0.311286, 0.295371, 0.295371, 0.295371, 0.295371, 0.30891, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.309115, 0.319876, 0.295371, 0.295371, 0.29616, 0.295645, 0.326203, 0.295371, 0.306513, 0.295371, 0.295371, 0.296165, 0.33027, 0.295371, 0.350494, 0.295371, 0.295371, 0.295371, 0.295371, 0.306289, 0.295371, 0.295371, 0.295371, 0.311035, 0.301285, 0.295371, 0.297774, 0.295371, 0.295371, 0.301069, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.295371, 0.323519, 0.295371, 0.331263, 0.296517, 0.295371, 0.295371, 0.32197, 0.29616, 0.295371, 
