Algorithm;Hyperparameter (C);Values
sqrt; 0.001; 0.0538813, 0.0672135, 0.0865823, 0.0638679, 0.0631929, 0.0629422, 0.085209, 0.0739175, 0.0648928, 0.102791, 0.0744558, 0.080982, 0.0574109, 0.0528467, 0.0810614, 0.0658756, 0.0901054, 0.0733895, 0.105298, 0.0692209, 0.06218, 0.0510994, 0.095343, 0.0498694, 0.0662845, 0.0847833, 0.0977262, 0.104207, 0.065483, 0.0756543, 0.0512814, 0.123752, 0.077623, 0.0903908, 0.0745919, 0.0628468, 0.0600345, 0.0578528, 0.072415, 0.11479, 0.0964484, 0.0663681, 0.0882723, 0.102353, 0.0842151, 0.0930925, 0.0684862, 0.0697141, 0.100733, 0.0896721, 0.090393, 0.0909814, 0.0823762, 0.104121, 0.0928885, 0.113218, 0.109208, 0.0644764, 0.0655303, 0.0483331, 0.0673068, 0.0647003, 0.113225, 0.0592487, 0.0773932, 0.0630694, 0.068282, 0.0912331, 0.0841358, 0.120335, 0.0582809, 0.0706563, 0.0986432, 0.0847189, 0.0675606, 0.0427426, 0.0883423, 0.08277, 0.104641, 0.0622363, 0.0797271, 0.0688014, 0.0816572, 0.108962, 0.0893241, 0.109403, 0.103222, 0.0942636, 0.122581, 0.118352, 0.0685355, 0.137472, 0.0852519, 0.0745176, 0.0898526, 0.0895719, 0.104459, 0.115346, 0.0822907, 0.0897665, 
Normal; 0.00215443; 0.0560467, 0.0772562, 0.0773165, 0.0739269, 0.0552941, 0.053526, 0.0682703, 0.0592699, 0.100901, 0.0897646, 0.0698537, 0.0646644, 0.0820922, 0.0789931, 0.0660654, 0.0694264, 0.0671807, 0.0785341, 0.0655616, 0.0835402, 0.0588202, 0.0699697, 0.0462093, 0.0778118, 0.0950887, 0.0684427, 0.0506473, 0.0942778, 0.0569321, 0.083594, 0.111763, 0.0582688, 0.0798964, 0.0960612, 0.0846315, 0.125156, 0.0751385, 0.0857755, 0.0538148, 0.0619432, 0.0810707, 0.0817347, 0.100745, 0.0703689, 0.0984516, 0.107575, 0.0761071, 0.0945479, 0.0530351, 0.0907087, 0.105885, 0.0837356, 0.115596, 0.145129, 0.104571, 0.08866, 0.0761014, 0.0889803, 0.105723, 0.0572263, 0.0883416, 0.0907732, 0.0713671, 0.123223, 0.127554, 0.0758471, 0.0731433, 0.0814657, 0.0843566, 0.0771143, 0.0894485, 0.110006, 0.0869622, 0.0716994, 0.0636007, 0.0839925, 0.0976918, 0.10733, 0.0673463, 0.0798226, 0.0626669, 0.0979431, 0.0978143, 0.113091, 0.0620904, 0.117838, 0.0922045, 0.0799296, 0.112021, 0.102936, 0.109823, 0.1055, 0.0987136, 0.082653, 0.0660485, 0.073951, 0.0965188, 0.0726969, 0.111386, 0.0692144, 
sq; 0.00215443; 0.105723, 0.127554, 0.0582688, 0.0588202, 0.0772562, 0.0739269, 0.0655616, 0.100901, 0.0785341, 0.053526, 0.082653, 0.0773165, 0.0789931, 0.0552941, 0.0646644, 0.0592699, 0.0462093, 0.0684427, 0.0560467, 0.0682703, 0.0960612, 0.0758471, 0.0698537, 0.111763, 0.0857755, 0.0837356, 0.0761014, 0.0820922, 0.0945479, 0.0984516, 0.107575, 0.0798226, 0.0660654, 0.083594, 0.0673463, 0.0978143, 0.0716994, 0.0671807, 0.0778118, 0.145129, 0.0530351, 0.0572263, 0.0950887, 0.0922045, 0.0751385, 0.0569321, 0.0987136, 0.117838, 0.0506473, 0.0538148, 0.125156, 0.110006, 0.0694264, 0.0942778, 0.0897646, 0.0771143, 0.0907087, 0.112021, 0.0619432, 0.0814657, 0.115596, 0.0699697, 0.0894485, 0.0883416, 0.073951, 0.1055, 0.0817347, 0.113091, 0.0835402, 0.0761071, 0.0889803, 0.08866, 0.0713671, 0.0726969, 0.0869622, 0.0620904, 0.105885, 0.100745, 0.0843566, 0.0839925, 0.0965188, 0.0907732, 0.0798964, 0.0846315, 0.109823, 0.102936, 0.0626669, 0.0636007, 0.0979431, 0.0810707, 0.0703689, 0.0660485, 0.0976918, 0.10733, 0.0799296, 0.123223, 0.0731433, 0.104571, 0.0692144, 0.111386, 
sqrt; 0.00215443; 0.0671807, 0.0698537, 0.0560467, 0.0897646, 0.0739269, 0.100745, 0.0655616, 0.0965188, 0.0837356, 0.053526, 0.0682703, 0.0772562, 0.0857755, 0.0883416, 0.0771143, 0.0960612, 0.0694264, 0.0530351, 0.0945479, 0.0713671, 0.0646644, 0.0673463, 0.0588202, 0.107575, 0.0619432, 0.0785341, 0.0751385, 0.0984516, 0.109823, 0.0552941, 0.083594, 0.0773165, 0.0572263, 0.110006, 0.100901, 0.0942778, 0.111763, 0.0820922, 0.0582688, 0.0889803, 0.1055, 0.08866, 0.0699697, 0.113091, 0.0592699, 0.0798226, 0.0703689, 0.0907732, 0.117838, 0.0462093, 0.0660654, 0.0950887, 0.0843566, 0.105723, 0.0839925, 0.0778118, 0.0789931, 0.0979431, 0.123223, 0.0569321, 0.105885, 0.082653, 0.0846315, 0.0761014, 0.145129, 0.0506473, 0.0636007, 0.0978143, 0.0835402, 0.0758471, 0.0987136, 0.0726969, 0.0817347, 0.125156, 0.112021, 0.127554, 0.073951, 0.104571, 0.0538148, 0.0814657, 0.115596, 0.0620904, 0.0731433, 0.0684427, 0.0976918, 0.102936, 0.0810707, 0.0799296, 0.0907087, 0.0869622, 0.0660485, 0.0894485, 0.0761071, 0.0798964, 0.10733, 0.0716994, 0.0692144, 0.0922045, 0.0626669, 0.111386, 
Normal; 0.00464159; 0.0946381, 0.0824936, 0.0829395, 0.0872648, 0.0831706, 0.079603, 0.0527066, 0.0810335, 0.0743713, 0.0788022, 0.080741, 0.0553343, 0.0858162, 0.0927565, 0.0813183, 0.0811431, 0.076891, 0.0628155, 0.0875829, 0.0994029, 0.0899992, 0.0907332, 0.0750843, 0.0943757, 0.102455, 0.0899211, 0.0936301, 0.107753, 0.0856437, 0.0778055, 0.0941976, 0.0703243, 0.0835157, 0.0762574, 0.100839, 0.096307, 0.0840083, 0.111217, 0.110082, 0.075775, 0.0833024, 0.091029, 0.0939792, 0.0962851, 0.0731843, 0.078163, 0.108938, 0.087485, 0.0651459, 0.108293, 0.100103, 0.102785, 0.0962251, 0.0752834, 0.0811716, 0.112418, 0.102068, 0.0934381, 0.0570625, 0.078271, 0.0578638, 0.0713017, 0.10824, 0.0819708, 0.0758258, 0.119855, 0.103008, 0.0801535, 0.0883165, 0.12114, 0.0997547, 0.0743641, 0.0818829, 0.0629544, 0.0747547, 0.0916326, 0.0892092, 0.0567114, 0.108161, 0.0940632, 0.0945461, 0.0702022, 0.0986937, 0.074963, 0.0653041, 0.0901654, 0.0521418, 0.0861658, 0.0804268, 0.0955843, 0.0598566, 0.0863718, 0.076653, 0.110201, 0.106757, 0.129428, 0.0676204, 0.115846, 0.10828, 0.112049, 
sq; 0.00464159; 0.078271, 0.0875829, 0.0940632, 0.12114, 0.0907332, 0.0962851, 0.108293, 0.0811716, 0.074963, 0.075775, 0.0570625, 0.076653, 0.0747547, 0.0578638, 0.0861658, 0.0997547, 0.108938, 0.107753, 0.100839, 0.0856437, 0.0946381, 0.0962251, 0.087485, 0.0653041, 0.0553343, 0.0762574, 0.0936301, 0.0778055, 0.0835157, 0.0521418, 0.0883165, 0.0927565, 0.0788022, 0.0941976, 0.0731843, 0.078163, 0.110082, 0.0810335, 0.108161, 0.0824936, 0.079603, 0.0813183, 0.0598566, 0.096307, 0.0829395, 0.0986937, 0.0743713, 0.0713017, 0.103008, 0.0818829, 0.0811431, 0.111217, 0.0703243, 0.0804268, 0.0901654, 0.091029, 0.102785, 0.100103, 0.0758258, 0.0801535, 0.0831706, 0.0994029, 0.0752834, 0.0916326, 0.0651459, 0.0567114, 0.0527066, 0.0840083, 0.10824, 0.102068, 0.0872648, 0.0892092, 0.076891, 0.0628155, 0.110201, 0.0955843, 0.0629544, 0.0899992, 0.0702022, 0.0750843, 0.0858162, 0.102455, 0.0899211, 0.112418, 0.080741, 0.0863718, 0.0943757, 0.0945461, 0.0833024, 0.0939792, 0.119855, 0.0819708, 0.0743641, 0.0934381, 0.106757, 0.0676204, 0.115846, 0.129428, 0.10828, 0.112049, 
sqrt; 0.00464159; 0.0578638, 0.0939792, 0.0553343, 0.0811716, 0.0856437, 0.0651459, 0.107753, 0.0833024, 0.0899211, 0.0743641, 0.0804268, 0.0986937, 0.0567114, 0.108161, 0.076891, 0.0962251, 0.102455, 0.0907332, 0.110082, 0.100839, 0.0788022, 0.074963, 0.0824936, 0.087485, 0.0801535, 0.0713017, 0.096307, 0.0997547, 0.0955843, 0.0762574, 0.0747547, 0.108938, 0.0527066, 0.0570625, 0.0861658, 0.0940632, 0.0941976, 0.12114, 0.0872648, 0.0810335, 0.112418, 0.100103, 0.0936301, 0.080741, 0.0840083, 0.0946381, 0.102785, 0.0703243, 0.0829395, 0.0916326, 0.0628155, 0.076653, 0.0962851, 0.0702022, 0.0653041, 0.0994029, 0.0875829, 0.075775, 0.0731843, 0.102068, 0.110201, 0.0901654, 0.0943757, 0.111217, 0.0521418, 0.0818829, 0.0778055, 0.078163, 0.091029, 0.0831706, 0.0629544, 0.079603, 0.0835157, 0.0743713, 0.10824, 0.0750843, 0.0752834, 0.0934381, 0.0811431, 0.0819708, 0.0758258, 0.0899992, 0.0883165, 0.078271, 0.0598566, 0.103008, 0.119855, 0.0892092, 0.0927565, 0.0863718, 0.108293, 0.0813183, 0.0945461, 0.106757, 0.0858162, 0.115846, 0.129428, 0.10828, 0.0676204, 0.112049, 
Normal; 0.01; 0.10973, 0.0909542, 0.0992807, 0.097285, 0.109699, 0.0783767, 0.0824504, 0.0979275, 0.0925218, 0.0842992, 0.0865933, 0.105507, 0.101981, 0.0761234, 0.0931751, 0.0955637, 0.0879208, 0.104875, 0.0998926, 0.0791346, 0.0996687, 0.106788, 0.119292, 0.0950072, 0.0899158, 0.103899, 0.0905434, 0.0944549, 0.106287, 0.0771493, 0.106146, 0.0985581, 0.0930398, 0.0943579, 0.0824284, 0.0880895, 0.106281, 0.0886789, 0.110009, 0.105565, 0.0999061, 0.114414, 0.106069, 0.0936422, 0.133286, 0.0866053, 0.0804184, 0.0739482, 0.10548, 0.101708, 0.119803, 0.0811284, 0.0893144, 0.084234, 0.111986, 0.129398, 0.0866009, 0.113615, 0.111445, 0.112999, 0.117575, 0.109994, 0.114321, 0.117523, 0.119186, 0.119872, 0.114261, 0.119039, 0.136595, 0.126884, 0.125371, 0.125455, 0.122983, 0.119805, 0.124589, 0.12467, 0.123728, 0.131015, 0.131792, 0.119024, 0.13186, 0.134972, 0.14416, 0.144971, 0.142488, 0.156043, 0.14751, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 
sq; 0.01; 0.105507, 0.0905434, 0.0879208, 0.106287, 0.0761234, 0.114414, 0.109699, 0.133286, 0.0992807, 0.0824284, 0.101981, 0.0791346, 0.106146, 0.106281, 0.101708, 0.0842992, 0.0999061, 0.097285, 0.0979275, 0.106788, 0.103899, 0.0865933, 0.0931751, 0.0771493, 0.0893144, 0.0811284, 0.0955637, 0.104875, 0.111986, 0.0804184, 0.0880895, 0.0866053, 0.119292, 0.0739482, 0.0909542, 0.0943579, 0.084234, 0.111445, 0.106069, 0.0824504, 0.10973, 0.10548, 0.0998926, 0.0985581, 0.0866009, 0.0783767, 0.0944549, 0.105565, 0.113615, 0.0996687, 0.0925218, 0.110009, 0.112999, 0.119803, 0.0886789, 0.0930398, 0.0936422, 0.0899158, 0.0950072, 0.129398, 0.119872, 0.114261, 0.119186, 0.114321, 0.117575, 0.126884, 0.109994, 0.119039, 0.123728, 0.124589, 0.117523, 0.136595, 0.131015, 0.13186, 0.119805, 0.122983, 0.131792, 0.12467, 0.125371, 0.125455, 0.134972, 0.119024, 0.14416, 0.142488, 0.144971, 0.14751, 0.156043, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 
sqrt; 0.01; 0.084234, 0.0985581, 0.0931751, 0.0804184, 0.0905434, 0.0866009, 0.0893144, 0.103899, 0.0909542, 0.0930398, 0.0866053, 0.0865933, 0.105507, 0.0992807, 0.10548, 0.0955637, 0.0811284, 0.101981, 0.119803, 0.0886789, 0.0936422, 0.0761234, 0.0996687, 0.10973, 0.0824504, 0.0999061, 0.133286, 0.097285, 0.0979275, 0.101708, 0.106287, 0.0944549, 0.104875, 0.0880895, 0.0739482, 0.0842992, 0.105565, 0.0998926, 0.0824284, 0.111986, 0.109699, 0.113615, 0.112999, 0.0771493, 0.0925218, 0.0791346, 0.0783767, 0.0899158, 0.106069, 0.0950072, 0.106281, 0.106146, 0.119292, 0.0943579, 0.129398, 0.111445, 0.106788, 0.0879208, 0.114261, 0.110009, 0.109994, 0.114414, 0.114321, 0.119039, 0.117575, 0.119186, 0.117523, 0.119805, 0.119872, 0.126884, 0.125455, 0.125371, 0.136595, 0.124589, 0.131792, 0.12467, 0.123728, 0.134972, 0.122983, 0.131015, 0.119024, 0.13186, 0.14416, 0.144971, 0.142488, 0.14751, 0.156043, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 
Normal; 0.0215443; 0.120592, 0.114305, 0.110503, 0.109866, 0.125355, 0.104488, 0.115884, 0.116191, 0.105793, 0.170994, 0.174577, 0.174575, 0.17728, 0.174577, 0.178187, 0.180915, 0.180003, 0.180915, 0.180915, 0.180915, 0.167437, 0.170102, 0.168313, 0.173676, 0.180915, 0.170987, 0.171886, 0.174577, 0.167437, 0.174573, 0.173679, 0.179094, 0.171888, 0.176378, 0.176376, 0.175475, 0.172782, 0.177282, 0.174573, 0.179094, 0.179094, 0.172782, 0.179094, 0.173679, 0.170996, 0.175475, 0.175477, 0.17278, 0.174575, 0.175475, 0.175477, 0.176378, 0.179094, 0.177282, 0.180003, 0.174575, 0.178187, 0.179094, 0.179094, 0.177282, 0.174575, 0.174573, 0.177282, 0.177282, 0.179094, 0.180003, 0.180915, 0.180915, 0.180915, 0.180915, 0.179094, 0.176378, 0.177278, 0.180003, 0.180915, 0.173677, 0.173677, 0.180915, 0.180915, 0.180003, 0.180003, 0.180915, 0.178187, 0.180915, 0.180915, 0.180915, 0.175475, 0.180915, 0.180003, 0.180003, 0.180003, 0.180003, 0.179094, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 
sq; 0.0215443; 0.114305, 0.115884, 0.109866, 0.116191, 0.120592, 0.110503, 0.105793, 0.104488, 0.125355, 0.167437, 0.168313, 0.176378, 0.173676, 0.170994, 0.174575, 0.174577, 0.171888, 0.170996, 0.173679, 0.173679, 0.170102, 0.171886, 0.175475, 0.177282, 0.174577, 0.174573, 0.179094, 0.179094, 0.175475, 0.175477, 0.178187, 0.180003, 0.176378, 0.180003, 0.174577, 0.179094, 0.170987, 0.180003, 0.178187, 0.179094, 0.180915, 0.180003, 0.179094, 0.180003, 0.179094, 0.175475, 0.175475, 0.180915, 0.172782, 0.180915, 0.180915, 0.174575, 0.179094, 0.180003, 0.174575, 0.177282, 0.176376, 0.17728, 0.173677, 0.180003, 0.172782, 0.176378, 0.177278, 0.177282, 0.180915, 0.180915, 0.178187, 0.174575, 0.180915, 0.177282, 0.180915, 0.174573, 0.180915, 0.180915, 0.175477, 0.180915, 0.180915, 0.180915, 0.180915, 0.167437, 0.17278, 0.180915, 0.180003, 0.180915, 0.177282, 0.180915, 0.180915, 0.180915, 0.173677, 0.179094, 0.180915, 0.180915, 0.179094, 0.174573, 0.180003, 0.180915, 0.180915, 0.180003, 0.179094, 0.180915, 
sqrt; 0.0215443; 0.115884, 0.105793, 0.110503, 0.104488, 0.109866, 0.114305, 0.120592, 0.116191, 0.125355, 0.167437, 0.172782, 0.173676, 0.170996, 0.175475, 0.177282, 0.173679, 0.174573, 0.17278, 0.179094, 0.171888, 0.174577, 0.178187, 0.174575, 0.176376, 0.176378, 0.174573, 0.179094, 0.173679, 0.178187, 0.167437, 0.174575, 0.174577, 0.168313, 0.180003, 0.174575, 0.179094, 0.179094, 0.170994, 0.173677, 0.177282, 0.175475, 0.180003, 0.17728, 0.175475, 0.180915, 0.170102, 0.175477, 0.177282, 0.180003, 0.180915, 0.178187, 0.173677, 0.179094, 0.180003, 0.180003, 0.174577, 0.170987, 0.180915, 0.180915, 0.171886, 0.180915, 0.176378, 0.179094, 0.180915, 0.179094, 0.180915, 0.180003, 0.180915, 0.180003, 0.180915, 0.172782, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.180915, 0.177282, 0.175477, 0.174575, 0.176378, 0.180915, 0.180915, 0.174573, 0.175475, 0.179094, 0.177282, 0.180915, 0.179094, 0.177278, 0.180003, 0.180003, 0.180915, 0.180003, 0.180915, 0.179094, 0.180915, 0.180915, 
Normal; 0.0464159; 0.089795, 0.0863829, 0.0846262, 0.101049, 0.0890603, 0.0911577, 0.0982333, 0.091342, 0.0947552, 0.0899609, 0.0952451, 0.0982211, 0.0949748, 0.0889955, 0.0946747, 0.0912096, 0.0920379, 0.09597, 0.0952809, 0.0988335, 0.0947007, 0.0916884, 0.0952337, 0.0932019, 0.0911148, 0.0898337, 0.0883656, 0.0974275, 0.0940655, 0.0925267, 0.0970545, 0.092634, 0.0967992, 0.100447, 0.0862718, 0.0900072, 0.094838, 0.0912215, 0.0930098, 0.0919368, 0.0976725, 0.112073, 0.0969722, 0.09098, 0.0896824, 0.0966052, 0.0953071, 0.0953204, 0.0967801, 0.0903831, 0.0960145, 0.11019, 0.0926078, 0.0982808, 0.100375, 0.0946605, 0.100467, 0.10184, 0.0918687, 0.0924445, 0.093395, 0.0961524, 0.111514, 0.0953595, 0.0871005, 0.101876, 0.0918202, 0.105531, 0.0913995, 0.0990002, 0.102555, 0.102601, 0.0904835, 0.0954297, 0.0997093, 0.101738, 0.092711, 0.0982618, 0.0920831, 0.0925832, 0.0948032, 0.0968549, 0.101666, 0.0953027, 0.0937788, 0.0959966, 0.109372, 0.09047, 0.0934362, 0.0917549, 0.088384, 0.0903098, 0.0947418, 0.0912967, 0.0953692, 0.0918916, 0.0926574, 0.097318, 0.0926702, 0.0931869, 
sq; 0.0464159; 0.0952809, 0.0949748, 0.0846262, 0.0976725, 0.0937788, 0.0862718, 0.0953071, 0.0953027, 0.091342, 0.0947552, 0.0970545, 0.0967992, 0.09597, 0.0863829, 0.101049, 0.0932019, 0.0916884, 0.0920379, 0.0982211, 0.112073, 0.0967801, 0.092634, 0.0911148, 0.0947007, 0.0919368, 0.101876, 0.094838, 0.0912215, 0.0940655, 0.0952451, 0.088384, 0.0952337, 0.0953204, 0.0924445, 0.0982808, 0.0926078, 0.0982333, 0.10184, 0.089795, 0.0904835, 0.101738, 0.0871005, 0.0918202, 0.093395, 0.0931869, 0.0918916, 0.0990002, 0.0969722, 0.11019, 0.0982618, 0.100467, 0.101666, 0.0961524, 0.0925832, 0.111514, 0.0997093, 0.0925267, 0.0954297, 0.0947418, 0.0966052, 0.0912096, 0.0926702, 0.0959966, 0.0946605, 0.0883656, 0.09098, 0.0900072, 0.0917549, 0.0899609, 0.0988335, 0.092711, 0.0946747, 0.0934362, 0.100375, 0.0896824, 0.09047, 0.0974275, 0.109372, 0.0898337, 0.0953595, 0.0911577, 0.0889955, 0.100447, 0.0903831, 0.0903098, 0.0960145, 0.0912967, 0.0890603, 0.0926574, 0.0920831, 0.0918687, 0.102555, 0.0930098, 0.102601, 0.105531, 0.097318, 0.0913995, 0.0968549, 0.0953692, 0.0948032, 
sqrt; 0.0464159; 0.0912096, 0.0846262, 0.0970545, 0.091342, 0.0916884, 0.0982211, 0.0932019, 0.101049, 0.0937788, 0.09597, 0.0967992, 0.0900072, 0.0863829, 0.0953027, 0.0862718, 0.0953071, 0.0959966, 0.0988335, 0.0952809, 0.0919368, 0.112073, 0.0952337, 0.0947552, 0.089795, 0.0940655, 0.0949748, 0.0969722, 0.0976725, 0.109372, 0.0918202, 0.092634, 0.0903831, 0.0911148, 0.100467, 0.10184, 0.0890603, 0.0925267, 0.0982333, 0.0926574, 0.0974275, 0.0899609, 0.0920379, 0.0946605, 0.0889955, 0.0918916, 0.0947007, 0.088384, 0.0946747, 0.0917549, 0.0912215, 0.0967801, 0.102601, 0.09098, 0.100447, 0.0883656, 0.0953595, 0.0952451, 0.097318, 0.0966052, 0.101876, 0.0934362, 0.0982808, 0.111514, 0.09047, 0.105531, 0.101666, 0.102555, 0.0931869, 0.0871005, 0.0912967, 0.0920831, 0.0911577, 0.0925832, 0.0898337, 0.0904835, 0.100375, 0.0997093, 0.0990002, 0.0982618, 0.0930098, 0.11019, 0.093395, 0.0968549, 0.0903098, 0.094838, 0.101738, 0.0896824, 0.0924445, 0.0953692, 0.0926702, 0.0953204, 0.0918687, 0.092711, 0.0926078, 0.0954297, 0.0960145, 0.0961524, 0.0947418, 0.0913995, 0.0948032, 
Normal; 0.1; 0.0317624, 0.0383528, 0.0300088, 0.0435759, 0.0282286, 0.0395322, 0.035338, 0.0297876, 0.0469087, 0.0270082, 0.0307192, 0.0409579, 0.0303005, 0.026894, 0.0312148, 0.0320196, 0.0378383, 0.0383988, 0.0285711, 0.033016, 0.0357912, 0.0405609, 0.0451445, 0.0355686, 0.0349672, 0.0340364, 0.0343204, 0.0494448, 0.0364333, 0.0418314, 0.0418829, 0.0323626, 0.0474768, 0.031011, 0.0301274, 0.0293961, 0.0549484, 0.0442794, 0.0401021, 0.0278497, 0.0360435, 0.0422095, 0.034808, 0.0277611, 0.0325634, 0.0409479, 0.0352367, 0.0366703, 0.0314618, 0.0331157, 0.033972, 0.032805, 0.0685978, 0.0355945, 0.0310396, 0.0334979, 0.0324802, 0.0290148, 0.0436357, 0.0461826, 0.0341379, 0.0237884, 0.0456356, 0.0269922, 0.0556784, 0.0338945, 0.036891, 0.031502, 0.0423565, 0.0323567, 0.0237088, 0.03384, 0.037185, 0.0494291, 0.0316826, 0.027716, 0.0279271, 0.0261509, 0.0297892, 0.0247434, 0.0468935, 0.0311011, 0.0362395, 0.0363459, 0.0459168, 0.0291953, 0.0310787, 0.0290433, 0.0342226, 0.0357098, 0.0272117, 0.0253336, 0.0323473, 0.0327558, 0.0431029, 0.0247859, 0.0342228, 0.0369316, 0.0341426, 0.0269785, 
sq; 0.1; 0.0360435, 0.03384, 0.026894, 0.0383528, 0.0349672, 0.0409579, 0.0297876, 0.0331157, 0.0312148, 0.0307192, 0.0395322, 0.0303005, 0.0494448, 0.0310396, 0.0270082, 0.0556784, 0.0272117, 0.0338945, 0.0436357, 0.0285711, 0.027716, 0.0297892, 0.0277611, 0.0323626, 0.0278497, 0.0418829, 0.035338, 0.0247859, 0.0442794, 0.0293961, 0.0469087, 0.0355945, 0.032805, 0.031011, 0.034808, 0.0320196, 0.0418314, 0.0300088, 0.0459168, 0.0247434, 0.036891, 0.0461826, 0.0317624, 0.0355686, 0.0685978, 0.0422095, 0.0451445, 0.0383988, 0.0549484, 0.0343204, 0.0409479, 0.033016, 0.0352367, 0.031502, 0.0324802, 0.0435759, 0.0334979, 0.0341379, 0.0423565, 0.037185, 0.0290433, 0.0261509, 0.0366703, 0.0362395, 0.0340364, 0.0364333, 0.0405609, 0.0342226, 0.0323567, 0.0314618, 0.0316826, 0.033972, 0.0282286, 0.0325634, 0.0291953, 0.0237884, 0.0401021, 0.0494291, 0.0311011, 0.0378383, 0.0237088, 0.0357098, 0.0269922, 0.0357912, 0.0301274, 0.0468935, 0.0253336, 0.0310787, 0.0431029, 0.0363459, 0.0327558, 0.0456356, 0.0279271, 0.0290148, 0.0323473, 0.0341426, 0.0474768, 0.0369316, 0.0342228, 0.0269785, 
sqrt; 0.1; 0.0360435, 0.0383988, 0.032805, 0.0325634, 0.0456356, 0.0556784, 0.0362395, 0.03384, 0.0314618, 0.0334979, 0.034808, 0.0451445, 0.0418314, 0.0418829, 0.0320196, 0.0331157, 0.0366703, 0.031502, 0.037185, 0.0300088, 0.0461826, 0.0310787, 0.0282286, 0.0549484, 0.0685978, 0.0409479, 0.035338, 0.036891, 0.0237088, 0.0435759, 0.0341379, 0.0317624, 0.0237884, 0.0343204, 0.0279271, 0.0409579, 0.0285711, 0.0494291, 0.0310396, 0.033016, 0.0269922, 0.0423565, 0.0324802, 0.0349672, 0.0436357, 0.0383528, 0.0352367, 0.0459168, 0.0301274, 0.027716, 0.0303005, 0.0395322, 0.0247434, 0.0357912, 0.0405609, 0.0431029, 0.0290433, 0.026894, 0.0312148, 0.0468935, 0.0355945, 0.0364333, 0.0342226, 0.0307192, 0.0323626, 0.0363459, 0.0272117, 0.0297876, 0.0290148, 0.0357098, 0.0422095, 0.0323567, 0.0378383, 0.0297892, 0.0253336, 0.031011, 0.0323473, 0.0338945, 0.0316826, 0.0442794, 0.0469087, 0.0494448, 0.0270082, 0.0278497, 0.0291953, 0.0340364, 0.0474768, 0.0247859, 0.0261509, 0.0327558, 0.0311011, 0.0401021, 0.0342228, 0.0277611, 0.0369316, 0.0341426, 0.0355686, 0.0293961, 0.033972, 0.0269785, 
Normal; 0.215443; 0.0427884, 0.0298731, 0.0387887, 0.0400205, 0.0354598, 0.0281658, 0.0318943, 0.0307637, 0.0366973, 0.0290125, 0.0328273, 0.0297029, 0.0339162, 0.0258244, 0.0249016, 0.033455, 0.0259006, 0.0289888, 0.0262763, 0.0296909, 0.0351057, 0.0254554, 0.0297909, 0.0254351, 0.026624, 0.0410911, 0.0373442, 0.0267624, 0.0368299, 0.039947, 0.0326779, 0.0278127, 0.0247783, 0.0287726, 0.0388628, 0.0351125, 0.0304726, 0.0342574, 0.032044, 0.0441914, 0.0240633, 0.0282772, 0.0249439, 0.0301824, 0.0283659, 0.0302547, 0.0512834, 0.0463392, 0.0281152, 0.0434129, 0.0249015, 0.0264055, 0.0319032, 0.0392603, 0.0401542, 0.0259708, 0.0334439, 0.0373614, 0.0263683, 0.0298873, 0.0309522, 0.0216699, 0.0253207, 0.035561, 0.0338976, 0.0256708, 0.0262931, 0.0242834, 0.0302315, 0.0312502, 0.0283439, 0.0266257, 0.0266445, 0.0322106, 0.0264431, 0.0274491, 0.0278068, 0.0371582, 0.0242741, 0.0290594, 0.0416588, 0.0290334, 0.0421388, 0.0380768, 0.03376, 0.033561, 0.0331955, 0.0388782, 0.0251366, 0.0264647, 0.0223478, 0.0306743, 0.0349426, 0.0404463, 0.027916, 0.0371549, 0.0349721, 0.0253504, 0.0275949, 0.0323423, 
