Algorithm;Hyperparameter (C);Values
Grid State Exact; 0.000215443; 0.0791918, 0.118174, 0.0792148, 0.0593804, 0.110052, 0.0787632, 0.0951964, 0.0594647, 0.093573, 0.0971879, 0.0783083, 0.0769298, 0.0597226, 0.0781552, 0.107077, 0.078087, 0.0718721, 0.0595512, 0.055834, 0.0762871, 0.073394, 0.0842384, 0.0394828, 0.0598457, 0.0869454, 0.0760603, 0.0567198, 0.0762852, 0.0768066, 0.107141, 0.0597512, 0.0761459, 0.124265, 0.0949136, 0.0591891, 0.077968, 0.0597403, 0.108409, 0.114212, 0.0751636, 0.100037, 0.0782082, 0.0747859, 0.0789265, 0.109231, 0.0588868, 0.0571696, 0.0399787, 0.0775864, 0.0794586, 0.0771344, 0.0823025, 0.0788609, 0.0956761, 0.0925693, 0.0599206, 0.0399409, 0.0397043, 0.0588662, 0.0586752, 0.0590669, 0.0399639, 0.0758499, 0.059372, 0.0763084, 0.0399293, 0.0903991, 0.0790683, 0.0575275, 0.112419, 0.0949819, 0.0760059, 0.0399599, 0.0791377, 0.0976491, 0.0781442, 0.039992, 0.0773521, 0.0399692, 0.11159, 0.0978359, 0.099333, 0.106281, 0.0762428, 0.0399854, 0.0399387, 0.0766263, 0.0578395, 0.0882055, 0.0884045, 0.0782837, 0.0947665, 0.129344, 0.0587628, 0.0399668, 0.0791153, 0.0786809, 0.0780968, 0.0775889, 0.103112, 
Deterministic State Space; 0.000215443; 0.468028, 
Improved Split State Space; 0.000215443; 0.468028, 0.468028, 0.452735, 0.452735, 0.422027, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.452694, 0.43736, 0.452735, 0.468028, 0.468028, 0.406611, 0.468028, 0.468028, 0.468028, 0.406611, 0.468028, 0.406611, 0.468028, 0.468028, 0.468028, 0.468028, 0.422027, 0.468028, 0.468028, 0.468028, 0.422027, 0.422027, 0.424062, 0.452694, 0.422027, 0.422027, 0.369579, 0.452694, 0.452694, 0.452694, 0.408237, 0.422027, 0.422027, 0.439812, 0.452694, 0.422027, 0.452694, 0.424025, 0.439812, 0.452694, 0.424062, 0.452694, 0.385736, 0.422027, 0.437319, 0.424025, 0.468028, 0.439812, 0.424025, 0.422027, 0.439812, 0.439812, 0.452694, 0.3882, 0.439812, 0.375658, 0.437443, 0.385736, 0.406146, 0.406146, 0.437319, 0.373758, 0.40657, 0.422027, 0.410358, 0.373758, 0.391194, 0.426556, 0.4082, 0.373724, 0.38454, 0.38838, 0.410358, 0.368009, 0.368009, 0.468028, 0.468028, 0.452735, 0.468028, 0.468028, 0.452694, 0.437443, 0.424062, 0.422027, 0.437443, 0.468028, 0.4082, 0.401893, 0.403574, 0.373724, 
Improved Exact Space; 0.000215443; 0.406611, 0.329272, 0.389986, 0.264757, 0.248673, 0.22333, 0.321065, 0.334856, 0.302037, 0.28619, 0.248649, 0.306917, 0.176932, 0.210464, 0.336716, 0.265171, 0.33108, 0.268662, 0.346195, 0.265893, 0.360003, 0.333048, 0.377963, 0.296769, 0.35522, 0.211639, 0.439812, 0.241496, 0.27132, 0.439812, 0.351478, 0.254386, 0.355621, 0.275425, 0.251993, 0.269267, 0.281822, 0.334886, 0.221742, 0.38838, 0.468028, 0.38838, 0.35522, 0.361599, 0.223353, 0.329272, 0.35525, 0.29883, 0.35522, 0.40657, 0.251987, 0.338625, 0.275769, 0.248997, 0.299125, 0.251576, 0.357497, 0.244988, 0.265918, 0.197015, 0.29265, 0.235108, 0.346168, 0.325301, 0.265171, 0.190163, 0.321971, 0.371815, 0.234454, 0.278232, 0.342364, 0.317498, 0.188951, 0.225926, 0.203155, 0.351509, 0.353355, 0.324909, 0.299393, 0.33271, 0.361631, 0.217509, 0.213817, 0.295485, 0.299449, 0.252284, 0.325706, 0.275479, 0.360003, 0.241257, 0.278447, 0.203723, 0.291053, 0.338692, 0.268588, 0.330534, 0.35522, 0.33713, 0.16695, 0.22777, 
Point State Space; 0.000215443; 7.37532e-05, 0.000155451, 3.42914e-05, 0.000199866, 4.76124e-05, 1.98214e-07, 0.000229644, 0.000194377, 1.17012e-05, 2.74643e-05, 4.17901e-06, 9.39451e-06, 6.3311e-05, 4.28462e-05, 0.000963443, 0.0199912, 0.0199815, 0.0199487, 0.0199867, 0.0199938, 0.0199544, 0.0199901, 0.0399591, 0.0199845, 0.0785321, 0.0199725, 0.0396896, 6.34525e-05, 0.0592844, 0.0381847, 0.0197339, 0.0398561, 0.0199549, 0.0398945, 0.0199716, 0.0588159, 0.0194052, 0.0198922, 0.0388429, 0.0593321, 0.0395277, 0.0199008, 0.0392995, 0.0597113, 0.0398423, 0.0727424, 0.0585475, 0.0399811, 0.019869, 0.0195385, 0.0395423, 0.0393294, 0.0398976, 0.05819, 0.0199918, 0.0344361, 0.0778805, 0.0785529, 0.0396776, 0.0199996, 0.0392711, 0.0397176, 0.019994, 0.0593744, 0.0775936, 0.0390955, 0.0571019, 0.0532912, 0.0199983, 0.0199978, 0.0582168, 0.0389593, 0.02, 0.0199952, 0.0199912, 0.0199999, 0.0385562, 0.0397573, 0.0199962, 0.111903, 0.0199992, 0.0399092, 0.0397944, 0.0199991, 0.0584526, 0.0399859, 0.0867017, 0.0399076, 0.0756936, 0.0393605, 0.0442415, 0.0398886, 0.0918214, 0.0783808, 0.0780401, 0.0552636, 0.0534836, 0.124635, 0.117202, 0.0906389, 
Grid State Space; 0.000464159; 0.132033, 0.133406, 0.209179, 0.175464, 0.163449, 0.136405, 0.212028, 0.0956328, 0.119154, 0.158118, 0.111501, 0.118086, 0.129002, 0.138153, 0.203183, 0.113849, 0.157328, 0.178388, 0.130268, 0.199245, 0.161901, 0.159252, 0.270862, 0.231219, 0.299536, 0.198766, 0.14606, 0.220528, 0.211433, 0.172816, 0.153042, 0.270926, 0.183188, 0.275139, 0.232929, 0.150029, 0.136905, 0.161048, 0.266212, 0.233112, 0.383976, 0.343682, 0.341751, 0.252134, 0.20278, 0.271737, 0.271478, 0.232417, 0.215495, 0.366186, 0.36886, 0.21894, 0.201909, 0.334189, 0.31186, 0.332668, 0.269444, 0.341751, 0.255951, 0.36999, 0.33434, 0.335553, 0.36886, 0.468028, 0.304194, 0.439812, 0.276098, 0.383976, 0.351437, 0.341751, 0.468028, 0.468028, 0.468028, 0.231392, 0.411597, 0.468028, 0.281066, 0.236507, 0.468028, 0.216351, 0.383976, 0.366511, 0.147434, 0.374455, 0.468028, 0.328167, 0.167806, 0.0863794, 0.164784, 0.277497, 0.19085, 0.249452, 0.355944, 0.234323, 0.210653, 0.468028, 0.341751, 0.321253, 0.332112, 0.468028, 
Grid State Exact; 0.000464159; 0.0784513, 0.0947087, 0.0766008, 0.0788879, 0.0786853, 0.073394, 0.0735442, 0.0782609, 0.0877486, 0.0575275, 0.0881738, 0.0787738, 0.0588384, 0.114766, 0.0975378, 0.0790507, 0.107141, 0.0399409, 0.0920681, 0.103112, 0.0597594, 0.0761459, 0.129344, 0.0787025, 0.0594015, 0.0398778, 0.0762428, 0.118174, 0.0594118, 0.078011, 0.0399032, 0.100037, 0.0399837, 0.0849536, 0.0967953, 0.0593127, 0.0768066, 0.0587337, 0.0765086, 0.15475, 0.0735109, 0.110635, 0.0578443, 0.106281, 0.0586752, 0.0949136, 0.0598149, 0.112419, 0.0869454, 0.0753422, 0.108826, 0.077381, 0.0762871, 0.0399842, 0.0790756, 0.0399792, 0.0597226, 0.0399615, 0.0399627, 0.0399854, 0.109017, 0.0766296, 0.0783712, 0.078826, 0.0588868, 0.0399986, 0.0734706, 0.0903991, 0.0399039, 0.0823025, 0.0786294, 0.077561, 0.0769298, 0.0592031, 0.0590669, 0.0784233, 0.094705, 0.0782213, 0.0796002, 0.0793804, 0.0778594, 0.0588662, 0.0884045, 0.0752176, 0.058441, 0.0938841, 0.0774938, 0.099333, 0.0786135, 0.0792024, 0.0794053, 0.0791285, 0.0399579, 0.0398976, 0.0766511, 0.0835097, 0.079462, 0.0761667, 0.0796831, 0.0594228, 
Deterministic State Space; 0.000464159; 0.468028, 
Improved Split State Space; 0.000464159; 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.452735, 0.468028, 0.452735, 0.468028, 0.452735, 0.452694, 0.468028, 0.468028, 0.452694, 0.452735, 0.468028, 0.452735, 0.452735, 0.468028, 0.468028, 0.424062, 0.468028, 0.468028, 0.422027, 0.468028, 0.468028, 0.426556, 0.468028, 0.468028, 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.391114, 0.422027, 0.422027, 0.452735, 0.408237, 0.452694, 0.406611, 0.422027, 0.421985, 0.439812, 0.452694, 0.422027, 0.437443, 0.439812, 0.452694, 0.422027, 0.422027, 0.422027, 0.422027, 0.452694, 0.437443, 0.422027, 0.40657, 0.422027, 0.439812, 0.422027, 0.4082, 0.40657, 0.422027, 0.410358, 0.422027, 0.426556, 0.422307, 0.40657, 0.389952, 0.403574, 0.439812, 0.406146, 0.375621, 0.401893, 0.389986, 0.385736, 0.401893, 0.351478, 0.424025, 0.389952, 0.406146, 0.389952, 0.468028, 0.422027, 0.368009, 0.452735, 0.468028, 0.468028, 0.468028, 0.422027, 0.422027, 0.389986, 0.4082, 0.385736, 0.424025, 0.401893, 0.406146, 0.439812, 
Improved Exact Space; 0.000464159; 0.306917, 0.278447, 0.325301, 0.275769, 0.346195, 0.357497, 0.265893, 0.334886, 0.248649, 0.338692, 0.176932, 0.251987, 0.40657, 0.336716, 0.324909, 0.353355, 0.33108, 0.334856, 0.265171, 0.299449, 0.321065, 0.301643, 0.291053, 0.468028, 0.389986, 0.27132, 0.439812, 0.186201, 0.333048, 0.249292, 0.29883, 0.29265, 0.241257, 0.329311, 0.377929, 0.210464, 0.223353, 0.360003, 0.268662, 0.275425, 0.241496, 0.38838, 0.281822, 0.248626, 0.221742, 0.35522, 0.224201, 0.230722, 0.338625, 0.357497, 0.406611, 0.193894, 0.321971, 0.334886, 0.216842, 0.189366, 0.299125, 0.287541, 0.439812, 0.234454, 0.355621, 0.198477, 0.326874, 0.371933, 0.351403, 0.342364, 0.254386, 0.217509, 0.317498, 0.234718, 0.251576, 0.329272, 0.35525, 0.308967, 0.197015, 0.361599, 0.186793, 0.244988, 0.422027, 0.203155, 0.351509, 0.269267, 0.275398, 0.235059, 0.296769, 0.365733, 0.22333, 0.38838, 0.248673, 0.371815, 0.211639, 0.355663, 0.330534, 0.329272, 0.178801, 0.170853, 0.312409, 0.33271, 0.19698, 0.22777, 
Point State Space; 0.000464159; 7.37532e-05, 9.39451e-06, 4.76124e-05, 0.000963443, 6.3311e-05, 0.000229644, 1.98214e-07, 1.17012e-05, 3.42914e-05, 0.000155451, 4.28462e-05, 0.000199866, 2.74643e-05, 6.34525e-05, 0.0396896, 0.0199815, 0.0199716, 0.019953, 0.0199887, 0.0199544, 4.17901e-06, 0.0199725, 0.0199901, 0.000194377, 0.0399591, 0.0199938, 0.0199845, 0.0398561, 0.0199912, 0.0199549, 0.0398945, 0.0597113, 0.0393015, 0.0785321, 0.0194052, 0.0197339, 0.0199161, 0.0588159, 0.0397176, 0.0593744, 0.0344361, 0.0398554, 0.0388192, 0.0398976, 0.019994, 0.0592844, 0.0392995, 0.0593321, 0.0388429, 0.0397573, 0.0727424, 0.019574, 0.0585475, 0.0571019, 0.0199918, 0.0389593, 0.0390955, 0.0199952, 0.0199088, 0.05819, 0.019869, 0.0775936, 0.0381847, 0.0199999, 0.0396776, 0.0385562, 0.0199904, 0.0397944, 0.0199996, 0.0199983, 0.0399168, 0.0582168, 0.0199991, 0.02, 0.0497504, 0.0199978, 0.111903, 0.0199992, 0.0788424, 0.0783044, 0.0399859, 0.0584526, 0.0552636, 0.0395423, 0.0199962, 0.0391386, 0.0867017, 0.0399777, 0.0393605, 0.0534836, 0.0780401, 0.0442415, 0.0918214, 0.0399076, 0.0756936, 0.0398986, 0.0778657, 0.124635, 0.117202, 0.0906389, 
Grid State Space; 0.001; 0.164898, 0.195526, 0.151685, 0.130129, 0.136746, 0.122283, 0.121393, 0.162365, 0.162514, 0.163304, 0.178555, 0.146011, 0.174266, 0.22888, 0.193155, 0.233532, 0.144392, 0.189849, 0.271173, 0.274512, 0.158061, 0.14502, 0.236139, 0.202745, 0.219688, 0.25871, 0.204814, 0.165811, 0.215583, 0.184063, 0.198957, 0.285917, 0.187639, 0.178484, 0.167541, 0.234463, 0.268183, 0.221611, 0.248914, 0.366186, 0.17159, 0.366261, 0.274956, 0.189933, 0.24809, 0.3048, 0.274743, 0.468028, 0.383976, 0.312998, 0.249506, 0.276098, 0.210353, 0.396692, 0.19239, 0.355944, 0.206942, 0.36886, 0.284569, 0.383382, 0.339802, 0.276772, 0.268186, 0.280287, 0.255067, 0.241543, 0.33274, 0.354551, 0.326186, 0.383976, 0.314817, 0.468028, 0.468028, 0.277497, 0.274795, 0.351414, 0.383382, 0.249981, 0.468028, 0.164879, 0.32541, 0.368938, 0.32946, 0.328167, 0.237767, 0.468028, 0.362453, 0.468028, 0.201102, 0.234121, 0.290012, 0.149427, 0.331083, 0.468028, 0.373076, 0.468028, 0.36886, 0.383976, 0.303992, 0.241198, 
Grid State Exact; 0.001; 0.0762871, 0.0780509, 0.0755387, 0.0969222, 0.078555, 0.0764236, 0.0789131, 0.123536, 0.094705, 0.0768627, 0.059544, 0.059061, 0.073394, 0.0793045, 0.0786054, 0.0750238, 0.0579617, 0.114766, 0.0780813, 0.0897602, 0.0779538, 0.0775864, 0.0583977, 0.0797002, 0.0594015, 0.0776014, 0.0787025, 0.0399409, 0.0584431, 0.058441, 0.0399525, 0.0786225, 0.078252, 0.0768066, 0.0781121, 0.0788779, 0.0551261, 0.065047, 0.0588384, 0.0588868, 0.0781575, 0.0952712, 0.059509, 0.0786294, 0.0787215, 0.137062, 0.0884045, 0.0792994, 0.125146, 0.0743057, 0.0791806, 0.0775941, 0.0797228, 0.0571696, 0.0793349, 0.097159, 0.0399656, 0.0598026, 0.0399437, 0.0599196, 0.0578443, 0.0399858, 0.0599578, 0.095219, 0.0594962, 0.125652, 0.0790756, 0.0782927, 0.0746273, 0.0790784, 0.0588662, 0.0594798, 0.129344, 0.112327, 0.0599069, 0.144045, 0.0785519, 0.0399749, 0.0951578, 0.0796336, 0.0981684, 0.078323, 0.0774464, 0.0777724, 0.0399989, 0.0578477, 0.199887, 0.0760603, 0.0785603, 0.0770542, 0.0772543, 0.0789355, 0.0587549, 0.0780431, 0.0798176, 0.099333, 0.0399854, 0.0747859, 0.0778594, 0.11548, 
Deterministic State Space; 0.001; 0.468028, 
Improved Split State Space; 0.001; 0.452735, 0.468028, 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.452735, 0.468028, 0.468028, 0.468028, 0.43736, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.406611, 0.468028, 0.468028, 0.406611, 0.439812, 0.468028, 0.468028, 0.468028, 0.422027, 0.439812, 0.406611, 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.452694, 0.452735, 0.468028, 0.422067, 0.468028, 0.422027, 0.452694, 0.439812, 0.452694, 0.439812, 0.422027, 0.392375, 0.42452, 0.40657, 0.437443, 0.385736, 0.452694, 0.422027, 0.452694, 0.422027, 0.439812, 0.422027, 0.424025, 0.422027, 0.452694, 0.437319, 0.406146, 0.40657, 0.439812, 0.422027, 0.426556, 0.439812, 0.42452, 0.389952, 0.369545, 0.401893, 0.426556, 0.389952, 0.385736, 0.406146, 0.369545, 0.410358, 0.422307, 0.410358, 0.368009, 0.452694, 0.468028, 0.468028, 0.452735, 0.468028, 0.468028, 0.452694, 0.422027, 0.422027, 0.437443, 0.437443, 0.422307, 0.426556, 0.410358, 0.468028, 
Improved Exact Space; 0.001; 0.265893, 0.223015, 0.301643, 0.336716, 0.229821, 0.468028, 0.321065, 0.334886, 0.235059, 0.28619, 0.355663, 0.346195, 0.278447, 0.305316, 0.291053, 0.325301, 0.317498, 0.275425, 0.21666, 0.338692, 0.287541, 0.241257, 0.251987, 0.371933, 0.217367, 0.321971, 0.255394, 0.377929, 0.195967, 0.258904, 0.299449, 0.281822, 0.371815, 0.216224, 0.389986, 0.35525, 0.40657, 0.351509, 0.337785, 0.265402, 0.360003, 0.265171, 0.330534, 0.301703, 0.197015, 0.203155, 0.248649, 0.292191, 0.285021, 0.249292, 0.357497, 0.186793, 0.201561, 0.439812, 0.374604, 0.218764, 0.329272, 0.251696, 0.305323, 0.355621, 0.33108, 0.33271, 0.318265, 0.275398, 0.234454, 0.224414, 0.29265, 0.217509, 0.38838, 0.422027, 0.351403, 0.329272, 0.24475, 0.189573, 0.308967, 0.282765, 0.178801, 0.251576, 0.198477, 0.189366, 0.244988, 0.189365, 0.215359, 0.264783, 0.280314, 0.296769, 0.182752, 0.265079, 0.318265, 0.254386, 0.216269, 0.439812, 0.368009, 0.353355, 0.248673, 0.19951, 0.275769, 0.268662, 0.338625, 0.244758, 
Point State Space; 0.001; 0.000963443, 0.000155451, 1.98214e-07, 9.39451e-06, 4.17901e-06, 4.76124e-05, 6.34525e-05, 3.42914e-05, 0.000194377, 0.000199866, 0.000229644, 6.3311e-05, 2.74643e-05, 0.0199725, 7.37532e-05, 0.0199549, 0.0197339, 0.019953, 0.0399591, 0.0199716, 0.0199815, 0.0199912, 0.0199088, 0.0199938, 0.0199161, 0.0398561, 0.0199845, 0.0199887, 0.0199544, 0.0396896, 0.019869, 0.0398554, 4.28462e-05, 1.17012e-05, 0.0398945, 0.0592844, 0.0588159, 0.0397176, 0.0375721, 0.0593321, 0.0388429, 0.0785321, 0.0194052, 0.0783044, 0.0398976, 0.0593744, 0.02, 0.0595801, 0.0397198, 0.0196095, 0.0381847, 0.0589521, 0.0199901, 0.0385562, 0.019994, 0.0394847, 0.0199918, 0.0199992, 0.0389593, 0.0392711, 0.0395423, 0.0199952, 0.0199996, 0.0199962, 0.0393853, 0.0199912, 0.0867017, 0.0775936, 0.0393605, 0.0756936, 0.0571019, 0.0396776, 0.0397573, 0.0390955, 0.0399811, 0.0727424, 0.0199991, 0.0552636, 0.0399168, 0.0534836, 0.0585475, 0.0399859, 0.0399076, 0.0788424, 0.0397944, 0.0783072, 0.0780401, 0.0199999, 0.0199978, 0.0199983, 0.111903, 0.0398986, 0.0582168, 0.0915293, 0.0497504, 0.0584526, 0.0442415, 0.117202, 0.124635, 0.0906389, 
Grid State Space; 0.00215443; 0.160304, 0.129452, 0.137999, 0.103521, 0.177583, 0.132863, 0.1471, 0.205767, 0.22544, 0.177944, 0.161147, 0.222242, 0.213333, 0.26953, 0.162848, 0.134914, 0.176563, 0.148637, 0.163278, 0.314633, 0.198008, 0.134157, 0.194897, 0.252911, 0.228813, 0.16622, 0.155843, 0.210686, 0.314414, 0.235015, 0.227486, 0.337463, 0.199657, 0.188916, 0.162289, 0.235248, 0.273228, 0.210869, 0.20465, 0.317885, 0.215838, 0.290761, 0.231635, 0.283088, 0.233753, 0.350301, 0.154191, 0.286826, 0.370157, 0.383976, 0.322996, 0.220795, 0.220033, 0.288194, 0.317885, 0.309793, 0.278981, 0.411597, 0.167504, 0.343682, 0.324525, 0.383976, 0.274547, 0.20923, 0.233255, 0.341751, 0.373076, 0.383976, 0.228976, 0.30096, 0.262862, 0.468028, 0.341751, 0.287377, 0.250489, 0.231794, 0.468028, 0.335254, 0.383976, 0.468028, 0.383976, 0.439812, 0.468028, 0.468028, 0.468028, 0.196903, 0.3324, 0.239088, 0.163036, 0.149656, 0.226746, 0.315969, 0.333883, 0.27092, 0.196683, 0.343682, 0.369397, 0.366261, 0.468028, 0.468028, 
Grid State Exact; 0.00215443; 0.137062, 0.0934495, 0.114766, 0.0758273, 0.105062, 0.079012, 0.129344, 0.0787085, 0.0828427, 0.0590281, 0.0598014, 0.0594118, 0.0995131, 0.0780896, 0.0782255, 0.0785434, 0.125146, 0.0967287, 0.077543, 0.0598238, 0.0763355, 0.0958309, 0.0746679, 0.0750357, 0.0789563, 0.170928, 0.0955932, 0.0768066, 0.0946792, 0.0781177, 0.079197, 0.059859, 0.0598635, 0.0597597, 0.0598856, 0.0991388, 0.0786294, 0.0792485, 0.0783283, 0.077008, 0.0797144, 0.0399226, 0.0594798, 0.0792969, 0.0781575, 0.0754651, 0.0795294, 0.0795384, 0.0594015, 0.131939, 0.0788369, 0.0784644, 0.0795757, 0.078687, 0.0792676, 0.0884045, 0.0971889, 0.0972285, 0.0399409, 0.0766202, 0.134159, 0.0783675, 0.0578477, 0.039888, 0.0930939, 0.0399656, 0.0399883, 0.0399501, 0.0777566, 0.118391, 0.0783277, 0.0589759, 0.0798176, 0.0592258, 0.110668, 0.0399452, 0.0589992, 0.05873, 0.106281, 0.0789736, 0.0778869, 0.0781311, 0.0792618, 0.0928806, 0.0598412, 0.0787471, 0.110325, 0.077733, 0.0588868, 0.0985887, 0.0781946, 0.0868595, 0.0795048, 0.0784723, 0.0969616, 0.0591771, 0.166374, 0.0591509, 0.0780176, 0.0970347, 
Deterministic State Space; 0.00215443; 0.468028, 
Improved Split State Space; 0.00215443; 0.437401, 0.437401, 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.452735, 0.468028, 0.452735, 0.468028, 0.468028, 0.468028, 0.452735, 0.452735, 0.468028, 0.422027, 0.452735, 0.452735, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.437443, 0.452694, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.468028, 0.437443, 0.439812, 0.424062, 0.452694, 0.468028, 0.422027, 0.452694, 0.406611, 0.422027, 0.439812, 0.40657, 0.424025, 0.422027, 0.439812, 0.422027, 0.439812, 0.424025, 0.439812, 0.424025, 0.452694, 0.391194, 0.422027, 0.439812, 0.391194, 0.439812, 0.439812, 0.439812, 0.422027, 0.422027, 0.4082, 0.42452, 0.439812, 0.439812, 0.406146, 0.439812, 0.391114, 0.408237, 0.391194, 0.424025, 0.401893, 0.40657, 0.439812, 0.424025, 0.406146, 0.406146, 0.347639, 0.389952, 0.389952, 0.406146, 0.369545, 0.468028, 0.394127, 0.424025, 0.452735, 0.437401, 0.452735, 0.468028, 0.452735, 0.468028, 0.452694, 0.422027, 0.424025, 0.406146, 0.439812, 
Improved Exact Space; 0.00215443; 0.298265, 0.254386, 0.329299, 0.230884, 0.389952, 0.325833, 0.256765, 0.245621, 0.392375, 0.281822, 0.265171, 0.241476, 0.40657, 0.292047, 0.254718, 0.338692, 0.230694, 0.275769, 0.264789, 0.223015, 0.389986, 0.265893, 0.439812, 0.468028, 0.258904, 0.288632, 0.241257, 0.285416, 0.329272, 0.237075, 0.253067, 0.268997, 0.30894, 0.337785, 0.285454, 0.240693, 0.355663, 0.357497, 0.308967, 0.250989, 0.308967, 0.29265, 0.341236, 0.280007, 0.292191, 0.202986, 0.361665, 0.305454, 0.353355, 0.424025, 0.21666, 0.318265, 0.377929, 0.309621, 0.156327, 0.162442, 0.368009, 0.319125, 0.25869, 0.224744, 0.309674, 0.209505, 0.308967, 0.251891, 0.351403, 0.295425, 0.247641, 0.278447, 0.238538, 0.240358, 0.257564, 0.35525, 0.243541, 0.33271, 0.265106, 0.353355, 0.439812, 0.265918, 0.217509, 0.220676, 0.295458, 0.253961, 0.168395, 0.322007, 0.219339, 0.257973, 0.336716, 0.270825, 0.265943, 0.230203, 0.301703, 0.288226, 0.251901, 0.275425, 0.268662, 0.351478, 0.113403, 0.357497, 0.180055, 0.215608, 
Point State Space; 0.00215443; 0.0199725, 0.0199716, 0.0199549, 0.0199161, 0.0199815, 0.000199866, 0.0197339, 0.000155451, 0.000229644, 3.42914e-05, 0.0199912, 0.0199088, 9.39451e-06, 2.74643e-05, 0.0199887, 4.28462e-05, 0.0388429, 0.0199845, 0.000963443, 0.0398554, 4.76124e-05, 0.0381847, 0.0399591, 0.0194052, 0.0395277, 1.17012e-05, 0.0377744, 1.98214e-07, 0.0397198, 4.17901e-06, 6.3311e-05, 7.37532e-05, 6.34525e-05, 0.0398945, 0.0396896, 0.000194377, 0.0397176, 0.0592844, 0.0588159, 0.0199544, 0.0398561, 0.0593744, 0.0589521, 0.0196095, 0.019953, 0.0397573, 0.019869, 0.0727424, 0.0199901, 0.0392711, 0.0199938, 0.0783044, 0.0199912, 0.0593321, 0.0389593, 0.0571019, 0.0390955, 0.02, 0.0534836, 0.0199983, 0.0756936, 0.0785321, 0.0582168, 0.0199918, 0.0199962, 0.0399811, 0.019994, 0.0199991, 0.0393605, 0.0393015, 0.0398976, 0.0395423, 0.0199978, 0.0199999, 0.0396776, 0.0397944, 0.0199952, 0.0597113, 0.0552636, 0.0585475, 0.0867017, 0.0385562, 0.0199992, 0.0775936, 0.0199996, 0.0442415, 0.0399051, 0.0398986, 0.0584526, 0.0399859, 0.0538503, 0.078816, 0.111903, 0.0399168, 0.0782704, 0.077951, 0.117202, 0.0915293, 0.0906389, 0.124635, 
Grid State Space; 0.00464159; 0.16038, 0.14132, 0.18199, 0.186154, 0.148197, 0.172336, 0.245707, 0.194064, 0.29351, 0.228641, 0.189103, 0.220082, 0.261285, 0.383976, 0.184814, 0.224282, 0.271716, 0.259792, 0.329809, 0.210645, 0.302568, 0.341751, 0.298658, 0.187028, 0.209822, 0.245077, 0.234402, 0.297351, 0.31555, 0.468028, 0.192937, 0.317885, 0.248317, 0.210868, 0.343682, 0.317915, 0.303577, 0.383976, 0.296759, 0.297351, 0.343682, 0.239088, 0.33274, 0.398783, 0.226809, 0.203688, 0.373076, 0.205209, 0.33274, 0.373076, 0.331068, 0.33274, 0.468028, 0.343682, 0.468028, 0.317885, 0.249446, 0.236514, 0.468028, 0.343682, 0.366186, 0.468028, 0.341768, 0.468028, 0.303345, 0.354551, 0.36695, 0.341751, 0.468028, 0.468028, 0.366261, 0.468028, 0.468028, 0.341751, 0.468028, 0.383976, 0.343682, 0.378221, 0.468028, 0.282261, 0.468028, 0.341751, 0.383976, 0.468028, 0.468028, 0.369871, 0.468028, 0.268186, 0.164421, 0.329809, 0.228388, 0.248903, 0.36886, 0.319708, 0.383976, 0.243341, 0.468028, 0.383976, 0.468028, 0.468028, 
Grid State Exact; 0.00464159; 0.145811, 0.0777411, 0.0756712, 0.0783008, 0.137724, 0.0968156, 0.076296, 0.0763492, 0.0917015, 0.0790965, 0.0780057, 0.135835, 0.0764806, 0.0773822, 0.0884045, 0.117536, 0.121601, 0.105501, 0.129344, 0.0789982, 0.0760603, 0.0773825, 0.0753204, 0.0878048, 0.084957, 0.0784051, 0.0781575, 0.0977426, 0.0762861, 0.0793902, 0.0482698, 0.0910545, 0.132057, 0.0790318, 0.0790322, 0.0786558, 0.0791745, 0.0571794, 0.0786634, 0.093945, 0.0787866, 0.0794672, 0.0772193, 0.0788117, 0.104059, 0.0789711, 0.0932213, 0.106467, 0.0795106, 0.0790263, 0.143327, 0.198485, 0.0754755, 0.0902465, 0.0791985, 0.113453, 0.0399898, 0.138813, 0.0787881, 0.0794197, 0.188372, 0.0783956, 0.0792679, 0.075674, 0.079057, 0.0752569, 0.16333, 0.0398027, 0.0768066, 0.079244, 0.0793425, 0.163091, 0.0788521, 0.0793487, 0.0787388, 0.0769243, 0.0790441, 0.0789173, 0.155201, 0.0768603, 0.0781728, 0.0794917, 0.0986257, 0.0792218, 0.0943292, 0.0789704, 0.0398302, 0.0983729, 0.130787, 0.0789043, 0.095368, 0.096182, 0.0789649, 0.0959935, 0.0766816, 0.138845, 0.0778416, 0.0788393, 0.0785573, 0.0986277, 
Deterministic State Space; 0.00464159; 0.468028, 
