Algorithm;Hyperparameter (C);Values
sqrt; 0.001; 0.166391, 0.16461, 0.136265, 0.154898, 0.149606, 0.179817, 0.145174, 0.157247, 0.149164, 0.152808, 0.160132, 0.16421, 0.171413, 0.137055, 0.168746, 0.167741, 0.161783, 0.15445, 0.155079, 0.159144, 0.178809, 0.1674, 0.155092, 0.165017, 0.145618, 0.151684, 0.179913, 0.14134, 0.158445, 0.157607, 0.151508, 0.154665, 0.151085, 0.168506, 0.173292, 0.149395, 0.155992, 0.146057, 0.161716, 0.156532, 0.150425, 0.166245, 0.152823, 0.165607, 0.157889, 0.153303, 0.160165, 0.185791, 0.14002, 0.155448, 0.159166, 0.159656, 0.147801, 0.18686, 0.166516, 0.173405, 0.152243, 0.134109, 0.14413, 0.160408, 0.165388, 0.16679, 0.155076, 0.17173, 0.157784, 0.17227, 0.169148, 0.160889, 0.184096, 0.159643, 0.174312, 0.176098, 0.164021, 0.165938, 0.150461, 0.141341, 0.169125, 0.139461, 0.156016, 0.149408, 0.137005, 0.172082, 0.166822, 0.141968, 0.173712, 0.155848, 0.182859, 0.149699, 0.172611, 0.166689, 0.168373, 0.167766, 0.178423, 0.15392, 0.176378, 0.178805, 0.179444, 0.166254, 0.146777, 0.18259, 
Normal; 0.00215443; 0.030632, 0.0387146, 0.0325225, 0.0240688, 0.0328785, 0.0298195, 0.0274819, 0.0277912, 0.0371889, 0.0326612, 0.0304935, 0.0308848, 0.0314483, 0.0378815, 0.0257945, 0.0327638, 0.0291252, 0.0299225, 0.0280054, 0.0321889, 0.0285422, 0.0357327, 0.0363689, 0.0305412, 0.0318338, 0.0326159, 0.0378851, 0.0489285, 0.0387057, 0.0491451, 0.0287607, 0.031926, 0.054521, 0.0333329, 0.0340232, 0.0385376, 0.0337481, 0.0298721, 0.0332859, 0.0289327, 0.0355924, 0.0283942, 0.0432581, 0.0332379, 0.0284447, 0.0382114, 0.0300228, 0.0338197, 0.027105, 0.0282625, 0.0313353, 0.0541912, 0.0329534, 0.0311442, 0.0331081, 0.0370126, 0.0343005, 0.0373872, 0.0295136, 0.0345073, 0.0304056, 0.0339694, 0.0440407, 0.0339651, 0.0284644, 0.0398344, 0.0264034, 0.0419528, 0.0356029, 0.0351835, 0.0331845, 0.0410274, 0.0348355, 0.0400942, 0.0275532, 0.0370392, 0.0294472, 0.0313114, 0.0316504, 0.0356208, 0.0280967, 0.05613, 0.039158, 0.0278788, 0.0361932, 0.0332325, 0.0438983, 0.0522239, 0.0540949, 0.0344957, 0.0461958, 0.0348871, 0.0348033, 0.0422704, 0.0346481, 0.0319284, 0.0478798, 0.0466961, 0.0366305, 0.0526061, 
sq; 0.00215443; 0.000259564, 0.000359908, 0.000665409, 0.000327461, 0.000244702, 0.000456139, 0.000268285, 0.000629147, 0.000759615, 0.000360375, 0.000336266, 0.000413106, 0.000362023, 0.000524526, 0.000324678, 0.000310933, 0.000436834, 0.000378315, 0.000288554, 0.000296198, 0.000489021, 0.000434584, 0.000615491, 0.00031832, 0.000332456, 0.000248579, 0.000335358, 0.000511502, 0.000388853, 0.000302594, 0.000237667, 0.000269838, 0.000458919, 0.000355493, 0.000341848, 0.000339813, 0.000331231, 0.00032968, 0.000467547, 0.000259444, 0.000886899, 0.000300573, 0.000407401, 0.000395188, 0.00039953, 0.000301441, 0.000303406, 0.000456772, 0.000433974, 0.000260999, 0.000470676, 0.000576427, 0.000361057, 0.000762727, 0.000430817, 0.000367026, 0.000269099, 0.000348361, 0.000324894, 0.000267323, 0.0003342, 0.000458947, 0.000285962, 0.000310229, 0.000297107, 0.000374253, 0.000515932, 0.000483293, 0.000389655, 0.000391702, 0.000553128, 0.000318526, 0.000383974, 0.000562831, 0.000769491, 0.000392442, 0.000380031, 0.000292382, 0.00039254, 0.000281085, 0.000348024, 0.000344213, 0.00033153, 0.000409994, 0.000342291, 0.000254732, 0.000368702, 0.000370251, 0.000384251, 0.000270011, 0.000286799, 0.000582475, 0.000334501, 0.000317886, 0.000352815, 0.000448728, 0.000396882, 0.000440053, 0.000351769, 0.000628604, 
sqrt; 0.00215443; 0.140981, 0.141312, 0.14741, 0.148765, 0.144853, 0.15729, 0.156538, 0.149039, 0.158735, 0.154366, 0.167714, 0.152006, 0.124072, 0.145642, 0.143317, 0.160501, 0.161775, 0.157785, 0.184639, 0.14908, 0.131518, 0.165953, 0.176015, 0.151145, 0.158545, 0.144623, 0.144935, 0.159518, 0.160287, 0.155356, 0.138482, 0.1685, 0.165022, 0.153157, 0.138674, 0.157554, 0.154865, 0.15371, 0.164274, 0.148144, 0.160663, 0.148667, 0.139317, 0.142379, 0.161937, 0.183538, 0.174387, 0.163648, 0.155754, 0.171868, 0.138956, 0.157457, 0.171346, 0.160436, 0.155971, 0.150409, 0.165367, 0.166221, 0.144457, 0.156561, 0.166841, 0.159079, 0.183346, 0.141572, 0.177894, 0.179775, 0.168602, 0.163401, 0.159993, 0.172668, 0.155114, 0.159834, 0.193516, 0.202553, 0.190074, 0.155059, 0.155553, 0.165687, 0.17334, 0.191514, 0.160303, 0.162753, 0.179304, 0.162212, 0.148764, 0.177093, 0.148918, 0.165884, 0.162785, 0.156583, 0.156558, 0.160976, 0.192703, 0.161466, 0.202263, 0.173096, 0.181984, 0.149709, 0.169366, 0.215866, 
Normal; 0.00464159; 0.0357639, 0.0365183, 0.041626, 0.0401002, 0.0353728, 0.0522524, 0.0470122, 0.0335891, 0.0408138, 0.0406764, 0.0485083, 0.0360882, 0.0452281, 0.0530187, 0.0293131, 0.0374548, 0.0350063, 0.0378113, 0.0360439, 0.0410372, 0.0473106, 0.0467349, 0.0348321, 0.0348352, 0.0563484, 0.0373017, 0.0520261, 0.0520644, 0.051123, 0.0421342, 0.0389943, 0.0543893, 0.0374004, 0.0564115, 0.0424616, 0.0393696, 0.0532721, 0.0370239, 0.0532815, 0.0338568, 0.0412115, 0.0565004, 0.0356067, 0.0369111, 0.0467374, 0.0452245, 0.0335873, 0.0335242, 0.0366687, 0.0386713, 0.0387525, 0.0387187, 0.051862, 0.0337676, 0.0360217, 0.0529599, 0.0385123, 0.0426362, 0.038238, 0.0378546, 0.0443064, 0.0361316, 0.0361729, 0.0404413, 0.0435249, 0.0401168, 0.0411527, 0.0393332, 0.0414577, 0.0453139, 0.0359809, 0.0414927, 0.0359772, 0.0441857, 0.046259, 0.0566908, 0.0450102, 0.0571383, 0.0537834, 0.0574462, 0.0570879, 0.0531601, 0.0412152, 0.0574091, 0.0571926, 0.0580482, 0.0571747, 0.0571844, 0.059739, 0.0588395, 0.0607817, 0.0603301, 0.0629152, 0.0648616, 0.0645042, 0.0640276, 0.0609738, 0.0642591, 0.0636859, 0.0656356, 
sq; 0.00464159; 0.00045571, 0.000305912, 0.000390461, 0.000469086, 0.000281781, 0.000267927, 0.000269442, 0.000402181, 0.000325978, 0.000289094, 0.000302716, 0.000455021, 0.000411777, 0.000526741, 0.000355546, 0.000409653, 0.000385087, 0.000571512, 0.000430718, 0.000305416, 0.000534471, 0.000346642, 0.000356643, 0.000366179, 0.000326869, 0.00042077, 0.000374668, 0.000273809, 0.000239055, 0.000600966, 0.000588572, 0.000400439, 0.000455711, 0.000411593, 0.000469926, 0.000381707, 0.000366814, 0.000358288, 0.00042971, 0.000270773, 0.000462477, 0.000414126, 0.000369779, 0.000682438, 0.000254297, 0.000291389, 0.000330215, 0.000316394, 0.000305208, 0.000445703, 0.000330071, 0.000367367, 0.000363479, 0.000348107, 0.000387589, 0.000801994, 0.000269958, 0.000349031, 0.000286859, 0.000437462, 0.000452158, 0.000292852, 0.000442415, 0.000352465, 0.00026712, 0.000300847, 0.000256281, 0.000254542, 0.000287491, 0.000279166, 0.000380693, 0.000394537, 0.000746938, 0.000269763, 0.000330022, 0.000474823, 0.000375915, 0.000468076, 0.000386593, 0.000406911, 0.000367858, 0.000392252, 0.00049071, 0.000268319, 0.000363958, 0.000377878, 0.000352768, 0.000509028, 0.000433194, 0.000361434, 0.000399164, 0.000516958, 0.00036886, 0.000423814, 0.00054812, 0.000466414, 0.000347228, 0.000354737, 0.000414392, 0.000625362, 
sqrt; 0.00464159; 0.164038, 0.161325, 0.161631, 0.149097, 0.146587, 0.125456, 0.146458, 0.15084, 0.152049, 0.143127, 0.153568, 0.164796, 0.145251, 0.159116, 0.147991, 0.155141, 0.155538, 0.166752, 0.15631, 0.165479, 0.168454, 0.174435, 0.15449, 0.159812, 0.156412, 0.152056, 0.190696, 0.172698, 0.145135, 0.161692, 0.156737, 0.149658, 0.190192, 0.153012, 0.158436, 0.168851, 0.148663, 0.151338, 0.171984, 0.151264, 0.150755, 0.176301, 0.169747, 0.171873, 0.169816, 0.165308, 0.164777, 0.14428, 0.15244, 0.169678, 0.147555, 0.15825, 0.146789, 0.149648, 0.156644, 0.17024, 0.173427, 0.152629, 0.157453, 0.174333, 0.163557, 0.160459, 0.172656, 0.148613, 0.150815, 0.178566, 0.163781, 0.181811, 0.176148, 0.167832, 0.16459, 0.179597, 0.158024, 0.150255, 0.17058, 0.176986, 0.153332, 0.167675, 0.152186, 0.154662, 0.161648, 0.170913, 0.164919, 0.172303, 0.158398, 0.180405, 0.144596, 0.146064, 0.171563, 0.185245, 0.173679, 0.176936, 0.169603, 0.179952, 0.167127, 0.171321, 0.16906, 0.168616, 0.180826, 0.158533, 
Normal; 0.01; 0.0566449, 0.0471335, 0.046033, 0.0546569, 0.0551772, 0.0398963, 0.0503419, 0.0563944, 0.0489239, 0.0516881, 0.0574148, 0.0576622, 0.049448, 0.0514001, 0.0528582, 0.0459956, 0.0511357, 0.0367337, 0.0551682, 0.0497733, 0.0564348, 0.0551893, 0.0616997, 0.0597212, 0.0633446, 0.0625597, 0.0621758, 0.0624233, 0.0615507, 0.062352, 0.0616356, 0.0628522, 0.0617879, 0.0620907, 0.0620761, 0.0633927, 0.0616749, 0.0613505, 0.0627308, 0.0635802, 0.0633733, 0.0626632, 0.0632164, 0.0610148, 0.0627501, 0.0632008, 0.0619383, 0.062532, 0.0615219, 0.0620608, 0.0635788, 0.0629893, 0.0623705, 0.0628136, 0.0623374, 0.0618562, 0.0633494, 0.0624763, 0.0630212, 0.0626072, 0.0611894, 0.0631225, 0.0620496, 0.0621148, 0.0631066, 0.062583, 0.0616466, 0.0616814, 0.0657406, 0.0622182, 0.0619171, 0.063662, 0.0614923, 0.062686, 0.0616838, 0.0634168, 0.0626198, 0.0617013, 0.0628091, 0.0628906, 0.0616359, 0.0620893, 0.062508, 0.0622878, 0.0614721, 0.0645091, 0.0627227, 0.0625005, 0.0639736, 0.0636465, 0.0613934, 0.0621492, 0.06203, 0.0621265, 0.0625017, 0.0627652, 0.0614883, 0.0619162, 0.0616697, 0.0626985, 
sq; 0.01; 0.000446881, 0.000301241, 0.000341754, 0.000350492, 0.000328302, 0.000378371, 0.000247393, 0.000717731, 0.000433984, 0.00029782, 0.000251703, 0.000308451, 0.000236506, 0.000369404, 0.000452504, 0.000466399, 0.000437773, 0.000366951, 0.000301029, 0.000469054, 0.000358896, 0.000592924, 0.000325899, 0.000332913, 0.000310379, 0.000436926, 0.000472669, 0.000314288, 0.000420021, 0.000324794, 0.000439456, 0.000350166, 0.000504678, 0.000286673, 0.000351056, 0.000695002, 0.000374311, 0.000495981, 0.000555721, 0.000334243, 0.000449394, 0.000481195, 0.000282743, 0.000202531, 0.000466323, 0.000312785, 0.000344713, 0.000308287, 0.000376914, 0.000376539, 0.00031383, 0.000301438, 0.000264274, 0.000363431, 0.000340767, 0.000366523, 0.000312517, 0.000393266, 0.000341191, 0.000464901, 0.000418337, 0.000367201, 0.000317834, 0.00047212, 0.000344961, 0.000357441, 0.000284343, 0.000574486, 0.000239788, 0.00053733, 0.000413975, 0.000354999, 0.000272605, 0.000292986, 0.00028213, 0.000450212, 0.000399271, 0.000321828, 0.000355645, 0.000377499, 0.000487903, 0.000284568, 0.000584911, 0.000328573, 0.000235471, 0.000364859, 0.000331659, 0.000238547, 0.000342929, 0.000377629, 0.000367415, 0.00029978, 0.000242544, 0.000348614, 0.000463635, 0.000584232, 0.000247747, 0.000353173, 0.000298083, 0.000316816, 
sqrt; 0.01; 0.139598, 0.166699, 0.166154, 0.161458, 0.153833, 0.165183, 0.152226, 0.17757, 0.150562, 0.157195, 0.16937, 0.153482, 0.169852, 0.151273, 0.167042, 0.165414, 0.152646, 0.175249, 0.154767, 0.166741, 0.146391, 0.172555, 0.152024, 0.144764, 0.169788, 0.154578, 0.153092, 0.163865, 0.190563, 0.15807, 0.174766, 0.167492, 0.16347, 0.168345, 0.149286, 0.148962, 0.170767, 0.176967, 0.172626, 0.15915, 0.165537, 0.167277, 0.178733, 0.186219, 0.166474, 0.159215, 0.164876, 0.159813, 0.158045, 0.157158, 0.192837, 0.159879, 0.170817, 0.163734, 0.176047, 0.163895, 0.164055, 0.176027, 0.172066, 0.176427, 0.170637, 0.139437, 0.161708, 0.195204, 0.172559, 0.181458, 0.179933, 0.159642, 0.170252, 0.173378, 0.173772, 0.176237, 0.179022, 0.184821, 0.187366, 0.15096, 0.19705, 0.169216, 0.167423, 0.153888, 0.15861, 0.181179, 0.16629, 0.179582, 0.176097, 0.168011, 0.180697, 0.174573, 0.170701, 0.213869, 0.1801, 0.164679, 0.165603, 0.171634, 0.192495, 0.175055, 0.154695, 0.173635, 0.173486, 0.162689, 
Normal; 0.0215443; 0.0509534, 0.0562966, 0.0547472, 0.0547494, 0.0555846, 0.0551962, 0.0546096, 0.0561571, 0.0551981, 0.0558851, 0.0566596, 0.054214, 0.0544267, 0.0515013, 0.055953, 0.0537318, 0.0548058, 0.0554232, 0.0546208, 0.055088, 0.0542215, 0.0558737, 0.0585158, 0.0560138, 0.0554436, 0.0554401, 0.054904, 0.0541445, 0.060354, 0.055291, 0.0575905, 0.0570179, 0.0542935, 0.0544199, 0.0541409, 0.0562536, 0.0548895, 0.0546088, 0.0531716, 0.0577132, 0.0550241, 0.0575378, 0.0555608, 0.0555477, 0.0549864, 0.055226, 0.0553143, 0.0543665, 0.0575752, 0.0557986, 0.0543234, 0.0548081, 0.0578231, 0.0566606, 0.0569512, 0.0552774, 0.0538551, 0.0590389, 0.0572295, 0.0548975, 0.0565001, 0.0559968, 0.0544428, 0.056504, 0.0549028, 0.0575341, 0.0578406, 0.0547127, 0.0564398, 0.0545528, 0.0547993, 0.0559348, 0.055441, 0.0551969, 0.0547536, 0.0558581, 0.0556972, 0.0545135, 0.0538452, 0.0574244, 0.0596109, 0.0576506, 0.0568127, 0.0552335, 0.0566676, 0.05706, 0.056004, 0.0552902, 0.0562564, 0.0574391, 0.0553861, 0.056994, 0.0556839, 0.059727, 0.0576651, 0.0570417, 0.055456, 0.0570804, 0.0589566, 0.0549188, 
sq; 0.0215443; 0.000450185, 0.000880906, 0.000619919, 0.000468817, 0.000389288, 0.000278703, 0.000451815, 0.000608591, 0.000259762, 0.000377696, 0.00044538, 0.000317744, 0.000218977, 0.000434963, 0.00036747, 0.000267832, 0.000532526, 0.000412826, 0.00032462, 0.000521252, 0.000412338, 0.000312668, 0.000417196, 0.00045801, 0.00024558, 0.000413321, 0.000351334, 0.000322606, 0.000320826, 0.000402641, 0.00037653, 0.000388352, 0.000460079, 0.000294869, 0.000340151, 0.000280172, 0.000415584, 0.00028121, 0.0003015, 0.000289759, 0.000593132, 0.000240731, 0.00047626, 0.000429148, 0.000371574, 0.000691333, 0.000295513, 0.000547842, 0.000298653, 0.000492867, 0.000587854, 0.000239793, 0.000290853, 0.000336003, 0.000322345, 0.000375994, 0.000235291, 0.000370803, 0.000531884, 0.000264918, 0.000242232, 0.000293583, 0.000242168, 0.000298319, 0.000372836, 0.000257952, 0.000298704, 0.000338244, 0.000560184, 0.0002894, 0.000297824, 0.000306595, 0.000558445, 0.000406605, 0.000368748, 0.000406261, 0.00031851, 0.000358709, 0.000308336, 0.000277204, 0.000348207, 0.000357672, 0.000285611, 0.000317784, 0.000320611, 0.000381225, 0.000554145, 0.000347729, 0.000348717, 0.000372844, 0.000652333, 0.000411237, 0.000893908, 0.000585475, 0.000334556, 0.000394392, 0.000306013, 0.000233892, 0.000387289, 0.000325934, 
sqrt; 0.0215443; 0.173497, 0.176728, 0.165606, 0.178993, 0.200823, 0.159083, 0.182296, 0.167877, 0.190784, 0.176558, 0.169889, 0.169527, 0.196987, 0.169985, 0.175358, 0.167726, 0.171903, 0.194689, 0.154322, 0.192349, 0.203848, 0.18097, 0.187086, 0.173489, 0.184546, 0.172955, 0.167635, 0.186176, 0.182539, 0.180815, 0.174538, 0.163052, 0.161825, 0.178563, 0.176422, 0.166643, 0.184038, 0.182944, 0.180691, 0.185013, 0.217756, 0.213237, 0.169592, 0.165698, 0.202969, 0.18731, 0.161052, 0.192082, 0.207904, 0.180161, 0.192964, 0.195635, 0.178091, 0.177732, 0.18267, 0.175216, 0.184812, 0.184152, 0.161201, 0.201861, 0.161256, 0.171642, 0.176176, 0.174626, 0.166937, 0.201411, 0.204819, 0.179692, 0.164031, 0.186963, 0.195313, 0.184399, 0.198619, 0.191301, 0.194516, 0.186257, 0.176002, 0.202454, 0.169389, 0.18734, 0.197887, 0.190598, 0.187543, 0.181796, 0.21461, 0.202227, 0.224327, 0.186308, 0.167224, 0.194837, 0.184384, 0.154151, 0.211547, 0.173061, 0.206842, 0.209324, 0.198442, 0.182938, 0.246006, 0.252036, 
Normal; 0.0464159; 0.0225661, 0.0257065, 0.0208556, 0.0212851, 0.0185317, 0.0208709, 0.0244486, 0.0190009, 0.027722, 0.0241177, 0.0212676, 0.017897, 0.0183786, 0.0191367, 0.0220003, 0.023654, 0.0237439, 0.0271638, 0.0207295, 0.0209221, 0.0274451, 0.0178132, 0.0208104, 0.0268102, 0.0246947, 0.0176222, 0.0206164, 0.0202967, 0.0221571, 0.0194888, 0.019952, 0.0214554, 0.0193508, 0.0187706, 0.0203179, 0.0225919, 0.0207846, 0.0205137, 0.0207201, 0.0294922, 0.0218856, 0.020944, 0.0178869, 0.0202676, 0.0190093, 0.0180624, 0.0206566, 0.0177589, 0.0193308, 0.0229432, 0.0314525, 0.0190096, 0.0196162, 0.0194066, 0.0186342, 0.0197168, 0.019797, 0.0238354, 0.0231785, 0.017919, 0.0187714, 0.0209199, 0.0210393, 0.0197433, 0.0199728, 0.0204438, 0.0212898, 0.0206753, 0.0181859, 0.0228673, 0.0254149, 0.0206799, 0.0201512, 0.0243482, 0.0225262, 0.0166899, 0.0203424, 0.0196294, 0.0217896, 0.0195067, 0.025266, 0.0181635, 0.0197513, 0.0195023, 0.0192648, 0.0211471, 0.0168791, 0.0211356, 0.0209654, 0.0235426, 0.0186216, 0.0207846, 0.0200118, 0.0239242, 0.0212556, 0.0206291, 0.0183581, 0.0290382, 0.0187808, 0.0170565, 
sq; 0.0464159; 0.000399566, 0.000235923, 0.000262379, 0.00030247, 0.000263174, 0.000360306, 0.000443173, 0.000414252, 0.000417405, 0.000319624, 0.000312186, 0.000374638, 0.000325128, 0.000460694, 0.000329642, 0.000365714, 0.000321847, 0.00036866, 0.000253995, 0.000305407, 0.000493133, 0.000340946, 0.000387478, 0.000359282, 0.000485548, 0.000393431, 0.000561935, 0.000294449, 0.000431904, 0.000437116, 0.000460796, 0.00027865, 0.000342766, 0.000568434, 0.00028233, 0.000318261, 0.000344173, 0.000341931, 0.000364938, 0.000319901, 0.00043746, 0.000295788, 0.000274554, 0.000283085, 0.000281777, 0.000476001, 0.000766867, 0.000373361, 0.000262186, 0.000366319, 0.00052758, 0.000718974, 0.000537414, 0.000307919, 0.000246189, 0.000297883, 0.0002648, 0.000476375, 0.000283148, 0.000462802, 0.000333824, 0.000296593, 0.000446216, 0.000431107, 0.000383518, 0.000389826, 0.00037054, 0.000369279, 0.000405766, 0.000552076, 0.00048994, 0.000347524, 0.000308938, 0.000582984, 0.000484872, 0.000397175, 0.000333664, 0.000237291, 0.000332857, 0.000549291, 0.000391655, 0.000324479, 0.000230245, 0.000418024, 0.000208491, 0.000567454, 0.00026255, 0.00029547, 0.000350352, 0.000446883, 0.000576387, 0.000355986, 0.000315161, 0.000268616, 0.000484971, 0.00033303, 0.000342695, 0.000312411, 0.000317223, 0.000288032, 
sqrt; 0.0464159; 0.190834, 0.196114, 0.184279, 0.192436, 0.192213, 0.188223, 0.168563, 0.177185, 0.196549, 0.218289, 0.22746, 0.221822, 0.227823, 0.230773, 0.229336, 0.19362, 0.228484, 0.201726, 0.201509, 0.215592, 0.178885, 0.222309, 0.211758, 0.215262, 0.185595, 0.233956, 0.208526, 0.217119, 0.20398, 0.228677, 0.229545, 0.219175, 0.23294, 0.217152, 0.214131, 0.222031, 0.226273, 0.220045, 0.210208, 0.230622, 0.216469, 0.223593, 0.225275, 0.21031, 0.218104, 0.220877, 0.215775, 0.199553, 0.193612, 0.221678, 0.178234, 0.214191, 0.214054, 0.230086, 0.199473, 0.222238, 0.226174, 0.249171, 0.200609, 0.214333, 0.217525, 0.241157, 0.219265, 0.246264, 0.246957, 0.244171, 0.24642, 0.197394, 0.244163, 0.244034, 0.244729, 0.242778, 0.249709, 0.244045, 0.243401, 0.243251, 0.24243, 0.244362, 0.24661, 0.245576, 0.243638, 0.241465, 0.243886, 0.243941, 0.245992, 0.244401, 0.241423, 0.24874, 0.245468, 0.246565, 0.242791, 0.24685, 0.244128, 0.245419, 0.244523, 0.246248, 0.24423, 0.255698, 0.246711, 0.247989, 
Normal; 0.1; 0.0192567, 0.0181608, 0.0179854, 0.0183091, 0.0215114, 0.0219974, 0.0199075, 0.0189938, 0.0195074, 0.0169574, 0.0170217, 0.0182298, 0.0186984, 0.0162588, 0.0192053, 0.0204499, 0.0204113, 0.0231187, 0.0183252, 0.0232475, 0.0219182, 0.0224713, 0.017025, 0.0181557, 0.0229108, 0.0198373, 0.0180165, 0.0220616, 0.0227887, 0.0217586, 0.0181686, 0.0189575, 0.0207578, 0.0214354, 0.0219691, 0.0187007, 0.0167186, 0.021635, 0.0188772, 0.0288364, 0.0219386, 0.0184115, 0.0200595, 0.0233275, 0.0182005, 0.019895, 0.0198502, 0.0237981, 0.0199062, 0.023373, 0.0175455, 0.0220285, 0.0215794, 0.0170349, 0.0221059, 0.0250949, 0.0165632, 0.0227805, 0.0262755, 0.0185624, 0.0203737, 0.0176713, 0.0203606, 0.0180923, 0.0232122, 0.0226547, 0.017251, 0.0181822, 0.0226424, 0.0218925, 0.0277133, 0.0208817, 0.0193107, 0.0221623, 0.0169448, 0.0205082, 0.0243179, 0.0202135, 0.0213836, 0.017818, 0.0211622, 0.0163374, 0.01699, 0.0223807, 0.0168074, 0.0184199, 0.0204343, 0.0196733, 0.0197531, 0.0231635, 0.0187296, 0.017161, 0.0189873, 0.0199504, 0.0267742, 0.0208976, 0.0190626, 0.0247285, 0.020935, 0.0229061, 
sq; 0.1; 0.000572469, 0.000421254, 0.000334956, 0.000365318, 0.000251791, 0.000267607, 0.000488768, 0.000382416, 0.000323866, 0.000444304, 0.000295474, 0.000240147, 0.000431358, 0.000420016, 0.000319365, 0.000338664, 0.000420381, 0.00048828, 0.000461613, 0.000257355, 0.000494574, 0.000412808, 0.000365614, 0.000316536, 0.000371794, 0.000446514, 0.000362482, 0.000255588, 0.000284088, 0.00050693, 0.000330016, 0.000397966, 0.000238768, 0.000490509, 0.00040832, 0.000435315, 0.000488567, 0.000458665, 0.00067266, 0.000412693, 0.000377556, 0.000251203, 0.000314692, 0.000351554, 0.000306451, 0.000379191, 0.000301689, 0.000403276, 0.000473276, 0.000266175, 0.000579692, 0.00032883, 0.000360364, 0.000325104, 0.000432319, 0.000363387, 0.000368511, 0.000299455, 0.000407752, 0.00030179, 0.000370908, 0.000255799, 0.000352151, 0.000232584, 0.0003037, 0.000401938, 0.000277379, 0.000378818, 0.000309713, 0.000301531, 0.000433293, 0.000615795, 0.000285954, 0.000308688, 0.00044345, 0.000326982, 0.000323452, 0.000276517, 0.000293704, 0.000310684, 0.000569178, 0.00029427, 0.00038664, 0.000428268, 0.000265269, 0.000270681, 0.000473445, 0.000421742, 0.000347025, 0.000344689, 0.000353435, 0.000297968, 0.000388844, 0.000379211, 0.00033673, 0.000608856, 0.000248429, 0.000336548, 0.000606608, 0.000377159, 
sqrt; 0.1; 0.224397, 0.228869, 0.231441, 0.232171, 0.232688, 0.229337, 0.229356, 0.236889, 0.228815, 0.231015, 0.230004, 0.22968, 0.230116, 0.240105, 0.226948, 0.233657, 0.228033, 0.232023, 0.226644, 0.231154, 0.231766, 0.232793, 0.235602, 0.228579, 0.229909, 0.232825, 0.23468, 0.235368, 0.230763, 0.226746, 0.23503, 0.228912, 0.231336, 0.231202, 0.229166, 0.236329, 0.22887, 0.231979, 0.236254, 0.229969, 0.229891, 0.225596, 0.230097, 0.231342, 0.227519, 0.234247, 0.228323, 0.226463, 0.232137, 0.229437, 0.228085, 0.230215, 0.230174, 0.23522, 0.227945, 0.23027, 0.233336, 0.22732, 0.235182, 0.230304, 0.227788, 0.236709, 0.236554, 0.227719, 0.232445, 0.230025, 0.224144, 0.225465, 0.226717, 0.229427, 0.231917, 0.230273, 0.229998, 0.231425, 0.232949, 0.231677, 0.230413, 0.2258, 0.226296, 0.231321, 0.229209, 0.22901, 0.227067, 0.232715, 0.228872, 0.231959, 0.236973, 0.229426, 0.23042, 0.227663, 0.237714, 0.234734, 0.227635, 0.227, 0.23688, 0.223467, 0.226799, 0.228491, 0.230383, 0.235906, 
Normal; 0.215443; 0.0202783, 0.0180227, 0.0197219, 0.0187799, 0.0193543, 0.017312, 0.0204822, 0.0199835, 0.0199609, 0.0188119, 0.019192, 0.0172865, 0.0182536, 0.0221347, 0.0182714, 0.0186229, 0.0212382, 0.0188409, 0.0165634, 0.0207032, 0.0194803, 0.0214254, 0.0254197, 0.0173308, 0.018544, 0.0229401, 0.0212575, 0.0232482, 0.0189081, 0.0191715, 0.0207452, 0.0246143, 0.0176112, 0.0193239, 0.016955, 0.0203274, 0.0191333, 0.0214814, 0.0208243, 0.0175319, 0.0189528, 0.0215591, 0.0186031, 0.0220011, 0.0174826, 0.0189031, 0.0192493, 0.0201779, 0.0205894, 0.0224079, 0.0190694, 0.0180371, 0.0202793, 0.0203123, 0.0218142, 0.0172356, 0.0181224, 0.020991, 0.0245859, 0.0185846, 0.0271612, 0.0183033, 0.0171526, 0.0233, 0.0188565, 0.0196778, 0.0203951, 0.0171989, 0.0186797, 0.0157365, 0.0175179, 0.0196335, 0.0256834, 0.018137, 0.0235549, 0.017328, 0.0187043, 0.0218381, 0.0200688, 0.0195543, 0.0215976, 0.0145901, 0.0188292, 0.0194572, 0.021341, 0.0168544, 0.0167762, 0.0173035, 0.0165797, 0.0229546, 0.0201513, 0.022604, 0.0155457, 0.0168868, 0.0172923, 0.0222381, 0.0205286, 0.0248494, 0.0254891, 0.0223938, 
