Algorithm;Hyperparameter (C);Values
G/UCT; 10; 0.00635334, 0.00707262, 0.00643163, 0.00590378, 0.00703454, 0.00755585, 0.00711973, 0.00644117, 0.0067737, 0.00847794, 0.00648375, 0.00644915, 0.00736466, 0.00602754, 0.00645259, 0.00777637, 0.00906847, 0.00650403, 0.00692216, 0.00675183, 0.00705933, 0.0067608, 0.00686284, 0.00716491, 0.00771848, 0.00713972, 0.00652694, 0.0071785, 0.00632778, 0.00636438, 0.00786712, 0.00636175, 0.00704754, 0.00665217, 0.00652643, 0.00807506, 0.00757897, 0.00720206, 0.00628898, 0.00886712, 0.00664993, 0.00801772, 0.00743361, 0.00717366, 0.0085705, 0.00635152, 0.00648278, 0.00692685, 0.00695018, 0.00660045, 0.0066288, 0.00735368, 0.00704528, 0.00665535, 0.00711592, 0.00766254, 0.00914336, 0.00715194, 0.00613988, 0.00743225, 0.00777022, 0.00850403, 0.00653076, 0.00638959, 0.00752281, 0.00784264, 0.00695042, 0.0071437, 0.0065248, 0.00654477, 0.00637484, 0.00726035, 0.00674971, 0.00673245, 0.00670466, 0.00666142, 0.00681574, 0.00622386, 0.00617872, 0.00653504, 0.00718708, 0.00641371, 0.00854664, 0.00758229, 0.006243, 0.00973037, 0.00659139, 0.00684741, 0.00804302, 0.00894603, 0.00653299, 0.00780768, 0.00595426, 0.00783759, 0.00702678, 0.00657295, 0.00659523, 0.00813437, 0.00716486, 0.00721011, 
G/Tun; 10; 0.00687665, 0.00711973, 0.00775972, 0.006713, 0.00757897, 0.00593654, 0.00713972, 0.00659523, 0.00692216, 0.00780768, 0.00657295, 0.00636438, 0.00659139, 0.00736466, 0.00658519, 0.00632778, 0.00668924, 0.0085705, 0.00648278, 0.00638959, 0.00643163, 0.00850403, 0.00771848, 0.0071785, 0.00705933, 0.00715194, 0.00801772, 0.00783759, 0.00853586, 0.00744731, 0.00690273, 0.00702678, 0.00602754, 0.00784264, 0.00653299, 0.00639319, 0.00745844, 0.00746031, 0.0069713, 0.00886712, 0.00645259, 0.00743225, 0.00847794, 0.00755585, 0.00666142, 0.00657529, 0.00707262, 0.00681574, 0.00686284, 0.00727923, 0.00752281, 0.00906847, 0.0066263, 0.00717366, 0.00652694, 0.00800392, 0.00716491, 0.00704754, 0.00622386, 0.00807506, 0.00665217, 0.00716486, 0.00670466, 0.00675384, 0.00777637, 0.00636175, 0.00711592, 0.00794557, 0.00773577, 0.00637484, 0.006243, 0.00653504, 0.00766254, 0.00726035, 0.00813437, 0.00655386, 0.00720206, 0.0067608, 0.00758229, 0.00904922, 0.00854664, 0.00786789, 0.00673245, 0.00705428, 0.00718708, 0.00617872, 0.00616366, 0.00648375, 0.00653076, 0.00670441, 0.00704528, 0.00644915, 0.00595426, 0.00652643, 0.00709404, 0.00654477, 0.00684741, 0.00914336, 0.00719156, 0.00721011, 
G/SP; 10; 0.00266638, 0.0039551, 0.00399096, 0.00399433, 0.00332761, 0.00265724, 0.00266641, 0.00333306, 0.00199647, 0.00266636, 0.00333135, 0.00331242, 0.002, 0.00265322, 0.00266605, 0.00399654, 0.0026648, 0.00461635, 0.00331211, 0.00331852, 0.00266594, 0.00333295, 0.00266135, 0.00199997, 0.00266665, 0.00266656, 0.00264418, 0.00266657, 0.00324498, 0.00321301, 0.00266603, 0.00460317, 0.00332987, 0.00332804, 0.00331283, 0.00266627, 0.0026666, 0.00456928, 0.00266541, 0.00266527, 0.00333325, 0.00199973, 0.0026647, 0.00266508, 0.0026661, 0.00266498, 0.0019999, 0.00312015, 0.00331488, 0.00399719, 0.00266639, 0.00266548, 0.00331865, 0.00199999, 0.00266533, 0.002, 0.00332752, 0.00266657, 0.00266611, 0.00332851, 0.00530959, 0.00328776, 0.00266227, 0.00266108, 0.00332776, 0.00266585, 0.00333216, 0.00266584, 0.00333313, 0.00332143, 0.0026666, 0.00266646, 0.00199979, 0.00266504, 0.00199995, 0.00332834, 0.00199993, 0.00333307, 0.003332, 0.00333213, 0.00266433, 0.00333325, 0.00266666, 0.00523315, 0.00266654, 0.00333213, 0.00199998, 0.00399331, 0.0033325, 0.00461159, 0.00462516, 0.00333315, 0.00333315, 0.00199999, 0.00331574, 0.00266612, 0.00266012, 0.00329155, 0.00266584, 0.00199985, 
G/Dep; 10; 0.0067608, 0.00715194, 0.00704528, 0.00653299, 0.00632778, 0.00659139, 0.00645259, 0.00726035, 0.00652643, 0.0066263, 0.0066288, 0.00686284, 0.00653076, 0.00766254, 0.00906847, 0.00784264, 0.00777637, 0.00904922, 0.00775972, 0.00755585, 0.00665217, 0.00673245, 0.00705933, 0.00709884, 0.0067737, 0.00652694, 0.00711592, 0.00717366, 0.00671381, 0.00847794, 0.0099402, 0.00801772, 0.00654477, 0.00638959, 0.00687665, 0.00635152, 0.00658519, 0.00752281, 0.00703454, 0.00713972, 0.00757897, 0.00753676, 0.00648278, 0.0071785, 0.006243, 0.00639319, 0.00660045, 0.00661734, 0.00674971, 0.00664993, 0.00681574, 0.00666142, 0.00659523, 0.00773577, 0.00711973, 0.00643163, 0.0085705, 0.00650403, 0.00602754, 0.00622386, 0.00783759, 0.0069713, 0.00716491, 0.00720206, 0.00675183, 0.00704754, 0.00813437, 0.00707262, 0.00641371, 0.00771848, 0.00807506, 0.00648375, 0.00973037, 0.00894603, 0.00644915, 0.00850403, 0.00716486, 0.00758229, 0.00692685, 0.00636438, 0.00854664, 0.00692216, 0.00804302, 0.00702678, 0.00705428, 0.00637484, 0.00670441, 0.00736466, 0.00657295, 0.00670466, 0.00595426, 0.00628898, 0.00636175, 0.00886712, 0.00780768, 0.00684741, 0.00617872, 0.00718708, 0.00653504, 0.00721011, 
G/Gre; 10; 0.00635334, 0.0066288, 0.00590378, 0.00636438, 0.00641371, 0.0085705, 0.00780768, 0.0067737, 0.00648375, 0.00692216, 0.00681574, 0.00648278, 0.00886712, 0.00702678, 0.00659523, 0.00670466, 0.00713972, 0.00783759, 0.00735368, 0.00711973, 0.00628898, 0.00850403, 0.00595426, 0.0071785, 0.00652694, 0.00622386, 0.00703454, 0.00801772, 0.00914336, 0.00720206, 0.00653299, 0.00602754, 0.00755585, 0.00632778, 0.00686284, 0.00654477, 0.00847794, 0.00666142, 0.00715194, 0.00777637, 0.00717366, 0.00804302, 0.00894603, 0.00653076, 0.00716491, 0.00665217, 0.00704754, 0.00652643, 0.00664993, 0.00636175, 0.00644117, 0.00906847, 0.00752281, 0.00650403, 0.00638959, 0.00784264, 0.00653504, 0.00766254, 0.00692685, 0.00660045, 0.0071437, 0.00645259, 0.00711592, 0.00705933, 0.0067608, 0.00704528, 0.00613988, 0.00675183, 0.00707262, 0.00643163, 0.00771848, 0.0065248, 0.00743225, 0.00973037, 0.006243, 0.00743361, 0.00674971, 0.00718708, 0.00673245, 0.00695018, 0.00854664, 0.00695042, 0.00807506, 0.00637484, 0.00716486, 0.00736466, 0.00684741, 0.00726035, 0.00659139, 0.00757897, 0.00644915, 0.00635152, 0.00813437, 0.00657295, 0.00777022, 0.00786712, 0.00665535, 0.00617872, 0.00758229, 0.00721011, 
G/Sqrt; 10; 0.0085705, 0.00716486, 0.00757897, 0.00652694, 0.00894603, 0.00692216, 0.00886712, 0.00713972, 0.00636438, 0.00670466, 0.00735368, 0.00653299, 0.0066288, 0.00641371, 0.00695018, 0.00704528, 0.00643163, 0.00638959, 0.00743361, 0.00653076, 0.00906847, 0.00648375, 0.00674971, 0.0067737, 0.00659523, 0.00648278, 0.00602754, 0.00590378, 0.00628898, 0.00777637, 0.00659139, 0.00847794, 0.00692685, 0.00784264, 0.00804302, 0.00660045, 0.00652643, 0.00664993, 0.00665535, 0.00635152, 0.00801772, 0.00645259, 0.00666142, 0.00595426, 0.00717366, 0.00632778, 0.0071785, 0.00783759, 0.00644117, 0.0067608, 0.00653504, 0.00752281, 0.00711592, 0.00854664, 0.00786712, 0.0065248, 0.00726035, 0.00711973, 0.00743225, 0.00654477, 0.00665217, 0.00613988, 0.006243, 0.00702678, 0.00673245, 0.00681574, 0.00695042, 0.00755585, 0.00705933, 0.00707262, 0.00657295, 0.00813437, 0.00720206, 0.00684741, 0.00914336, 0.00617872, 0.00771848, 0.00622386, 0.00777022, 0.00716491, 0.00766254, 0.00704754, 0.00644915, 0.00718708, 0.00715194, 0.00637484, 0.00635334, 0.00736466, 0.0071437, 0.00973037, 0.00850403, 0.00780768, 0.00703454, 0.00758229, 0.00807506, 0.00650403, 0.00675183, 0.00686284, 0.00636175, 0.00721011, 
ISDisG/UCT; 1e-05; 0.0187946, 0.0239119, 0.0200534, 0.0224815, 0.0169792, 0.0193668, 0.0234513, 0.0203712, 0.0215184, 0.0226192, 0.025964, 0.0206068, 0.0213626, 0.0281093, 0.0218057, 0.01787, 0.0233298, 0.0235032, 0.025186, 0.0239882, 0.0181378, 0.0266504, 0.0233769, 0.0208019, 0.021382, 0.0275438, 0.0193128, 0.0176893, 0.0235064, 0.0254591, 0.0257091, 0.0266892, 0.0199608, 0.0271101, 0.0175497, 0.0201632, 0.0197122, 0.0254493, 0.0229281, 0.0214192, 0.0216371, 0.0256031, 0.020392, 0.0258383, 0.0182184, 0.0268356, 0.0277719, 0.0274812, 0.0246528, 0.0243038, 0.021645, 0.0251817, 0.0213758, 0.0259627, 0.0274077, 0.0284544, 0.0277123, 0.0216055, 0.0241515, 0.0292527, 0.0282135, 0.0217976, 0.0243781, 0.0293611, 0.0252225, 0.0255792, 0.0242414, 0.0276963, 0.037594, 0.0221967, 0.0280949, 0.0335737, 0.025776, 0.0224266, 0.0279582, 0.0208223, 0.0278102, 0.0210374, 0.0346093, 0.028421, 0.0223727, 0.0302009, 0.0272356, 0.0232602, 0.0238717, 0.0294038, 0.0306664, 0.0250006, 0.0220398, 0.0263614, 0.0261264, 0.0351329, 0.0248362, 0.0379876, 0.0234477, 0.0210344, 0.0259343, 0.0271749, 0.030661, 0.0235172, 
ISDisG/Tun; 1e-05; 0.0200733, 0.0187946, 0.024026, 0.0200534, 0.0215184, 0.0221285, 0.0224815, 0.0198302, 0.0226192, 0.0191942, 0.0213626, 0.028446, 0.0266504, 0.0206068, 0.0176893, 0.025186, 0.0275438, 0.021382, 0.0153553, 0.0222563, 0.0213443, 0.0186195, 0.0271101, 0.0231584, 0.0268356, 0.0266892, 0.028421, 0.0257091, 0.0252225, 0.0274284, 0.025364, 0.0242088, 0.0173349, 0.0280949, 0.0299412, 0.0254493, 0.0197664, 0.0229281, 0.0207834, 0.0223727, 0.0182184, 0.0232602, 0.0207783, 0.0156095, 0.0222407, 0.0302346, 0.0213139, 0.0299866, 0.0232762, 0.0142835, 0.0220121, 0.0211867, 0.0243038, 0.0306853, 0.0246528, 0.0246124, 0.0259627, 0.0248808, 0.0256065, 0.0220596, 0.02132, 0.0274077, 0.0252785, 0.0292527, 0.0238285, 0.0216055, 0.0203396, 0.0317911, 0.0243781, 0.0203504, 0.0293611, 0.0242414, 0.0225856, 0.0255792, 0.0346093, 0.0335737, 0.0208223, 0.0302009, 0.025776, 0.0239726, 0.0201191, 0.0262468, 0.0247557, 0.0276963, 0.0210344, 0.030169, 0.0260904, 0.032305, 0.0306664, 0.0238717, 0.0253346, 0.0267448, 0.0351329, 0.0234477, 0.0251817, 0.0281216, 0.0314195, 0.0379876, 0.0230926, 0.0300179, 
ISDisG/SP; 1e-05; 0.00266666, 0.00399928, 0.00333322, 0.00399325, 0.00464011, 0.00399981, 0.005929, 0.00266658, 0.00333057, 0.00360236, 0.00332826, 0.00398972, 0.00266666, 0.0026666, 0.00333321, 0.00266663, 0.00333316, 0.00399927, 0.00333198, 0.00332749, 0.00465319, 0.00332185, 0.00266665, 0.00393303, 0.00330474, 0.00266653, 0.00266667, 0.00333016, 0.00317224, 0.00399986, 0.00333156, 0.0052331, 0.0033332, 0.00465824, 0.00462629, 0.00266667, 0.00399377, 0.00333024, 0.00527073, 0.00333254, 0.00399975, 0.00331118, 0.00333322, 0.0039618, 0.00333307, 0.00333275, 0.00333309, 0.00465255, 0.00333132, 0.00333327, 0.00333254, 0.0033333, 0.00266666, 0.00595937, 0.00399564, 0.00333174, 0.00333329, 0.00391347, 0.00531232, 0.00266664, 0.0033242, 0.00333237, 0.00465162, 0.00399072, 0.00395586, 0.00333323, 0.00398792, 0.00333321, 0.00399579, 0.00333198, 0.00333333, 0.00266456, 0.00333333, 0.00399982, 0.00453381, 0.0033327, 0.00333195, 0.00396929, 0.00379531, 0.00333309, 0.00266656, 0.00266653, 0.0033328, 0.00399565, 0.00461328, 0.00332745, 0.00333333, 0.00399878, 0.00333328, 0.00266667, 0.00266667, 0.00333327, 0.00266666, 0.00333298, 0.00266568, 0.00333286, 0.00399047, 0.00397227, 0.00466551, 0.00333323, 
ISDisG/Dep; 1e-05; 0.0187946, 0.0148578, 0.0215184, 0.0169792, 0.0221285, 0.0191942, 0.0206068, 0.0281093, 0.01787, 0.0266504, 0.0275438, 0.021382, 0.0226192, 0.0268356, 0.0239726, 0.0215509, 0.0274284, 0.0252785, 0.0280949, 0.0207834, 0.0182184, 0.0156095, 0.0227803, 0.0207041, 0.0232602, 0.0231584, 0.0213139, 0.0257091, 0.0242088, 0.0243038, 0.025776, 0.0299866, 0.0248808, 0.0229281, 0.0223727, 0.0196062, 0.0203396, 0.0246124, 0.0274077, 0.0238285, 0.0232762, 0.0243781, 0.0293611, 0.0203504, 0.0242414, 0.0211867, 0.0246528, 0.0306853, 0.02132, 0.0346093, 0.0256065, 0.0274812, 0.0335737, 0.0251817, 0.028421, 0.0175972, 0.0153553, 0.0224815, 0.0200534, 0.0213626, 0.0206941, 0.0176893, 0.0314195, 0.0271101, 0.0302009, 0.0213443, 0.025186, 0.0252225, 0.0281216, 0.0266892, 0.0197664, 0.032305, 0.0247557, 0.0254493, 0.0294038, 0.0220596, 0.0238717, 0.0276963, 0.0351329, 0.0260904, 0.0234477, 0.0379876, 0.0201191, 0.0220121, 0.0207783, 0.0302346, 0.0216055, 0.0317911, 0.0292527, 0.0259627, 0.0306664, 0.0300179, 0.0279582, 0.0255792, 0.0262468, 0.0208223, 0.0277083, 0.0192802, 0.0290625, 0.0210344, 
ISDisG/Gre; 1e-05; 0.0239119, 0.0224815, 0.0200534, 0.0169792, 0.0234513, 0.025964, 0.0203712, 0.0213626, 0.0281093, 0.0218057, 0.0233298, 0.0239882, 0.025186, 0.0266504, 0.0235032, 0.01787, 0.0275438, 0.0206068, 0.0176893, 0.0181378, 0.0235064, 0.0208019, 0.021382, 0.0233769, 0.0268356, 0.0193128, 0.0257091, 0.0254591, 0.0175497, 0.0271101, 0.0199608, 0.0187946, 0.0201632, 0.028421, 0.021645, 0.025776, 0.0197122, 0.0280949, 0.0256031, 0.0229281, 0.0214192, 0.0216371, 0.0182184, 0.0258383, 0.0223727, 0.0232602, 0.0215184, 0.0277719, 0.0246528, 0.0248362, 0.0193668, 0.0243038, 0.0251817, 0.0220398, 0.0259627, 0.0284544, 0.0226192, 0.0213758, 0.0216055, 0.0241515, 0.0274077, 0.0277123, 0.0282135, 0.0217976, 0.0292527, 0.0266892, 0.0293611, 0.0243781, 0.0242414, 0.0221967, 0.037594, 0.0279582, 0.0255792, 0.030661, 0.0254493, 0.0335737, 0.0276963, 0.0346093, 0.0278102, 0.0271749, 0.0210374, 0.0208223, 0.0252225, 0.020392, 0.0272356, 0.0294038, 0.0263614, 0.0261264, 0.0306664, 0.0351329, 0.0379876, 0.0274812, 0.0250006, 0.0259343, 0.0234477, 0.0235172, 0.0224266, 0.0302009, 0.0210344, 0.0238717, 
ISDisG/Sqrt; 1e-05; 0.0239119, 0.0224815, 0.0200534, 0.0215184, 0.0169792, 0.0193668, 0.0234513, 0.025964, 0.0281093, 0.0218057, 0.0187946, 0.025186, 0.0206068, 0.0235032, 0.0208019, 0.0233769, 0.0239882, 0.0233298, 0.0176893, 0.01787, 0.0193128, 0.0275438, 0.0266504, 0.021382, 0.0235064, 0.0268356, 0.0257091, 0.0254591, 0.0175497, 0.0199608, 0.0271101, 0.028421, 0.0256031, 0.025776, 0.0280949, 0.0213626, 0.0232602, 0.0214192, 0.0229281, 0.0254493, 0.0201632, 0.020392, 0.0223727, 0.0182184, 0.0258383, 0.0277719, 0.0216371, 0.0246528, 0.0248362, 0.0203712, 0.0243038, 0.0181378, 0.0251817, 0.0226192, 0.0213758, 0.0277123, 0.0220398, 0.0241515, 0.0216055, 0.0284544, 0.021645, 0.0274077, 0.0282135, 0.0292527, 0.0266892, 0.0255792, 0.0243781, 0.0210374, 0.0279582, 0.0221967, 0.037594, 0.0197122, 0.0335737, 0.0224266, 0.0293611, 0.0346093, 0.0242414, 0.0259627, 0.0278102, 0.0276963, 0.0208223, 0.0271749, 0.0302009, 0.0294038, 0.0252225, 0.0238717, 0.0274812, 0.0250006, 0.0351329, 0.0379876, 0.0261264, 0.0263614, 0.030661, 0.0259343, 0.0235172, 0.0217976, 0.0272356, 0.0306664, 0.0234477, 0.0210344, 
ISDisG/UCT; 2.15443e-05; 0.0227399, 0.0197971, 0.0226193, 0.0270449, 0.0232372, 0.0213969, 0.0224815, 0.0198236, 0.0169792, 0.0206068, 0.0241583, 0.028446, 0.0222674, 0.0235032, 0.0239023, 0.0266504, 0.0176893, 0.021382, 0.024722, 0.0187946, 0.0275438, 0.0282004, 0.0242165, 0.0271101, 0.0247669, 0.0228313, 0.0226747, 0.0257091, 0.0239871, 0.025114, 0.0261265, 0.028421, 0.0171213, 0.0206801, 0.0193128, 0.025776, 0.0211604, 0.0280949, 0.0248913, 0.0202944, 0.0327631, 0.0230771, 0.0231801, 0.0276963, 0.0305698, 0.0197498, 0.0207101, 0.0232602, 0.0258383, 0.0250502, 0.0285463, 0.0222738, 0.0198769, 0.0182184, 0.0298064, 0.0380641, 0.0261764, 0.0209671, 0.0223438, 0.0268291, 0.0237906, 0.0284544, 0.0213758, 0.0205524, 0.0241515, 0.0196609, 0.02051, 0.0222078, 0.0260227, 0.0242414, 0.0279582, 0.0235776, 0.0302009, 0.0210344, 0.0255338, 0.0224453, 0.0263217, 0.0255677, 0.0213577, 0.0288283, 0.0168784, 0.0271749, 0.0254493, 0.0294038, 0.0290826, 0.0238717, 0.0250006, 0.0351329, 0.0350749, 0.0280229, 0.0261264, 0.0256551, 0.0251817, 0.0259582, 0.0216055, 0.0253303, 0.0293611, 0.0237664, 0.0335737, 0.0218308, 
ISDisG/Tun; 2.15443e-05; 0.0239119, 0.0215184, 0.0169792, 0.0234513, 0.0226192, 0.0203712, 0.0224815, 0.0187946, 0.0206068, 0.025964, 0.0218057, 0.0235032, 0.025186, 0.028446, 0.0266504, 0.0208019, 0.0176893, 0.0233769, 0.021382, 0.0275438, 0.0271101, 0.0239882, 0.0266892, 0.0254591, 0.0175497, 0.0268356, 0.0252225, 0.0276963, 0.0197122, 0.028421, 0.0248913, 0.0280949, 0.0229281, 0.01787, 0.0327631, 0.0254493, 0.0216371, 0.0214192, 0.020392, 0.0258383, 0.0213626, 0.0193128, 0.0235064, 0.0257091, 0.0200534, 0.0246528, 0.0277719, 0.0217077, 0.0243038, 0.0201632, 0.0251817, 0.0274812, 0.0248362, 0.0256031, 0.0259627, 0.0223727, 0.0277123, 0.025776, 0.0216055, 0.0284544, 0.0201405, 0.0274077, 0.0217976, 0.0241515, 0.0232602, 0.0243781, 0.0210374, 0.0242414, 0.0299972, 0.0221967, 0.0182184, 0.0293611, 0.0278102, 0.0224266, 0.0346093, 0.030661, 0.0279582, 0.0208223, 0.0253303, 0.0213758, 0.0238717, 0.0249939, 0.0306664, 0.0292527, 0.0351329, 0.0250006, 0.0379876, 0.037594, 0.0234477, 0.0259343, 0.0302009, 0.0261264, 0.0294038, 0.0335737, 0.0220398, 0.0272356, 0.0263614, 0.0271749, 0.0235172, 0.0210344, 
ISDisG/SP; 2.15443e-05; 0.00466551, 0.00333327, 0.00266568, 0.00333309, 0.0052331, 0.00333316, 0.00399928, 0.00266666, 0.00393303, 0.00333057, 0.00332749, 0.00360236, 0.00399047, 0.0033327, 0.00266667, 0.00398972, 0.00333327, 0.00399377, 0.00266666, 0.00333016, 0.00333333, 0.00333198, 0.00317224, 0.00330474, 0.00399579, 0.00399565, 0.00465824, 0.00332826, 0.00399325, 0.00465319, 0.00333275, 0.00266663, 0.00333321, 0.0039618, 0.00332185, 0.00333237, 0.00266667, 0.00399072, 0.00399986, 0.00465255, 0.00465162, 0.00333195, 0.00333329, 0.00391347, 0.0033333, 0.00266653, 0.00399878, 0.0033332, 0.00399975, 0.00333333, 0.00399564, 0.00333132, 0.00333254, 0.00333323, 0.00333254, 0.0033242, 0.00595937, 0.00395586, 0.00266656, 0.00462629, 0.00333321, 0.00333328, 0.00399927, 0.00398792, 0.00266666, 0.00333323, 0.00333322, 0.00453381, 0.00266456, 0.00333307, 0.00333333, 0.00396929, 0.00333298, 0.00333309, 0.00531232, 0.005929, 0.00332745, 0.00333322, 0.00333024, 0.00399981, 0.00399982, 0.00333198, 0.00266666, 0.00461328, 0.0026666, 0.00266658, 0.00527073, 0.00333174, 0.00379531, 0.00266667, 0.00331118, 0.00266667, 0.0033328, 0.00266653, 0.00266665, 0.00333286, 0.00397227, 0.00464011, 0.00266664, 0.00333156, 
ISDisG/Dep; 2.15443e-05; 0.0223453, 0.0224815, 0.0200534, 0.0239119, 0.0215184, 0.0169792, 0.0234513, 0.0226192, 0.025964, 0.0188369, 0.0213626, 0.0203712, 0.0206068, 0.0235032, 0.0275438, 0.028446, 0.0266504, 0.0193128, 0.0271101, 0.0208019, 0.0176893, 0.0235064, 0.0233769, 0.0218057, 0.021382, 0.0216459, 0.0254591, 0.0276963, 0.0266892, 0.0262602, 0.0201632, 0.0257091, 0.025776, 0.0197971, 0.0229281, 0.0280949, 0.0271838, 0.028421, 0.0254493, 0.0222968, 0.0248913, 0.0182184, 0.0258383, 0.020392, 0.0327631, 0.0201191, 0.0198769, 0.0187946, 0.0232602, 0.021531, 0.0217077, 0.0221147, 0.0246528, 0.0243038, 0.0274812, 0.0256551, 0.0220398, 0.0259627, 0.0216055, 0.0213758, 0.0277123, 0.0253303, 0.0292527, 0.0274077, 0.01787, 0.0194796, 0.0241515, 0.0243781, 0.0282004, 0.0293611, 0.0260227, 0.0242414, 0.037594, 0.0224266, 0.0302009, 0.030661, 0.0335737, 0.0221967, 0.020767, 0.0171865, 0.0279582, 0.0260217, 0.028195, 0.0294038, 0.0272356, 0.0306664, 0.0261264, 0.0415232, 0.0277719, 0.0351329, 0.0259343, 0.0248362, 0.036185, 0.0251817, 0.0284544, 0.0235172, 0.0271749, 0.0250006, 0.0238717, 0.0210344, 
ISDisG/Gre; 2.15443e-05; 0.0227399, 0.0197971, 0.0226193, 0.0187946, 0.0232372, 0.0198236, 0.0270449, 0.0213969, 0.0224815, 0.0241583, 0.0206068, 0.0169792, 0.0235032, 0.0266504, 0.028446, 0.0275438, 0.021382, 0.0196609, 0.0193128, 0.0239023, 0.0176893, 0.0242165, 0.0228313, 0.0226747, 0.0282004, 0.0261265, 0.028421, 0.0206801, 0.0211604, 0.0247669, 0.0248913, 0.0202944, 0.025114, 0.0230771, 0.0171213, 0.0280949, 0.0168784, 0.0327631, 0.0231801, 0.0239871, 0.025776, 0.0254493, 0.0197498, 0.0207101, 0.0258383, 0.0182184, 0.0257091, 0.0250502, 0.0198769, 0.0285463, 0.0222738, 0.0232602, 0.0380641, 0.0280229, 0.0209671, 0.0222674, 0.0251817, 0.0256551, 0.0268291, 0.0213758, 0.0305698, 0.0253303, 0.0241515, 0.0271101, 0.024722, 0.02051, 0.0223438, 0.0222078, 0.0293611, 0.0242414, 0.0255338, 0.0255677, 0.0335737, 0.0284544, 0.0260227, 0.0224453, 0.0276963, 0.0271749, 0.0263217, 0.0302009, 0.0213577, 0.0237664, 0.0237906, 0.0290826, 0.0288283, 0.0294038, 0.0218308, 0.0261764, 0.0298064, 0.0216055, 0.0261264, 0.0250006, 0.0205524, 0.0350749, 0.0210344, 0.0238717, 0.0259582, 0.0279582, 0.0235776, 0.0351329, 
ISDisG/Sqrt; 2.15443e-05; 0.0197971, 0.0226193, 0.0187946, 0.0198236, 0.0232372, 0.0213969, 0.0224815, 0.0270449, 0.0169792, 0.0241583, 0.0206068, 0.028446, 0.0266504, 0.024722, 0.0176893, 0.0242165, 0.021382, 0.0196609, 0.0193128, 0.0282004, 0.0257091, 0.0228313, 0.0271101, 0.028421, 0.0226747, 0.0261265, 0.0247669, 0.025114, 0.0248913, 0.0276963, 0.0280949, 0.0305698, 0.0239871, 0.0202944, 0.0168784, 0.0327631, 0.0232602, 0.0230771, 0.0231801, 0.0227399, 0.0258383, 0.025776, 0.0254493, 0.0197498, 0.0182184, 0.0198769, 0.0222738, 0.0285463, 0.0250502, 0.0171213, 0.0280229, 0.0209671, 0.0298064, 0.0237906, 0.0268291, 0.0206801, 0.0251817, 0.0222674, 0.0256551, 0.0213758, 0.0275438, 0.0205524, 0.0241515, 0.0216055, 0.0284544, 0.02051, 0.0253303, 0.0222078, 0.0239023, 0.0235032, 0.0242414, 0.0293611, 0.0260227, 0.0288283, 0.0261764, 0.0255677, 0.0279582, 0.0211604, 0.0255338, 0.0335737, 0.0223438, 0.0235776, 0.0302009, 0.0237664, 0.0224453, 0.0207101, 0.0213577, 0.0271749, 0.0294038, 0.0250006, 0.0238717, 0.0218308, 0.0261264, 0.0350749, 0.0380641, 0.0259582, 0.0263217, 0.0290826, 0.0351329, 0.0210344, 
ISDisG/UCT; 4.64159e-05; 0.0223574, 0.0184132, 0.0187946, 0.0225011, 0.0199483, 0.0267857, 0.0231672, 0.0259365, 0.0172869, 0.0208805, 0.0191843, 0.0220831, 0.0252005, 0.0238127, 0.0266504, 0.0196609, 0.0242165, 0.0247047, 0.0237775, 0.0250715, 0.0255358, 0.0255698, 0.0303314, 0.0249667, 0.025776, 0.0230771, 0.0280949, 0.0220163, 0.0274277, 0.0266137, 0.0254493, 0.02485, 0.0213226, 0.0182184, 0.0295652, 0.0215143, 0.0245472, 0.0233777, 0.0213658, 0.0250502, 0.0265455, 0.0195227, 0.0248276, 0.0323774, 0.0256234, 0.0195871, 0.0219412, 0.0202372, 0.0209671, 0.0249031, 0.0240639, 0.0185108, 0.025967, 0.0279474, 0.0239184, 0.0310789, 0.0207062, 0.0301383, 0.020407, 0.0294622, 0.0240149, 0.0222078, 0.0252923, 0.03328, 0.0216055, 0.0314045, 0.0215935, 0.0221452, 0.0240266, 0.024212, 0.0308009, 0.0259121, 0.0242414, 0.0219781, 0.020986, 0.0263217, 0.0265023, 0.0252399, 0.0241039, 0.0232038, 0.019173, 0.0218308, 0.0232602, 0.0233458, 0.0264505, 0.0238717, 0.0311914, 0.0261312, 0.0277662, 0.0299769, 0.0317192, 0.0235644, 0.0235474, 0.0203778, 0.0287123, 0.0227029, 0.0180863, 0.0237709, 0.0250079, 0.0265054, 
