Algorithm;Hyperparameter (C);Values
sqrt; 0.001; 0.162869, 0.161272, 0.169398, 0.198541, 0.182255, 0.170268, 0.149926, 0.188922, 0.177425, 0.210775, 0.15408, 0.161549, 0.15074, 0.18392, 0.154504, 0.148354, 0.156638, 0.150706, 0.23277, 0.157654, 0.203623, 0.150586, 0.174535, 0.158763, 0.211935, 0.155222, 0.225846, 0.21782, 0.190513, 0.218375, 0.153327, 0.22425, 0.192034, 0.140052, 0.197646, 0.156878, 0.192061, 0.156959, 0.171977, 0.160871, 0.192794, 0.141117, 0.180876, 0.216309, 0.20757, 0.184167, 0.180926, 0.23397, 0.14993, 0.18528, 0.148313, 0.183267, 0.161248, 0.245698, 0.161335, 0.151576, 0.166549, 0.244973, 0.159169, 0.201256, 0.153628, 0.192175, 0.164822, 0.18384, 0.233353, 0.17605, 0.1652, 0.211144, 0.157497, 0.146211, 0.202285, 0.151689, 0.157278, 0.221466, 0.260748, 0.217994, 0.229401, 0.182981, 0.207471, 0.159535, 0.205445, 0.276704, 0.20942, 0.198846, 0.147259, 0.185731, 0.232825, 0.228742, 0.191993, 0.205124, 0.179461, 0.179218, 0.146288, 0.204417, 0.219095, 0.148418, 0.20019, 0.1541, 0.204191, 0.172994, 
Normal; 0.00215443; 0.0300704, 0.0226394, 0.0315085, 0.0545242, 0.0459406, 0.0334082, 0.0438536, 0.0226688, 0.0295159, 0.0535383, 0.0295942, 0.0219192, 0.027338, 0.0210424, 0.0246931, 0.0500191, 0.0232073, 0.0415102, 0.0285375, 0.052246, 0.0233785, 0.0219312, 0.027814, 0.0220847, 0.0245712, 0.0297621, 0.0210448, 0.0390257, 0.0223579, 0.0218501, 0.0399034, 0.0214509, 0.0294233, 0.0461201, 0.0244516, 0.0311918, 0.0298095, 0.0302075, 0.0298248, 0.0440635, 0.0368043, 0.0310429, 0.0334316, 0.0213316, 0.0293865, 0.0317198, 0.0562364, 0.032272, 0.0329255, 0.0463088, 0.0352264, 0.029569, 0.0353875, 0.05735, 0.0267026, 0.037636, 0.0295771, 0.0298861, 0.0511008, 0.0325819, 0.0324562, 0.0455671, 0.0319908, 0.0281806, 0.0543581, 0.0315061, 0.0220726, 0.0585467, 0.0232937, 0.0510415, 0.0477712, 0.0247691, 0.0360269, 0.0245845, 0.037437, 0.0395439, 0.0238097, 0.0503403, 0.0290983, 0.0593002, 0.0491401, 0.0381859, 0.0457269, 0.0287263, 0.0401185, 0.0523471, 0.0397255, 0.0476121, 0.0415481, 0.0413171, 0.0364555, 0.0437504, 0.0230357, 0.0470474, 0.0440808, 0.0407115, 0.0329628, 0.0528896, 0.0489256, 0.0375598, 
sq; 0.00215443; 0.00858325, 0.00678627, 0.00833504, 0.00780887, 0.00859381, 0.0065471, 0.008351, 0.00858326, 0.00779851, 0.00703244, 0.00860016, 0.00832879, 0.00998117, 0.00779851, 0.00749994, 0.00779949, 0.00703448, 0.00859381, 0.00860016, 0.00755788, 0.00807656, 0.00998117, 0.00684885, 0.00832879, 0.00914445, 0.00779949, 0.00860016, 0.00859381, 0.0091363, 0.00859381, 0.0096982, 0.00998117, 0.00779949, 0.00860016, 0.00914445, 0.00859381, 0.00728185, 0.00807407, 0.00832092, 0.0096982, 0.00779949, 0.00779949, 0.00832092, 0.0091363, 0.00779949, 0.00832879, 0.00859381, 0.00832092, 0.0091363, 0.00752873, 0.00779949, 0.00860016, 0.00755469, 0.00832092, 0.0091363, 0.00759028, 0.0075361, 0.00832092, 0.00807407, 0.0091363, 0.00779949, 0.00860016, 0.00832092, 0.00779949, 0.00755894, 0.00832092, 0.00998117, 0.00754365, 0.0080576, 0.0091363, 0.00832092, 0.0096982, 0.00779949, 0.0091363, 0.00998117, 0.00860016, 0.00832092, 0.00832092, 0.00832092, 0.00834023, 0.00329749, 0.00376695, 0.00329226, 0.00323255, 0.00348598, 0.0033764, 0.00362393, 0.00315012, 0.00324574, 0.00332484, 0.00349733, 0.00328198, 0.00321598, 0.00333079, 0.00320116, 0.00328492, 0.00326181, 0.00338841, 0.00357957, 0.00327893, 
sqrt; 0.00215443; 0.201683, 0.198541, 0.14821, 0.161455, 0.22425, 0.179857, 0.221466, 0.153017, 0.184968, 0.188922, 0.218098, 0.218876, 0.182255, 0.23277, 0.197646, 0.151033, 0.190513, 0.189727, 0.218375, 0.156638, 0.177425, 0.147259, 0.150706, 0.16188, 0.214453, 0.164397, 0.208016, 0.166663, 0.16086, 0.187559, 0.154016, 0.193902, 0.14737, 0.192794, 0.233353, 0.180876, 0.183267, 0.192061, 0.158331, 0.140184, 0.206776, 0.149339, 0.191686, 0.162538, 0.202285, 0.195649, 0.267461, 0.179711, 0.244773, 0.195058, 0.161335, 0.14788, 0.157497, 0.247664, 0.168618, 0.222134, 0.191336, 0.250876, 0.182315, 0.155516, 0.218678, 0.210303, 0.151606, 0.222215, 0.170151, 0.167953, 0.18068, 0.170168, 0.172272, 0.15403, 0.15408, 0.179106, 0.210458, 0.157088, 0.152579, 0.183397, 0.18528, 0.160508, 0.145037, 0.157014, 0.232323, 0.148313, 0.187981, 0.209395, 0.199313, 0.193475, 0.198595, 0.173891, 0.260911, 0.217504, 0.206564, 0.149303, 0.199409, 0.151174, 0.225184, 0.199142, 0.174746, 0.203885, 0.302096, 0.228742, 
Normal; 0.00464159; 0.0271407, 0.0243663, 0.026931, 0.0265877, 0.0301192, 0.0239602, 0.0243442, 0.0327297, 0.0287601, 0.025886, 0.0213057, 0.0502496, 0.0257946, 0.0572842, 0.01944, 0.0257524, 0.0396011, 0.0241272, 0.0360487, 0.0218421, 0.0378319, 0.0265391, 0.0314856, 0.0359051, 0.0325241, 0.0643023, 0.0304621, 0.0411428, 0.0505152, 0.0276747, 0.0310554, 0.0313184, 0.0421556, 0.0319672, 0.0311467, 0.0506746, 0.0310444, 0.0313053, 0.0407929, 0.0448665, 0.034285, 0.0359494, 0.0826584, 0.0546876, 0.0323467, 0.0330639, 0.0298434, 0.0556339, 0.0305509, 0.0492982, 0.0346117, 0.0488386, 0.0512303, 0.0487802, 0.050592, 0.0466291, 0.0323467, 0.0416493, 0.0490976, 0.0596632, 0.0489254, 0.0262009, 0.045512, 0.0306674, 0.0474018, 0.0481043, 0.0413367, 0.0472306, 0.0474498, 0.0459132, 0.0523423, 0.0343587, 0.0356664, 0.0538563, 0.0594875, 0.0432605, 0.0482499, 0.0332222, 0.049058, 0.049205, 0.0311187, 0.045907, 0.0364427, 0.0458585, 0.043215, 0.0475397, 0.049688, 0.0475007, 0.0492018, 0.0459377, 0.0573661, 0.0600885, 0.0311135, 0.049058, 0.0467485, 0.0497724, 0.0479875, 0.0495584, 0.0448426, 0.0459512, 
sq; 0.00464159; 0.00886768, 0.00941929, 0.00941929, 0.00938272, 0.00941929, 0.0102303, 0.00941929, 0.00941929, 0.0102303, 0.0102303, 0.00968442, 0.0102303, 0.00938272, 0.00941929, 0.0102448, 0.00941929, 0.00938272, 0.00858326, 0.00861653, 0.00968442, 0.00941929, 0.0102303, 0.00938272, 0.00941929, 0.010548, 0.0111056, 0.0096954, 0.0102739, 0.00938272, 0.00859981, 0.00885859, 0.00938272, 0.0085868, 0.0120076, 0.00994369, 0.00833504, 0.0102303, 0.00940836, 0.00938272, 0.00886768, 0.00858326, 0.00941929, 0.0085937, 0.00940836, 0.00968442, 0.0102085, 0.00938272, 0.00941929, 0.0101428, 0.00941929, 0.00941929, 0.0102303, 0.00941929, 0.00968442, 0.00941929, 0.00941929, 0.00968442, 0.0102303, 0.0102739, 0.0102303, 0.0120076, 0.00938272, 0.00968442, 0.0102739, 0.00966671, 0.00859381, 0.00941929, 0.00968442, 0.00940836, 0.00941929, 0.0102303, 0.0111056, 0.0102303, 0.00938272, 0.00859381, 0.00968442, 0.00941929, 0.0102303, 0.00968442, 0.0102303, 0.0102303, 0.00968442, 0.00965305, 0.00968442, 0.0102303, 0.00938272, 0.00968442, 0.0102303, 0.00938272, 0.00912374, 0.0102303, 0.00938272, 0.00968534, 0.0102303, 0.00998117, 0.0102303, 0.00938636, 0.00998117, 0.00963604, 0.0102303, 
sqrt; 0.00464159; 0.208074, 0.207117, 0.220153, 0.17232, 0.243636, 0.149924, 0.188922, 0.261517, 0.151167, 0.172678, 0.188895, 0.167338, 0.15917, 0.183135, 0.135349, 0.15408, 0.144523, 0.184533, 0.210264, 0.159565, 0.177859, 0.157241, 0.197005, 0.168818, 0.23178, 0.169298, 0.214488, 0.156638, 0.222455, 0.147059, 0.184186, 0.177652, 0.160688, 0.146172, 0.173511, 0.23661, 0.244445, 0.168619, 0.203792, 0.242287, 0.216891, 0.161455, 0.156897, 0.213797, 0.214756, 0.199461, 0.191993, 0.163627, 0.172309, 0.216309, 0.267767, 0.192694, 0.23277, 0.176555, 0.180172, 0.24078, 0.239259, 0.18221, 0.175119, 0.170489, 0.199313, 0.148313, 0.206564, 0.149371, 0.146461, 0.217163, 0.279384, 0.163186, 0.214813, 0.217091, 0.161335, 0.169132, 0.16188, 0.175822, 0.149828, 0.164952, 0.179558, 0.179897, 0.19587, 0.260655, 0.197646, 0.227224, 0.228358, 0.198699, 0.157014, 0.157901, 0.159803, 0.19241, 0.228748, 0.208991, 0.276547, 0.191604, 0.157497, 0.196215, 0.216174, 0.210218, 0.183957, 0.210615, 0.210361, 0.228742, 
Normal; 0.01; 0.0250298, 0.0284621, 0.0406032, 0.0249438, 0.0405803, 0.0442717, 0.0431556, 0.0496345, 0.0429011, 0.0504885, 0.04982, 0.0485479, 0.0550773, 0.0507236, 0.0511846, 0.049058, 0.0491936, 0.0498256, 0.0514354, 0.055117, 0.053052, 0.0550051, 0.0530918, 0.0524054, 0.0534709, 0.0500325, 0.0536007, 0.0547843, 0.0532794, 0.0528323, 0.0531193, 0.0545421, 0.0502568, 0.0525809, 0.0518441, 0.0498256, 0.0405117, 0.0524176, 0.0519505, 0.0546309, 0.0502912, 0.0482499, 0.0527857, 0.0538355, 0.0370778, 0.0533095, 0.0533039, 0.0419697, 0.0538937, 0.0423019, 0.0418929, 0.0516978, 0.0537433, 0.0515004, 0.0410603, 0.0515637, 0.0531245, 0.0567116, 0.0518204, 0.0515144, 0.0411415, 0.0555898, 0.0399738, 0.0396011, 0.0539065, 0.0547827, 0.0485344, 0.0521803, 0.0497817, 0.0560582, 0.0525036, 0.049722, 0.0517778, 0.0546778, 0.0491709, 0.0507066, 0.050737, 0.0510184, 0.0575876, 0.0507139, 0.0501713, 0.0523569, 0.0603757, 0.0507888, 0.0515384, 0.0499873, 0.0505996, 0.0497741, 0.0507236, 0.0517491, 0.0534348, 0.0524259, 0.0526443, 0.052617, 0.0518992, 0.0538719, 0.0524314, 0.0533876, 0.054013, 0.0561116, 
sq; 0.01; 0.0126103, 0.0120545, 0.0123192, 0.0116913, 0.012321, 0.012254, 0.0123071, 0.012254, 0.012254, 0.012254, 0.012254, 0.012837, 0.012254, 0.0116913, 0.0116913, 0.012254, 0.0126103, 0.0114083, 0.0116913, 0.0123192, 0.012254, 0.012254, 0.012254, 0.0116913, 0.0116913, 0.012254, 0.0120076, 0.012254, 0.012254, 0.012254, 0.0116913, 0.013182, 0.012254, 0.012254, 0.013182, 0.012254, 0.012254, 0.013182, 0.0116913, 0.0116913, 0.0126103, 0.0129355, 0.012254, 0.013182, 0.011861, 0.012254, 0.013182, 0.0116913, 0.013182, 0.012254, 0.012254, 0.013182, 0.012254, 0.013182, 0.012254, 0.012254, 0.012254, 0.011663, 0.012254, 0.0116913, 0.012254, 0.012254, 0.0129355, 0.012254, 0.012254, 0.013182, 0.012254, 0.013182, 0.013182, 0.013182, 0.0128339, 0.0129355, 0.0126103, 0.012254, 0.0126103, 0.012254, 0.0129355, 0.013182, 0.0113966, 0.0116913, 0.0120166, 0.012254, 0.0123192, 0.0126103, 0.0116913, 0.013182, 0.0116913, 0.012254, 0.0116913, 0.012254, 0.0113511, 0.013182, 0.0125616, 0.012254, 0.012254, 0.012254, 0.012254, 0.012254, 0.012254, 0.012254, 
sqrt; 0.01; 0.157345, 0.175732, 0.213465, 0.169961, 0.197967, 0.231632, 0.167917, 0.224194, 0.245781, 0.178152, 0.253797, 0.175785, 0.244262, 0.173387, 0.177908, 0.142043, 0.161335, 0.181754, 0.249365, 0.171785, 0.231382, 0.240488, 0.199493, 0.150968, 0.164862, 0.193512, 0.181609, 0.157274, 0.191285, 0.182461, 0.25371, 0.245821, 0.199316, 0.21803, 0.168443, 0.166304, 0.188396, 0.15968, 0.159131, 0.172478, 0.185486, 0.218314, 0.167253, 0.195236, 0.22241, 0.180668, 0.191815, 0.163807, 0.166835, 0.175938, 0.209566, 0.179956, 0.224208, 0.185361, 0.221307, 0.176401, 0.190129, 0.205003, 0.18646, 0.227014, 0.193307, 0.225519, 0.213827, 0.25059, 0.213482, 0.222126, 0.18373, 0.213975, 0.169529, 0.191007, 0.145956, 0.225589, 0.20599, 0.219559, 0.201875, 0.197646, 0.164151, 0.198736, 0.233218, 0.202699, 0.198569, 0.211934, 0.149235, 0.17639, 0.178014, 0.260388, 0.22487, 0.23228, 0.24163, 0.2098, 0.187349, 0.178865, 0.23198, 0.174952, 0.21297, 0.238972, 0.284524, 0.258152, 0.215061, 0.221281, 
Normal; 0.0215443; 0.0547511, 0.0598753, 0.0590936, 0.0566675, 0.0564814, 0.0568481, 0.056843, 0.0584953, 0.057682, 0.0561724, 0.0574105, 0.0559209, 0.0572021, 0.0588886, 0.0569198, 0.0566634, 0.0539591, 0.056068, 0.056429, 0.0603943, 0.0580805, 0.0571123, 0.0573394, 0.0605914, 0.057275, 0.0582224, 0.0565265, 0.0565336, 0.0567206, 0.0564631, 0.0572021, 0.0562225, 0.0565683, 0.0557629, 0.0565849, 0.057365, 0.0590292, 0.0565524, 0.0582542, 0.0582221, 0.0590354, 0.0561009, 0.0594105, 0.0559352, 0.0593535, 0.0563909, 0.0582794, 0.0563569, 0.0590169, 0.055662, 0.0603692, 0.0572021, 0.0573902, 0.0583488, 0.0567276, 0.0563777, 0.0606424, 0.0564883, 0.0582422, 0.0577195, 0.0578417, 0.0567851, 0.0563834, 0.0569726, 0.0627738, 0.058153, 0.0564709, 0.0567183, 0.0586099, 0.0593517, 0.0580805, 0.0551922, 0.0585394, 0.0565654, 0.0563095, 0.0567096, 0.0574152, 0.0622382, 0.0577268, 0.0565913, 0.0593665, 0.0580487, 0.0584462, 0.0581465, 0.0600325, 0.056558, 0.0572021, 0.0615954, 0.0557727, 0.0577643, 0.055973, 0.0560069, 0.0581589, 0.0590227, 0.056765, 0.0567538, 0.0568304, 0.0572021, 0.0557406, 0.0567225, 
sq; 0.0215443; 0.0119215, 0.0134988, 0.014781, 0.0110114, 0.011621, 0.0125231, 0.0107498, 0.0115926, 0.011331, 0.0112924, 0.0110332, 0.0116482, 0.0111294, 0.0119245, 0.0122279, 0.0116972, 0.0110752, 0.0122007, 0.012256, 0.0113757, 0.0122749, 0.0125656, 0.0127868, 0.0105775, 0.0144579, 0.0106981, 0.01252, 0.0113995, 0.0105134, 0.0110313, 0.0144547, 0.0113444, 0.0107655, 0.0128279, 0.0115878, 0.0134537, 0.0119938, 0.0141342, 0.0121839, 0.0115632, 0.012219, 0.0118728, 0.0119977, 0.0114168, 0.012262, 0.0116219, 0.0120931, 0.012179, 0.0107432, 0.0108975, 0.011356, 0.0110342, 0.0114034, 0.0125616, 0.012873, 0.0116249, 0.0134013, 0.0128699, 0.0107864, 0.0138184, 0.0124815, 0.0113627, 0.0125697, 0.01222, 0.012179, 0.0114295, 0.0121987, 0.0102407, 0.0112214, 0.0121839, 0.012253, 0.0116288, 0.0161077, 0.0110389, 0.0110989, 0.0125291, 0.0131799, 0.0106396, 0.0125616, 0.0113579, 0.0125247, 0.01413, 0.0119522, 0.0113129, 0.0109363, 0.0116962, 0.0125586, 0.0125616, 0.011355, 0.0113541, 0.0121839, 0.0110598, 0.0104598, 0.0119552, 0.0125596, 0.0115849, 0.0116659, 0.0125221, 0.012874, 0.012263, 
sqrt; 0.0215443; 0.157668, 0.227629, 0.156097, 0.147791, 0.164692, 0.173124, 0.185031, 0.172363, 0.16131, 0.17294, 0.147061, 0.151959, 0.198809, 0.194281, 0.167478, 0.156981, 0.147002, 0.173439, 0.207393, 0.175783, 0.163351, 0.179476, 0.152816, 0.18384, 0.176686, 0.156479, 0.142043, 0.159745, 0.185115, 0.202834, 0.173439, 0.200957, 0.199411, 0.17844, 0.176396, 0.158899, 0.178023, 0.224131, 0.217583, 0.264811, 0.181158, 0.175458, 0.172986, 0.192348, 0.221191, 0.179695, 0.174852, 0.26305, 0.157345, 0.234148, 0.241406, 0.147791, 0.164878, 0.217131, 0.26656, 0.207082, 0.174715, 0.174851, 0.178925, 0.22938, 0.228019, 0.225268, 0.190603, 0.216519, 0.146003, 0.206776, 0.192302, 0.195733, 0.158737, 0.225896, 0.223217, 0.219291, 0.198193, 0.157298, 0.197433, 0.195667, 0.223687, 0.174825, 0.185457, 0.199823, 0.219112, 0.19047, 0.219659, 0.227173, 0.230487, 0.222937, 0.234993, 0.178888, 0.22677, 0.174664, 0.22878, 0.237045, 0.241927, 0.225682, 0.222892, 0.228459, 0.21907, 0.223217, 0.226915, 0.221861, 
Normal; 0.0464159; 0.0618788, 0.0577204, 0.0590227, 0.0600697, 0.0586544, 0.0608838, 0.0622588, 0.0598996, 0.0597915, 0.0612202, 0.0603624, 0.0582938, 0.0585349, 0.0593839, 0.0606665, 0.0606617, 0.0590873, 0.0608144, 0.0609586, 0.0605928, 0.0577375, 0.0597915, 0.0590227, 0.059442, 0.058476, 0.0586669, 0.0590666, 0.0582423, 0.0581977, 0.057359, 0.0581653, 0.0606042, 0.0577511, 0.0576368, 0.058082, 0.059505, 0.0589649, 0.0591191, 0.0633353, 0.060243, 0.0582166, 0.0590297, 0.0608272, 0.0599318, 0.0612893, 0.059119, 0.0606874, 0.0585053, 0.0586669, 0.0606938, 0.0589972, 0.0598084, 0.0614369, 0.0599316, 0.0605421, 0.0578541, 0.0585964, 0.0583325, 0.0594986, 0.0594613, 0.0590743, 0.0626431, 0.0609143, 0.0624399, 0.0578604, 0.0598933, 0.0582171, 0.0590999, 0.0597772, 0.0602675, 0.0590424, 0.0594549, 0.0612645, 0.0598675, 0.0572236, 0.0573385, 0.059055, 0.0580951, 0.0590173, 0.059518, 0.0598295, 0.0598646, 0.0604387, 0.0594737, 0.0582618, 0.0598431, 0.0616019, 0.0589907, 0.059055, 0.0605229, 0.0579809, 0.0590677, 0.0591575, 0.0585212, 0.058197, 0.0569071, 0.0593909, 0.0582229, 0.0591254, 0.0607887, 
sq; 0.0464159; 0.00647022, 0.00874569, 0.00686051, 0.00837015, 0.00807837, 0.00677658, 0.00731841, 0.00605796, 0.00773808, 0.00606158, 0.00777989, 0.00906855, 0.00660193, 0.00769062, 0.00637791, 0.00674834, 0.00712865, 0.00645706, 0.00706802, 0.00743249, 0.00904828, 0.00679498, 0.00657074, 0.00594751, 0.00813988, 0.00619277, 0.0079277, 0.00761543, 0.00751976, 0.00790028, 0.0115849, 0.00805428, 0.00811676, 0.00857948, 0.00793649, 0.00856036, 0.00672565, 0.00668887, 0.00653436, 0.00837649, 0.00804286, 0.00646553, 0.00709431, 0.0071224, 0.00706928, 0.00703256, 0.00889836, 0.00596806, 0.00699489, 0.0102271, 0.00627138, 0.00748531, 0.00876277, 0.00663524, 0.00802932, 0.00840585, 0.00783694, 0.00853778, 0.00692362, 0.00835484, 0.00679912, 0.00829284, 0.00744171, 0.00786378, 0.00858075, 0.00772697, 0.00837638, 0.00618517, 0.00881673, 0.00652675, 0.00923952, 0.00694243, 0.00732985, 0.00748681, 0.00778933, 0.00719678, 0.0070956, 0.00730691, 0.00755913, 0.00626605, 0.00680938, 0.00905402, 0.00691874, 0.00631232, 0.00887543, 0.00817547, 0.00756833, 0.00741274, 0.00732496, 0.00955441, 0.00743261, 0.00642804, 0.00655359, 0.00713277, 0.00890147, 0.00752885, 0.00796433, 0.00706482, 0.00924198, 0.00679349, 
sqrt; 0.0464159; 0.162053, 0.157739, 0.163602, 0.206925, 0.168397, 0.15753, 0.156785, 0.188128, 0.157345, 0.189133, 0.199683, 0.23866, 0.203314, 0.204714, 0.181228, 0.236636, 0.201877, 0.199512, 0.197913, 0.207213, 0.200082, 0.203114, 0.205525, 0.209203, 0.206579, 0.207985, 0.202218, 0.202834, 0.203471, 0.168309, 0.190139, 0.187506, 0.203013, 0.201601, 0.211067, 0.20031, 0.237434, 0.235609, 0.237265, 0.236226, 0.234092, 0.239861, 0.23917, 0.235609, 0.235383, 0.227755, 0.241503, 0.237759, 0.237863, 0.235082, 0.237396, 0.23917, 0.236457, 0.232315, 0.244707, 0.239156, 0.245276, 0.236577, 0.237491, 0.237759, 0.241873, 0.237782, 0.23858, 0.232867, 0.232202, 0.245535, 0.234046, 0.23831, 0.239404, 0.248115, 0.237807, 0.239187, 0.239829, 0.239429, 0.241388, 0.235609, 0.239161, 0.240904, 0.24263, 0.242628, 0.241415, 0.244198, 0.23917, 0.237605, 0.232941, 0.239619, 0.238171, 0.236065, 0.232718, 0.244719, 0.242135, 0.236817, 0.230487, 0.237645, 0.239418, 0.235875, 0.238193, 0.23264, 0.239281, 0.237627, 
Normal; 0.1; 0.0586036, 0.0688964, 0.0605295, 0.0578131, 0.0565338, 0.0623768, 0.0587382, 0.059207, 0.0573717, 0.0623018, 0.0741988, 0.0587752, 0.0564359, 0.0598745, 0.0597743, 0.056985, 0.0590232, 0.0624244, 0.0588383, 0.0573966, 0.0591183, 0.057029, 0.05827, 0.0561073, 0.06055, 0.0582493, 0.0563911, 0.0590676, 0.0574105, 0.0574233, 0.0645209, 0.0578632, 0.0599501, 0.0564757, 0.0564877, 0.0604007, 0.0576576, 0.0581263, 0.0564434, 0.0602804, 0.0582426, 0.060662, 0.0589968, 0.0560359, 0.0585147, 0.0577336, 0.0673138, 0.0574295, 0.0614938, 0.056901, 0.0606724, 0.0570091, 0.0649102, 0.0563974, 0.0576876, 0.057816, 0.0586979, 0.0568223, 0.0573268, 0.056133, 0.0585147, 0.0599148, 0.0585212, 0.0572494, 0.0607887, 0.0671015, 0.0582235, 0.0625282, 0.062059, 0.0579375, 0.0590612, 0.0577205, 0.0576511, 0.0580487, 0.0599204, 0.0578412, 0.0646884, 0.0589974, 0.0577455, 0.0572425, 0.062573, 0.0636317, 0.0585719, 0.0574684, 0.0619368, 0.0647998, 0.0729366, 0.0582551, 0.0565439, 0.0597475, 0.0624775, 0.0576104, 0.0633134, 0.0593484, 0.0596201, 0.0565564, 0.0560238, 0.0576386, 0.0599691, 0.0581723, 
sq; 0.1; 0.00673114, 0.00809913, 0.006783, 0.00661572, 0.00605278, 0.00815095, 0.00713731, 0.00687259, 0.00682153, 0.00783616, 0.00625861, 0.00826934, 0.00745808, 0.00760313, 0.00796898, 0.008796, 0.00736945, 0.0073856, 0.00631017, 0.0055142, 0.00621966, 0.00739045, 0.00723696, 0.00884211, 0.00884591, 0.00684193, 0.00732247, 0.00670521, 0.00589274, 0.00766261, 0.00685959, 0.00836313, 0.00765754, 0.00787853, 0.00646568, 0.00709939, 0.00700631, 0.00755252, 0.0066582, 0.00632103, 0.00695795, 0.00636757, 0.00730101, 0.00775304, 0.00768776, 0.0069371, 0.00546518, 0.0107932, 0.00731141, 0.00871924, 0.00694535, 0.00823074, 0.00727645, 0.00737669, 0.00636856, 0.00800501, 0.00602106, 0.00562479, 0.0061924, 0.00829199, 0.00744027, 0.00641691, 0.0068435, 0.00650615, 0.00686292, 0.00763643, 0.00761105, 0.00593007, 0.00677197, 0.00929099, 0.00682593, 0.00661359, 0.00873669, 0.0072234, 0.00676832, 0.00743471, 0.00641708, 0.00741787, 0.00713915, 0.00733519, 0.0064957, 0.00749902, 0.00685702, 0.00847651, 0.00642042, 0.0075505, 0.00730403, 0.00767156, 0.00685514, 0.00656657, 0.00730986, 0.00721519, 0.00642564, 0.00750374, 0.00721076, 0.00802005, 0.0069673, 0.00756255, 0.00780696, 0.00593928, 
sqrt; 0.1; 0.204957, 0.204919, 0.215604, 0.210723, 0.243664, 0.20604, 0.241885, 0.240622, 0.244054, 0.247172, 0.24499, 0.243141, 0.240237, 0.243141, 0.242752, 0.242003, 0.241308, 0.238621, 0.249242, 0.242749, 0.243039, 0.241281, 0.245066, 0.240262, 0.242147, 0.239808, 0.241095, 0.242169, 0.239642, 0.239389, 0.241375, 0.244629, 0.242802, 0.239484, 0.240766, 0.246296, 0.238133, 0.246399, 0.248146, 0.244304, 0.239645, 0.242575, 0.247979, 0.241334, 0.242068, 0.238756, 0.239577, 0.239189, 0.241136, 0.241149, 0.239578, 0.242015, 0.239524, 0.243155, 0.242003, 0.240323, 0.245804, 0.238512, 0.242882, 0.243845, 0.241333, 0.242081, 0.242947, 0.24816, 0.239577, 0.242376, 0.241321, 0.249817, 0.24318, 0.239191, 0.24021, 0.241975, 0.246438, 0.241388, 0.241295, 0.245391, 0.243284, 0.245662, 0.240079, 0.244337, 0.241136, 0.238565, 0.243336, 0.244601, 0.241858, 0.241976, 0.242867, 0.240713, 0.241053, 0.239404, 0.240182, 0.239264, 0.241321, 0.241041, 0.24486, 0.245752, 0.239552, 0.241898, 0.241347, 0.243845, 
Normal; 0.215443; 0.106569, 0.102585, 0.109121, 0.10628, 0.109276, 0.109168, 0.110265, 0.117321, 0.106546, 0.107805, 0.109399, 0.109168, 0.107859, 0.108045, 0.108027, 0.10819, 0.108144, 0.111725, 0.110702, 0.110465, 0.110729, 0.110689, 0.11211, 0.111893, 0.110381, 0.107954, 0.111314, 0.105438, 0.109512, 0.106573, 0.107714, 0.109385, 0.113274, 0.107954, 0.109231, 0.111734, 0.109543, 0.11326, 0.10928, 0.11072, 0.10795, 0.106415, 0.109529, 0.106615, 0.109539, 0.110788, 0.109516, 0.108299, 0.112658, 0.110716, 0.107936, 0.110434, 0.107959, 0.110381, 0.107868, 0.106709, 0.110711, 0.110689, 0.110376, 0.10919, 0.109529, 0.110544, 0.107275, 0.110711, 0.109009, 0.114826, 0.109502, 0.111902, 0.110376, 0.109416, 0.108168, 0.108158, 0.109955, 0.108149, 0.114795, 0.109014, 0.10919, 0.110906, 0.110358, 0.110354, 0.11173, 0.110711, 0.109005, 0.108, 0.109018, 0.107791, 0.109005, 0.108846, 0.113699, 0.10977, 0.109543, 0.109512, 0.109557, 0.106587, 0.112083, 0.106574, 0.110602, 0.108917, 0.109143, 0.106741, 
