Algorithm;Hyperparameter (C);Values
G/Dep; 0.0215443; 0.0638021, 0.0527836, 0.0599083, 0.0559451, 0.0576181, 0.0549167, 0.0535777, 0.0571539, 0.0593007, 0.0642963, 0.0574924, 0.0601189, 0.0650475, 0.054166, 0.0542595, 0.0627481, 0.0609055, 0.0512782, 0.0533951, 0.058894, 0.063965, 0.0547024, 0.0602659, 0.0602569, 0.0559803, 0.0536445, 0.0531469, 0.064239, 0.0529448, 0.0694694, 0.063008, 0.0579937, 0.0552349, 0.0576691, 0.058651, 0.0552021, 0.0548881, 0.0598128, 0.0592328, 0.0654622, 0.0578128, 0.0570592, 0.0589677, 0.0549487, 0.0605756, 0.0594643, 0.0693918, 0.0613588, 0.0625875, 0.0546732, 0.0831506, 0.0596001, 0.0503816, 0.0519976, 0.0681926, 0.0522837, 0.0687057, 0.0584063, 0.0596553, 0.067676, 0.0595134, 0.0592071, 0.0523089, 0.0546614, 0.0635019, 0.0674629, 0.0586255, 0.0567243, 0.0590079, 0.0511963, 0.0622782, 0.0570845, 0.0558482, 0.0596312, 0.0571889, 0.0561953, 0.0522228, 0.0590528, 0.0604676, 0.0589504, 0.0690587, 0.0556365, 0.0605973, 0.0620899, 0.0701403, 0.0589909, 0.0507022, 0.0573692, 0.0552068, 0.0527456, 0.0569282, 0.0605358, 0.0568385, 0.0597206, 0.0567344, 0.06578, 0.0694825, 0.0505363, 0.0544994, 0.0513537, 
G/Gre; 0.0215443; 0.0633294, 0.0568311, 0.0841561, 0.0761777, 0.0684611, 0.0675099, 0.0647981, 0.0591098, 0.0662268, 0.0686075, 0.0570763, 0.0727311, 0.0634184, 0.06203, 0.0745952, 0.0788095, 0.0807506, 0.0740404, 0.0683544, 0.0739881, 0.0770062, 0.0692804, 0.0777841, 0.0749364, 0.0691219, 0.0664415, 0.0703173, 0.0754425, 0.0713894, 0.0697589, 0.0743894, 0.0769667, 0.0775247, 0.0694549, 0.0696869, 0.0833074, 0.0728123, 0.0711108, 0.0717787, 0.0934275, 0.0703474, 0.080622, 0.0723661, 0.0762712, 0.0809024, 0.0751869, 0.0724746, 0.0867023, 0.0875031, 0.0850826, 0.0657172, 0.080542, 0.0702169, 0.0776433, 0.0732648, 0.0749168, 0.0724171, 0.0695876, 0.0828414, 0.0780457, 0.0812054, 0.0837223, 0.0739207, 0.0814574, 0.0720065, 0.0793308, 0.0835994, 0.0722049, 0.0747623, 0.082836, 0.0696816, 0.0867253, 0.068524, 0.0733672, 0.0751797, 0.079815, 0.0747326, 0.0749878, 0.0732862, 0.0746785, 0.069736, 0.070322, 0.0695749, 0.0785584, 0.0774141, 0.0737684, 0.0680819, 0.0656424, 0.0705795, 0.0638149, 0.0750411, 0.0706978, 0.062104, 0.0824346, 0.0825246, 0.0757917, 0.0727225, 0.0741643, 0.0781899, 0.0637835, 
G/Sqrt; 0.0215443; 0.0570763, 0.0662268, 0.0656424, 0.0761777, 0.0675099, 0.070322, 0.0633294, 0.0807506, 0.0684611, 0.0686075, 0.0568311, 0.0591098, 0.0647981, 0.0634184, 0.0683544, 0.0739881, 0.0664415, 0.0841561, 0.0812054, 0.062104, 0.0713894, 0.0695876, 0.0705795, 0.0770062, 0.0727311, 0.0788095, 0.0875031, 0.0740404, 0.0696869, 0.0723661, 0.0749364, 0.0697589, 0.0777841, 0.0825246, 0.0703474, 0.0680819, 0.080622, 0.0934275, 0.0754425, 0.0703173, 0.0749168, 0.0757917, 0.0850826, 0.0824346, 0.0706978, 0.0835994, 0.0739207, 0.0743894, 0.0724746, 0.0702169, 0.0833074, 0.0780457, 0.0691219, 0.0769667, 0.0657172, 0.0747623, 0.0793308, 0.0745952, 0.0717787, 0.0692804, 0.069736, 0.0814574, 0.0694549, 0.0751869, 0.0724171, 0.0749878, 0.0695749, 0.0809024, 0.0762712, 0.0727225, 0.0722049, 0.0750411, 0.0732648, 0.082836, 0.0867023, 0.0828414, 0.0781899, 0.0746785, 0.068524, 0.0732862, 0.0696816, 0.0776433, 0.0774141, 0.0751797, 0.080542, 0.0741643, 0.0733672, 0.0747326, 0.0711108, 0.06203, 0.0728123, 0.079815, 0.0638149, 0.0720065, 0.0785584, 0.0775247, 0.0837223, 0.0737684, 0.0867253, 0.0637835, 
G/UCT; 0.0464159; 0.0529315, 0.0696745, 0.0624591, 0.0678334, 0.0508207, 0.0646983, 0.0599445, 0.0493689, 0.0623059, 0.0503609, 0.064124, 0.059787, 0.0539727, 0.0560495, 0.068933, 0.0734846, 0.0562203, 0.0601349, 0.0624363, 0.0554257, 0.0641574, 0.0569715, 0.0563587, 0.0533648, 0.0757391, 0.0706705, 0.0615849, 0.0533992, 0.0512515, 0.0522696, 0.0541062, 0.0577241, 0.0542453, 0.0554698, 0.0747268, 0.0514963, 0.049631, 0.0616634, 0.0538751, 0.053196, 0.0625517, 0.0604702, 0.051184, 0.0595115, 0.0600437, 0.0567581, 0.0637254, 0.0502675, 0.0680468, 0.0514587, 0.0564269, 0.0598812, 0.0642518, 0.0567583, 0.0522426, 0.0784956, 0.059581, 0.057358, 0.0621625, 0.0574324, 0.0516966, 0.0516855, 0.0580293, 0.0595143, 0.0492654, 0.0526875, 0.0522856, 0.0765421, 0.0562795, 0.0587424, 0.0522293, 0.0470069, 0.0550698, 0.0575681, 0.0631296, 0.0592907, 0.047349, 0.0604895, 0.0572091, 0.0543566, 0.0601947, 0.0539489, 0.051928, 0.0495378, 0.0572479, 0.0611945, 0.0692381, 0.0564679, 0.0602762, 0.0604969, 0.0535641, 0.0493283, 0.0506773, 0.0479933, 0.0531204, 0.0507897, 0.0530306, 0.054966, 0.0567692, 0.0526938, 
G/Tun; 0.0464159; 0.0536508, 0.0584833, 0.0657787, 0.0646876, 0.0641757, 0.0564389, 0.0593237, 0.0568499, 0.0587939, 0.0592106, 0.0617981, 0.0717973, 0.0591624, 0.052671, 0.0601075, 0.0658312, 0.0641357, 0.0549808, 0.0554996, 0.0585255, 0.0631754, 0.0651833, 0.0602214, 0.0732766, 0.0668525, 0.0663025, 0.0575776, 0.0642114, 0.0564134, 0.05995, 0.0616713, 0.0523835, 0.0662762, 0.054312, 0.0643604, 0.0612726, 0.0544628, 0.0698841, 0.0706199, 0.0662917, 0.0566332, 0.0658, 0.0671437, 0.0653789, 0.0520372, 0.069357, 0.0622297, 0.0635931, 0.0916998, 0.0807587, 0.0681896, 0.069573, 0.0741592, 0.0680792, 0.0836308, 0.070008, 0.0758535, 0.0659263, 0.0769607, 0.0894714, 0.0732763, 0.0680135, 0.065037, 0.076541, 0.0723033, 0.0716468, 0.0774525, 0.0704547, 0.0767457, 0.0648656, 0.0798938, 0.0714879, 0.0669046, 0.0796912, 0.0722057, 0.0551749, 0.0707854, 0.0666772, 0.0795847, 0.0811682, 0.0571678, 0.0682655, 0.07694, 0.0660411, 0.0629605, 0.0693667, 0.058699, 0.0679846, 0.0636319, 0.0621217, 0.0559241, 0.0617394, 0.069426, 0.0665114, 0.0725227, 0.0690552, 0.0862059, 0.0698064, 0.0679435, 0.0651751, 
G/SP; 0.0464159; 0.00991726, 0.00482874, 0.0083591, 0.00977913, 0.0181518, 0.0292515, 0.00562276, 0.0039471, 0.0105405, 0.0104906, 0.027122, 0.00673392, 0.0151011, 0.00823481, 0.00524406, 0.0131914, 0.00700957, 0.00520053, 0.010705, 0.0078673, 0.00697159, 0.00545095, 0.0263893, 0.00542762, 0.00852415, 0.0174368, 0.00550294, 0.00539482, 0.0218684, 0.0189393, 0.00469773, 0.0137229, 0.0159226, 0.010713, 0.00251789, 0.00341159, 0.0100965, 0.00538663, 0.00765815, 0.00539578, 0.00526814, 0.00595582, 0.0107337, 0.00351029, 0.00708101, 0.00595113, 0.00652595, 0.0054249, 0.0165138, 0.00914448, 0.00671508, 0.00356346, 0.00524023, 0.0075018, 0.00597572, 0.00981161, 0.00874841, 0.00710676, 0.00728488, 0.0126242, 0.006654, 0.00914198, 0.013549, 0.0105708, 0.00775244, 0.00598464, 0.00548442, 0.00585046, 0.00470498, 0.00703071, 0.0139408, 0.00641198, 0.0117938, 0.00747211, 0.00702045, 0.012009, 0.0148538, 0.0150076, 0.00958479, 0.00761142, 0.00893099, 0.0053592, 0.00757508, 0.00628781, 0.0151242, 0.00681578, 0.0136169, 0.00979931, 0.0136681, 0.00503718, 0.0228825, 0.00851623, 0.00632412, 0.0116094, 0.00529979, 0.0060817, 0.00677488, 0.00813888, 0.00939707, 0.00942963, 
G/Dep; 0.0464159; 0.0462664, 0.0501411, 0.0579666, 0.056016, 0.0495647, 0.0588449, 0.0488054, 0.0517773, 0.0543865, 0.0604045, 0.0542258, 0.0570242, 0.0506292, 0.0555059, 0.0496513, 0.0618122, 0.0517581, 0.0575182, 0.073176, 0.0610995, 0.0501433, 0.0532547, 0.0566319, 0.0480896, 0.0577637, 0.0614347, 0.060797, 0.059311, 0.0548314, 0.0568106, 0.0510136, 0.0643949, 0.0607963, 0.0540107, 0.0538911, 0.0544714, 0.0480508, 0.0535442, 0.0486436, 0.0618413, 0.0619448, 0.056323, 0.0518906, 0.0657258, 0.052304, 0.0617056, 0.0484613, 0.0535153, 0.0597514, 0.0470535, 0.0573409, 0.0523434, 0.055976, 0.0579858, 0.0551546, 0.0700125, 0.0487004, 0.0657828, 0.0522588, 0.0549472, 0.0513629, 0.0468745, 0.054238, 0.0526106, 0.0550543, 0.0551581, 0.0525342, 0.0579551, 0.0534831, 0.0506857, 0.0611358, 0.0516063, 0.0525825, 0.0459159, 0.053944, 0.0604021, 0.0608703, 0.0546645, 0.0579718, 0.0597192, 0.0494867, 0.0519681, 0.0520938, 0.0527675, 0.0539812, 0.0500277, 0.05319, 0.0551116, 0.0507289, 0.0616094, 0.0526145, 0.0492447, 0.0519102, 0.0549798, 0.0500945, 0.0503741, 0.0579015, 0.0497563, 0.0657285, 0.0492355, 
G/Gre; 0.0464159; 0.0522696, 0.0599445, 0.059787, 0.0533648, 0.0604969, 0.0567692, 0.0678334, 0.0637254, 0.0734846, 0.0542453, 0.0641574, 0.0784956, 0.0564679, 0.0598812, 0.051184, 0.0577241, 0.0493283, 0.0574324, 0.0623059, 0.0564269, 0.0604702, 0.059581, 0.049631, 0.0615849, 0.0507897, 0.064124, 0.0560495, 0.051928, 0.0567581, 0.0538751, 0.0539489, 0.0604895, 0.0506773, 0.0601349, 0.0526875, 0.0550698, 0.0595143, 0.0592907, 0.0580293, 0.0567583, 0.0572479, 0.0522293, 0.0470069, 0.0503609, 0.0569715, 0.0502675, 0.0680468, 0.0530306, 0.0692381, 0.0602762, 0.0535641, 0.0522856, 0.0554257, 0.0562203, 0.0563587, 0.0624363, 0.0601947, 0.0747268, 0.0621625, 0.0522426, 0.0600437, 0.068933, 0.0529315, 0.0508207, 0.0514963, 0.0642518, 0.0765421, 0.0616634, 0.0514587, 0.0516966, 0.0696745, 0.0757391, 0.0541062, 0.0533992, 0.054966, 0.0595115, 0.0492654, 0.047349, 0.0543566, 0.0706705, 0.057358, 0.0611945, 0.0516855, 0.0631296, 0.0493689, 0.0539727, 0.0625517, 0.0531204, 0.0575681, 0.0479933, 0.0495378, 0.0562795, 0.0624591, 0.0646983, 0.0587424, 0.053196, 0.0572091, 0.0554698, 0.0512515, 0.0526938, 
G/Sqrt; 0.0464159; 0.0493283, 0.0539489, 0.0533648, 0.0493689, 0.0479933, 0.0646983, 0.0734846, 0.068933, 0.0601349, 0.0625517, 0.0567692, 0.0516966, 0.0624363, 0.0569715, 0.0692381, 0.0542453, 0.0503609, 0.0600437, 0.0604895, 0.0514587, 0.0495378, 0.059581, 0.0563587, 0.0615849, 0.0567583, 0.0470069, 0.0543566, 0.0765421, 0.051184, 0.0516855, 0.051928, 0.0572091, 0.0539727, 0.0784956, 0.0637254, 0.0533992, 0.0538751, 0.059787, 0.0696745, 0.0577241, 0.0562203, 0.0621625, 0.0508207, 0.0641574, 0.0595115, 0.0522856, 0.0616634, 0.0514963, 0.0580293, 0.0599445, 0.0604702, 0.0512515, 0.0592907, 0.049631, 0.064124, 0.0564269, 0.0587424, 0.0554257, 0.0747268, 0.0601947, 0.0526875, 0.0522426, 0.0522293, 0.0680468, 0.0529315, 0.0574324, 0.053196, 0.0642518, 0.0541062, 0.0507897, 0.0595143, 0.054966, 0.0757391, 0.0611945, 0.0631296, 0.0560495, 0.0492654, 0.0623059, 0.047349, 0.0550698, 0.0502675, 0.057358, 0.0530306, 0.0522696, 0.0706705, 0.0598812, 0.0531204, 0.0554698, 0.0604969, 0.0602762, 0.0678334, 0.0562795, 0.0575681, 0.0567581, 0.0624591, 0.0506773, 0.0572479, 0.0564679, 0.0535641, 0.0526938, 
G/UCT; 0.1; 0.062799, 0.0553214, 0.0491918, 0.0526985, 0.0482372, 0.0502607, 0.0617534, 0.046367, 0.0549899, 0.060814, 0.0484885, 0.0599183, 0.0518701, 0.0514719, 0.0514433, 0.0671592, 0.0549535, 0.0536538, 0.050145, 0.0649319, 0.0482537, 0.0521601, 0.0525134, 0.0544431, 0.0638405, 0.0485992, 0.0600066, 0.0606851, 0.0546053, 0.0503916, 0.0605543, 0.0486274, 0.0465584, 0.0532669, 0.0606874, 0.0461451, 0.0502222, 0.0639438, 0.0601655, 0.0499075, 0.0704645, 0.0592148, 0.0485093, 0.0503068, 0.0461437, 0.0501683, 0.0555404, 0.0567694, 0.0582307, 0.0495205, 0.0529262, 0.0571978, 0.0578582, 0.0492843, 0.0575397, 0.0529141, 0.0524768, 0.0522074, 0.0507525, 0.0512388, 0.0526644, 0.0677601, 0.0499721, 0.059436, 0.0500542, 0.0517715, 0.0710837, 0.0643213, 0.0526076, 0.059843, 0.0476301, 0.0528119, 0.0475335, 0.052339, 0.0537396, 0.0558319, 0.049394, 0.05265, 0.0472172, 0.0510187, 0.057091, 0.048155, 0.0487224, 0.0497027, 0.0525212, 0.0548522, 0.0549709, 0.0541633, 0.0533616, 0.0516805, 0.0521077, 0.0560664, 0.0562871, 0.0639503, 0.0526132, 0.0603818, 0.0519647, 0.0526715, 0.0553915, 0.0463105, 
G/Tun; 0.1; 0.0506796, 0.0556587, 0.0466541, 0.0540912, 0.0596214, 0.0574613, 0.0570137, 0.0467922, 0.057422, 0.05911, 0.064519, 0.050527, 0.0522638, 0.0634632, 0.0541743, 0.0505264, 0.0549501, 0.0675011, 0.0732699, 0.0577699, 0.0571908, 0.0581442, 0.061621, 0.0518188, 0.0521302, 0.059738, 0.0548211, 0.0564049, 0.061402, 0.0585222, 0.0558759, 0.0544935, 0.0698328, 0.0589149, 0.0519739, 0.0490077, 0.049763, 0.0607429, 0.0526798, 0.0551865, 0.0679659, 0.0543576, 0.0593353, 0.0556134, 0.0527607, 0.0516476, 0.0594513, 0.0612193, 0.0579892, 0.059916, 0.0538321, 0.0570495, 0.0513274, 0.0546082, 0.0659221, 0.0610141, 0.0543835, 0.0589879, 0.0616615, 0.0541312, 0.0491609, 0.0527463, 0.0582881, 0.0523051, 0.0532135, 0.0588906, 0.0507279, 0.0554663, 0.0533597, 0.0505107, 0.0598243, 0.0543144, 0.0617484, 0.0647626, 0.0608515, 0.0480692, 0.0670436, 0.0725938, 0.0610364, 0.0552764, 0.0539222, 0.0567169, 0.0501736, 0.0587772, 0.050475, 0.0582572, 0.0508058, 0.0506002, 0.0524726, 0.0521079, 0.0676072, 0.054621, 0.0558399, 0.0538889, 0.0535292, 0.0574695, 0.0528289, 0.0584578, 0.0552734, 0.0522339, 
G/SP; 0.1; 0.0139408, 0.0150076, 0.027122, 0.00765815, 0.00710676, 0.00991726, 0.0107337, 0.00562276, 0.0151011, 0.00539578, 0.00351029, 0.0131914, 0.00595113, 0.00503718, 0.0105405, 0.00852415, 0.010713, 0.00341159, 0.0116094, 0.0189393, 0.0053592, 0.0137229, 0.00979931, 0.00585046, 0.0083591, 0.00526814, 0.0100965, 0.0126242, 0.0136169, 0.00697159, 0.0174368, 0.00545095, 0.006654, 0.00251789, 0.00542762, 0.010705, 0.012009, 0.00775244, 0.00728488, 0.00641198, 0.00981161, 0.0054249, 0.00851623, 0.00914448, 0.0148538, 0.00939707, 0.00628781, 0.00529979, 0.00548442, 0.0117938, 0.00757508, 0.00538663, 0.00520053, 0.0263893, 0.0151242, 0.00958479, 0.0075018, 0.0218684, 0.00524023, 0.00761142, 0.00598464, 0.0039471, 0.0078673, 0.0292515, 0.00700957, 0.00914198, 0.00470498, 0.00893099, 0.00632412, 0.00702045, 0.00874841, 0.0105708, 0.0165138, 0.00977913, 0.013549, 0.00708101, 0.00652595, 0.00747211, 0.0181518, 0.0228825, 0.00356346, 0.00703071, 0.00597572, 0.00823481, 0.00469773, 0.0104906, 0.00681578, 0.00539482, 0.00550294, 0.00673392, 0.00524406, 0.0159226, 0.00813888, 0.00677488, 0.00595582, 0.00482874, 0.0136681, 0.00671508, 0.0060817, 0.00942963, 
G/Dep; 0.1; 0.0557063, 0.054813, 0.0511484, 0.0483361, 0.0550491, 0.0541232, 0.0472429, 0.0481759, 0.058463, 0.0615299, 0.0491345, 0.0541102, 0.0530269, 0.0559547, 0.0556289, 0.0602609, 0.0556536, 0.0513123, 0.0536599, 0.0521698, 0.0586385, 0.0588924, 0.0512707, 0.0598639, 0.076689, 0.0575537, 0.0613423, 0.0520004, 0.0694985, 0.0480146, 0.0465953, 0.0586324, 0.0504535, 0.0513373, 0.0473486, 0.0577265, 0.0597053, 0.0584164, 0.052716, 0.0499191, 0.0547457, 0.0556515, 0.0471571, 0.0515904, 0.0542341, 0.0473514, 0.0570273, 0.0537576, 0.0638058, 0.0506974, 0.0624561, 0.0478085, 0.0544329, 0.0613698, 0.0595347, 0.0728536, 0.0521167, 0.0562387, 0.0518954, 0.0488561, 0.0514059, 0.0504971, 0.051597, 0.0520002, 0.0479685, 0.0551708, 0.0579071, 0.0493914, 0.05144, 0.0472717, 0.0492597, 0.0523231, 0.0462177, 0.0681816, 0.0469739, 0.0564487, 0.0555087, 0.0611492, 0.0563275, 0.0569065, 0.0513146, 0.0542232, 0.0505772, 0.049347, 0.0587529, 0.0498085, 0.0520709, 0.0597582, 0.0527498, 0.0523465, 0.055565, 0.0648396, 0.0600587, 0.0532855, 0.0491951, 0.0585274, 0.0534875, 0.0549839, 0.0494764, 0.0562722, 
G/Gre; 0.1; 0.0549899, 0.0529262, 0.0465584, 0.050145, 0.0526644, 0.0485992, 0.0497027, 0.0575397, 0.046367, 0.0491918, 0.0533616, 0.0514719, 0.0525134, 0.0503916, 0.0484885, 0.060814, 0.0592148, 0.0482372, 0.0549709, 0.0553915, 0.0549535, 0.0671592, 0.0517715, 0.062799, 0.0601655, 0.0526715, 0.0526076, 0.0485093, 0.0528119, 0.0486274, 0.0536538, 0.0553214, 0.052339, 0.0525212, 0.0677601, 0.0638405, 0.0546053, 0.0649319, 0.0503068, 0.049394, 0.0541633, 0.0521077, 0.0548522, 0.0571978, 0.0482537, 0.0514433, 0.0639503, 0.0567694, 0.0526985, 0.0617534, 0.0605543, 0.0502607, 0.0521601, 0.0529141, 0.0606851, 0.0600066, 0.0606874, 0.0603818, 0.0492843, 0.0704645, 0.0519647, 0.0487224, 0.0526132, 0.0558319, 0.0476301, 0.0518701, 0.0555404, 0.0582307, 0.0524768, 0.0560664, 0.0562871, 0.0499075, 0.048155, 0.0544431, 0.0578582, 0.0599183, 0.0512388, 0.0495205, 0.0516805, 0.05265, 0.0472172, 0.057091, 0.0537396, 0.0461451, 0.0501683, 0.0500542, 0.0475335, 0.0639438, 0.0522074, 0.0461437, 0.0532669, 0.0502222, 0.0499721, 0.0507525, 0.059843, 0.0510187, 0.0643213, 0.0710837, 0.059436, 0.0463105, 
G/Sqrt; 0.1; 0.0491918, 0.0617534, 0.0485992, 0.0526715, 0.0507525, 0.0571978, 0.046367, 0.0486274, 0.0638405, 0.0553915, 0.0549899, 0.0525212, 0.0482372, 0.0601655, 0.0475335, 0.0529262, 0.0521077, 0.0510187, 0.0553214, 0.0492843, 0.0639503, 0.0482537, 0.0567694, 0.0605543, 0.0677601, 0.0599183, 0.0562871, 0.0606851, 0.0525134, 0.0500542, 0.0603818, 0.060814, 0.0537396, 0.059436, 0.0643213, 0.0514719, 0.0526132, 0.048155, 0.0529141, 0.059843, 0.0518701, 0.0536538, 0.05265, 0.0495205, 0.0649319, 0.0704645, 0.0606874, 0.0671592, 0.050145, 0.0560664, 0.0549535, 0.0465584, 0.062799, 0.0582307, 0.0555404, 0.0541633, 0.0549709, 0.0548522, 0.0526076, 0.0503916, 0.0461451, 0.0502607, 0.0544431, 0.0499075, 0.0526985, 0.0521601, 0.0528119, 0.0514433, 0.0578582, 0.0485093, 0.0600066, 0.0546053, 0.049394, 0.0503068, 0.0526644, 0.0516805, 0.0533616, 0.0558319, 0.0502222, 0.0461437, 0.0487224, 0.0499721, 0.0501683, 0.0522074, 0.0472172, 0.0524768, 0.0519647, 0.0512388, 0.0517715, 0.0497027, 0.052339, 0.057091, 0.0639438, 0.0710837, 0.0532669, 0.0476301, 0.0592148, 0.0575397, 0.0484885, 0.0463105, 
G/UCT; 0.215443; 0.0500214, 0.0553564, 0.0640988, 0.0617658, 0.0440253, 0.050648, 0.0619047, 0.0488479, 0.0453311, 0.0528912, 0.0631757, 0.0587699, 0.0494421, 0.0494172, 0.0462557, 0.0466617, 0.0525889, 0.0621331, 0.0475487, 0.0545068, 0.0571516, 0.0563244, 0.0578581, 0.0518009, 0.0560968, 0.0496333, 0.0566747, 0.0571525, 0.0530436, 0.0557734, 0.0771599, 0.0486566, 0.0620786, 0.0483676, 0.0577867, 0.0497109, 0.066828, 0.0488982, 0.0516241, 0.0587675, 0.0546145, 0.052221, 0.0663159, 0.0693326, 0.049723, 0.0560276, 0.0523298, 0.0505513, 0.0585466, 0.0563667, 0.0506382, 0.0505307, 0.0474689, 0.0464101, 0.0591019, 0.0517839, 0.0511848, 0.0451113, 0.0617238, 0.0564159, 0.054617, 0.0526553, 0.0536656, 0.0551743, 0.0519555, 0.0449817, 0.0542281, 0.0607068, 0.0522418, 0.0527413, 0.0511924, 0.0606463, 0.0479417, 0.0594843, 0.0532792, 0.0531015, 0.0510559, 0.0627399, 0.0571903, 0.0585194, 0.0495315, 0.0516452, 0.0538836, 0.0555622, 0.0472507, 0.051665, 0.04999, 0.0548924, 0.063048, 0.0456402, 0.0603968, 0.0526634, 0.0627918, 0.0493068, 0.0500822, 0.0487292, 0.0550455, 0.0514204, 0.042744, 0.0497026, 
G/Tun; 0.215443; 0.0554568, 0.0589785, 0.0563918, 0.0530362, 0.0510375, 0.0523479, 0.0519109, 0.0494164, 0.0558103, 0.0466738, 0.06367, 0.0535422, 0.0483461, 0.0524147, 0.0532608, 0.0576964, 0.0821951, 0.0744526, 0.0497332, 0.0582848, 0.052733, 0.0612448, 0.0647728, 0.0476333, 0.0506134, 0.0478188, 0.0577964, 0.0495943, 0.0617693, 0.0511859, 0.0528713, 0.0488442, 0.055632, 0.0551077, 0.0538864, 0.054497, 0.0534613, 0.0513317, 0.0507242, 0.0578213, 0.046225, 0.0642929, 0.0496845, 0.0563602, 0.052162, 0.0632812, 0.0547047, 0.0558891, 0.054456, 0.0532908, 0.0892108, 0.0578557, 0.0589606, 0.0584879, 0.0624042, 0.0499982, 0.050256, 0.0483802, 0.051922, 0.054844, 0.0577174, 0.055478, 0.0514783, 0.0538505, 0.0500821, 0.0558368, 0.0590432, 0.0604487, 0.0547885, 0.0513912, 0.0576855, 0.0649575, 0.0491476, 0.0514657, 0.0528512, 0.0540234, 0.0482923, 0.0646553, 0.0482538, 0.049409, 0.0589123, 0.0503899, 0.0483514, 0.0625942, 0.0611892, 0.0658548, 0.0527332, 0.0494458, 0.0525821, 0.0522101, 0.0542778, 0.0471963, 0.0587061, 0.0492686, 0.0481727, 0.0530873, 0.0573798, 0.0467012, 0.0520938, 0.0503469, 
G/SP; 0.215443; 0.00595113, 0.010713, 0.00852415, 0.00708101, 0.027122, 0.00977913, 0.012009, 0.00710676, 0.0189393, 0.0100965, 0.0136169, 0.00524023, 0.00652595, 0.0107337, 0.0117938, 0.0126242, 0.0174368, 0.0139408, 0.00585046, 0.0165138, 0.0053592, 0.00539578, 0.00765815, 0.006654, 0.00981161, 0.00598464, 0.00351029, 0.00520053, 0.0137229, 0.0292515, 0.00628781, 0.00761142, 0.00728488, 0.00702045, 0.0105708, 0.00775244, 0.0136681, 0.00673392, 0.0148538, 0.00641198, 0.00548442, 0.00341159, 0.0039471, 0.0151242, 0.0150076, 0.00545095, 0.00757508, 0.010705, 0.00851623, 0.0083591, 0.0116094, 0.0075018, 0.0263893, 0.00823481, 0.00542762, 0.0104906, 0.00979931, 0.00539482, 0.0159226, 0.00482874, 0.00703071, 0.00914198, 0.00470498, 0.00595582, 0.00671508, 0.00469773, 0.00632412, 0.00939707, 0.00747211, 0.0131914, 0.00958479, 0.00697159, 0.00526814, 0.0218684, 0.00874841, 0.00356346, 0.00597572, 0.00914448, 0.0228825, 0.00681578, 0.00550294, 0.0060817, 0.0181518, 0.00700957, 0.0078673, 0.00813888, 0.00524406, 0.0151011, 0.00991726, 0.0105405, 0.00562276, 0.00538663, 0.00893099, 0.00529979, 0.00503718, 0.00251789, 0.00677488, 0.013549, 0.0054249, 0.00942963, 
G/Dep; 0.215443; 0.0623252, 0.0480085, 0.0552589, 0.0614442, 0.0626163, 0.0561834, 0.0541394, 0.0496511, 0.0527498, 0.0524992, 0.0494356, 0.0506817, 0.0524687, 0.0560788, 0.0500512, 0.0693722, 0.0492759, 0.0530038, 0.050695, 0.0732434, 0.0518623, 0.0626559, 0.0465657, 0.0578447, 0.0486351, 0.0491529, 0.0593746, 0.0486458, 0.0610594, 0.0573303, 0.0512857, 0.0528838, 0.0828229, 0.0475623, 0.0590095, 0.0473794, 0.046785, 0.055419, 0.0516502, 0.0596986, 0.0501674, 0.0515838, 0.0652696, 0.0580461, 0.0564101, 0.0518242, 0.0505511, 0.054188, 0.0523567, 0.0525738, 0.0486535, 0.0709113, 0.0484839, 0.0527558, 0.0509308, 0.0696988, 0.0570864, 0.0498479, 0.0574113, 0.0534919, 0.0545447, 0.0575212, 0.050693, 0.0525055, 0.0550915, 0.0501075, 0.0578003, 0.0516565, 0.058125, 0.0512322, 0.0631324, 0.0501641, 0.0551947, 0.0453079, 0.055449, 0.0582713, 0.057305, 0.0525485, 0.0474334, 0.0465927, 0.0540335, 0.0537263, 0.0465293, 0.0622813, 0.0592944, 0.0540147, 0.0531169, 0.057896, 0.0570161, 0.0517821, 0.0469651, 0.056345, 0.0467948, 0.0551079, 0.055531, 0.0638013, 0.0535307, 0.0465842, 0.0523806, 0.0553178, 
