Algorithm;Hyperparameter (C);Values
Point State Space; 0.0001; 1.81103e-05, 1.41796e-05, 1.94372e-05, 3.27801e-06, 4.85805e-08, 2.04201e-05, 4.18745e-06, 3.21936e-05, 0.000131291, 1.39993e-06, 2.33431e-05, 2.35782e-05, 0.000492419, 0.00193638, 2.02709e-05, 0.00195674, 0.00196842, 0.00193761, 0.00194716, 0.00198459, 0.001982, 0.00198915, 0.001977, 0.000122088, 0.000152417, 0.00190908, 0.00198564, 0.0039318, 0.00199624, 0.00384593, 0.00199991, 0.00708103, 0.00418739, 0.00199965, 0.00352921, 0.00578236, 0.0053663, 0.00653975, 0.00199544, 0.0115809, 0.00519232, 0.001998, 0.00198927, 0.00199818, 0.011646, 0.00185563, 0.00314676, 0.00199917, 0.00386984, 0.00491147, 0.00366087, 0.00387252, 0.00396271, 0.00558577, 0.00739903, 0.00378326, 0.00692878, 0.0052062, 0.00560552, 0.00527062, 0.0023657, 0.00390397, 0.00345272, 0.00439465, 0.00635413, 0.00514265, 0.00750097, 0.0056325, 0.00335663, 0.0171358, 0.00510966, 0.0102095, 0.00624635, 0.00372892, 0.00298383, 0.00304058, 0.00591685, 0.00447208, 0.023959, 0.00627863, 0.00735995, 0.00719022, 0.00456391, 0.00807307, 0.00627333, 0.0069668, 0.00563449, 0.00469359, 0.00677771, 0.012974, 0.00682194, 0.00631614, 0.00720882, 0.0058125, 0.00506553, 0.00906113, 0.0181854, 0.00600453, 0.00653788, 0.00601278, 
Grid State Space; 0.000215443; 0.0590859, 0.0532164, 0.048169, 0.0539625, 0.0523572, 0.0602907, 0.0593091, 0.052162, 0.052136, 0.0610072, 0.057958, 0.053026, 0.0594979, 0.0603521, 0.0591278, 0.06014, 0.056882, 0.0601855, 0.0598389, 0.054344, 0.0627692, 0.0490152, 0.0509376, 0.061884, 0.0615856, 0.0616742, 0.0621915, 0.0550006, 0.0572556, 0.0571721, 0.06142, 0.051472, 0.0542174, 0.0611302, 0.0608892, 0.044127, 0.0544456, 0.0565848, 0.060681, 0.0551649, 0.0587234, 0.0444028, 0.0615051, 0.0600966, 0.059853, 0.0519758, 0.0507983, 0.0629492, 0.0617266, 0.0599857, 0.0579743, 0.0556207, 0.0626318, 0.0529353, 0.0531533, 0.0541538, 0.033317, 0.0602441, 0.0598796, 0.0490485, 0.0590867, 0.0593733, 0.0598699, 0.0541153, 0.038571, 0.0348532, 0.0502538, 0.0566709, 0.0620818, 0.053789, 0.0449831, 0.05161, 0.0390354, 0.0571419, 0.0527855, 0.0487773, 0.0412029, 0.0569049, 0.0571631, 0.0553535, 0.0339019, 0.0488654, 0.0513389, 0.050432, 0.0523658, 0.0483805, 0.0214889, 0.0629531, 0.0634928, 0.0606238, 0.0486678, 0.0619993, 0.0411377, 0.0416286, 0.0586533, 0.0568025, 0.0628118, 0.0574717, 0.056023, 0.0561143, 
Grid State Exact; 0.000215443; 0.00550819, 0.00398645, 0.00533794, 0.00497115, 0.0164725, 0.00857054, 0.00993101, 0.00529554, 0.0109336, 0.00817846, 0.00685513, 0.00545272, 0.00701989, 0.00658645, 0.00963586, 0.00926392, 0.0160028, 0.0101108, 0.00797995, 0.0168693, 0.0171639, 0.00525266, 0.00616475, 0.00963496, 0.0114058, 0.0197081, 0.0090274, 0.00696554, 0.0085831, 0.00836554, 0.0141448, 0.00993256, 0.0118148, 0.0118959, 0.010104, 0.00921248, 0.0103624, 0.0105104, 0.0110661, 0.0135341, 0.00764836, 0.00456934, 0.00541536, 0.00733367, 0.00725726, 0.019607, 0.00906391, 0.00786163, 0.0095067, 0.0155208, 0.0160363, 0.0122996, 0.033456, 0.00864642, 0.0132136, 0.00844838, 0.0124538, 0.0131913, 0.0165864, 0.0249333, 0.0133016, 0.0147569, 0.0096864, 0.00766421, 0.0155844, 0.0248581, 0.0190736, 0.0133822, 0.0140099, 0.0274328, 0.0198114, 0.0108868, 0.022461, 0.0290607, 0.0112002, 0.0269967, 0.0130125, 0.021163, 0.015517, 0.00764683, 0.00989689, 0.0228862, 0.0124948, 0.01837, 0.0105144, 0.00908886, 0.00391904, 0.00761395, 0.00874837, 0.00583094, 0.0102777, 0.0135743, 0.0129154, 0.0155952, 0.0117733, 0.00683572, 0.0192788, 0.0176444, 0.0360699, 0.0151401, 
Deterministic State Space; 0.000215443; 0.0577936, 
Improved Split State Space; 0.000215443; 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0547943, 0.0569575, 0.0577936, 0.0576276, 0.0577936, 0.0576276, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0565053, 0.0577936, 0.0576276, 0.0574615, 0.0582631, 0.0576276, 0.0583167, 0.0576276, 0.0569154, 0.0569575, 0.0562631, 0.0576276, 0.0569154, 0.0562989, 0.0555822, 0.0562631, 0.0515466, 0.0569154, 0.0595305, 0.054596, 0.0543333, 0.0562631, 0.0564672, 0.0562631, 0.0576276, 0.0576276, 0.0562631, 0.0565053, 0.0525374, 0.054596, 0.0562631, 0.0554089, 0.054042, 0.056042, 0.0574615, 0.0584459, 0.0569575, 0.0573963, 0.0573963, 0.0552572, 0.0566901, 0.0568888, 0.0566901, 0.0573963, 0.0557455, 0.0540892, 0.0581974, 0.0514742, 0.0543444, 0.0543227, 0.049383, 0.0494465, 0.0535571, 0.0551252, 0.0511987, 0.0583501, 0.0546225, 0.0523591, 0.0504554, 0.0516379, 0.0542454, 0.0577936, 0.0577936, 0.0577936, 0.0573963, 0.0577936, 0.0577936, 0.0577936, 0.0569154, 0.0474322, 0.0576276, 0.0571566, 0.0564324, 0.0537455, 0.0515599, 0.053255, 0.0602858, 0.0586878, 0.0626372, 
Improved Exact Space; 0.000215443; 0.0353453, 0.0381423, 0.0463625, 0.0443854, 0.0510298, 0.0460429, 0.034289, 0.0493454, 0.0501736, 0.0528962, 0.0490125, 0.0461089, 0.0479266, 0.0562798, 0.046424, 0.046195, 0.0527301, 0.0481084, 0.0400353, 0.0572609, 0.0551789, 0.0473775, 0.0406769, 0.0477635, 0.0406607, 0.0384305, 0.0433886, 0.0415526, 0.0556903, 0.0592686, 0.0512759, 0.0529349, 0.0430952, 0.0486602, 0.053153, 0.0549578, 0.0490914, 0.0336037, 0.0480782, 0.0528732, 0.0500409, 0.0547168, 0.0529659, 0.0459557, 0.0427107, 0.0494412, 0.053237, 0.0507327, 0.0524047, 0.034393, 0.0502161, 0.044879, 0.0517613, 0.0429745, 0.0538882, 0.0284017, 0.0491749, 0.0426559, 0.0453806, 0.0498773, 0.0325679, 0.0515499, 0.0434456, 0.0379146, 0.0535447, 0.0491231, 0.0382421, 0.0477802, 0.0335103, 0.048737, 0.0483442, 0.0457453, 0.0429568, 0.0505873, 0.0302807, 0.0408157, 0.0409887, 0.0349613, 0.0433264, 0.0299728, 0.0296717, 0.0462664, 0.0427974, 0.0493067, 0.0517105, 0.0470018, 0.0520367, 0.0566901, 0.0522805, 0.0501724, 0.0454751, 0.0479392, 0.048643, 0.0426735, 0.0457268, 0.0436871, 0.0401367, 0.0525679, 0.0454745, 0.044822, 
Point State Space; 0.000215443; 0.00195674, 0.000492419, 0.00198564, 0.00198459, 4.18745e-06, 1.41796e-05, 3.21936e-05, 0.00198185, 1.81103e-05, 2.04201e-05, 0.00193761, 0.00198941, 0.00197738, 1.94372e-05, 3.27801e-06, 0.000131291, 2.35782e-05, 2.02709e-05, 0.00193638, 0.00393264, 0.00194716, 0.00190908, 0.00196816, 0.00352921, 0.00185563, 2.33431e-05, 0.00418739, 0.00384656, 0.00366087, 1.39993e-06, 0.000152417, 0.00199548, 4.85805e-08, 0.00199827, 0.000122088, 0.00199992, 0.00198927, 0.00199965, 0.00199621, 0.001998, 0.0038709, 0.0023657, 0.00396317, 0.00314768, 0.00356924, 0.00387252, 0.00490968, 0.00199919, 0.00390397, 0.00703738, 0.00519232, 0.00578236, 0.00557819, 0.00527062, 0.00336451, 0.00378326, 0.00514504, 0.00739903, 0.00653975, 0.0047313, 0.0115809, 0.00595046, 0.00304058, 0.0052062, 0.00373729, 0.0056325, 0.00554199, 0.00708103, 0.00624635, 0.00511661, 0.00447208, 0.00298383, 0.00627333, 0.00456391, 0.0102095, 0.00692405, 0.00506553, 0.00607681, 0.00439465, 0.00627863, 0.0171358, 0.00735995, 0.0058125, 0.00628613, 0.00678078, 0.00750097, 0.00697945, 0.00719022, 0.00808494, 0.00722591, 0.00631614, 0.011646, 0.012974, 0.00682194, 0.023959, 0.00647763, 0.00906113, 0.00600453, 0.0181854, 0.00601278, 
Grid State Space; 0.000464159; 0.0576144, 0.0585588, 0.0625347, 0.0513742, 0.0584909, 0.0623456, 0.0605222, 0.0593101, 0.0550569, 0.0627564, 0.056247, 0.0599179, 0.0642009, 0.0597176, 0.0601527, 0.0615221, 0.0586246, 0.061405, 0.0554793, 0.0622985, 0.0534957, 0.0576761, 0.0551924, 0.0587511, 0.0550392, 0.0565763, 0.0577345, 0.0485357, 0.0598704, 0.0618758, 0.0569432, 0.0566174, 0.0619201, 0.0573669, 0.0620513, 0.0532331, 0.0583812, 0.0625995, 0.0612698, 0.0597842, 0.0601284, 0.0578396, 0.0626554, 0.0614856, 0.063234, 0.060997, 0.0616313, 0.0619586, 0.0596167, 0.0605036, 0.0625765, 0.061455, 0.0620663, 0.0597704, 0.060388, 0.0580706, 0.0518758, 0.0593256, 0.052066, 0.0600706, 0.0617865, 0.0593502, 0.0578591, 0.0591813, 0.060115, 0.0585404, 0.0560295, 0.0626422, 0.051669, 0.0599586, 0.0611959, 0.03418, 0.0608396, 0.0574732, 0.0596511, 0.0592688, 0.0550649, 0.0606521, 0.0486483, 0.0585062, 0.0586049, 0.0600388, 0.0613466, 0.0613823, 0.0587685, 0.0592859, 0.0589212, 0.0614031, 0.0599808, 0.0615848, 0.0609157, 0.0603292, 0.0607097, 0.0629942, 0.0593501, 0.058611, 0.0634144, 0.0616928, 0.0617325, 0.0496083, 
Grid State Exact; 0.000464159; 0.00576909, 0.0131987, 0.0133215, 0.00695843, 0.00954775, 0.0285744, 0.00553856, 0.0094895, 0.0176984, 0.00958338, 0.0113772, 0.0105705, 0.0160046, 0.0122272, 0.012169, 0.00739448, 0.013375, 0.0082549, 0.0150195, 0.00927985, 0.0120685, 0.0260746, 0.0106568, 0.0156194, 0.0189259, 0.0143539, 0.0112743, 0.0135883, 0.00990187, 0.00951756, 0.013974, 0.0120233, 0.0150611, 0.00866249, 0.0157553, 0.0103357, 0.0239757, 0.00732751, 0.0154819, 0.0200057, 0.0193752, 0.0175858, 0.00878783, 0.017138, 0.00757535, 0.0149627, 0.0131946, 0.0163717, 0.0107034, 0.023769, 0.0108057, 0.0151659, 0.0134726, 0.0219404, 0.0186924, 0.0136094, 0.0124187, 0.0213382, 0.0183823, 0.0292673, 0.0173844, 0.0158969, 0.0149886, 0.0187277, 0.0156425, 0.0202567, 0.0175526, 0.0172805, 0.015584, 0.0292459, 0.0344136, 0.0225321, 0.0217586, 0.00994362, 0.0318971, 0.0273244, 0.0351036, 0.00935457, 0.0313586, 0.0145823, 0.0229402, 0.00469286, 0.00901419, 0.0305366, 0.0188492, 0.0262269, 0.010028, 0.0187425, 0.0209777, 0.0134353, 0.0133794, 0.0104087, 0.0115402, 0.00867423, 0.0140423, 0.0296013, 0.0215649, 0.0221394, 0.0144402, 0.016583, 
Deterministic State Space; 0.000464159; 0.0577936, 
Improved Split State Space; 0.000464159; 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0577936, 0.0577936, 0.0576276, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0569154, 0.0577936, 0.0577936, 0.0574615, 0.0551566, 0.0555822, 0.0569575, 0.0545657, 0.0573963, 0.0576276, 0.0572401, 0.0576276, 0.0557585, 0.0576276, 0.0576276, 0.0573788, 0.054042, 0.056596, 0.0576276, 0.0567943, 0.0569575, 0.0552641, 0.0552149, 0.0586839, 0.0547505, 0.054596, 0.0576276, 0.0593148, 0.0573148, 0.0526712, 0.0566901, 0.0560962, 0.0538951, 0.0574089, 0.0527858, 0.0582218, 0.051421, 0.0544539, 0.0564002, 0.0563075, 0.0583167, 0.0562806, 0.0549894, 0.0570434, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0576276, 0.0570487, 0.0555822, 0.0569575, 0.054596, 0.0566839, 0.0557649, 0.0563172, 0.0547296, 0.0540977, 0.0627887, 0.0585369, 0.063188, 
Improved Exact Space; 0.000464159; 0.0456461, 0.0566901, 0.0331036, 0.0340409, 0.0562989, 0.0527301, 0.0524146, 0.0409034, 0.0396386, 0.0407242, 0.0500812, 0.0471096, 0.0529349, 0.0400692, 0.046424, 0.056648, 0.0515018, 0.0489086, 0.0517377, 0.0487132, 0.0572858, 0.051143, 0.0472748, 0.0382419, 0.0374894, 0.0533154, 0.0399562, 0.0346697, 0.0563123, 0.0592686, 0.039735, 0.0481084, 0.0457268, 0.0470897, 0.0346868, 0.0402224, 0.0355759, 0.0493454, 0.0461089, 0.0551789, 0.0542689, 0.0493416, 0.0526305, 0.0544351, 0.0477592, 0.0505735, 0.0449439, 0.054689, 0.0512759, 0.04973, 0.0436079, 0.032924, 0.044241, 0.043142, 0.0480809, 0.049946, 0.034289, 0.0395608, 0.0428467, 0.0369357, 0.0424138, 0.0493093, 0.0480378, 0.0508094, 0.0555188, 0.0494412, 0.0394226, 0.0484711, 0.0427033, 0.0439797, 0.048699, 0.0379146, 0.0377955, 0.0479651, 0.0414275, 0.0349613, 0.0480909, 0.0443326, 0.0460429, 0.0390925, 0.0412965, 0.0332783, 0.0565053, 0.0474291, 0.0462664, 0.0384305, 0.055495, 0.043095, 0.0542391, 0.0388718, 0.0346463, 0.0429745, 0.0341774, 0.0477206, 0.0390873, 0.0543293, 0.0445831, 0.0516198, 0.0452019, 0.0400259, 
Point State Space; 0.000464159; 0.00195674, 0.00198564, 0.00198471, 0.00393236, 0.00384656, 0.00196842, 4.85805e-08, 0.00198941, 0.00193761, 0.00198185, 0.00352921, 0.000122088, 0.000152417, 3.27801e-06, 1.39993e-06, 0.00197738, 0.00366503, 2.33431e-05, 0.00519232, 1.81103e-05, 0.000131291, 0.00194716, 0.00193638, 1.41796e-05, 2.02709e-05, 0.0023657, 0.00490968, 0.00418739, 0.00199992, 0.00199548, 0.00199624, 0.00527219, 0.001998, 0.00198927, 0.0019983, 0.00560552, 0.00336451, 0.00199919, 0.0052062, 0.00357277, 0.00378326, 0.00578236, 0.00514504, 0.0072894, 0.00598693, 0.00653975, 0.00396317, 2.04201e-05, 3.21936e-05, 0.00298383, 2.35782e-05, 0.00390397, 0.00314768, 1.94372e-05, 0.000492419, 0.00447208, 4.18745e-06, 0.00190908, 0.00739903, 0.00708103, 0.00185563, 0.0055945, 0.00456551, 0.00629882, 0.00439465, 0.0102095, 0.00692405, 0.00624635, 0.00511661, 0.00304058, 0.00199965, 0.00373729, 0.00387144, 0.00627333, 0.00808494, 0.00387252, 0.00563291, 0.0058125, 0.00719022, 0.00473668, 0.00627863, 0.0115809, 0.00506553, 0.00736482, 0.00607681, 0.00678078, 0.00722591, 0.012974, 0.00750319, 0.00600453, 0.00682194, 0.00631614, 0.0116357, 0.00697523, 0.0171358, 0.023959, 0.00653788, 0.00906113, 0.0181854, 0.00601278, 
Grid State Space; 0.001; 0.0623448, 0.0616224, 0.063205, 0.0607244, 0.0610287, 0.0610583, 0.0630204, 0.0620694, 0.0627054, 0.0627987, 0.0612981, 0.0609653, 0.0628118, 0.0564304, 0.0627987, 0.0626304, 0.061405, 0.062403, 0.0611327, 0.0597768, 0.0603588, 0.0626554, 0.062802, 0.060997, 0.0585628, 0.0533276, 0.0584316, 0.0576502, 0.0602562, 0.0628816, 0.0631413, 0.061092, 0.0608774, 0.0544343, 0.0626554, 0.0611135, 0.0629777, 0.0571749, 0.0626261, 0.0614415, 0.0599969, 0.0596201, 0.0620053, 0.0618225, 0.0624346, 0.0539699, 0.0627079, 0.0628462, 0.0553772, 0.0612897, 0.0615367, 0.0607062, 0.0559231, 0.0562051, 0.0629531, 0.0609186, 0.0607442, 0.0611643, 0.0604914, 0.0604909, 0.0600668, 0.0564453, 0.0610889, 0.0627848, 0.0568304, 0.060997, 0.0612311, 0.059753, 0.0613951, 0.0610561, 0.0630542, 0.0557183, 0.0611892, 0.0613502, 0.0607855, 0.0607912, 0.0609349, 0.0535535, 0.0625111, 0.0590501, 0.0639677, 0.0545131, 0.0547391, 0.0601337, 0.0626409, 0.0626628, 0.0549714, 0.0627057, 0.0579921, 0.0615073, 0.0622169, 0.0611397, 0.0599081, 0.0633487, 0.057928, 0.0625111, 0.0629531, 0.0621324, 0.0580367, 0.0614661, 
Grid State Exact; 0.001; 0.0135103, 0.00961981, 0.0157185, 0.0112377, 0.0138477, 0.0170873, 0.011511, 0.0190252, 0.0169821, 0.0306925, 0.0227474, 0.0136513, 0.0148031, 0.0113671, 0.035234, 0.0128133, 0.0148155, 0.0172147, 0.0197543, 0.0129193, 0.0112758, 0.0244357, 0.0117216, 0.0188751, 0.0176411, 0.0214476, 0.0185399, 0.0131607, 0.0150111, 0.0295219, 0.0167922, 0.0178358, 0.00898305, 0.0177857, 0.0197924, 0.0152185, 0.0175782, 0.0286414, 0.0128758, 0.0119093, 0.0154333, 0.0167317, 0.0154691, 0.0149404, 0.0129468, 0.0206042, 0.023075, 0.0219228, 0.0221523, 0.0238282, 0.0144789, 0.024126, 0.0131572, 0.0233484, 0.0207885, 0.0147777, 0.0255244, 0.0332523, 0.0192622, 0.0253463, 0.0264398, 0.0230209, 0.0140664, 0.020812, 0.0252545, 0.0241351, 0.0294621, 0.0246825, 0.0211875, 0.0163442, 0.0169732, 0.0238893, 0.0246777, 0.0410009, 0.0229124, 0.0316887, 0.029178, 0.040723, 0.0362818, 0.0243296, 0.032386, 0.0232589, 0.0522187, 0.0120501, 0.0473804, 0.0192622, 0.0108735, 0.0302064, 0.0172635, 0.0160639, 0.0205617, 0.0154343, 0.0211817, 0.0211778, 0.0304661, 0.0356798, 0.0308236, 0.0166946, 0.0385014, 0.0437935, 
Deterministic State Space; 0.001; 0.0577936, 
Improved Split State Space; 0.001; 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0576276, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0565053, 0.0576276, 0.0567943, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0569575, 0.0552897, 0.0576276, 0.0576276, 0.0576276, 0.0562631, 0.0569575, 0.0563333, 0.0569154, 0.0576276, 0.0557902, 0.0556216, 0.0566901, 0.0533154, 0.0577936, 0.0544588, 0.0573963, 0.0577936, 0.0546082, 0.0500661, 0.0577936, 0.0555827, 0.0555822, 0.0560962, 0.0577936, 0.0577936, 0.0576276, 0.0569575, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0582631, 0.0576276, 0.0576276, 0.0576276, 0.0577936, 0.0585386, 0.0583379, 
Improved Exact Space; 0.001; 0.0424869, 0.0393719, 0.0563333, 0.0553905, 0.0458046, 0.0526712, 0.053164, 0.0542118, 0.0506639, 0.0527301, 0.042177, 0.0567943, 0.0474716, 0.0472677, 0.0455764, 0.0442604, 0.0516032, 0.0419953, 0.0515577, 0.050059, 0.0498856, 0.0494716, 0.0487724, 0.0468389, 0.0561102, 0.0492212, 0.0458639, 0.0551939, 0.0504539, 0.0428958, 0.053807, 0.0357187, 0.0494184, 0.0553126, 0.052995, 0.037482, 0.0480905, 0.0431952, 0.0471702, 0.0523733, 0.0461642, 0.0401807, 0.0519615, 0.0363373, 0.0579568, 0.043129, 0.0519806, 0.0555342, 0.0547536, 0.0466315, 0.0396597, 0.0381666, 0.0500216, 0.0512693, 0.0558339, 0.0509979, 0.0497401, 0.0513921, 0.0541861, 0.0510602, 0.0542608, 0.0532599, 0.051264, 0.0477062, 0.0405565, 0.0506591, 0.0311189, 0.044666, 0.0505015, 0.0382201, 0.0460804, 0.0432679, 0.0436429, 0.0485949, 0.0414593, 0.0477314, 0.0473809, 0.0523495, 0.0400146, 0.04156, 0.0491588, 0.045021, 0.0306703, 0.0430255, 0.035087, 0.0467152, 0.0392367, 0.0452286, 0.0357625, 0.0481767, 0.0372678, 0.0398724, 0.0507107, 0.0499745, 0.052448, 0.0401311, 0.0471105, 0.0366771, 0.0428111, 0.0439609, 
Point State Space; 0.001; 0.00366503, 0.00357277, 0.00195674, 0.00352921, 0.00199965, 0.00198471, 0.00473668, 0.00198564, 0.0023657, 0.00378326, 0.00560552, 0.00197738, 0.000492419, 0.00511661, 0.00199624, 0.00198941, 0.00393264, 0.00519232, 1.94372e-05, 1.81103e-05, 1.39993e-06, 0.000122088, 0.00199831, 4.18745e-06, 0.00314768, 0.001982, 0.00624635, 0.00708103, 0.00199548, 0.000152417, 0.00196842, 0.00384656, 2.04201e-05, 0.00185563, 0.00198927, 2.33431e-05, 0.00418739, 0.00491147, 4.85805e-08, 0.00194716, 0.00193761, 0.00653975, 0.001998, 0.00719022, 0.00396302, 0.00304058, 0.00598693, 0.00193638, 0.00628613, 0.00808494, 1.41796e-05, 0.0052062, 0.00199919, 0.0102095, 2.35782e-05, 0.000131291, 0.00447208, 0.0072894, 0.00627863, 0.00514265, 0.00439465, 0.00298383, 0.00692642, 0.00390397, 0.00739903, 0.00563291, 0.00373729, 0.00627333, 0.0058125, 0.00336451, 0.00527219, 0.00199992, 0.00678078, 0.00578236, 0.00722591, 3.21936e-05, 0.011646, 0.00190908, 3.27801e-06, 0.00387144, 0.00750319, 0.012974, 0.00387252, 0.00630113, 2.02709e-05, 0.00607681, 0.00736482, 0.00456551, 0.0055945, 0.00506553, 0.0115809, 0.00682194, 0.00697945, 0.00600453, 0.00653788, 0.023959, 0.00906113, 0.0171358, 0.00601278, 0.0181854, 
Grid State Space; 0.00215443; 0.0626726, 0.0624929, 0.0593095, 0.0628406, 0.062813, 0.0585214, 0.0626554, 0.063092, 0.0614828, 0.0635871, 0.0623232, 0.0618524, 0.061405, 0.0628649, 0.0629532, 0.0614159, 0.0600145, 0.0629938, 0.0633539, 0.063003, 0.0585214, 0.0606712, 0.0619658, 0.0626554, 0.0628819, 0.0627923, 0.0628015, 0.060997, 0.0619558, 0.0622282, 0.0627952, 0.0617064, 0.0624338, 0.0625373, 0.062598, 0.0615527, 0.0607763, 0.0628976, 0.0626554, 0.0628406, 0.0626554, 0.0635871, 0.0624296, 0.0629534, 0.0616202, 0.062017, 0.0626554, 0.0629531, 0.0628649, 0.060997, 0.0616224, 0.0621869, 0.0638, 0.0611447, 0.0626554, 0.0620365, 0.0625794, 0.0626554, 0.0609787, 0.0626554, 0.0621477, 0.0631189, 0.0622707, 0.0631189, 0.0622282, 0.0627703, 0.0626554, 0.0624338, 0.0627388, 0.0626369, 0.0626554, 0.0626554, 0.0608902, 0.0625794, 0.0626554, 0.0627952, 0.0624338, 0.0624338, 0.0599857, 0.062044, 0.060997, 0.0627952, 0.0617803, 0.0631189, 0.0616935, 0.0604803, 0.062598, 0.0625289, 0.0626554, 0.0626554, 0.0629437, 0.0626356, 0.0629437, 0.0647398, 0.0615583, 0.0628728, 0.0634257, 0.0606646, 0.0626554, 0.0632943, 
Grid State Exact; 0.00215443; 0.0225637, 0.0196409, 0.0404018, 0.0291531, 0.0298292, 0.0245938, 0.0324663, 0.0356743, 0.0209964, 0.0268913, 0.0280116, 0.0261931, 0.0363814, 0.0401022, 0.0209342, 0.0376241, 0.0251169, 0.0441843, 0.0303625, 0.0244146, 0.0192251, 0.0262489, 0.0211979, 0.0278081, 0.0455605, 0.0514148, 0.0219282, 0.0460057, 0.0278994, 0.0258109, 0.0384748, 0.0198632, 0.0376111, 0.0310122, 0.0200266, 0.0315552, 0.0293663, 0.0294139, 0.0281392, 0.0370655, 0.0422072, 0.0285248, 0.0289043, 0.0391148, 0.0305368, 0.0333075, 0.0388885, 0.0303015, 0.0323014, 0.0294054, 0.0292548, 0.0199933, 0.0282199, 0.0183311, 0.043342, 0.0342227, 0.0189145, 0.0290052, 0.0459453, 0.045199, 0.0368724, 0.0224491, 0.0213776, 0.037259, 0.0432779, 0.0306297, 0.0454157, 0.0312969, 0.0261054, 0.0491299, 0.0451101, 0.0410599, 0.0506993, 0.0221676, 0.0329278, 0.0445348, 0.042898, 0.0385697, 0.0420852, 0.0470553, 0.0442943, 0.0459869, 0.0473441, 0.0405057, 0.0251256, 0.0497336, 0.0422296, 0.0291347, 0.0375673, 0.0214642, 0.0180832, 0.0412014, 0.0307518, 0.0356767, 0.0319344, 0.0206138, 0.0216684, 0.0350845, 0.0430278, 0.0220192, 
Deterministic State Space; 0.00215443; 0.0577936, 
Improved Split State Space; 0.00215443; 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0565053, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0565053, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0576276, 0.0569154, 0.0569154, 0.0576276, 0.0576276, 0.0576276, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0577936, 0.0576276, 0.0595431, 0.0576276, 0.0569154, 0.0569154, 0.0577936, 
