Algorithm;Hyperparameter (C);Values
Grid State Space; 0.000215443; 0.047123, 0.103988, 0.0464266, 0.0408861, 0.0408622, 0.0474054, 0.0629871, 0.0490207, 0.040855, 0.0541026, 0.0472342, 0.0477503, 0.04087, 0.0487622, 0.0469547, 0.0408627, 0.0325283, 0.0474167, 0.0476999, 0.0473185, 0.0455827, 0.0408349, 0.0471137, 0.04087, 0.0445677, 0.0476166, 0.0470706, 0.0468792, 0.0654378, 0.0569879, 0.0473125, 0.0473002, 0.0408631, 0.0473403, 0.0473044, 0.0476883, 0.0408706, 0.0469005, 0.0408554, 0.0407607, 0.0473769, 0.0462402, 0.053676, 0.0458141, 0.0424049, 0.0597927, 0.0464778, 0.040767, 0.0462314, 0.040863, 0.0470308, 0.0467991, 0.0374277, 0.0581583, 0.0406307, 0.0453205, 0.0445157, 0.046859, 0.0489745, 0.0655461, 0.0428898, 0.0481255, 0.0497097, 0.0768588, 0.0532842, 0.0466275, 0.0873726, 0.0495442, 0.0468099, 0.0403117, 0.0876229, 0.0538528, 0.048163, 0.0478071, 0.0670281, 0.0473799, 0.0712945, 0.0507443, 0.0522931, 0.0471961, 0.0501445, 0.0471294, 0.301048, 0.0476505, 0.0431315, 0.0475872, 0.0453037, 0.0500097, 0.0408392, 0.0469097, 0.0407596, 0.0463361, 0.0652126, 0.0457701, 0.0756762, 0.0478071, 0.047993, 0.0799203, 0.301048, 0.26381, 
Grid State Exact; 0.000215443; 0.0165151, 0.0351041, 0.0389871, 0.0328673, 0.0361452, 0.0256504, 0.0234137, 0.0316585, 0.0327796, 0.0313659, 0.0163709, 0.0244189, 0.0235738, 0.032279, 0.0165198, 0.0321226, 0.0246986, 0.0194867, 0.0314988, 0.0324168, 0.0280344, 0.0237629, 0.0269666, 0.0389536, 0.0318552, 0.0374384, 0.0245752, 0.0296398, 0.0242333, 0.023686, 0.0274102, 0.016496, 0.0329133, 0.0391631, 0.0417695, 0.0393929, 0.0377099, 0.0229959, 0.0385699, 0.0164984, 0.0374736, 0.0378809, 0.023022, 0.0243016, 0.0312744, 0.0308674, 0.0323748, 0.0376517, 0.0322931, 0.0359953, 0.0315565, 0.0511291, 0.0234534, 0.0329006, 0.0164194, 0.0381996, 0.0385837, 0.0290915, 0.0362665, 0.0163306, 0.0326984, 0.0288743, 0.037567, 0.0353677, 0.0363633, 0.0321866, 0.0325244, 0.0363935, 0.0307314, 0.0239983, 0.0318304, 0.031083, 0.0359535, 0.0350749, 0.0300483, 0.0362179, 0.0164999, 0.0391088, 0.0292611, 0.0236682, 0.029965, 0.0855724, 0.0420331, 0.0369461, 0.0236991, 0.0244365, 0.0235947, 0.022259, 0.0163919, 0.0307716, 0.0165083, 0.0312833, 0.0164578, 0.0316976, 0.0164398, 0.0369883, 0.0163649, 0.0349321, 0.0390575, 0.0239994, 
Deterministic State Space; 0.000215443; 0.0872441, 
Improved Split State Space; 0.000215443; 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0944776, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.0795892, 0.0935649, 0.086586, 0.086586, 0.086586, 0.0872441, 0.0861918, 0.0994345, 0.084716, 0.0851429, 0.0906574, 0.08508, 0.0858644, 0.0761692, 0.0858644, 0.086586, 0.0813207, 0.0872441, 0.150656, 0.161493, 0.125043, 0.158157, 0.178316, 0.14689, 0.147286, 0.124761, 0.132998, 0.136429, 0.143417, 0.131534, 0.139859, 0.132998, 0.14689, 0.139859, 0.139944, 0.15049, 0.139859, 0.132998, 0.162921, 0.136429, 0.178121, 0.16296, 0.124678, 0.16296, 0.136429, 0.17054, 0.15925, 0.149195, 0.174251, 0.1705, 0.174409, 0.166631, 0.15049, 0.16675, 0.15925, 0.15925, 0.157586, 0.155539, 0.143665, 0.174251, 0.129525, 0.174251, 0.157012, 0.178238, 0.174173, 0.155539, 0.16675, 0.155539, 0.16296, 0.157862, 0.16296, 0.1705, 0.16296, 0.16296, 0.155539, 0.16296, 0.17433, 0.17038, 0.155539, 0.14672, 0.155539, 0.16667, 0.155539, 0.17038, 0.155539, 0.178121, 0.155539, 0.17038, 0.16667, 0.155539, 
Improved Exact Space; 0.000215443; 0.118187, 0.136657, 0.0662594, 0.083305, 0.13067, 0.061366, 0.0834082, 0.0746599, 0.116146, 0.0888893, 0.100493, 0.0969627, 0.179348, 0.0632437, 0.094662, 0.10569, 0.101478, 0.0808136, 0.0818836, 0.0587244, 0.079697, 0.14499, 0.141599, 0.182425, 0.100888, 0.0874514, 0.1062, 0.0978087, 0.080813, 0.0871483, 0.13324, 0.173865, 0.0928378, 0.117558, 0.135432, 0.12808, 0.126979, 0.137096, 0.0679611, 0.125678, 0.135485, 0.12202, 0.102623, 0.0898825, 0.0751172, 0.0940694, 0.119494, 0.187668, 0.0906724, 0.142548, 0.142002, 0.113612, 0.122632, 0.082856, 0.117782, 0.148596, 0.148616, 0.131044, 0.0804924, 0.0769095, 0.116439, 0.144035, 0.113315, 0.118761, 0.0966792, 0.111236, 0.168227, 0.115889, 0.106292, 0.0753754, 0.104249, 0.0714143, 0.114937, 0.117221, 0.0691625, 0.151459, 0.111966, 0.136686, 0.169748, 0.139292, 0.154602, 0.109129, 0.0670243, 0.127071, 0.113365, 0.102245, 0.129774, 0.0935558, 0.129711, 0.139137, 0.214235, 0.11473, 0.106561, 0.102725, 0.130872, 0.163891, 0.189963, 0.154561, 0.120623, 0.198196, 
Point State Space; 0.000215443; 0.00033166, 0.000635484, 1.04339e-05, 1.26855e-05, 1.90802e-06, 5.43021e-06, 5.10241e-05, 1.8979e-05, 3.29811e-06, 2.57219e-06, 3.3846e-06, 4.18745e-06, 0.000141081, 7.26476e-05, 1.92477e-08, 1.26542e-05, 0.00826307, 0.00826287, 1.86727e-05, 8.76925e-05, 0.00826233, 0.00820644, 0.00826154, 0.00825849, 0.00826101, 0.00824516, 0.00824317, 0.0082381, 0.0164706, 0.0082514, 0.00825147, 0.00825107, 0.00826024, 0.0081972, 0.0242749, 0.0164193, 0.0232892, 0.0163095, 0.0228531, 0.0152814, 0.0241902, 0.0162254, 0.00825752, 0.0159856, 0.0239591, 0.0242903, 0.0233144, 0.00826438, 0.00824825, 0.0264253, 0.00801737, 0.00817007, 0.00809735, 0.0164414, 0.0163076, 0.00809304, 0.0242249, 0.00818354, 0.0232016, 0.0156402, 0.00826352, 0.00783396, 0.0164224, 0.00826259, 0.00825908, 0.0163059, 0.0161949, 0.0153953, 0.0234872, 0.0162814, 0.0160774, 0.0082644, 0.00825911, 0.00826036, 0.0161557, 0.0161726, 0.00825501, 0.0164729, 0.0243591, 0.014781, 0.00826366, 0.0320912, 0.0165074, 0.00826438, 0.00826107, 0.016381, 0.00826078, 0.0240529, 0.0209833, 0.0246195, 0.0164603, 0.0164579, 0.0138475, 0.030831, 0.012715, 0.0209232, 0.0136325, 0.0320012, 0.0248719, 0.0333338, 
Grid State Space; 0.000464159; 0.0298591, 0.0341285, 0.0477831, 0.0476194, 0.0479282, 0.0471513, 0.0474983, 0.0590948, 0.0476496, 0.0477535, 0.0475549, 0.0755295, 0.0476991, 0.0475921, 0.0503269, 0.0479031, 0.0408153, 0.0598321, 0.0490765, 0.0722143, 0.0503483, 0.047665, 0.0609348, 0.0516256, 0.0605205, 0.0475527, 0.0440723, 0.0476431, 0.0474682, 0.0487427, 0.0476182, 0.054075, 0.0408394, 0.0502648, 0.0475321, 0.0478343, 0.0475673, 0.0467755, 0.0534107, 0.0683841, 0.0507016, 0.0476756, 0.0475343, 0.0474014, 0.0558808, 0.0408153, 0.0475977, 0.0480227, 0.0476633, 0.0476451, 0.0468212, 0.0476715, 0.0475638, 0.0408239, 0.0436318, 0.0408229, 0.0408234, 0.0476185, 0.110497, 0.0531879, 0.0430381, 0.0443728, 0.0421704, 0.0406025, 0.0407087, 0.0692547, 0.0652014, 0.040625, 0.0475046, 0.0474568, 0.0466426, 0.0508618, 0.0912251, 0.0553095, 0.0535823, 0.0527918, 0.0510444, 0.0481753, 0.0515507, 0.0502635, 0.0489751, 0.0363144, 0.0341406, 0.0536964, 0.0464051, 0.0475018, 0.040709, 0.04708, 0.0463613, 0.283607, 0.0405982, 0.0411266, 0.0502812, 0.288701, 0.301048, 0.0479049, 0.301048, 0.0480481, 0.0491867, 0.0472755, 
Grid State Exact; 0.000464159; 0.0235786, 0.0421172, 0.0390692, 0.023993, 0.0313227, 0.0370858, 0.0319057, 0.0396506, 0.0280947, 0.0350781, 0.0323026, 0.0164194, 0.0246486, 0.0165083, 0.0314497, 0.0165112, 0.0430559, 0.0235738, 0.0318693, 0.024603, 0.0374208, 0.0306925, 0.0319208, 0.0424455, 0.0343675, 0.0164617, 0.0164527, 0.0391725, 0.0335879, 0.021197, 0.0246735, 0.0412566, 0.0241316, 0.0165182, 0.0163498, 0.0246211, 0.0374384, 0.0324034, 0.0324256, 0.0316976, 0.0164311, 0.0246549, 0.0323142, 0.0361573, 0.0377996, 0.0356846, 0.0340036, 0.0511291, 0.0194867, 0.0359163, 0.0318946, 0.0399041, 0.0372113, 0.0323447, 0.0164892, 0.0326376, 0.0238525, 0.0305935, 0.0322145, 0.0362017, 0.0362793, 0.0321433, 0.0165234, 0.0243907, 0.0385173, 0.0246853, 0.0304888, 0.0319173, 0.022259, 0.0324363, 0.0163236, 0.024631, 0.0245261, 0.0387523, 0.0404628, 0.0845877, 0.0389546, 0.0362665, 0.023424, 0.0368517, 0.0379171, 0.0161165, 0.0369189, 0.0201645, 0.0164963, 0.0365221, 0.0216392, 0.0374656, 0.0390983, 0.0306843, 0.0246626, 0.0325981, 0.037417, 0.0162558, 0.0164642, 0.03281, 0.0163756, 0.0373758, 0.0367552, 0.0331598, 
Deterministic State Space; 0.000464159; 0.0872441, 
Improved Split State Space; 0.000464159; 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.086586, 0.086586, 0.0872441, 0.0872441, 0.086586, 0.0872441, 0.086586, 0.086586, 0.0888485, 0.086586, 0.0872441, 0.0819788, 0.0858644, 0.101237, 0.0939961, 0.0858644, 0.0872441, 0.106454, 0.086586, 0.0819788, 0.0881439, 0.086586, 0.086586, 0.104539, 0.115044, 0.128116, 0.121492, 0.154172, 0.134567, 0.139944, 0.146975, 0.14689, 0.126123, 0.15049, 0.154006, 0.182068, 0.15049, 0.178159, 0.132998, 0.16675, 0.17054, 0.1705, 0.143459, 0.14329, 0.14329, 0.186015, 0.1705, 0.14329, 0.164328, 0.132998, 0.139944, 0.16675, 0.1705, 0.143417, 0.16675, 0.14329, 0.15925, 0.178121, 0.143417, 0.14672, 0.16296, 0.16675, 0.16667, 0.174251, 0.155539, 0.14329, 0.16296, 0.16667, 0.198084, 0.16651, 0.155539, 0.14329, 0.15925, 0.155539, 0.16675, 0.15925, 0.17038, 0.155539, 0.16667, 0.17038, 0.17038, 0.16667, 0.17038, 0.155539, 0.178121, 0.17038, 0.155539, 0.151829, 0.155539, 0.17038, 0.16296, 0.155539, 0.155539, 0.155539, 0.155539, 0.155539, 
Improved Exact Space; 0.000464159; 0.0765181, 0.103502, 0.105818, 0.11656, 0.121591, 0.0653771, 0.0702818, 0.0812897, 0.0791996, 0.0700526, 0.0733593, 0.095763, 0.062226, 0.0670243, 0.0858644, 0.0708985, 0.143751, 0.182425, 0.0888893, 0.120918, 0.082856, 0.109981, 0.14283, 0.117782, 0.136767, 0.144062, 0.0907702, 0.121066, 0.13324, 0.102245, 0.116146, 0.115889, 0.135432, 0.127034, 0.124055, 0.214235, 0.111236, 0.141599, 0.113024, 0.138369, 0.146729, 0.119795, 0.133455, 0.123388, 0.130761, 0.079697, 0.114937, 0.107154, 0.0902886, 0.156464, 0.192459, 0.103688, 0.0935558, 0.167508, 0.0973273, 0.113315, 0.111336, 0.111213, 0.135485, 0.133011, 0.140587, 0.131044, 0.0966792, 0.0691625, 0.129711, 0.166204, 0.154396, 0.15642, 0.0961585, 0.11473, 0.143977, 0.110223, 0.127593, 0.114978, 0.15646, 0.136686, 0.157694, 0.170755, 0.0777805, 0.102623, 0.061366, 0.185066, 0.0816367, 0.110082, 0.113365, 0.0722963, 0.124645, 0.134615, 0.111302, 0.126358, 0.113612, 0.150843, 0.106561, 0.126051, 0.0714143, 0.103058, 0.15642, 0.150491, 0.149942, 0.109801, 
Point State Space; 0.000464159; 1.90802e-06, 1.26855e-05, 1.04339e-05, 0.00820754, 3.29811e-06, 0.000141081, 0.00033166, 0.000635484, 1.26542e-05, 0.00826287, 0.00820644, 0.00826307, 5.43021e-06, 2.57219e-06, 3.3846e-06, 1.8979e-05, 4.18745e-06, 0.00817007, 0.00824317, 0.00825107, 0.00826024, 0.00801737, 0.00825752, 8.76925e-05, 0.00805857, 0.00809304, 0.00826233, 0.00826178, 0.00809735, 0.00825849, 0.0082514, 0.0082381, 0.00824516, 0.00825147, 7.26476e-05, 0.0164193, 0.0152814, 1.92477e-08, 0.0242903, 0.0164706, 0.0161564, 1.86727e-05, 0.0228531, 0.0162254, 0.00826101, 0.0163095, 0.00819646, 5.10241e-05, 0.0242749, 0.00824825, 0.0153953, 0.0241902, 0.0239591, 0.00826438, 0.0161557, 0.0161949, 0.016203, 0.0234872, 0.0163076, 0.00826352, 0.0233144, 0.0231534, 0.00826108, 0.00826366, 0.00825908, 0.00825911, 0.0160774, 0.0164294, 0.0232892, 0.0264253, 0.00826107, 0.0159856, 0.0242249, 0.0082644, 0.016427, 0.0165078, 0.00826036, 0.00825501, 0.00826438, 0.014781, 0.0240529, 0.0164754, 0.0243591, 0.0136325, 0.00826259, 0.0206567, 0.0162814, 0.0164603, 0.0164579, 0.020665, 0.0138475, 0.0162957, 0.0323079, 0.012715, 0.0163732, 0.0246195, 0.030831, 0.032778, 0.0248719, 0.0331886, 
Grid State Space; 0.001; 0.0478145, 0.0899382, 0.0620186, 0.0537177, 0.0539525, 0.121102, 0.047998, 0.0476698, 0.0653416, 0.0653211, 0.0478536, 0.0478284, 0.0542512, 0.0571373, 0.0490227, 0.0922221, 0.0477546, 0.0668706, 0.0478798, 0.0492716, 0.0478062, 0.0484987, 0.066238, 0.040768, 0.0541539, 0.0477788, 0.0499321, 0.0724883, 0.0714698, 0.0616573, 0.0478096, 0.0615917, 0.0504222, 0.0472024, 0.0498327, 0.0759333, 0.0408234, 0.0407904, 0.0479544, 0.0479787, 0.0478342, 0.0407735, 0.0478074, 0.047753, 0.0548509, 0.0487173, 0.0477835, 0.0462676, 0.0477542, 0.0503656, 0.0514827, 0.0477482, 0.0679804, 0.0479797, 0.0542816, 0.0478321, 0.0406016, 0.0498182, 0.0697626, 0.040798, 0.0407811, 0.0871019, 0.0495369, 0.045087, 0.0557171, 0.053446, 0.0534346, 0.0519438, 0.0522669, 0.0527587, 0.04806, 0.0525647, 0.0548285, 0.0805231, 0.0510678, 0.0531927, 0.0529838, 0.0476379, 0.0478269, 0.0968044, 0.047779, 0.0606805, 0.0644953, 0.049318, 0.047703, 0.0744737, 0.0472557, 0.0561108, 0.0407653, 0.0471482, 0.0646951, 0.0420573, 0.0408179, 0.0635884, 0.0413894, 0.0673081, 0.0528575, 0.0521619, 0.0479814, 0.301048, 
Grid State Exact; 0.001; 0.0243322, 0.0165069, 0.0164454, 0.0378658, 0.0310307, 0.0398797, 0.0385476, 0.0382036, 0.0243719, 0.0164527, 0.0164813, 0.0165175, 0.0242002, 0.0341849, 0.0380967, 0.0394355, 0.0235947, 0.0307511, 0.031623, 0.0323678, 0.0388703, 0.0164204, 0.0241316, 0.0398923, 0.0394493, 0.0365523, 0.031593, 0.0163952, 0.032279, 0.0376175, 0.0161464, 0.0372576, 0.0353359, 0.0396191, 0.0163498, 0.0334472, 0.022923, 0.0405612, 0.0164139, 0.0398684, 0.0286873, 0.0244018, 0.0237776, 0.0373621, 0.0440351, 0.0276164, 0.038711, 0.0308341, 0.0394869, 0.0322625, 0.0511291, 0.0316976, 0.0246464, 0.0256936, 0.0387489, 0.0369268, 0.038859, 0.0339187, 0.0212051, 0.0384389, 0.0396779, 0.0328267, 0.0338027, 0.0385238, 0.0316842, 0.0418234, 0.0231815, 0.0236059, 0.0270992, 0.0163756, 0.016481, 0.0302439, 0.0239481, 0.0217952, 0.03208, 0.0246207, 0.0230936, 0.0164963, 0.0242979, 0.0309701, 0.0164918, 0.0384069, 0.0164809, 0.0164996, 0.031236, 0.0386992, 0.0246951, 0.0319547, 0.0241477, 0.0236991, 0.0239877, 0.0194867, 0.0327976, 0.0321824, 0.0244437, 0.0163283, 0.0328416, 0.0242703, 0.0400821, 0.0815306, 
Deterministic State Space; 0.001; 0.0872441, 
Improved Split State Space; 0.001; 0.0872441, 0.0872441, 0.0872441, 0.100283, 0.110305, 0.10336, 0.0861918, 0.086586, 0.100013, 0.0823929, 0.086586, 0.0872441, 0.0872441, 0.0881844, 0.0945267, 0.086586, 0.0905064, 0.086586, 0.112271, 0.0833865, 0.0872441, 0.086586, 0.0928911, 0.0872441, 0.086586, 0.0872441, 0.0911411, 0.0877847, 0.139944, 0.150531, 0.14689, 0.15049, 0.190115, 0.136429, 0.136429, 0.14689, 0.136429, 0.178121, 0.14329, 0.1705, 0.174251, 0.174251, 0.17054, 0.14329, 0.178121, 0.136429, 0.178121, 0.16675, 0.16667, 0.174251, 0.139859, 0.139859, 0.143459, 0.16296, 0.15925, 0.190038, 0.16675, 0.17038, 0.17038, 0.155539, 0.17038, 0.155539, 0.16296, 0.132998, 0.155539, 0.14329, 0.16296, 0.143459, 0.155539, 0.15049, 0.17038, 0.174251, 0.155539, 0.17038, 0.17038, 0.16296, 0.16296, 0.136429, 0.16667, 0.17038, 0.163, 0.17054, 0.16296, 0.17038, 0.155539, 0.17038, 0.155539, 0.17038, 0.14329, 0.14329, 0.16296, 0.155539, 0.15925, 0.155539, 0.17433, 0.17038, 0.16667, 0.17038, 0.155539, 0.155539, 
Improved Exact Space; 0.001; 0.149075, 0.0745225, 0.0872178, 0.11985, 0.106979, 0.112958, 0.115122, 0.0827063, 0.0768091, 0.095173, 0.132619, 0.108864, 0.0858644, 0.0780196, 0.106715, 0.113024, 0.0890066, 0.0648059, 0.122672, 0.115632, 0.13324, 0.13342, 0.159706, 0.0962197, 0.115092, 0.107743, 0.133065, 0.0990278, 0.109534, 0.115119, 0.104361, 0.108344, 0.0964288, 0.141599, 0.164175, 0.0937715, 0.0795892, 0.102302, 0.0768886, 0.0890066, 0.182425, 0.131482, 0.106666, 0.201539, 0.0907702, 0.0799356, 0.106821, 0.169961, 0.0845614, 0.0979449, 0.0847176, 0.109698, 0.0984316, 0.171018, 0.11607, 0.171656, 0.141417, 0.15402, 0.150961, 0.148213, 0.150367, 0.134772, 0.084377, 0.0887705, 0.112865, 0.111236, 0.143977, 0.0994548, 0.0976641, 0.0823549, 0.14685, 0.11473, 0.15642, 0.128297, 0.124967, 0.0991487, 0.0854523, 0.0900693, 0.166501, 0.111754, 0.106368, 0.102623, 0.082856, 0.0756157, 0.165104, 0.111331, 0.121818, 0.117824, 0.102702, 0.172126, 0.120326, 0.0948449, 0.140193, 0.127171, 0.13264, 0.127593, 0.16829, 0.132956, 0.166433, 0.0723697, 
Point State Space; 0.001; 0.00820754, 0.00825147, 0.00826287, 0.00805857, 0.00826101, 0.0082514, 0.00826178, 0.00826307, 0.00826233, 0.00825752, 0.00820644, 0.00826024, 0.00817007, 1.04339e-05, 0.00801737, 0.00824825, 0.00824317, 0.00809304, 0.0163076, 0.0082381, 0.016203, 0.00825849, 0.000635484, 0.00819646, 2.57219e-06, 5.43021e-06, 4.18745e-06, 0.0164706, 3.3846e-06, 1.26855e-05, 0.0152814, 3.29811e-06, 1.26542e-05, 0.000141081, 8.76925e-05, 5.10241e-05, 1.86727e-05, 0.0159856, 0.0162254, 0.0163095, 0.0164193, 0.0228531, 1.8979e-05, 0.0161726, 0.0242249, 0.0234872, 0.0232892, 0.0138475, 0.0232016, 0.0082644, 0.016427, 0.00825107, 7.26476e-05, 0.00824516, 1.90802e-06, 0.0164414, 0.00809735, 0.0242903, 0.0233144, 0.0241902, 0.00825501, 0.00826438, 0.0162814, 0.00033166, 0.00825908, 0.0242749, 1.92477e-08, 0.0153953, 0.0239591, 0.0160774, 0.00826352, 0.00826036, 0.0163059, 0.00826259, 0.0164754, 0.00826438, 0.00826366, 0.0243591, 0.00825911, 0.00826108, 0.021201, 0.0161557, 0.0161949, 0.0264253, 0.0136325, 0.00826107, 0.014781, 0.0164579, 0.012715, 0.0164603, 0.0165078, 0.0209232, 0.0240529, 0.016381, 0.0323079, 0.032778, 0.0306286, 0.0246195, 0.0331886, 0.0248719, 
Grid State Space; 0.00215443; 0.0477504, 0.0593932, 0.0612574, 0.0564236, 0.0481218, 0.059799, 0.0495354, 0.0531871, 0.0573952, 0.0638101, 0.0767548, 0.0710328, 0.0503562, 0.08917, 0.0537948, 0.0802133, 0.0509802, 0.0496796, 0.0501864, 0.0476243, 0.0711978, 0.0839571, 0.049038, 0.0475347, 0.0505571, 0.0476075, 0.0477167, 0.0475338, 0.0477539, 0.0812864, 0.0477568, 0.0605419, 0.103079, 0.0767445, 0.0476383, 0.0668022, 0.0491202, 0.092057, 0.0607851, 0.0603895, 0.0639526, 0.0533566, 0.047567, 0.0526082, 0.0476989, 0.0717616, 0.0528266, 0.0492544, 0.0477774, 0.0475523, 0.0415281, 0.0824161, 0.0863815, 0.0628515, 0.0410211, 0.0407396, 0.0592979, 0.0522474, 0.047671, 0.0672131, 0.073706, 0.0509001, 0.089983, 0.0688217, 0.0871511, 0.0706244, 0.0531441, 0.0532171, 0.0896218, 0.053253, 0.0612607, 0.0535322, 0.0534311, 0.053053, 0.0978949, 0.063485, 0.0538402, 0.0542674, 0.0477538, 0.0543284, 0.0740686, 0.0658435, 0.0533432, 0.0738425, 0.0637378, 0.0477599, 0.0475672, 0.0494325, 0.0796047, 0.0507611, 0.0610143, 0.0514419, 0.101122, 0.0666279, 0.0649284, 0.0511016, 0.0799333, 0.0530289, 0.301048, 0.301048, 
Grid State Exact; 0.00215443; 0.02358, 0.0313659, 0.0398086, 0.0417311, 0.0393642, 0.0436024, 0.022923, 0.0247534, 0.0376141, 0.0320234, 0.0327515, 0.0458157, 0.0400304, 0.0355147, 0.0360114, 0.024574, 0.0369841, 0.0394664, 0.0359361, 0.0399528, 0.0434849, 0.0375904, 0.0387204, 0.0394884, 0.0318851, 0.038706, 0.039745, 0.0244833, 0.0329041, 0.0335811, 0.0373819, 0.0386006, 0.0383761, 0.0433376, 0.039194, 0.0284668, 0.0315804, 0.0373636, 0.0379668, 0.0404251, 0.030606, 0.0384629, 0.0345621, 0.0367435, 0.0386508, 0.0385526, 0.032429, 0.0388429, 0.0359586, 0.0468194, 0.0163283, 0.0394211, 0.0351818, 0.0334447, 0.039334, 0.0321153, 0.0384424, 0.0394241, 0.0404417, 0.0386208, 0.037609, 0.0365897, 0.0384033, 0.0401174, 0.0372257, 0.0396563, 0.0400557, 0.0363762, 0.034155, 0.0387691, 0.0439914, 0.0367402, 0.0393705, 0.0388042, 0.0636679, 0.0318274, 0.0395459, 0.0396491, 0.0338418, 0.0257471, 0.0370367, 0.0361092, 0.0317277, 0.0372557, 0.0320091, 0.0392408, 0.0476947, 0.0326266, 0.0232745, 0.0325671, 0.0382377, 0.0372383, 0.0402057, 0.0325602, 0.0415795, 0.0377885, 0.0394792, 0.0411269, 0.0402161, 0.0314343, 
Deterministic State Space; 0.00215443; 0.0872441, 
Improved Split State Space; 0.00215443; 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.0909584, 0.086586, 0.0872441, 0.0906426, 0.0872441, 0.0909963, 0.106834, 0.105148, 0.0885499, 0.086586, 0.0872441, 0.086586, 0.0911992, 0.0971991, 0.0912707, 0.100419, 0.0858644, 0.0858644, 0.0872441, 0.086586, 0.0872441, 0.0872441, 0.0872441, 0.097035, 0.0882785, 0.107009, 0.086586, 0.110131, 0.091179, 0.0868345, 0.10028, 0.109917, 0.0872441, 0.0872441, 0.0872441, 0.0872441, 0.094305, 0.109917, 0.0943687, 0.0885499, 0.086586, 0.0872441, 0.0943883, 0.110088, 0.14329, 0.14672, 0.139859, 0.16296, 0.16296, 0.17038, 0.136429, 0.155539, 0.155539, 0.17038, 0.155539, 0.155539, 0.174251, 0.155539, 0.155539, 0.16296, 0.155539, 0.17038, 0.17038, 0.16667, 0.16296, 0.16296, 0.139859, 0.155539, 0.17038, 0.17038, 0.155539, 0.155539, 0.174251, 0.17038, 0.155539, 0.155539, 0.155539, 0.17038, 0.155539, 0.155539, 0.155539, 0.155539, 0.16296, 0.16667, 0.17038, 0.155539, 0.155539, 0.155539, 0.17038, 0.155539, 0.16667, 0.155539, 0.17038, 0.155539, 0.155539, 0.155539, 
Improved Exact Space; 0.00215443; 0.0907496, 0.0830518, 0.0538445, 0.132852, 0.116423, 0.134653, 0.123337, 0.103407, 0.114325, 0.118045, 0.100772, 0.102959, 0.133065, 0.112716, 0.0707691, 0.111583, 0.143738, 0.0799441, 0.126811, 0.0978569, 0.180785, 0.119914, 0.144176, 0.108858, 0.0792799, 0.083196, 0.0892898, 0.15614, 0.08508, 0.118069, 0.151692, 0.123037, 0.0758107, 0.143001, 0.116648, 0.145376, 0.10668, 0.1221, 0.166559, 0.0826971, 0.117824, 0.0849751, 0.121894, 0.111641, 0.0768917, 0.127141, 0.118428, 0.106717, 0.15203, 0.149302, 0.119359, 0.102872, 0.0739744, 0.120099, 0.144253, 0.15638, 0.192811, 0.148374, 0.162057, 0.129184, 0.108105, 0.131131, 0.123312, 0.126118, 0.0940718, 0.0756236, 0.107847, 0.174228, 0.104119, 0.139347, 0.170825, 0.158156, 0.0849672, 0.142927, 0.148213, 0.0903856, 0.0795892, 0.0991729, 0.12853, 0.065188, 0.102623, 0.100772, 0.110217, 0.0704443, 0.122273, 0.119635, 0.0823549, 0.163056, 0.137872, 0.120931, 0.114718, 0.133457, 0.133409, 0.107506, 0.11473, 0.122258, 0.137236, 0.137936, 0.157252, 0.105457, 
Point State Space; 0.00215443; 0.0152814, 0.00824516, 0.0232892, 0.00826178, 0.00820754, 0.00825752, 0.00826024, 0.0233144, 0.016203, 0.00825147, 0.00820644, 0.0228531, 3.29811e-06, 0.00817007, 0.00826307, 0.00826233, 1.04339e-05, 0.0082381, 0.00824825, 0.0232016, 0.0164193, 0.000635484, 0.00819646, 0.00809735, 0.00809304, 0.014781, 0.00826438, 3.3846e-06, 0.00826287, 4.18745e-06, 0.0242903, 0.00801737, 0.00824317, 0.0164706, 0.0138475, 2.57219e-06, 0.0082514, 0.00805857, 0.000141081, 0.0161726, 1.26855e-05, 0.0239591, 0.0160774, 0.0153953, 0.00826352, 1.86727e-05, 0.00033166, 0.0159856, 0.00825501, 0.0164414, 0.00826366, 0.0136325, 0.00826036, 0.00825911, 0.00825908, 0.00826259, 0.0163059, 0.0162814, 0.00825107, 0.016427, 0.0082644, 0.00826108, 0.0209232, 1.92477e-08, 0.0243591, 0.0241902, 0.00826107, 0.00826438, 0.0242749, 0.0164754, 0.0234872, 0.0163076, 0.0242249, 5.43021e-06, 0.00825849, 8.76925e-05, 0.0162254, 7.26476e-05, 0.0163095, 0.012715, 0.0264253, 1.26542e-05, 0.021201, 1.8979e-05, 0.00826101, 5.10241e-05, 0.0165078, 0.0161557, 0.0161949, 0.016381, 1.90802e-06, 0.0164603, 0.032778, 0.0164579, 0.0240529, 0.0323245, 0.030831, 0.0246195, 0.0248719, 0.0333338, 
