Algorithm;Hyperparameter (C);Values
Point State Space; 0.0001; 0.000279359, 7.24426e-05, 0.000216585, 0.000174292, 0.000204923, 0.000385367, 0.000552643, 0.000800849, 0.000910633, 0.000932749, 0.00675066, 0.00259044, 0.00252348, 0.00269224, 0.00620221, 0.00398337, 0.00164135, 0.00339439, 0.0020308, 0.00284595, 0.0032619, 0.00328872, 0.00720764, 0.00308062, 0.00868885, 0.00208186, 0.00358636, 0.0142108, 0.00437738, 0.00654694, 0.00275446, 0.00629031, 0.00224465, 0.00721066, 0.00363397, 0.00234763, 0.0130429, 0.00324996, 0.00347963, 0.00410627, 0.00256815, 0.00925172, 0.00503872, 0.0286912, 0.00291884, 0.00311662, 0.00703168, 0.00255274, 0.00593929, 0.0282522, 0.00773377, 0.00587074, 0.00531688, 0.0119079, 0.0333384, 0.00270798, 0.00669428, 0.00327469, 0.0153241, 0.0221354, 0.0157445, 0.0196691, 0.00734669, 0.0119881, 0.00749751, 0.00635009, 0.00460707, 0.00552925, 0.00360725, 0.0063424, 0.0131037, 0.00819104, 0.00275698, 0.00593988, 0.00429978, 0.0142598, 0.00528759, 0.0231299, 0.00819623, 0.00589524, 0.00733369, 0.0128109, 0.0228928, 0.00401864, 0.0481377, 0.0124297, 0.00437756, 0.0204383, 0.00650914, 0.0214491, 0.0409222, 0.0103441, 0.0223486, 0.0116367, 0.0129144, 0.0138862, 0.0146124, 0.00726003, 0.00833792, 0.0182125, 
Grid State Space; 0.000215443; 0.0648324, 0.0712754, 0.107659, 0.0786094, 0.0915608, 0.0771637, 0.087054, 0.0738246, 0.0757283, 0.0889071, 0.0868632, 0.0771637, 0.0801937, 0.0837193, 0.0647319, 0.107087, 0.11413, 0.0580646, 0.10275, 0.112516, 0.0910628, 0.0680433, 0.0712924, 0.0811292, 0.110897, 0.0874106, 0.115745, 0.069764, 0.0693281, 0.0919606, 0.115749, 0.0846248, 0.0756564, 0.0619709, 0.0867872, 0.115745, 0.0746018, 0.0700583, 0.0836563, 0.106022, 0.0987144, 0.110897, 0.112516, 0.0919533, 0.112516, 0.110905, 0.0924697, 0.0928713, 0.0836711, 0.102479, 0.0953777, 0.106706, 0.112516, 0.112516, 0.0865162, 0.115745, 0.104391, 0.109278, 0.117355, 0.0906574, 0.0840509, 0.11252, 0.0935766, 0.114444, 0.0919533, 0.110897, 0.100168, 0.11252, 0.0840817, 0.0864027, 0.114135, 0.100821, 0.0920953, 0.114135, 0.112516, 0.114135, 0.112838, 0.112516, 0.0733606, 0.114135, 0.112516, 0.111223, 0.109269, 0.112516, 0.109269, 0.0955641, 0.0739939, 0.0795436, 0.11413, 0.0937587, 0.0955678, 0.109269, 0.117355, 0.118957, 0.112516, 0.117355, 0.114135, 0.111223, 0.0854294, 0.0941585, 
Grid State Exact; 0.000215443; 0.0034221, 0.0100664, 0.0163704, 0.0226429, 0.0211598, 0.0147433, 0.0255922, 0.0248928, 0.012299, 0.0127187, 0.0138504, 0.0180598, 0.0231911, 0.0211122, 0.0169702, 0.00794603, 0.0208079, 0.0122743, 0.058562, 0.0621225, 0.0323399, 0.0234694, 0.0255385, 0.0165036, 0.0125471, 0.0208596, 0.0518281, 0.0179945, 0.0117096, 0.0118798, 0.0260254, 0.0155371, 0.0471764, 0.00731231, 0.015407, 0.0188948, 0.0167726, 0.0226432, 0.0488389, 0.0448515, 0.0719813, 0.0140384, 0.0549542, 0.0108102, 0.0149555, 0.0256147, 0.0136681, 0.0193263, 0.0471358, 0.0106959, 0.0404166, 0.0382629, 0.0272702, 0.0177616, 0.0366426, 0.013607, 0.0229363, 0.032742, 0.0154727, 0.0196897, 0.0262008, 0.0685837, 0.00914393, 0.0067177, 0.0596718, 0.0116865, 0.00858145, 0.0139831, 0.0118026, 0.0241987, 0.0190106, 0.00960657, 0.0560006, 0.0610832, 0.015691, 0.02519, 0.00729531, 0.0274354, 0.0391859, 0.00943526, 0.0502728, 0.0291055, 0.00953163, 0.0485101, 0.012041, 0.00557449, 0.00988988, 0.0541864, 0.00867851, 0.0172575, 0.0231198, 0.0269829, 0.0536498, 0.0218684, 0.0724327, 0.0200504, 0.0300791, 0.0505263, 0.0640971, 0.0746459, 
Deterministic State Space; 0.000215443; 0.0206771, 
Improved Split State Space; 0.000215443; 0.0324625, 0.0327085, 0.0336376, 0.0333872, 0.0359238, 0.0389273, 0.0524973, 0.041532, 0.0341319, 0.042401, 0.037443, 0.0396978, 0.0424167, 0.0306554, 0.0413974, 0.0350166, 0.0503205, 0.0345434, 0.0417705, 0.0426162, 0.0437126, 0.0438392, 0.0419685, 0.039225, 0.0402407, 0.0422239, 0.0424369, 0.0423345, 0.0451354, 0.0383547, 0.0384172, 0.0406754, 0.0445996, 0.0452385, 0.0387336, 0.0332109, 0.0360367, 0.036823, 0.0318423, 0.0421254, 0.0381302, 0.0421157, 0.0437657, 0.0454474, 0.0361799, 0.0464075, 0.0452843, 0.0458063, 0.045813, 0.0581202, 0.046265, 0.0582986, 0.0502513, 0.0553144, 0.0590424, 0.0600574, 0.0465751, 0.0552178, 0.0481005, 0.0543984, 0.054373, 0.0444558, 0.0585719, 0.0556365, 0.057326, 0.0545078, 0.0459036, 0.0565291, 0.0557065, 0.0566501, 0.0616173, 0.0589722, 0.0609211, 0.0540528, 0.0569473, 0.0545909, 0.0586328, 0.0528836, 0.0433505, 0.0643277, 0.05483, 0.054106, 0.0566684, 0.0630721, 0.0544229, 0.0299244, 0.0387243, 0.070927, 0.0340078, 0.033092, 0.0868951, 0.0452234, 0.0554964, 0.0794182, 0.0574554, 0.0551463, 0.0657226, 0.0603246, 0.0576031, 0.0531193, 
Improved Exact Space; 0.000215443; 0.0230981, 0.0462203, 0.0288398, 0.0260291, 0.036429, 0.0221789, 0.0359343, 0.0248082, 0.0339587, 0.028318, 0.037785, 0.0208786, 0.043117, 0.0234081, 0.0541817, 0.0224777, 0.0227123, 0.0359002, 0.0422213, 0.0365167, 0.0249557, 0.0252047, 0.0259212, 0.0291657, 0.0246108, 0.0234852, 0.0478803, 0.024014, 0.0422075, 0.02027, 0.0397882, 0.0551338, 0.0253347, 0.0232274, 0.0468119, 0.0484929, 0.0391743, 0.023504, 0.0207186, 0.0195774, 0.0460104, 0.01946, 0.0473103, 0.0408139, 0.0334082, 0.0353794, 0.0248052, 0.061496, 0.0345576, 0.0303891, 0.0381585, 0.0293414, 0.0188571, 0.0204747, 0.0257027, 0.0391381, 0.0326278, 0.0308512, 0.0433032, 0.0303226, 0.0254875, 0.0307494, 0.0319832, 0.0354018, 0.0260971, 0.0597015, 0.0552996, 0.036721, 0.0624704, 0.0530027, 0.0449165, 0.0462504, 0.0249824, 0.0566124, 0.0312382, 0.0237755, 0.0233088, 0.0403404, 0.029709, 0.0452393, 0.0456922, 0.023987, 0.0358448, 0.0523227, 0.034795, 0.0387605, 0.0448844, 0.027162, 0.0258943, 0.0258943, 0.0200443, 0.0330285, 0.0316713, 0.022605, 0.0271451, 0.0461486, 0.0506569, 0.0400761, 0.057554, 0.0409939, 
Point State Space; 0.000215443; 0.000552643, 7.24426e-05, 0.000385367, 0.000279359, 0.000216585, 0.000174292, 0.000204923, 0.000800849, 0.000910633, 0.00259044, 0.00252348, 0.00164135, 0.00284595, 0.00398337, 0.00675066, 0.00208186, 0.00214873, 0.000932749, 0.0032619, 0.00328872, 0.00234763, 0.00256815, 0.00308062, 0.00437738, 0.00273316, 0.00291884, 0.00224465, 0.00275446, 0.00323413, 0.00720764, 0.00339439, 0.00620221, 0.00868885, 0.00410627, 0.00773377, 0.00363397, 0.00255274, 0.00311662, 0.00358636, 0.00347963, 0.00654694, 0.00586855, 0.00277505, 0.00925172, 0.0142108, 0.00531688, 0.00503872, 0.00360725, 0.0130429, 0.0153241, 0.00328426, 0.00275698, 0.0290841, 0.00734669, 0.0131037, 0.00468552, 0.00721066, 0.00635351, 0.00429978, 0.00589524, 0.00686345, 0.0119079, 0.00703168, 0.0286912, 0.0058614, 0.0157445, 0.0196691, 0.00401864, 0.00749751, 0.0119881, 0.0116367, 0.00819104, 0.024136, 0.00437756, 0.00656765, 0.0063424, 0.00528759, 0.0142598, 0.0235363, 0.0228928, 0.0409222, 0.00552925, 0.00819623, 0.00635009, 0.0231299, 0.00733369, 0.0128109, 0.0127099, 0.0333384, 0.0200056, 0.00833792, 0.0069596, 0.0146124, 0.0141421, 0.0129144, 0.00737004, 0.0481377, 0.0219358, 0.0109641, 0.0196775, 
Grid State Space; 0.000464159; 0.114143, 0.0854308, 0.0944652, 0.109278, 0.0906806, 0.114139, 0.114745, 0.074395, 0.0668797, 0.112838, 0.110901, 0.0799868, 0.103843, 0.0894265, 0.0743832, 0.073085, 0.0932742, 0.1011, 0.0877363, 0.110901, 0.0980501, 0.0873663, 0.112516, 0.0875954, 0.103337, 0.0739037, 0.115745, 0.0753107, 0.0901404, 0.0800169, 0.0883514, 0.0976426, 0.0853867, 0.0921021, 0.112516, 0.0702663, 0.106018, 0.11252, 0.109609, 0.0948687, 0.0946835, 0.0882938, 0.109269, 0.0798032, 0.0919533, 0.114135, 0.112516, 0.0923383, 0.109269, 0.103509, 0.115745, 0.112516, 0.0989312, 0.0905109, 0.0912357, 0.112516, 0.115745, 0.0998992, 0.109269, 0.101096, 0.115745, 0.110897, 0.112516, 0.113143, 0.112516, 0.112516, 0.111223, 0.118957, 0.109269, 0.0899485, 0.109269, 0.0910518, 0.110897, 0.109269, 0.114135, 0.114135, 0.0864027, 0.100821, 0.109269, 0.114135, 0.110897, 0.109269, 0.109269, 0.109269, 0.109269, 0.0917718, 0.0732723, 0.0901404, 0.111223, 0.0883755, 0.115745, 0.112516, 0.107351, 0.112516, 0.114135, 0.0892555, 0.110897, 0.112516, 0.112516, 0.0994279, 
Grid State Exact; 0.000464159; 0.012019, 0.0195529, 0.0291438, 0.0111046, 0.0169594, 0.0150072, 0.010931, 0.0566887, 0.0218684, 0.0122743, 0.0171673, 0.0293701, 0.0107257, 0.00903231, 0.0070336, 0.0414257, 0.0289574, 0.0428948, 0.0160163, 0.0134646, 0.0130028, 0.0238783, 0.0151946, 0.0296137, 0.0279665, 0.0740254, 0.00943526, 0.0243831, 0.0235861, 0.0510194, 0.044901, 0.0734197, 0.0231271, 0.0100086, 0.0320847, 0.0638478, 0.0651155, 0.030999, 0.0344235, 0.0522891, 0.0286912, 0.00818811, 0.0492167, 0.00844239, 0.0249976, 0.032269, 0.0152512, 0.0534396, 0.0106351, 0.00999111, 0.0162367, 0.0180239, 0.0255043, 0.0315604, 0.0549542, 0.0522685, 0.0143743, 0.0283928, 0.0136597, 0.0522473, 0.0300791, 0.0118341, 0.0584189, 0.0134818, 0.0160218, 0.049611, 0.0625998, 0.014472, 0.0326499, 0.0150844, 0.0250178, 0.0550005, 0.0505374, 0.0160853, 0.0509873, 0.0488008, 0.0330648, 0.00953169, 0.0567504, 0.0640971, 0.0313084, 0.0122876, 0.0225981, 0.0714305, 0.0167726, 0.0136512, 0.0346285, 0.0144856, 0.018763, 0.0139408, 0.011377, 0.0313282, 0.0635226, 0.0284279, 0.0131505, 0.0117327, 0.013187, 0.0120684, 0.012494, 0.0779648, 
Deterministic State Space; 0.000464159; 0.0206771, 
Improved Split State Space; 0.000464159; 0.0373404, 0.0314743, 0.0355378, 0.0290992, 0.0498234, 0.0352157, 0.0357992, 0.0430281, 0.0445427, 0.0316463, 0.0360213, 0.0388104, 0.0339902, 0.036968, 0.0333696, 0.0475844, 0.0397403, 0.0372949, 0.0400564, 0.0420168, 0.0366344, 0.0379221, 0.0398081, 0.0423818, 0.0443711, 0.0446117, 0.0401814, 0.0344674, 0.0370786, 0.0386322, 0.0393993, 0.0380082, 0.0392154, 0.0435425, 0.0412488, 0.0424595, 0.0471428, 0.0488889, 0.034208, 0.0453931, 0.0434318, 0.0458374, 0.0450909, 0.04568, 0.0557138, 0.0572972, 0.0480659, 0.0539381, 0.0537987, 0.0560242, 0.0362648, 0.0567053, 0.0546381, 0.0540507, 0.0440443, 0.0525033, 0.0555507, 0.0565135, 0.0528376, 0.0574534, 0.0543433, 0.054642, 0.046522, 0.0590608, 0.0548242, 0.0568631, 0.0557857, 0.0641988, 0.059119, 0.0550348, 0.0569653, 0.0577584, 0.0541782, 0.0590926, 0.0581976, 0.0581856, 0.0561712, 0.0554336, 0.0569525, 0.0593229, 0.0540329, 0.0560687, 0.057427, 0.0594733, 0.0453861, 0.0702572, 0.0451992, 0.0460336, 0.0464537, 0.0572543, 0.0606174, 0.083957, 0.0554252, 0.0481747, 0.0593979, 0.0553523, 0.0546381, 0.0512874, 0.0579556, 0.0457691, 
Improved Exact Space; 0.000464159; 0.0309006, 0.0269951, 0.0344163, 0.0337585, 0.0455418, 0.036295, 0.0323819, 0.019626, 0.0227123, 0.0298727, 0.0291293, 0.0477346, 0.0359343, 0.0260291, 0.037785, 0.0196726, 0.0486984, 0.0436582, 0.0224777, 0.0237406, 0.0472661, 0.0229705, 0.0252058, 0.0460104, 0.0196112, 0.0270527, 0.0263004, 0.0258893, 0.0335205, 0.0365167, 0.0506569, 0.0336015, 0.0429647, 0.0313332, 0.0289914, 0.0425719, 0.0473103, 0.0428976, 0.0335508, 0.0233953, 0.0271451, 0.0403767, 0.0279088, 0.0348496, 0.0259212, 0.0534121, 0.0319832, 0.0552252, 0.0300779, 0.0254875, 0.0241041, 0.0173949, 0.0422075, 0.0195774, 0.0243692, 0.019831, 0.0577424, 0.0449165, 0.0484929, 0.0201843, 0.0250482, 0.0409661, 0.0679518, 0.0291246, 0.0357331, 0.0284028, 0.0233088, 0.0348532, 0.0445819, 0.0522624, 0.0214969, 0.02589, 0.0278205, 0.0426685, 0.0188571, 0.025253, 0.0639912, 0.0272816, 0.0401525, 0.0241093, 0.0248052, 0.0410406, 0.0396576, 0.0511085, 0.0446345, 0.0273832, 0.0213864, 0.0182365, 0.0253713, 0.0293338, 0.0507078, 0.0482572, 0.0229363, 0.0530027, 0.0447882, 0.0592286, 0.0400761, 0.0320756, 0.0411321, 0.0311642, 
Point State Space; 0.000464159; 0.000910633, 0.000174292, 0.000385367, 0.000279359, 0.000552643, 0.000204923, 0.0032619, 0.00259044, 7.24426e-05, 0.00214873, 0.00284595, 0.000216585, 0.00328872, 0.00208186, 0.00308062, 0.00256815, 0.00224465, 0.00284389, 0.00234763, 0.00273316, 0.00339439, 0.000932749, 0.00675066, 0.00410627, 0.000800849, 0.00164135, 0.00252348, 0.00363397, 0.00358636, 0.00311662, 0.00360725, 0.00347963, 0.00255274, 0.00398337, 0.00437738, 0.00291884, 0.00324996, 0.00277505, 0.00429978, 0.00620221, 0.00531688, 0.00656765, 0.00868885, 0.00593929, 0.00275698, 0.00720764, 0.00625872, 0.0142108, 0.00490355, 0.00401864, 0.00744615, 0.00587074, 0.0077663, 0.00328426, 0.00703263, 0.0063424, 0.0131037, 0.00925172, 0.0119079, 0.00437756, 0.00703168, 0.00528759, 0.00466983, 0.00589524, 0.00640254, 0.00550846, 0.00654694, 0.0157445, 0.0153241, 0.00734669, 0.024136, 0.0069596, 0.00819104, 0.00749751, 0.0196691, 0.0286912, 0.0228928, 0.0116367, 0.0333384, 0.00733369, 0.00819623, 0.0130429, 0.0142598, 0.0282522, 0.0119881, 0.0235363, 0.00833792, 0.0231299, 0.0127099, 0.00737004, 0.0128109, 0.0204383, 0.0141421, 0.0481377, 0.0109641, 0.0129144, 0.0146124, 0.0227614, 0.0409222, 0.0196775, 
Grid State Space; 0.001; 0.0783679, 0.0771637, 0.0767863, 0.0702826, 0.114135, 0.0930596, 0.0732723, 0.0738263, 0.0892067, 0.0856799, 0.0797435, 0.0866415, 0.106014, 0.115745, 0.0904777, 0.0724778, 0.112524, 0.115745, 0.0905109, 0.0647391, 0.112516, 0.0987024, 0.0962558, 0.0930559, 0.10765, 0.0770582, 0.0946835, 0.0864027, 0.0858617, 0.0881853, 0.115745, 0.114135, 0.110897, 0.10083, 0.107646, 0.0879079, 0.106018, 0.114444, 0.0902145, 0.0955678, 0.106022, 0.109269, 0.101096, 0.112516, 0.112516, 0.0953777, 0.115745, 0.112516, 0.114135, 0.0966715, 0.114135, 0.0853784, 0.103337, 0.109609, 0.114135, 0.114135, 0.110897, 0.118957, 0.0998992, 0.109269, 0.0901404, 0.110897, 0.115745, 0.0770582, 0.114135, 0.110897, 0.112516, 0.109269, 0.112516, 0.112516, 0.112516, 0.112516, 0.115745, 0.114135, 0.110897, 0.109269, 0.115745, 0.11252, 0.112516, 0.112516, 0.109269, 0.115745, 0.109269, 0.109269, 0.112516, 0.0861088, 0.0727368, 0.0845722, 0.110897, 0.109286, 0.0842859, 0.0980501, 0.114135, 0.114135, 0.0921153, 0.0910518, 0.0894156, 0.109269, 0.112516, 0.0663858, 
Grid State Exact; 0.001; 0.0118116, 0.0141571, 0.0203622, 0.0177518, 0.0358431, 0.0600486, 0.0287999, 0.0405564, 0.0275738, 0.0239893, 0.0528137, 0.0354389, 0.0235173, 0.0760569, 0.0261857, 0.0243463, 0.0571851, 0.0413363, 0.0348299, 0.0185239, 0.0359165, 0.0504128, 0.0220215, 0.0116375, 0.0519479, 0.0622282, 0.0354107, 0.0462521, 0.0548021, 0.0230108, 0.0271957, 0.053842, 0.0546784, 0.014005, 0.0170844, 0.0352679, 0.0133324, 0.0525762, 0.0343371, 0.013753, 0.0533309, 0.0587099, 0.0404621, 0.0310151, 0.032569, 0.051665, 0.0428544, 0.0353059, 0.0211396, 0.0592838, 0.0321177, 0.0345843, 0.0496313, 0.0473074, 0.0349621, 0.0557729, 0.0227919, 0.0361908, 0.0655823, 0.0502013, 0.0318204, 0.0470434, 0.0947594, 0.0559278, 0.0130489, 0.0504364, 0.0829366, 0.0470537, 0.0558126, 0.0156833, 0.0443365, 0.0303372, 0.0167726, 0.0170832, 0.0155878, 0.0635169, 0.0505642, 0.0544387, 0.0113334, 0.0360423, 0.036289, 0.0167636, 0.0250906, 0.0152168, 0.0367292, 0.0354405, 0.0541104, 0.0335927, 0.0497938, 0.0340837, 0.0431953, 0.0469072, 0.0136028, 0.0358898, 0.0434319, 0.0434981, 0.0727662, 0.0685345, 0.036429, 0.0146921, 
Deterministic State Space; 0.001; 0.0206771, 
Improved Split State Space; 0.001; 0.0334448, 0.0429263, 0.0348049, 0.03708, 0.0389381, 0.0435061, 0.0416695, 0.0437, 0.0401885, 0.0649935, 0.0420263, 0.0421015, 0.0348306, 0.0465129, 0.0350428, 0.0409677, 0.0397673, 0.042135, 0.0409551, 0.0390625, 0.0412521, 0.0428173, 0.041485, 0.0384999, 0.0416014, 0.0420451, 0.0402396, 0.0432678, 0.0364765, 0.0533842, 0.043333, 0.0480737, 0.0449735, 0.0581652, 0.0482696, 0.054313, 0.0574622, 0.0452223, 0.0450379, 0.0609712, 0.0591623, 0.0602752, 0.054367, 0.0558438, 0.06077, 0.0556825, 0.0556349, 0.0583002, 0.0344641, 0.0583737, 0.0404901, 0.0558966, 0.05844, 0.0580705, 0.056409, 0.0573331, 0.059919, 0.0659555, 0.0554442, 0.0559073, 0.0576305, 0.0569085, 0.053921, 0.057485, 0.0557962, 0.0569078, 0.0564248, 0.0576374, 0.0561005, 0.0544431, 0.0576254, 0.0582297, 0.0616048, 0.0563695, 0.0548576, 0.0552554, 0.0470143, 0.0563524, 0.0553273, 0.0574831, 0.0556104, 0.0606552, 0.0581659, 0.0428645, 0.0539212, 0.0399898, 0.0487308, 0.0597213, 0.0567161, 0.0556283, 0.0606036, 0.083957, 0.0549926, 0.083957, 0.0540231, 0.0553139, 0.0623715, 0.0898751, 0.0336433, 0.083957, 
Improved Exact Space; 0.001; 0.025213, 0.028749, 0.0241912, 0.027518, 0.0167732, 0.0281961, 0.0304624, 0.0479622, 0.0270066, 0.0252374, 0.0353925, 0.0402439, 0.0211811, 0.0356916, 0.0227779, 0.0296477, 0.0448969, 0.032294, 0.0558941, 0.0221246, 0.0381489, 0.0210445, 0.027865, 0.0465773, 0.034088, 0.0324508, 0.0389662, 0.0383065, 0.0319368, 0.0332251, 0.0457811, 0.0307278, 0.030081, 0.0337667, 0.0326278, 0.0506569, 0.0260051, 0.0392257, 0.0568111, 0.030081, 0.0345765, 0.0608234, 0.0233177, 0.0474504, 0.0260291, 0.0295205, 0.0287428, 0.0218969, 0.0313729, 0.0359711, 0.0368225, 0.0272718, 0.0237999, 0.0430284, 0.0388068, 0.0364097, 0.0584294, 0.0335827, 0.0462765, 0.0492238, 0.0408402, 0.030434, 0.0273056, 0.0411543, 0.0323015, 0.0239476, 0.0535286, 0.0226437, 0.0402084, 0.0314407, 0.0451695, 0.0272233, 0.031535, 0.0237406, 0.0303648, 0.0250194, 0.0371425, 0.0410099, 0.0486622, 0.0287892, 0.0376401, 0.0474633, 0.0450424, 0.0358319, 0.0257896, 0.0474214, 0.0201594, 0.0516652, 0.044818, 0.0485398, 0.0402938, 0.0481188, 0.0227795, 0.0386366, 0.0284749, 0.0530274, 0.0426685, 0.0507078, 0.0439618, 0.0517875, 
Point State Space; 0.001; 0.00224465, 0.00284595, 0.000932749, 0.00164135, 0.00284389, 0.000216585, 0.00398337, 0.000552643, 0.000800849, 0.00252348, 0.0032619, 0.00273316, 0.000910633, 0.000385367, 0.000204923, 0.000279359, 0.00234763, 0.000174292, 0.00308062, 0.00291884, 0.00410627, 0.00214873, 7.24426e-05, 0.00347963, 0.00360725, 0.00339439, 0.00358636, 0.00311662, 0.00363397, 0.00429978, 0.00275698, 0.00328426, 0.00620221, 0.00587074, 0.00437738, 0.00675066, 0.00324996, 0.00328872, 0.00593929, 0.00720764, 0.00277505, 0.00531688, 0.00656765, 0.00208186, 0.00703168, 0.00868885, 0.00503872, 0.00401864, 0.00256815, 0.0063851, 0.00259044, 0.00925172, 0.00703263, 0.00255274, 0.00654694, 0.00528759, 0.00734669, 0.00744615, 0.0119079, 0.00589524, 0.00640254, 0.00819104, 0.00437756, 0.00552925, 0.00733369, 0.0063424, 0.00749751, 0.0142598, 0.00779883, 0.0069596, 0.00468552, 0.00839036, 0.00819623, 0.0141421, 0.0130429, 0.0116367, 0.0131037, 0.0142108, 0.00737004, 0.0157445, 0.0286912, 0.0153241, 0.0127099, 0.0228928, 0.0119881, 0.0204383, 0.0146124, 0.0109641, 0.0196691, 0.0128109, 0.0333384, 0.0129144, 0.0231299, 0.024136, 0.0235363, 0.0290841, 0.0409222, 0.0215231, 0.0481377, 0.0196775, 
Grid State Space; 0.00215443; 0.0853767, 0.0905182, 0.0941738, 0.0849793, 0.110897, 0.110914, 0.110897, 0.0761788, 0.0937661, 0.0843704, 0.0962558, 0.094267, 0.0808804, 0.114444, 0.0937587, 0.102132, 0.118957, 0.109278, 0.114135, 0.115745, 0.112516, 0.114135, 0.112516, 0.117355, 0.114135, 0.112516, 0.118957, 0.0919533, 0.0998992, 0.0917681, 0.0971862, 0.11252, 0.112516, 0.0860192, 0.0924696, 0.0930559, 0.115745, 0.118957, 0.0912394, 0.115745, 0.0894156, 0.112516, 0.115745, 0.112516, 0.0948687, 0.112516, 0.114135, 0.112516, 0.115745, 0.112516, 0.112516, 0.115745, 0.115745, 0.0935729, 0.109269, 0.110897, 0.0946835, 0.0912357, 0.115745, 0.110897, 0.112516, 0.109269, 0.109269, 0.0984884, 0.112516, 0.112516, 0.112516, 0.112516, 0.109269, 0.104129, 0.112516, 0.110897, 0.112516, 0.114135, 0.109269, 0.112516, 0.112516, 0.109269, 0.109269, 0.109269, 0.109269, 0.109269, 0.112516, 0.109269, 0.109269, 0.109269, 0.112516, 0.110897, 0.107646, 0.0930559, 0.0989836, 0.112516, 0.114135, 0.112516, 0.112516, 0.120558, 0.0993693, 0.101618, 0.114135, 0.109269, 
Grid State Exact; 0.00215443; 0.0316895, 0.0406789, 0.0289225, 0.0529403, 0.0332472, 0.0358372, 0.0367832, 0.03762, 0.0413357, 0.0616932, 0.0535513, 0.0535176, 0.0479186, 0.0311808, 0.0276658, 0.0347505, 0.0620128, 0.028076, 0.0399767, 0.0209585, 0.0562504, 0.0484441, 0.0316514, 0.0578774, 0.0287675, 0.0551135, 0.0363551, 0.0563268, 0.0321312, 0.0538076, 0.0637041, 0.0722373, 0.0418463, 0.0372057, 0.0408038, 0.0712794, 0.0584196, 0.0497817, 0.0583236, 0.070004, 0.0358357, 0.0875503, 0.0679681, 0.0962607, 0.0650857, 0.0337915, 0.0754801, 0.0725262, 0.0254235, 0.0456045, 0.0374654, 0.0950826, 0.0568207, 0.0667503, 0.0490687, 0.0401899, 0.0569131, 0.0419526, 0.0300791, 0.0313906, 0.0891999, 0.0872905, 0.0562582, 0.0565209, 0.0466999, 0.0984293, 0.0394737, 0.0585955, 0.0722583, 0.0537416, 0.0411586, 0.0385651, 0.0334306, 0.0763801, 0.053784, 0.0705797, 0.0673081, 0.0703813, 0.0713742, 0.0586702, 0.050544, 0.0456081, 0.0655621, 0.0608718, 0.0589128, 0.0623142, 0.0467894, 0.0724949, 0.0531118, 0.0306644, 0.0460105, 0.0611103, 0.0442458, 0.0623821, 0.050829, 0.0447782, 0.0793639, 0.0312486, 0.0531134, 0.0775749, 
Deterministic State Space; 0.00215443; 0.0828656, 
Improved Split State Space; 0.00215443; 0.0508024, 0.0363575, 0.0431321, 0.0405043, 0.0409812, 0.0428782, 0.0434105, 0.0466431, 0.0656795, 0.0557195, 0.0560759, 0.0615891, 0.058241, 0.0467422, 0.0600197, 0.0589974, 0.0576951, 0.059518, 0.0565592, 0.0587575, 0.0581, 0.056444, 0.0579676, 0.055719, 0.0585719, 0.0574273, 0.0585088, 0.0580886, 0.0620843, 0.0616019, 0.0582422, 0.0572746, 0.0558183, 0.0598625, 0.0574219, 0.0577814, 0.0567154, 0.059906, 0.0581781, 0.0573197, 0.0595839, 0.0573328, 0.0585784, 0.0560045, 0.0602233, 0.0568925, 0.0586955, 0.0571666, 0.056416, 0.061791, 0.0572626, 0.0612203, 0.0599442, 0.0582618, 0.0590743, 0.058303, 0.0594168, 0.0568754, 0.0590935, 0.0585982, 0.0561084, 0.0616716, 0.0581208, 0.0557345, 0.0582235, 0.0605585, 0.0571861, 0.0609274, 0.0549402, 0.058224, 0.0582636, 0.0603628, 0.056429, 0.059151, 0.0599507, 0.0587016, 0.0607907, 0.0594105, 0.0581788, 0.0592472, 0.0614178, 0.0584968, 0.0589067, 0.0569267, 0.0594737, 0.0570349, 0.058304, 0.0586454, 0.0615443, 0.0581912, 0.0588258, 0.0417018, 0.056594, 0.0590484, 0.0616461, 0.0574598, 0.0642493, 0.0604229, 0.0591934, 0.0583452, 
