Algorithm;Hyperparameter (C);Values
Separated; 0.0215443; 0.106283, 0.129136, 0.118875, 0.132785, 0.108046, 0.125535, 0.114547, 0.132394, 0.14325, 0.139394, 0.112756, 0.136048, 0.148079, 0.14325, 0.144488, 0.148079, 0.158847, 0.144448, 0.162525, 0.165789, 0.122993, 0.148118, 0.148079, 0.116101, 0.151789, 0.159131, 0.148118, 0.159131, 0.148079, 0.159131, 0.181916, 0.148118, 0.116349, 0.148118, 0.122951, 0.143522, 0.144368, 0.133152, 0.159171, 0.140416, 0.122749, 0.159171, 0.130009, 0.155381, 0.136863, 0.151789, 0.151708, 0.162841, 0.151789, 0.144488, 0.162841, 0.162921, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.14441, 0.155541, 0.14812, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 
Single; 0.0464159; 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0991985, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0865818, 0.0872394, 0.0872394, 0.0882771, 0.0872394, 0.096713, 0.100297, 0.0962608, 0.0872394, 0.0872394, 0.0906537, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.087872, 0.0901383, 0.0970713, 0.0872394, 0.0907209, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.106023, 0.0872394, 0.0872394, 0.0892493, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0879985, 0.087972, 0.0872394, 0.0865818, 0.0872394, 0.0865818, 0.0872394, 0.0872394, 0.0872394, 0.110261, 0.095333, 0.0868494, 0.0872394, 0.109916, 0.0881867, 0.0872394, 0.0967592, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0938618, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0938581, 0.0872394, 0.0883554, 0.0872394, 0.0882058, 0.0872394, 0.0872394, 0.0937677, 0.0874973, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0883237, 0.0872394, 
Separated; 0.0464159; 0.15175, 0.144488, 0.148079, 0.15542, 0.151669, 0.159049, 0.159049, 0.166671, 0.166671, 0.148079, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.162841, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 0.155541, 
Single; 0.1; 0.0872394, 0.0872394, 0.0941716, 0.0872394, 0.0928888, 0.0974252, 0.0872394, 0.0872394, 0.0872394, 0.106922, 0.0972047, 0.0872394, 0.0872394, 0.10467, 0.0872394, 0.0931091, 0.0872394, 0.0872394, 0.0872394, 0.0873191, 0.0963046, 0.0872394, 0.0872394, 0.0872394, 0.100055, 0.0872394, 0.0888642, 0.0876862, 0.0872394, 0.105362, 0.0872394, 0.0872394, 0.105603, 0.0872394, 0.0872394, 0.101261, 0.0928597, 0.0872394, 0.0955522, 0.0967229, 0.0872394, 0.0950075, 0.0909217, 0.0872394, 0.0872394, 0.0872394, 0.0959885, 0.0872394, 0.0891768, 0.0872394, 0.0938618, 0.0909135, 0.0872394, 0.0872394, 0.0937585, 0.0960575, 0.105174, 0.0872394, 0.0872394, 0.100987, 0.0872394, 0.0872394, 0.0872394, 0.0919807, 0.0908671, 0.0872394, 0.0930291, 0.0872394, 0.0872394, 0.0872394, 0.0905215, 0.100483, 0.0872394, 0.0926486, 0.0872394, 0.0935676, 0.0888665, 0.0872394, 0.0872394, 0.0942202, 0.0872394, 0.0902514, 0.0872394, 0.0878629, 0.0934622, 0.0872394, 0.0936553, 0.109424, 0.0872394, 0.10184, 0.0872394, 0.0872394, 0.0893001, 0.0910437, 0.119229, 0.116327, 0.116062, 0.112863, 0.0872394, 0.0872394, 
Separated; 0.1; 0.148079, 0.15175, 0.144488, 0.148118, 0.148118, 0.148079, 0.144488, 0.144448, 0.148118, 0.144368, 0.144488, 0.140898, 0.148118, 0.144488, 0.148, 0.148118, 0.148118, 0.144488, 0.144488, 0.144488, 0.151789, 0.148079, 0.144448, 0.144488, 0.148118, 0.144448, 0.151789, 0.15175, 0.144448, 0.144488, 0.148118, 0.144488, 0.144448, 0.151789, 0.148118, 0.15175, 0.148118, 0.140898, 0.144448, 0.148118, 0.148118, 0.144448, 0.148118, 0.148079, 0.144488, 0.144488, 0.144448, 0.144488, 0.148118, 0.151789, 0.151789, 0.148118, 0.148118, 0.148118, 0.148079, 0.151789, 0.148118, 0.151789, 0.144488, 0.148118, 0.151789, 0.151789, 0.151789, 0.148118, 0.1555, 0.148079, 0.144488, 0.148079, 0.144488, 0.148118, 0.151789, 0.15175, 0.144488, 0.151789, 0.151789, 0.151789, 0.148118, 0.148118, 0.1555, 0.151669, 0.148118, 0.151789, 0.15542, 0.159171, 0.15542, 0.15542, 0.1555, 0.15542, 0.15542, 0.15542, 0.159171, 0.15542, 0.144488, 0.148118, 0.151789, 0.148118, 0.151789, 0.144448, 0.151708, 0.159171, 
Single; 0.215443; 0.0872394, 0.0903338, 0.104046, 0.113985, 0.0876423, 0.0872394, 0.0872394, 0.107874, 0.0920482, 0.100371, 0.106634, 0.0959084, 0.0931616, 0.0939809, 0.0971276, 0.0977891, 0.100108, 0.0876084, 0.0872394, 0.0888614, 0.0972067, 0.0970782, 0.0904067, 0.100461, 0.0967465, 0.118858, 0.0900544, 0.0899405, 0.0916889, 0.0967394, 0.0963052, 0.0872394, 0.103581, 0.0899837, 0.0997381, 0.0892068, 0.105398, 0.0914709, 0.0872394, 0.0920077, 0.0987182, 0.0906307, 0.0973046, 0.0926557, 0.101109, 0.0910732, 0.102058, 0.0939467, 0.093962, 0.104915, 0.0945947, 0.111887, 0.0947064, 0.0918945, 0.102165, 0.116536, 0.0935687, 0.093244, 0.112958, 0.0873081, 0.101217, 0.0959871, 0.104171, 0.114622, 0.0872394, 0.109796, 0.0976728, 0.0920466, 0.115224, 0.0945714, 0.105587, 0.0914037, 0.115751, 0.105319, 0.0872394, 0.110128, 0.0936657, 0.103452, 0.102125, 0.0875009, 0.108431, 0.093595, 0.0980394, 0.0930246, 0.108575, 0.09816, 0.0968947, 0.098131, 0.0910686, 0.0942103, 0.0907521, 0.0947453, 0.103887, 0.088525, 0.110701, 0.0872394, 0.0938618, 0.0905117, 0.10037, 0.101195, 
Separated; 0.215443; 0.144158, 0.139609, 0.14325, 0.139434, 0.135832, 0.143916, 0.129776, 0.136089, 0.141895, 0.138254, 0.143042, 0.133259, 0.139351, 0.148324, 0.13558, 0.143385, 0.138334, 0.148246, 0.144119, 0.12974, 0.150478, 0.139818, 0.138712, 0.137067, 0.13626, 0.135792, 0.145343, 0.143208, 0.139145, 0.132113, 0.138215, 0.138215, 0.139649, 0.156635, 0.135796, 0.12847, 0.130791, 0.135796, 0.133348, 0.133308, 0.13626, 0.153844, 0.13257, 0.133259, 0.146771, 0.137157, 0.136048, 0.13465, 0.129356, 0.151571, 0.136135, 0.13334, 0.132529, 0.14607, 0.149182, 0.14715, 0.140272, 0.139439, 0.128796, 0.135748, 0.132956, 0.141961, 0.150002, 0.135837, 0.133004, 0.148867, 0.145297, 0.132912, 0.153526, 0.177931, 0.13092, 0.170188, 0.136219, 0.14685, 0.150327, 0.150451, 0.130123, 0.170384, 0.137185, 0.133166, 0.170226, 0.169622, 0.170384, 0.166592, 0.14678, 0.178083, 0.150978, 0.170226, 0.154903, 0.169622, 0.145532, 0.14399, 0.136048, 0.132193, 0.132234, 0.139231, 0.170188, 0.165556, 0.136643, 0.1553, 
Single; 0.464159; 0.114374, 0.135453, 0.129703, 0.117853, 0.109651, 0.149438, 0.112798, 0.130123, 0.128131, 0.133209, 0.143746, 0.116106, 0.1243, 0.12206, 0.126506, 0.129011, 0.112954, 0.111014, 0.124183, 0.115349, 0.115478, 0.116066, 0.128714, 0.132959, 0.116351, 0.108334, 0.125874, 0.111342, 0.128824, 0.132, 0.125072, 0.124301, 0.112092, 0.116584, 0.119186, 0.125421, 0.120971, 0.127267, 0.118815, 0.136918, 0.135516, 0.117103, 0.128315, 0.1156, 0.105222, 0.124143, 0.113188, 0.120174, 0.134744, 0.103095, 0.127927, 0.117837, 0.116334, 0.121072, 0.125426, 0.126674, 0.120801, 0.124396, 0.127139, 0.11519, 0.118419, 0.123164, 0.124735, 0.120648, 0.123492, 0.125965, 0.126796, 0.115415, 0.113912, 0.11518, 0.129772, 0.116464, 0.128848, 0.13263, 0.115984, 0.122828, 0.110643, 0.140008, 0.124336, 0.113507, 0.147864, 0.134568, 0.149835, 0.111422, 0.139778, 0.129869, 0.141249, 0.114372, 0.119361, 0.120564, 0.118675, 0.135605, 0.150314, 0.114468, 0.122098, 0.136142, 0.125135, 0.125084, 0.126364, 0.115993, 
Separated; 0.464159; 0.136934, 0.144986, 0.132281, 0.136865, 0.141351, 0.154861, 0.142745, 0.12958, 0.128417, 0.125394, 0.132017, 0.16076, 0.139073, 0.121239, 0.14076, 0.147114, 0.160295, 0.133913, 0.130837, 0.133659, 0.129634, 0.129977, 0.134936, 0.136225, 0.155767, 0.14184, 0.133564, 0.159353, 0.134927, 0.138863, 0.121746, 0.131613, 0.132563, 0.143171, 0.139857, 0.121182, 0.15771, 0.1513, 0.133988, 0.140201, 0.152985, 0.136385, 0.147166, 0.156396, 0.129181, 0.130909, 0.148479, 0.139539, 0.136709, 0.144964, 0.149282, 0.140185, 0.165633, 0.139825, 0.131409, 0.137929, 0.150615, 0.142822, 0.144455, 0.134445, 0.153298, 0.147629, 0.131666, 0.138221, 0.133377, 0.14112, 0.14214, 0.132728, 0.132409, 0.125016, 0.135695, 0.129984, 0.133992, 0.145616, 0.142806, 0.120723, 0.131857, 0.139626, 0.138829, 0.140085, 0.138954, 0.139002, 0.135748, 0.151889, 0.154039, 0.148449, 0.132824, 0.125347, 0.130924, 0.163541, 0.129082, 0.154394, 0.151572, 0.124808, 0.153746, 0.127973, 0.145905, 0.137709, 0.150072, 0.119704, 
Single; 1; 0.125966, 0.137036, 0.141044, 0.14299, 0.134274, 0.139155, 0.122465, 0.129978, 0.13731, 0.126463, 0.156959, 0.134842, 0.135494, 0.136187, 0.138227, 0.142793, 0.132579, 0.139203, 0.143605, 0.128189, 0.123709, 0.128991, 0.164086, 0.154391, 0.131974, 0.134779, 0.135682, 0.156304, 0.124626, 0.131321, 0.146912, 0.171688, 0.144631, 0.166119, 0.14352, 0.150108, 0.140369, 0.15027, 0.143438, 0.13798, 0.13616, 0.137748, 0.160778, 0.143921, 0.172413, 0.149072, 0.127565, 0.141169, 0.130533, 0.142462, 0.140811, 0.156335, 0.135147, 0.133181, 0.121717, 0.145927, 0.139803, 0.154063, 0.146871, 0.133756, 0.132034, 0.132266, 0.134245, 0.141027, 0.155967, 0.156819, 0.132944, 0.132623, 0.123013, 0.143811, 0.132155, 0.155277, 0.150833, 0.150013, 0.140245, 0.14739, 0.149345, 0.127225, 0.124521, 0.168609, 0.122073, 0.147956, 0.17297, 0.129056, 0.149216, 0.139411, 0.135545, 0.137664, 0.135488, 0.151329, 0.142546, 0.141868, 0.141383, 0.134322, 0.129714, 0.139035, 0.155501, 0.131678, 0.136497, 0.165022, 
Separated; 1; 0.131002, 0.149477, 0.132703, 0.130431, 0.147845, 0.132258, 0.136388, 0.146189, 0.133686, 0.147837, 0.123354, 0.144339, 0.128661, 0.137001, 0.126912, 0.132101, 0.148343, 0.142679, 0.146875, 0.13987, 0.143349, 0.150306, 0.138036, 0.153801, 0.146617, 0.132585, 0.139297, 0.128302, 0.137629, 0.169821, 0.145767, 0.133485, 0.137194, 0.139601, 0.137217, 0.143066, 0.122636, 0.135244, 0.146617, 0.129368, 0.134975, 0.155245, 0.145142, 0.127753, 0.147198, 0.15192, 0.141913, 0.14126, 0.16121, 0.141204, 0.142529, 0.143877, 0.136819, 0.159587, 0.139195, 0.128631, 0.169393, 0.13391, 0.142979, 0.149104, 0.133977, 0.14089, 0.151295, 0.13479, 0.155299, 0.172305, 0.13309, 0.127774, 0.152651, 0.142061, 0.137474, 0.150374, 0.130136, 0.157879, 0.141137, 0.133533, 0.139942, 0.125673, 0.134611, 0.144567, 0.13713, 0.147165, 0.143882, 0.147791, 0.138055, 0.136686, 0.137443, 0.139498, 0.143338, 0.130715, 0.149153, 0.146229, 0.148478, 0.159951, 0.129336, 0.136451, 0.135624, 0.150487, 0.141617, 0.138551, 
Single; 2.15443; 0.139524, 0.132267, 0.134154, 0.139484, 0.126299, 0.139105, 0.128913, 0.121234, 0.138351, 0.138436, 0.14836, 0.176914, 0.139318, 0.131445, 0.132331, 0.137753, 0.165659, 0.129016, 0.155847, 0.125383, 0.137912, 0.151396, 0.136906, 0.136301, 0.139387, 0.136832, 0.143311, 0.145469, 0.138601, 0.131394, 0.137813, 0.126867, 0.131542, 0.135713, 0.138382, 0.136696, 0.147168, 0.168294, 0.138726, 0.12951, 0.172179, 0.129715, 0.142644, 0.134544, 0.136688, 0.154224, 0.138739, 0.143762, 0.161378, 0.154733, 0.160769, 0.176252, 0.150182, 0.13187, 0.136677, 0.12751, 0.131971, 0.127712, 0.127769, 0.138314, 0.171625, 0.13711, 0.137442, 0.155414, 0.14829, 0.14697, 0.141931, 0.150282, 0.140134, 0.13332, 0.136312, 0.165471, 0.129565, 0.148015, 0.130497, 0.144588, 0.14743, 0.141325, 0.151618, 0.153368, 0.144339, 0.16266, 0.154557, 0.146914, 0.126188, 0.137091, 0.13662, 0.135653, 0.153217, 0.154346, 0.143621, 0.149694, 0.142717, 0.152567, 0.140829, 0.138225, 0.13983, 0.154396, 0.165693, 0.134686, 
Separated; 2.15443; 0.139878, 0.132343, 0.136738, 0.132692, 0.153921, 0.132768, 0.133852, 0.131631, 0.156889, 0.146342, 0.140008, 0.147133, 0.131859, 0.163176, 0.129546, 0.13792, 0.139241, 0.138105, 0.141026, 0.140387, 0.142426, 0.160077, 0.142019, 0.149032, 0.122231, 0.126013, 0.13478, 0.127911, 0.140709, 0.136186, 0.122653, 0.148676, 0.124496, 0.137551, 0.147421, 0.134311, 0.130599, 0.129523, 0.142577, 0.134866, 0.143729, 0.15302, 0.151064, 0.1287, 0.136811, 0.150451, 0.139442, 0.131763, 0.146494, 0.142069, 0.148963, 0.147042, 0.155614, 0.14546, 0.149819, 0.125816, 0.170085, 0.165889, 0.146421, 0.160443, 0.164195, 0.155608, 0.121774, 0.127069, 0.141779, 0.140684, 0.142072, 0.158295, 0.146871, 0.14485, 0.136559, 0.14604, 0.123229, 0.142432, 0.131825, 0.140219, 0.15005, 0.150517, 0.149714, 0.148366, 0.144718, 0.146634, 0.152288, 0.131172, 0.138515, 0.135922, 0.146258, 0.134061, 0.138792, 0.152323, 0.133892, 0.15178, 0.12962, 0.142314, 0.137195, 0.139085, 0.161, 0.150662, 0.164195, 0.131937, 
Single; 4.64159; 0.139872, 0.128459, 0.13181, 0.151862, 0.132033, 0.135179, 0.147481, 0.142582, 0.137364, 0.129178, 0.152515, 0.137741, 0.142757, 0.144295, 0.123219, 0.133248, 0.159562, 0.138021, 0.131995, 0.134585, 0.150876, 0.143234, 0.138058, 0.143721, 0.136252, 0.161112, 0.156522, 0.14561, 0.155374, 0.140377, 0.168012, 0.148093, 0.139094, 0.152691, 0.143267, 0.132665, 0.155582, 0.137057, 0.129949, 0.154643, 0.161034, 0.138773, 0.12853, 0.124935, 0.134241, 0.139129, 0.147849, 0.156836, 0.146834, 0.130337, 0.165974, 0.155981, 0.131431, 0.135998, 0.152744, 0.142228, 0.142348, 0.147815, 0.1545, 0.129449, 0.141844, 0.12907, 0.139907, 0.15593, 0.138332, 0.137931, 0.132976, 0.151514, 0.141069, 0.14157, 0.131967, 0.1433, 0.12806, 0.145459, 0.151387, 0.133341, 0.134398, 0.133153, 0.140844, 0.142745, 0.137005, 0.130186, 0.150007, 0.164317, 0.142686, 0.135647, 0.136643, 0.140038, 0.140652, 0.151331, 0.141789, 0.148321, 0.122239, 0.15509, 0.144576, 0.158283, 0.165562, 0.133974, 0.161708, 0.153506, 
Separated; 4.64159; 0.128951, 0.151322, 0.146074, 0.154336, 0.14718, 0.143546, 0.160975, 0.145899, 0.139951, 0.138244, 0.145203, 0.16786, 0.156531, 0.169501, 0.151337, 0.141312, 0.130377, 0.140144, 0.147019, 0.145277, 0.159519, 0.144713, 0.146976, 0.141437, 0.133227, 0.137805, 0.160936, 0.158886, 0.148653, 0.133863, 0.155936, 0.135642, 0.147818, 0.156542, 0.133765, 0.147017, 0.139269, 0.13394, 0.153909, 0.137333, 0.127286, 0.139863, 0.145308, 0.125992, 0.140676, 0.141271, 0.143999, 0.139709, 0.149967, 0.137077, 0.1553, 0.146582, 0.155635, 0.146699, 0.146943, 0.131002, 0.141491, 0.132978, 0.150804, 0.130968, 0.133939, 0.139571, 0.141226, 0.185302, 0.139478, 0.164144, 0.158346, 0.139028, 0.130691, 0.147016, 0.147378, 0.139029, 0.154981, 0.137965, 0.133822, 0.137747, 0.134099, 0.133811, 0.13012, 0.138857, 0.144437, 0.147715, 0.138523, 0.1421, 0.147544, 0.150807, 0.144189, 0.138611, 0.14262, 0.139139, 0.12459, 0.160259, 0.147969, 0.137689, 0.129511, 0.146729, 0.143256, 0.119889, 0.126275, 0.132988, 
Single; 10; 0.154644, 0.142805, 0.151718, 0.146737, 0.162387, 0.130458, 0.147812, 0.131862, 0.138801, 0.145377, 0.130457, 0.138812, 0.13537, 0.132848, 0.159964, 0.151552, 0.121638, 0.158527, 0.152812, 0.151104, 0.123821, 0.142516, 0.141635, 0.147762, 0.136352, 0.12479, 0.142932, 0.143413, 0.160686, 0.143178, 0.133176, 0.139472, 0.147038, 0.142146, 0.128618, 0.15355, 0.134123, 0.142337, 0.155446, 0.141854, 0.135991, 0.139143, 0.143282, 0.147244, 0.152718, 0.135376, 0.152454, 0.147528, 0.137639, 0.14451, 0.150684, 0.146371, 0.13084, 0.145531, 0.128868, 0.141052, 0.177295, 0.126294, 0.139505, 0.14798, 0.141187, 0.127829, 0.144677, 0.147996, 0.155132, 0.138589, 0.144662, 0.135087, 0.140831, 0.167752, 0.13956, 0.138612, 0.138254, 0.144514, 0.142101, 0.143181, 0.148055, 0.164097, 0.146815, 0.14054, 0.133718, 0.131603, 0.131765, 0.134332, 0.134018, 0.133492, 0.151069, 0.155726, 0.149826, 0.136236, 0.129148, 0.139863, 0.140129, 0.135634, 0.119813, 0.129616, 0.142228, 0.138667, 0.142715, 0.134042, 
Separated; 10; 0.172706, 0.139226, 0.14093, 0.141336, 0.128391, 0.129959, 0.14772, 0.14321, 0.136679, 0.149201, 0.166822, 0.136837, 0.146562, 0.15123, 0.140075, 0.143981, 0.144105, 0.154233, 0.14957, 0.139668, 0.141343, 0.142976, 0.152024, 0.152615, 0.135604, 0.134939, 0.167227, 0.137552, 0.151342, 0.129122, 0.137632, 0.176305, 0.148184, 0.150989, 0.172863, 0.148877, 0.154996, 0.146722, 0.144551, 0.134188, 0.154766, 0.139562, 0.146644, 0.142512, 0.147029, 0.151873, 0.135551, 0.146443, 0.159288, 0.150957, 0.13195, 0.1397, 0.144261, 0.143851, 0.158945, 0.165692, 0.138233, 0.142034, 0.135016, 0.135382, 0.164042, 0.133252, 0.130397, 0.134508, 0.140412, 0.130696, 0.144826, 0.159483, 0.141241, 0.142207, 0.127452, 0.140071, 0.136118, 0.142268, 0.154657, 0.142685, 0.154045, 0.157619, 0.134528, 0.12569, 0.15132, 0.140189, 0.139374, 0.134497, 0.143467, 0.134513, 0.12887, 0.136475, 0.150806, 0.157897, 0.139346, 0.141817, 0.135642, 0.150579, 0.12632, 0.157347, 0.128572, 0.13187, 0.139685, 0.129411, 
