256,12
0.410156,0.0898438,0.527344,0.542969,0.0820312,0.941406,0.457031,0.761719,0.191406,0.128906,0.417969,0.160156,
0.910156,0.589844,0.0273438,0.0429688,0.582031,0.441406,0.957031,0.261719,0.691406,0.628906,0.917969,0.660156,
0.660156,0.339844,0.277344,0.792969,0.832031,0.691406,0.707031,0.511719,0.441406,0.878906,0.167969,0.910156,
0.160156,0.839844,0.777344,0.292969,0.332031,0.191406,0.207031,0.0117188,0.941406,0.378906,0.667969,0.410156,
0.222656,0.152344,0.464844,0.105469,0.394531,0.128906,0.269531,0.574219,0.128906,0.816406,0.730469,0.347656,
0.722656,0.652344,0.964844,0.605469,0.894531,0.628906,0.769531,0.0742188,0.628906,0.316406,0.230469,0.847656,
0.972656,0.402344,0.714844,0.355469,0.644531,0.378906,0.519531,0.824219,0.378906,0.0664062,0.980469,0.597656,
0.472656,0.902344,0.214844,0.855469,0.144531,0.878906,0.0195312,0.324219,0.878906,0.566406,0.480469,0.0976562,
0.347656,0.277344,0.839844,0.230469,0.519531,0.753906,0.394531,0.199219,0.00390625,0.191406,0.855469,0.972656,
0.847656,0.777344,0.339844,0.730469,0.0195312,0.253906,0.894531,0.699219,0.503906,0.691406,0.355469,0.472656,
0.597656,0.0273438,0.0898438,0.480469,0.269531,0.503906,0.644531,0.449219,0.253906,0.941406,0.605469,0.222656,
0.0976562,0.527344,0.589844,0.980469,0.769531,0.00390625,0.144531,0.949219,0.753906,0.441406,0.105469,0.722656,
0.0664062,0.0585938,0.996094,0.761719,0.738281,0.285156,0.863281,0.730469,0.847656,0.660156,0.386719,0.316406,
0.566406,0.558594,0.496094,0.261719,0.238281,0.785156,0.363281,0.230469,0.347656,0.160156,0.886719,0.816406,
0.816406,0.308594,0.246094,0.511719,0.488281,0.0351562,0.113281,0.980469,0.597656,0.410156,0.136719,0.566406,
0.316406,0.808594,0.746094,0.0117188,0.988281,0.535156,0.613281,0.480469,0.0976562,0.910156,0.636719,0.0664062,
0.441406,0.433594,0.371094,0.886719,0.363281,0.660156,0.988281,0.105469,0.972656,0.285156,0.0117188,0.941406,
0.941406,0.933594,0.871094,0.386719,0.863281,0.160156,0.488281,0.605469,0.472656,0.785156,0.511719,0.441406,
0.691406,0.183594,0.621094,0.636719,0.613281,0.910156,0.238281,0.355469,0.722656,0.535156,0.261719,0.191406,
0.191406,0.683594,0.121094,0.136719,0.113281,0.410156,0.738281,0.855469,0.222656,0.0351562,0.761719,0.691406,
0.128906,0.371094,0.683594,0.449219,0.175781,0.472656,0.800781,0.292969,0.910156,0.722656,0.824219,0.503906,
0.628906,0.871094,0.183594,0.949219,0.675781,0.972656,0.300781,0.792969,0.410156,0.222656,0.324219,0.00390625,
0.878906,0.121094,0.433594,0.199219,0.925781,0.222656,0.0507812,0.0429688,0.660156,0.472656,0.574219,0.253906,
0.378906,0.621094,0.933594,0.699219,0.425781,0.722656,0.550781,0.542969,0.160156,0.972656,0.0742188,0.753906,
0.253906,0.246094,0.0585938,0.324219,0.800781,0.597656,0.925781,0.917969,0.785156,0.347656,0.699219,0.128906,
0.753906,0.746094,0.558594,0.824219,0.300781,0.0976562,0.425781,0.417969,0.285156,0.847656,0.199219,0.628906,
0.503906,0.496094,0.808594,0.0742188,0.0507812,0.847656,0.175781,0.667969,0.535156,0.597656,0.949219,0.878906,
0.00390625,0.996094,0.308594,0.574219,0.550781,0.347656,0.675781,0.167969,0.0351562,0.0976562,0.449219,0.378906,
0.00585938,0.498047,0.654297,0.283203,0.833984,0.974609,0.966797,0.357422,0.486328,0.166016,0.744141,0.0839844,
